seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.558577716350555420E+00,0.934121126584155172E+04,0.113651049137115479E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.918765723705291748E+00,0.928247988224029541E+00,0.551431466103807470E+05,0.554157045534550707E+05,0.559616940292386134E+05,0.562363311645937138E+05,0.483295371719108232E+03
0.924658775329589844E-02,0.516921177561046008E+01,0.395895600318908691E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.235301911830902100E+00,0.401646435260772705E+00,0.551430881937757513E+05,0.554165018539130251E+05,0.559621500158576091E+05,0.562361691503477268E+05,0.483298723013578581E+03
0.191569328308105469E-03,0.129419047870956518E+03,0.185613512992858887E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.899148464202880859E+00,0.708554089069366455E+00,0.551434789810195944E+05,0.554169323653876345E+05,0.559628931025532802E+05,0.562348791991424732E+05,0.483300824290376283E+03
0.494814217090606689E+00,0.271557680251776254E+02,0.161302447319030762E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.244234561920166016E+00,0.500812530517578125E+00,0.551423104335084936E+05,0.554164649895131151E+05,0.559630052190093120E+05,0.562349461556625538E+05,0.483301090510707525E+03
0.440791249275207520E-01,0.121016607101348818E+05,0.184315240383148193E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.710922479629516602E-02,0.544761419296264648E-01,0.551434060264841100E+05,0.554160360551774065E+05,0.559633005876807292E+05,0.562348151563358479E+05,0.483301090510707525E+03
0.412611663341522217E+00,0.389176654154857488E+04,0.154263889789581299E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.968642055988311768E+00,0.941392600536346436E+00,0.551423462677017233E+05,0.554154980483948748E+05,0.559633316312102397E+05,0.562362495070648365E+05,0.483301090510707525E+03
0.573570132255554199E-01,0.278817641111003235E+06,0.118046987056732178E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.870308756828308105E+00,0.757088005542755127E+00,0.551429671205297491E+05,0.554162744123637240E+05,0.559614032434491237E+05,0.562355723581266575E+05,0.483301090510707525E+03
0.355482161045074463E+00,0.109911235427047571E+01,0.142326307296752930E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.510272979736328125E+00,0.388681769371032715E+00,0.551423816715494177E+05,0.554167379083334963E+05,0.559613892376689037E+05,0.562359058577966862E+05,0.483301090510707525E+03
0.490646362304687500E-01,0.590132270060253063E+03,0.114795112609863281E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.886941909790039062E+00,0.323969960212707520E+00,0.551433768228307745E+05,0.554163716660439532E+05,0.559616953500775417E+05,0.562345308021259480E+05,0.483301090510707525E+03
0.444993972778320312E+00,0.126304369713743192E+02,0.169676470756530762E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.356392681598663330E+00,0.668690502643585205E+00,0.551425235580221197E+05,0.554166795037686388E+05,0.559618704145220836E+05,0.562353807744932346E+05,0.483301090510707525E+03
0.973061919212341309E-01,0.863741850194048055E+02,0.100486743450164795E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.758969664573669434E+00,0.207218527793884277E-01,0.551419162987485906E+05,0.554153359949290316E+05,0.559633257291583141E+05,0.562363220301819019E+05,0.483301090510707525E+03
0.403162240982055664E+00,0.814544878043629872E+01,0.172169220447540283E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.395478069782257080E+00,0.951149821281433105E+00,0.551438372117296240E+05,0.554151916011273424E+05,0.559616669689683040E+05,0.562363661812496357E+05,0.483301090510707525E+03
0.349679291248321533E+00,0.409250314001752558E+05,0.195585620403289795E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.131108820438385010E+00,0.144737362861633301E+00,0.551435055545583746E+05,0.554157746259867708E+05,0.559615611306695064E+05,0.562357959485006504E+05,0.483301090510707525E+03
0.403242111206054688E-01,0.231991948626446387E+02,0.144803738594055176E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.207574367523193359E-01,0.531969845294952393E+00,0.551435499604955694E+05,0.554155587401091616E+05,0.559619681889084895E+05,0.562361291748237782E+05,0.483301090510707525E+03
0.260017931461334229E+00,0.540642912314365205E+02,0.138914668560028076E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.557887077331542969E+00,0.966191947460174561E+00,0.551436002523914358E+05,0.554167204674183886E+05,0.559616957658795436E+05,0.562361963051510029E+05,0.483301090510707525E+03
0.192822277545928955E+00,0.610575399980042377E+02,0.132892179489135742E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.801299273967742920E+00,0.673665046691894531E+00,0.551420099120155355E+05,0.554160027104317705E+05,0.559616513699559291E+05,0.562353494888496571E+05,0.483301090510707525E+03
0.330439865589141846E+00,0.242314557576465228E+01,0.198490095138549805E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.219148159027099609E+00,0.235658466815948486E+00,0.551420567607894918E+05,0.554151830529868166E+05,0.559625473703412135E+05,0.562358103219223194E+05,0.483301090510707525E+03
0.206155717372894287E+00,0.903296021041436354E+06,0.191974461078643799E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.772188425064086914E+00,0.615107417106628418E+00,0.551425238845363638E+05,0.554153889990746538E+05,0.559627719574240764E+05,0.562356514803123646E+05,0.483301090510707525E+03
0.929364264011383057E+00,0.159772203391980933E+06,0.724306106567382812E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.522196888923645020E+00,0.945340335369110107E+00,0.551436887819782278E+05,0.554170005973279040E+05,0.559630465413598140E+05,0.562360014654350452E+05,0.483301090510707525E+03
0.602737665176391602E-01,0.388855457419895829E+05,0.165338778495788574E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.173207104206085205E+00,0.762838721275329590E-01,0.551438205086008093E+05,0.554162105282246630E+05,0.559632976074484905E+05,0.562350571383190327E+05,0.483301090510707525E+03
0.407898962497711182E+00,0.215583807313291691E+05,0.187159717082977295E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.227087974548339844E+00,0.668845653533935547E+00,0.551436192699686071E+05,0.554153623394667666E+05,0.559616334669856151E+05,0.562348451720428639E+05,0.483301090510707525E+03
0.953194916248321533E+00,0.119692567625731026E+06,0.481292247772216797E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.129587531089782715E+00,0.918259263038635254E+00,0.551432937748447439E+05,0.554156459182202379E+05,0.559616052348879894E+05,0.562350967984152012E+05,0.483301090510707525E+03
0.406902134418487549E+00,0.320871633039222570E+04,0.160318315029144287E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.406548380851745605E+00,0.100315153598785400E+00,0.551431227725759527E+05,0.554160498429238360E+05,0.559614657131699641E+05,0.562345248407077961E+05,0.483301090510707525E+03
0.303669869899749756E+00,0.821417167042692199E+03,0.111887371540069580E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.739798069000244141E+00,0.140707850456237793E+00,0.551435246504560491E+05,0.554154326291977923E+05,0.559631876068381389E+05,0.562345607444000416E+05,0.483301090510707525E+03
0.487549185752868652E+00,0.210024767485115182E+06,0.101665782928466797E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.694848835468292236E+00,0.826888144016265869E+00,0.551423017828479788E+05,0.554166491503417055E+05,0.559628940985468944E+05,0.562359158602905445E+05,0.483301090510707525E+03
0.368216931819915771E+00,0.807860685014242074E+06,0.199141919612884521E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.308481276035308838E+00,0.315657496452331543E+00,0.551433935163036367E+05,0.554152387579381029E+05,0.559614481536416133E+05,0.562346005737734013E+05,0.483301090510707525E+03
0.901649057865142822E+00,0.133689653706894046E+04,0.163604271411895752E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.954461216926574707E+00,0.242848753929138184E+00,0.551420526143327734E+05,0.554169440489708941E+05,0.559628515072135051E+05,0.562348624936294727E+05,0.483301090510707525E+03
0.827182531356811523E-01,0.116235995150169089E+03,0.146325480937957764E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.896283924579620361E+00,0.875017881393432617E+00,0.551436377061620733E+05,0.554155058436095278E+05,0.559618528268603404E+05,0.562345754826021366E+05,0.483301090510707525E+03
0.330889642238616943E+00,0.677536190552621406E+03,0.126830387115478516E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.330710887908935547E+00,0.136197149753570557E+00,0.551434262493864080E+05,0.554153384340703051E+05,0.559613705743817409E+05,0.562358477384996586E+05,0.483301090510707525E+03
0.848123848438262939E+00,0.571620576876877294E+04,0.194540309906005859E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.859155654907226562E+00,0.612117648124694824E+00,0.551430885845438024E+05,0.554164725407063524E+05,0.559630315199164470E+05,0.562354451297474079E+05,0.483301090510707525E+03
0.440756797790527344E+00,0.210583557656978364E+02,0.169438290596008301E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.499868392944335938E+00,0.891026377677917480E+00,0.551433529142156622E+05,0.554151248943507235E+05,0.559631745736865123E+05,0.562348622616481953E+05,0.483301090510707525E+03
0.203846395015716553E+00,0.229824241716081445E+01,0.158196854591369629E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.896965861320495605E-01,0.507179975509643555E+00,0.551425537095085165E+05,0.554155493480860750E+05,0.559629993077782710E+05,0.562351452442360096E+05,0.483301090510707525E+03
0.407981336116790771E+00,0.537446053235034778E+05,0.642441272735595703E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.136035263538360596E+00,0.699182748794555664E+00,0.551436205089107534E+05,0.554154767114817660E+05,0.559613953304556926E+05,0.562348819364261799E+05,0.483301090510707525E+03
0.303597807884216309E+00,0.105900219463317981E+03,0.191317379474639893E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.174370169639587402E+00,0.728022575378417969E+00,0.551420048960462591E+05,0.554164193567931216E+05,0.559622862620619853E+05,0.562348073116493397E+05,0.483301090510707525E+03
0.502216458320617676E+00,0.238553421277847610E+04,0.191189694404602051E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.254381239414215088E+00,0.645815193653106689E+00,0.551420771647707006E+05,0.554165016958415072E+05,0.559616705581215938E+05,0.562347190650654011E+05,0.483301090510707525E+03
0.182312846183776855E+00,0.234250305658904254E+06,0.764434337615966797E-01,0.273169054000000017E+03,0.556891822079999984E+05,0.525602519512176514E+00,0.726505100727081299E+00,0.551421054316774389E+05,0.554163817690312426E+05,0.559616776452330669E+05,0.562360317112159901E+05,0.483301090510707525E+03
0.603771030902862549E+00,0.210643681340006515E+04,0.157749629020690918E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.559258341789245605E+00,0.358434319496154785E+00,0.551433578507915518E+05,0.554150606362521212E+05,0.559630199432639201E+05,0.562358006538105183E+05,0.483301090510707525E+03
0.375684559345245361E+00,0.177480447305762027E+05,0.118793022632598877E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.736785173416137695E+00,0.637862980365753174E+00,0.551418665128961584E+05,0.554155537308156054E+05,0.559626238814858516E+05,0.562347867898893528E+05,0.483301090510707525E+03
0.702782928943634033E+00,0.442356423325287338E+02,0.189792931079864502E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.397681891918182373E+00,0.566805481910705566E+00,0.551425055165306112E+05,0.554166351334750216E+05,0.559631313416031917E+05,0.562347571401548557E+05,0.483301090510707525E+03
0.700560629367828369E+00,0.142029461325259194E+04,0.193710517883300781E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.468416690826416016E+00,0.268021345138549805E+00,0.551438045172706625E+05,0.554157138647734682E+05,0.559614626126555522E+05,0.562358137700510197E+05,0.483301090510707525E+03
0.322724878787994385E+00,0.526795018767121945E+02,0.160560309886932373E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.460729777812957764E+00,0.868736922740936279E+00,0.551423174437299749E+05,0.554159948829114001E+05,0.559625838413504680E+05,0.562352137936306171E+05,0.483301090510707525E+03
0.552069604396820068E+00,0.716719831533850956E+05,0.131781160831451416E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.177273392677307129E+00,0.946266353130340576E+00,0.551435467040554067E+05,0.554164109936654131E+05,0.559626968362597545E+05,0.562363455834341221E+05,0.483301090510707525E+03
0.141683220863342285E-01,0.219382339255544112E+01,0.143230974674224854E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.113942027091979980E+00,0.349494636058807373E+00,0.551436958873287222E+05,0.554167904443442385E+05,0.559618041060237010E+05,0.562357169687700443E+05,0.483301090510707525E+03
0.110628366470336914E+00,0.662823322513921539E+03,0.192739450931549072E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.649788558483123779E+00,0.190890967845916748E+00,0.551424017469898245E+05,0.554150201834141772E+05,0.559615549677876552E+05,0.562348579550934010E+05,0.483301090510707525E+03
0.170709669589996338E+00,0.955844948391997562E+01,0.135742604732513428E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.734122037887573242E+00,0.223718404769897461E+00,0.551421305586114904E+05,0.554165948387085955E+05,0.559614529817370494E+05,0.562364730420065098E+05,0.483301090510707525E+03
0.196041584014892578E+00,0.286836207809614905E+02,0.197348582744598389E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.904323637485504150E+00,0.181064605712890625E+00,0.551426303932682058E+05,0.554163506995141070E+05,0.559616288845805248E+05,0.562355175558281117E+05,0.483301090510707525E+03
0.408650040626525879E-01,0.835939890134540328E+05,0.298518180847167969E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.937431752681732178E+00,0.208686113357543945E+00,0.551422586631790182E+05,0.554165056028067629E+05,0.559631100164918025E+05,0.562347812356901341E+05,0.483301090510707525E+03
0.207032084465026855E+00,0.107628514758743403E+02,0.128926050662994385E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.498231112957000732E+00,0.998472511768341064E+00,0.551428069319740316E+05,0.554150629244744341E+05,0.559614719592598994E+05,0.562355742460441761E+05,0.483301090510707525E+03
0.861883163452148438E-04,0.627475900737666503E+01,0.121599900722503662E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.975453078746795654E+00,0.198368370532989502E+00,0.551434816244855901E+05,0.554167922898232500E+05,0.559614002422360500E+05,0.562353842467022114E+05,0.483301090510707525E+03
0.329505264759063721E+00,0.534338347852872442E+01,0.168311285972595215E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.300982892513275146E+00,0.132459759712219238E+00,0.551435531568542501E+05,0.554165907450615923E+05,0.559616092659501155E+05,0.562348010531616383E+05,0.483301090510707525E+03
0.934858679771423340E+00,0.342953348338952928E+06,0.491119027137756348E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.948801040649414062E+00,0.661626696586608887E+00,0.551419250894800207E+05,0.554154054970442812E+05,0.559613754296568950E+05,0.562362533229541950E+05,0.483301090510707525E+03
0.376499712467193604E+00,0.318245359162358509E+06,0.156025683879852295E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.954609453678131104E+00,0.840357184410095215E+00,0.551434487380996725E+05,0.554150425243079226E+05,0.559614715577630122E+05,0.562355117644024067E+05,0.483301090510707525E+03
0.539090096950531006E+00,0.770997153106820479E+05,0.179496288299560547E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.894257366657257080E+00,0.982147991657257080E+00,0.551422457325473806E+05,0.554163014154135744E+05,0.559623692617682536E+05,0.562361742736053639E+05,0.483301090510707525E+03
0.139026165008544922E+00,0.360160749772701645E+06,0.325141906738281250E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.209266245365142822E+00,0.115860641002655029E+00,0.551419873186365148E+05,0.554153310399949114E+05,0.559628558585909923E+05,0.562359962519359760E+05,0.483301090510707525E+03
0.338502228260040283E+00,0.851077661398875061E+05,0.107147419452667236E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.575454652309417725E+00,0.326278269290924072E+00,0.551423064643159887E+05,0.554167560646235506E+05,0.559619446709422191E+05,0.562351187257719212E+05,0.483301090510707525E+03
0.590567350387573242E+00,0.771468175121013246E+04,0.122871005535125732E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.130471467971801758E+00,0.248646736145019531E-01,0.551436434003129980E+05,0.554155804855525057E+05,0.559616910524634441E+05,0.562358723363828831E+05,0.483301090510707525E+03
0.701661407947540283E+00,0.175623992214528312E+04,0.182437431812286377E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.116636395454406738E+00,0.634718775749206543E+00,0.551419126214996359E+05,0.554163664027154009E+05,0.559625955511597713E+05,0.562364048798036747E+05,0.483301090510707525E+03
0.941611528396606445E-01,0.794810412317604573E+02,0.915843129158020020E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.570861995220184326E+00,0.838495850563049316E+00,0.551434086791292211E+05,0.554166901952921908E+05,0.559629572977093776E+05,0.562345991336059742E+05,0.483301090510707525E+03
0.125150442123413086E+00,0.137736578846141788E+01,0.124021828174591064E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.661220431327819824E+00,0.270623624324798584E+00,0.551434317305103323E+05,0.554151698741614382E+05,0.559614505147008022E+05,0.562358654537153416E+05,0.483301090510707525E+03
0.701690316200256348E+00,0.770247921625797870E+06,0.782296895980834961E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.139606595039367676E-01,0.802581012248992920E+00,0.551421327530160925E+05,0.554163140562474291E+05,0.559629686893490871E+05,0.562365000879717045E+05,0.483301090510707525E+03
0.197564363479614258E-01,0.793121414125424417E+04,0.161334633827209473E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.520165860652923584E+00,0.554375290870666504E+00,0.551428349610582372E+05,0.554162526642977755E+05,0.559623559482363780E+05,0.562363901008320026E+05,0.483301090510707525E+03
0.712800323963165283E+00,0.487738058869590968E+05,0.161494386196136475E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.250402569770812988E+00,0.682713687419891357E+00,0.551434889466777822E+05,0.554168307674824755E+05,0.559630906588105281E+05,0.562359492065859013E+05,0.483301090510707525E+03
0.110197603702545166E+00,0.366296090147128198E+05,0.649881958961486816E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.913722515106201172E+00,0.500680267810821533E+00,0.551420819877401373E+05,0.554154414547383349E+05,0.559618629514245113E+05,0.562360376952839069E+05,0.483301090510707525E+03
0.619994342327117920E+00,0.158950361653752470E+01,0.173583936691284180E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.441635787487030029E+00,0.943174123764038086E+00,0.551419831762329122E+05,0.554167780539691012E+05,0.559614608419207652E+05,0.562352691960287266E+05,0.483301090510707525E+03
0.345924258232116699E+00,0.593462325634577701E+04,0.850170850753784180E-01,0.273169054000000017E+03,0.556891822079999984E+05,0.731632351875305176E+00,0.768144249916076660E+00,0.551424432201400778E+05,0.554166267120539706E+05,0.559613822233943065E+05,0.562360313056659870E+05,0.483301090510707525E+03
0.990897953510284424E+00,0.482030715428198455E+05,0.406092643737792969E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.169917225837707520E+00,0.785037040710449219E+00,0.551437921555057546E+05,0.554167988819777529E+05,0.559619716947344859E+05,0.562362229715538197E+05,0.483301090510707525E+03
0.539380788803100586E+00,0.120027327971863329E+02,0.198236203193664551E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.358521938323974609E-03,0.805708885192871094E+00,0.551418460859075567E+05,0.554167948581873934E+05,0.559620532051590999E+05,0.562363720139217548E+05,0.483301090510707525E+03
0.132978081703186035E+00,0.114837599199605775E+05,0.131322622299194336E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.195205628871917725E+00,0.279206335544586182E+00,0.551425654903665563E+05,0.554163359504639666E+05,0.559626866838006099E+05,0.562360510338497334E+05,0.483301090510707525E+03
0.532226443290710449E+00,0.401904728263727407E+03,0.198768758773803711E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.779304504394531250E+00,0.442983150482177734E+00,0.551434829881206533E+05,0.554168457694947283E+05,0.559620251771477779E+05,0.562356530661535435E+05,0.483301090510707525E+03
0.412985503673553467E+00,0.893834737536853208E+04,0.178903973102569580E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.681100368499755859E+00,0.751928150653839111E+00,0.551428993537441274E+05,0.554151388005911867E+05,0.559619668315915187E+05,0.562352550209713154E+05,0.483301090510707525E+03
0.878971219062805176E-01,0.248906516770129412E+06,0.589922070503234863E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.205755114555358887E+00,0.432869195938110352E-01,0.551421285096422216E+05,0.554157933377921145E+05,0.559613892989424785E+05,0.562346982837867909E+05,0.483301090510707525E+03
0.572364449501037598E+00,0.462173007757026353E+05,0.588987946510314941E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.264507532119750977E-02,0.437133967876434326E+00,0.551434910097137472E+05,0.554150375060736696E+05,0.559633092779187282E+05,0.562359625827026539E+05,0.483301090510707525E+03
0.540095567703247070E+00,0.385646495582614371E+05,0.113427102565765381E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.854793369770050049E+00,0.633031725883483887E+00,0.551433690196290991E+05,0.554164048440157931E+05,0.559628536910084804E+05,0.562345479102087193E+05,0.483301090510707525E+03
0.594260692596435547E-01,0.550501237811622050E+05,0.124718940258026123E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.561782717704772949E-01,0.890180110931396484E+00,0.551419219902769109E+05,0.554160320288836519E+05,0.559616315958766063E+05,0.562363546640825443E+05,0.483301090510707525E+03
0.348281323909759521E+00,0.347835455953652945E+04,0.138541972637176514E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.709098994731903076E+00,0.759589612483978271E+00,0.551430305775419256E+05,0.554155442334115069E+05,0.559624058628348430E+05,0.562348862342786961E+05,0.483301090510707525E+03
0.450355768203735352E+00,0.512212444495304737E+02,0.174661219120025635E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.503445744514465332E+00,0.275554418563842773E+00,0.551431082956806204E+05,0.554150609856545489E+05,0.559629665936497768E+05,0.562352302862358265E+05,0.483301090510707525E+03
0.440054833889007568E+00,0.108143286129356056E+06,0.196380138397216797E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.772232532501220703E+00,0.584746479988098145E+00,0.551419033377185842E+05,0.554165906234681170E+05,0.559627214174536784E+05,0.562357534893703632E+05,0.483301090510707525E+03
0.664216279983520508E-02,0.269114516044674601E+05,0.827978253364562988E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.320824384689331055E+00,0.472960054874420166E+00,0.551433027467742941E+05,0.554157746519743960E+05,0.559616704918412288E+05,0.562364077250909977E+05,0.483301090510707525E+03
0.227084755897521973E+00,0.522948750107381420E+05,0.165975785255432129E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.610413849353790283E+00,0.935413300991058350E+00,0.551437862036243459E+05,0.554158224584757845E+05,0.559615532379416545E+05,0.562348017692518406E+05,0.483301090510707525E+03
0.520846307277679443E+00,0.268975161112668611E+05,0.718242168426513672E+00,0.273169054000000017E+03,0.556891822079999984E+05,0.405023694038391113E-01,0.588990449905395508E-01,0.551419664802566549E+05,0.554153913168608706E+05,0.559633479451207240E+05,0.562347794750881367E+05,0.483301090510707525E+03
0.636066436767578125E+00,0.152813311194040625E+04,0.195368111133575439E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.496843814849853516E+00,0.298801898956298828E+00,0.551425716645732900E+05,0.554153994170128863E+05,0.559624537883071025E+05,0.562364484300565891E+05,0.483301090510707525E+03
0.471481144428253174E+00,0.708576879130446855E+02,0.159990632534027100E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.953042685985565186E+00,0.532242476940155029E+00,0.551426797517553350E+05,0.554162853265702288E+05,0.559613668144015392E+05,0.562347602933597736E+05,0.483301090510707525E+03
0.138878822326660156E-04,0.824457385718408477E+04,0.152309656143188477E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.810635685920715332E-01,0.836679637432098389E+00,0.551421767739072820E+05,0.554158919040858309E+05,0.559623262084988673E+05,0.562360992635440998E+05,0.483301090510707525E+03
0.344354510307312012E-01,0.685083184909568285E+06,0.190869748592376709E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.649528682231903076E+00,0.254425287246704102E+00,0.551430121102348348E+05,0.554156861422955553E+05,0.559616131693390926E+05,0.562354217917871647E+05,0.483301090510707525E+03
0.411012649536132812E+00,0.122322014651228077E+06,0.166588151454925537E+01,0.273169054000000017E+03,0.556891822079999984E+05,0.292709112167358398E+00,0.237324655055999756E+00,0.551428629452005407E+05,0.554160005006491701E+05,0.559616810320881923E+05,0.562351629210663014E+05,0.483301090510707525E+03
