seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.628447992671637284E-01,0.499451801424271821E+03,0.130863144723449565E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.237758207724568016E+00,0.405329962584140446E+00,0.549550172015757707E+05,0.551693379528947335E+05,0.553836410595125562E+05,0.555979544337894840E+05,0.558122610036049227E+05,0.560265775078273946E+05,0.562408922827462011E+05,0.156280236048480001E+05
0.626649272044493832E-01,0.497540554277461069E+03,0.121446499273074757E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.302621773066674371E+00,0.326754367368563003E+00,0.549550160424672358E+05,0.551693383778967109E+05,0.553836423425379107E+05,0.555979532476340755E+05,0.558122594632440450E+05,0.560265757991390274E+05,0.562408920673061948E+05,0.156290855805308565E+05
0.626889099435833375E-01,0.502425895067479530E+03,0.100748072279044629E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.273970226110600512E+00,0.369620432733078319E+00,0.549550167207308550E+05,0.551693373169735933E+05,0.553836426169180122E+05,0.555979533124428053E+05,0.558122591379253354E+05,0.560265766401458459E+05,0.562408917109982067E+05,0.156300426721917720E+05
0.629035692893711168E-01,0.475580539991008379E+03,0.224809135058470722E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.239407624529848401E+00,0.407202229716148834E+00,0.549550166924138830E+05,0.551693383072251381E+05,0.553836406927779390E+05,0.555979542966748631E+05,0.558122592091918850E+05,0.560265766532442576E+05,0.562408924959745564E+05,0.156306781331029888E+05
0.627297704668427908E-01,0.483928870395664262E+03,0.182072953716544417E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.264857612345525739E+00,0.355952307180201655E+00,0.549550163758057752E+05,0.551693382817882593E+05,0.553836411054589335E+05,0.555979531478536810E+05,0.558122610324164125E+05,0.560265763636233605E+05,0.562408930381965547E+05,0.156306957302940500E+05
0.628332693180689017E-01,0.513145399961163434E+03,0.402083558581300474E-01,0.214312071000000003E+03,0.555979541689999969E+05,0.224891558661840629E+00,0.401926057261483893E+00,0.549550171147122819E+05,0.551693379121034741E+05,0.553836425205031046E+05,0.555979536013963152E+05,0.558122596683200245E+05,0.560265763198180794E+05,0.562408932168006795E+05,0.156307476477345626E+05
0.631763025435680275E-01,0.462620007910286006E+03,0.264425881763803050E+00,0.214312071000000003E+03,0.555979541689999969E+05,0.225376901793713752E+00,0.408850678713194027E+00,0.549550167628877753E+05,0.551693368692012664E+05,0.553836417230635998E+05,0.555979543324055921E+05,0.558122580127031542E+05,0.560265765293389704E+05,0.562408926930617599E+05,0.156308522393822495E+05
0.625481646470082836E-01,0.507157944635393335E+03,0.443398065928125029E-01,0.214312071000000003E+03,0.555979541689999969E+05,0.293624195345658812E+00,0.308854881440370266E+00,0.549550175725736699E+05,0.551693379262755116E+05,0.553836411054432465E+05,0.555979545250700612E+05,0.558122612417299169E+05,0.560265752724195700E+05,0.562408918936137416E+05,0.156308665399623897E+05
0.626857318499602079E-01,0.504687049135088785E+03,0.964956419857662534E-01,0.214312071000000003E+03,0.555979541689999969E+05,0.272667261567087760E+00,0.339179177623949557E+00,0.549550156669522767E+05,0.551693381196401824E+05,0.553836420614181188E+05,0.555979535740476640E+05,0.558122604003362285E+05,0.560265750875678277E+05,0.562408920413084415E+05,0.156309146904473964E+05
0.626838989377763028E-01,0.503525055772161465E+03,0.966001395336408414E-01,0.214312071000000003E+03,0.555979541689999969E+05,0.246568777243481418E+00,0.385208329074653966E+00,0.549550161708945452E+05,0.551693381889339726E+05,0.553836431174924874E+05,0.555979538826319913E+05,0.558122616418509351E+05,0.560265763463505500E+05,0.562408923415082463E+05,0.156309533756974051E+05
