seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.165114421401960088E-01,0.101022651607171119E+05,0.510065049648720237E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.843942648037928289E+00,0.634281625437282059E+00,0.553755323379410111E+05,0.558464305381184167E+05,0.560820349730356829E+05,0.599109649454533496E+03
0.248947524389758063E+00,0.291607060390478255E+05,0.120180738026052603E+01,0.235419319000000002E+03,0.558463128569999972E+05,0.346429121151209218E+00,0.748029649926558876E-01,0.553755225750469181E+05,0.558458461749094713E+05,0.560821222544892371E+05,0.600073843120455535E+03
0.361319489815607117E-01,0.444425587203059811E+06,0.171488204114268461E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.296401491367567049E+00,0.711922275859025566E+00,0.553747710037236830E+05,0.558463415340721185E+05,0.560810108300124775E+05,0.602511386195411546E+03
0.133129722869602563E+00,0.226893838106003619E+06,0.105996097136408274E+01,0.235419319000000002E+03,0.558463128569999972E+05,0.452032501607294801E+00,0.261466000348948568E+00,0.553754421485007697E+05,0.558468388679154014E+05,0.560823600348481923E+05,0.603764390754574379E+03
0.343618018026707953E-01,0.415447774446517069E+05,0.869504800047705917E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.774243242114209390E-01,0.723566245984117784E+00,0.553754268748761097E+05,0.558470019930840426E+05,0.560823031315459593E+05,0.603772203509033716E+03
0.391808281693662164E-01,0.103221590507987785E+06,0.599490517164409931E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.542846049891890448E+00,0.522759945615616450E+00,0.553754688495781520E+05,0.558456536780224778E+05,0.560822998999264091E+05,0.604310460757931310E+03
0.334502175806896049E-01,0.188496779524646088E+06,0.702956285446487028E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.623237468638555780E+00,0.583544221976460165E+00,0.553754420781442386E+05,0.558455492391659354E+05,0.560821107038392656E+05,0.604429980112391490E+03
0.504680007808304798E+00,0.176409068892410552E+02,0.146838843418104226E+01,0.235419319000000002E+03,0.558463128569999972E+05,0.725439089465148679E+00,0.592902491433820455E+00,0.553754100781791494E+05,0.558462413237758665E+05,0.560825450563746417E+05,0.604736829711155679E+03
0.213417304071392422E-01,0.332007485408417197E+05,0.207263098356169767E+00,0.235419319000000002E+03,0.558463128569999972E+05,0.559935756485490099E+00,0.155542967091275686E+00,0.553754949915863908E+05,0.558471568769750593E+05,0.560825119154381464E+05,0.605022278439755041E+03
0.173981893005840077E+00,0.197956621935998491E+02,0.114036264319539282E+01,0.235419319000000002E+03,0.558463128569999972E+05,0.890703654982844872E+00,0.140355130510321641E+00,0.553754615365394202E+05,0.558471008672122407E+05,0.560811620610384489E+05,0.605313092205053294E+03
