seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.582289884272890634E+00,0.649047696007185237E+02,0.151787476617703043E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.766814896571747173E+00,0.678050876247488499E+00,0.553158138315811448E+05,0.706412346893501990E+03
0.490735842830042790E+00,0.413483053878943636E+02,0.145133177732936658E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.748287201681885079E-02,0.833177594651053482E-01,0.553158099159320918E+05,0.706414590249974253E+03
0.430121047502191045E+00,0.485510776076353991E+02,0.137715582439472373E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.484443095268379420E+00,0.230777299458017782E+00,0.553158161177011352E+05,0.706415559878151498E+03
0.661308702847834162E+00,0.566710181684150243E+02,0.160567088485282139E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.818011186284684833E+00,0.424296194790471481E+00,0.553158021571006611E+05,0.706416353276758855E+03
0.271491770717456893E+00,0.758396469292083850E+02,0.120983838560316292E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.517915940688485343E+00,0.628721544150346173E-01,0.553158108236619664E+05,0.706416466959222589E+03
0.560812902616938391E+00,0.475551134933643738E+02,0.151333275145053148E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.394104201402446619E+00,0.498757549166301106E+00,0.553157910511626542E+05,0.706418907115906904E+03
0.988238838211073500E+00,0.901914792326214041E+02,0.192915617870062661E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.938235797085984813E+00,0.158603324672336010E+00,0.553158138198467932E+05,0.706419791655831432E+03
0.744300589021294368E+00,0.778889493589508533E+02,0.169930343923509031E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.264426823057187566E+00,0.863426600821094126E+00,0.553158058628218932E+05,0.706420985268760433E+03
0.494681790732694970E+00,0.697645592603920619E+02,0.144530756618656442E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.364615163074976600E+00,0.910426896782405848E+00,0.553158012116213577E+05,0.706421058337391059E+03
0.462458680731230198E+00,0.478373992635325109E+02,0.140428144954059353E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.556011439956128783E+00,0.799450198619148567E+00,0.553157964563729329E+05,0.706421289059867377E+03
0.866430346238382998E+00,0.456922348244028029E+02,0.182002991512546197E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.604658995852394909E+00,0.207894161711216413E+00,0.553157959719231731E+05,0.706422431782935746E+03
0.774787979203786392E+00,0.976401955995895037E+02,0.172015001841054205E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.513650314532337338E+00,0.967354846527511802E+00,0.553158159029207527E+05,0.706423484380938362E+03
0.881225070498358964E+00,0.510877135555304420E+02,0.184587285493678999E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.135103671971685158E+00,0.503167399748899735E-01,0.553158146756704300E+05,0.706425638383733030E+03
0.469413332287062779E+00,0.696544299645507579E+02,0.141079612566146895E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.834774846082881661E+00,0.202947875216573620E+00,0.553158074576151193E+05,0.706429253517318330E+03
0.676957760665206298E+00,0.453061417313905963E+02,0.164181628881419739E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.565285663958201776E-01,0.115197569134822528E+00,0.553157984423799644E+05,0.706429465671805701E+03
0.237083261544718538E+00,0.363496451586822289E+02,0.117725370458800493E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.497805559631395389E+00,0.239510877627742202E+00,0.553157961759772297E+05,0.706430256303959368E+03
0.284955895134020476E+00,0.145499289112182566E+03,0.117036017280273241E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.986763531780886494E+00,0.900853944229814130E+00,0.553158097949107832E+05,0.706431447241837077E+03
0.954919132441784946E-01,0.121317581584535688E+03,0.972128305844614959E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.818738258831872456E+00,0.952155504014217002E+00,0.553158176538353946E+05,0.706432000799357638E+03
0.416248517822073449E+00,0.361920316716053065E+02,0.137358122465134058E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.144595406667395954E+00,0.884883864855787294E+00,0.553158161603721310E+05,0.706432572956127160E+03
0.795873965512255088E+00,0.543891246445080583E+02,0.175005176900309478E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.543709835091088056E+00,0.353046896551339751E+00,0.553157934799448485E+05,0.706433999605036888E+03
0.559734784545920849E+00,0.541811962153572537E+02,0.151389966355330219E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.219809749758193868E+00,0.221347562738073989E+00,0.553158093020434462E+05,0.706434115999550158E+03
0.539391727131596999E+00,0.442776335489000203E+02,0.148088294608053661E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.972958877356020713E+00,0.377970923029063016E-01,0.553158092236235243E+05,0.706434666861420510E+03
0.973780287545133794E+00,0.718454988382011805E+02,0.191289596235630643E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.987047114350724120E+00,0.469388475285671902E+00,0.553157998386471663E+05,0.706435060545121814E+03
0.387196685739345292E+00,0.469513231078782454E+02,0.133299487060820598E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.420643027607163711E+00,0.240369040265742656E+00,0.553158102392535002E+05,0.706438074949157681E+03
0.609653018042560668E+00,0.451135894192639313E+02,0.156139835165276120E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.534926648719821984E+00,0.175525905231723817E+00,0.553158143746258720E+05,0.706438311008830624E+03
0.916360981136471353E+00,0.371388662143843078E+02,0.188368346759810668E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.945231348660396757E-02,0.417704377639239677E+00,0.553158138237666790E+05,0.706438314803155208E+03
0.246592100262121250E+00,0.889395321429825430E+02,0.117146025310067903E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.725008313893881540E+00,0.549089124959658004E+00,0.553158158374127015E+05,0.706439303022276363E+03
0.420627380613860624E+00,0.263403021444550802E+02,0.138135853051798718E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.698864368393573437E-01,0.745072687777466602E-01,0.553158090815642863E+05,0.706441886582712641E+03
0.363921562869996829E+00,0.775825755139192381E+02,0.128927258188703897E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.864161697628045844E+00,0.727406216567272224E+00,0.553158114586317752E+05,0.706443981065327989E+03
0.845546319689905790E+00,0.547816332252596467E+02,0.180710602549339550E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.805491203687455914E-01,0.525966061270760177E+00,0.553158050282961849E+05,0.706444442138524209E+03
0.761870440169247320E+00,0.474661654376446052E+02,0.171096969511932917E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.687258468988908633E+00,0.447616252995915231E+00,0.553158029817862989E+05,0.706444809251036304E+03
0.985737651821132377E+00,0.561138661969360086E+02,0.193213275877726320E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.874393987887132407E+00,0.205792414311510991E+00,0.553157987579461624E+05,0.706444950196299487E+03
0.499028819239705324E+00,0.102163331864784041E+03,0.142419756190427127E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.927806253514678270E+00,0.662295176206056713E+00,0.553157992453822881E+05,0.706447483513298039E+03
0.535273428124336745E-01,0.932149185538545169E+02,0.950012011973236814E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.372677826359747444E+00,0.311060193215419112E+00,0.553158154964072164E+05,0.706448604643581803E+03
0.527659406529666572E-01,0.934180933215967286E+02,0.961709775869749040E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.136120547873020997E+00,0.462165688298511623E+00,0.553158162635251138E+05,0.706449580694865972E+03
0.139240129343456837E+00,0.734687450192787992E+02,0.104604562790805811E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.726323989335789455E+00,0.980018753874779880E+00,0.553157962015391313E+05,0.706450247399038290E+03
0.654790405938297515E+00,0.617520532562150279E+02,0.158435511705633036E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.960423971643663887E+00,0.643844261761432057E+00,0.553158058881283505E+05,0.706451343529588485E+03
0.864031679212653864E-01,0.475510346625597222E+02,0.102301066873545099E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.521310473364829316E-01,0.529604616563110309E+00,0.553157925025241930E+05,0.706451952062385317E+03
0.723153141418263590E+00,0.351328095657857062E+02,0.168957427611335498E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.258348650100993817E-01,0.762170295533572184E+00,0.553157913533272804E+05,0.706452759975465142E+03
0.317974850819643107E+00,0.664326686942908822E+02,0.126015004348919857E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.416996116256408422E+00,0.174250995527755081E+00,0.553158113454970007E+05,0.706453402560751101E+03
0.867879725586853112E+00,0.516848016618347756E+02,0.183089202664018758E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.191796486640524927E+00,0.603375471326524804E+00,0.553158157753411579E+05,0.706454223586547187E+03
0.143677402049977254E+00,0.581778470281812616E+02,0.105428631964254782E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.908370910952712163E+00,0.359065950045782345E+00,0.553158100488616183E+05,0.706455633281699875E+03
0.417135712554302152E+00,0.558554305927286165E+02,0.137471259752485309E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.888311120015840561E-01,0.729690723292507837E+00,0.553158131443641178E+05,0.706456683364308446E+03
0.290681365993543939E+00,0.568045231084780582E+02,0.124352433573634369E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.721427972404881934E-01,0.919523021437149701E+00,0.553158065485017432E+05,0.706462094485947546E+03
0.519603222943671561E+00,0.448338515706418050E+02,0.147209856516899329E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.418758014998695860E+00,0.528974687781884945E+00,0.553157916370087405E+05,0.706463446827931193E+03
0.618159836105323213E+00,0.449099185621531589E+02,0.157450212221440378E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.407521881835173516E+00,0.529809697878069308E+00,0.553157988129469231E+05,0.706464469262614330E+03
0.837374177796546437E+00,0.583809664229814871E+02,0.180324534235929912E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.304238585710792514E-01,0.367294672845960457E+00,0.553158039992836857E+05,0.706466288898732500E+03
0.315575021538093803E+00,0.886853175364375375E+02,0.123477062760678780E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.787450835817042227E+00,0.897857332082075854E+00,0.553157939104623729E+05,0.706466366405584722E+03
0.467590373858325359E+00,0.117270337137572128E+03,0.138701082681045174E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.832766975640658824E+00,0.897977731212206143E+00,0.553157976003591539E+05,0.706469660223270921E+03
0.126156760950099700E+00,0.618202583270301531E+02,0.106619097251021966E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.115819457609974794E+00,0.279026107089860198E+00,0.553158144381760285E+05,0.706470364861072539E+03
0.344791492646001341E+00,0.583467522660809976E+02,0.129646854125980360E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.140410638749733474E+00,0.476310957595631579E+00,0.553158125354703079E+05,0.706470844304172715E+03
0.682412588663895314E+00,0.838934621048564253E+02,0.162839131287401151E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.664619882758978875E+00,0.593199013082606474E+00,0.553158085413047156E+05,0.706471235613356612E+03
0.480930717703062227E+00,0.949994586427165615E+02,0.140874099259328900E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.865323699737350238E+00,0.731230925361287976E+00,0.553158116810409119E+05,0.706471783501157915E+03
0.857447959051580666E+00,0.446460115538209124E+02,0.181385691998751586E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.452374723746419183E+00,0.212935680102566860E+00,0.553157933727285999E+05,0.706474284728050179E+03
0.582727216262572401E+00,0.557498020478101139E+02,0.152544582471117618E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.782441172662605933E+00,0.183709759459604501E-01,0.553158108198004120E+05,0.706475710970349837E+03
0.614721437457439457E+00,0.688368420313421154E+02,0.155594585736854296E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.645817566785830799E+00,0.990366461510258422E+00,0.553157954922976933E+05,0.706477153656578821E+03
0.806652222012802733E+00,0.586303951648162851E+02,0.176210638367938066E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.393240254879199447E+00,0.136903624170328336E+00,0.553157924688281055E+05,0.706477728196152611E+03
0.179335015895358413E+00,0.420937652653040217E+02,0.110587026422393064E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.822686297906982222E+00,0.558806550912386568E-01,0.553158022239701459E+05,0.706477750251184261E+03
0.523950126225499191E+00,0.603757622515099683E+02,0.145998676638465552E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.946931879256850628E+00,0.435375325597152862E+00,0.553158066424222488E+05,0.706479293557788651E+03
0.790870734114251461E+00,0.250984766697928201E+02,0.176067424734054012E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.117120346755804393E-02,0.282277093292913950E+00,0.553158006450909670E+05,0.706479775656401443E+03
0.992292133161103762E+00,0.453179992414578479E+02,0.195227549655484101E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.341814760414087149E+00,0.483078381560172909E+00,0.553158103241183635E+05,0.706481384103358323E+03
0.758172094220276871E+00,0.598556322127876399E+02,0.169673061701705730E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.929809200523597279E+00,0.488453276559265348E+00,0.553157967317058938E+05,0.706481516807417393E+03
0.460531599644368961E+00,0.568991914818888560E+02,0.141027601899018706E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.406917462356819359E+00,0.970809126291448249E-01,0.553158178718696217E+05,0.706481639611288301E+03
0.464566728063891099E+00,0.852933763202790374E+02,0.138087512695829995E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.929143630462771930E+00,0.771188941178189147E+00,0.553157923945408329E+05,0.706483255083711583E+03
0.397705890085017569E-01,0.956450035394040128E+03,0.532187511081278042E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.948492752817888030E+00,0.876255394964876366E+00,0.553158063017671229E+05,0.706484517140224852E+03
0.601176717092277380E+00,0.647389176070571892E+02,0.155389162941757686E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.480414550616085845E+00,0.206707028960281397E+00,0.553158137251841617E+05,0.706486650760258271E+03
0.647492144338635001E+00,0.710130632559096284E+02,0.160169908361517987E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.266920862540401593E+00,0.893089170328332238E+00,0.553158147489257535E+05,0.706488128050659498E+03
0.286596377152610049E+00,0.622497688821862383E+02,0.123150221914322144E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.380055600833666241E+00,0.815732563509920627E+00,0.553158112705818712E+05,0.706488345699561933E+03
0.592401675766607627E+00,0.526987757567101909E+02,0.154125216118904040E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.470196072262550224E+00,0.344155698092678097E+00,0.553157972403373351E+05,0.706489680515944201E+03
0.694819345700937396E+00,0.707226913935061958E+02,0.163821205276288029E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.683064030027447311E+00,0.360934169715439179E+00,0.553157963583879973E+05,0.706489993899675028E+03
0.344898118136567899E+00,0.631355014230898490E+02,0.129656055666396486E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.171282265948627999E+00,0.768392733578535991E+00,0.553158081750483907E+05,0.706490182172394043E+03
0.308028154155145784E+00,0.356189124657759066E+02,0.125874952994578115E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.326178168510093180E+00,0.294005472146528890E+00,0.553158131225382385E+05,0.706490715273167098E+03
0.298681065701287773E+00,0.891760615065636983E+02,0.122699227334844863E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.869257455310813443E+00,0.239215789622481995E+00,0.553158039180026608E+05,0.706490785196739353E+03
0.748222643024922918E+00,0.413690772939834872E+02,0.170335197778754033E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.543362629949850851E+00,0.184751531090950022E+00,0.553157980545339378E+05,0.706492395835049820E+03
0.873406162632060390E+00,0.700882861823561711E+02,0.182720298907797662E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.571793890099227542E+00,0.452602906330740573E+00,0.553158083018818797E+05,0.706494890404838316E+03
0.850364188541955279E+00,0.883903914829776909E+02,0.179647713230112749E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.866739616839013904E+00,0.798350783767517308E-01,0.553158157224223251E+05,0.706496287392329123E+03
0.820751023304349903E+00,0.102396389341512460E+03,0.175250786114487922E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.995852820222188684E+00,0.583735834285557975E+00,0.553158003931552375E+05,0.706496652653979254E+03
0.902206211928394786E+00,0.100277243933181111E+03,0.184036715667006057E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.958486876462964488E+00,0.481888104589038913E+00,0.553158026513306031E+05,0.706497090136581619E+03
0.214887021390442412E+00,0.488597743326892484E+02,0.114191347169100266E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.646682759050259848E+00,0.705661186477858582E+00,0.553157942605722783E+05,0.706498144944075875E+03
0.616404176546217264E+00,0.354847142948446290E+02,0.158223862619010314E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.136050756439872640E-01,0.852234191700284249E+00,0.553158169423678628E+05,0.706498879199938528E+03
0.811447690867263982E+00,0.461409862806455209E+02,0.176214171851770107E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.678865871225521889E+00,0.408542740408604221E-01,0.553158026952808796E+05,0.706499347906975345E+03
0.556787516002991811E+00,0.295538264502899821E+02,0.152186042451356185E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.293035120119121591E-01,0.605004641583967717E+00,0.553157921696669800E+05,0.706502283167366841E+03
0.114445694140358337E+00,0.688736796995245726E+02,0.103637451655192026E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.407894414319188880E+00,0.878247126098447684E+00,0.553158178158419105E+05,0.706503936785984934E+03
0.861125257902872310E+00,0.550426244382961016E+02,0.181271219451856247E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.504096276635549678E+00,0.672934241987016457E+00,0.553157941237439809E+05,0.706505283062156877E+03
0.874373035203535931E+00,0.173462185879750479E+03,0.178664559696061898E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.952202676420426442E+00,0.908934522530680411E+00,0.553158166222464788E+05,0.706505391106623165E+03
0.842067333644878346E-01,0.115554566865759341E+03,0.952180010693116197E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.975357538921710288E+00,0.635174947135001999E+00,0.553158086289923231E+05,0.706506194984973035E+03
0.629618477581800784E+00,0.586010690245435697E+02,0.158282430321501200E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.509105330242155540E+00,0.250109238365778364E+00,0.553157981034159384E+05,0.706506656635258878E+03
0.260257391901376478E+00,0.265055853949839531E+02,0.121452124361817382E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.932824540354554449E-01,0.399331752735110845E+00,0.553158048081417219E+05,0.706506784352199020E+03
0.332228967755417881E+00,0.689037694581694069E+02,0.126601706786729440E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.913929076406335916E+00,0.209707422185192033E+00,0.553158132326540654E+05,0.706507494954599224E+03
0.269874662006741983E+00,0.115332290755415343E+03,0.117465357624953937E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.897216092509279250E+00,0.788699742846635465E+00,0.553158023803921024E+05,0.706509577895398479E+03
0.772827073772663797E+00,0.668814482187845982E+02,0.172771583850018273E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.472678306057024211E+00,0.296186123537551860E+00,0.553158152215806695E+05,0.706509616761854204E+03
0.709474914080357566E+00,0.500225686846192943E+02,0.167151299013494903E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.202962532038335475E+00,0.129373110474407665E+00,0.553158088384649309E+05,0.706510533170866665E+03
0.414095539167452453E+00,0.441137848298469422E+02,0.136605174880670854E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.210582902242934911E+00,0.579928156134555617E+00,0.553158104864564448E+05,0.706513295779585405E+03
0.205259033685757986E+00,0.583360628668601322E+02,0.113132789651562371E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.558079198866826998E+00,0.738422417607013992E+00,0.553158063335765983E+05,0.706513822559764776E+03
0.118532372972832617E+00,0.522170017563096636E+02,0.105238591749974986E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.130376024996703144E+00,0.346898293856289064E+00,0.553158002818552995E+05,0.706513965555686582E+03
0.742144445231469829E+00,0.363743733133250018E+02,0.170533560051461608E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.576699607418751509E-01,0.177695675890486737E+00,0.553157963774377495E+05,0.706517951473419316E+03
0.910146497825073841E+00,0.738292323413185159E+02,0.186321030776929297E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.555997961255550677E+00,0.597180725655380829E+00,0.553158137577214075E+05,0.706521835120795004E+03
0.438535369940171171E+00,0.514210687099910473E+02,0.138974367191296677E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.375660691764950094E+00,0.922764239798322561E+00,0.553157957277935202E+05,0.706522435514442350E+03
0.567460194327559120E+00,0.579701751618773287E+02,0.150820810908522085E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.633963989971968456E+00,0.939483879070215022E+00,0.553157923469396846E+05,0.706522664002728334E+03
0.327988946319985986E+00,0.501750208432887987E+02,0.128466311909435804E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.646486631239426707E-01,0.809746861542784857E+00,0.553158137318824374E+05,0.706522796283082926E+03
0.173103057300489777E+00,0.960213885545822023E+02,0.106925704762268436E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.982832990756806635E+00,0.666493898158879383E+00,0.553158168909489250E+05,0.706523040144343895E+03
0.802014438662802309E+00,0.798652364949526401E+02,0.175469312567378521E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.351863115543236238E+00,0.955621996940177465E+00,0.553157999963184993E+05,0.706523706957970035E+03
0.469273563049321607E+00,0.566186525868858155E+02,0.141483796418169216E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.427864916947352736E+00,0.730638229540227724E+00,0.553157968731430010E+05,0.706524020737295132E+03
0.112829539083971336E+00,0.106998810024643376E+03,0.987422662523517847E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.998244200363734291E+00,0.746436289147747623E+00,0.553158163437164112E+05,0.706525257666893367E+03
0.175403060883138201E+00,0.621985678242712083E+02,0.111063281565417693E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.574457495973311194E+00,0.902493207691777016E-01,0.553158091807635356E+05,0.706526788310792426E+03
0.994974649802145672E+00,0.909492892758667324E+02,0.193398829594272836E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.854337899569220460E+00,0.731954826283719995E+00,0.553158041804968088E+05,0.706527990838333153E+03
0.453615006829829248E+00,0.347625084179706718E+02,0.141488422473227171E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.509149058235705346E-01,0.258956987997799426E+00,0.553157916368540828E+05,0.706528261578028605E+03
0.356958714480045847E+00,0.646354727074333368E+02,0.130211663145321799E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.551499515126849693E+00,0.207905027032633916E+00,0.553158085277657738E+05,0.706529676521029160E+03
0.387438892679087543E+00,0.339369244055214025E+02,0.134025562349309002E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.379189611536140114E+00,0.208863733307256438E+00,0.553158094416267995E+05,0.706531757984895648E+03
0.898831435337381857E+00,0.110081705679264459E+03,0.183569343045510003E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.976734162403051553E+00,0.335827444756597149E+00,0.553158176601930318E+05,0.706531871152760914E+03
0.895019350378673861E+00,0.387630883129691171E+02,0.186333104856176734E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.531989055626557600E-01,0.501704408307708238E-01,0.553158018226110507E+05,0.706532929630038325E+03
0.743923061474804914E+00,0.801848883001613615E+02,0.169833676639719666E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.331514827662774514E+00,0.333405894404257830E+00,0.553158129992533504E+05,0.706533783140014521E+03
0.811053160474943358E+00,0.882715765448270844E+02,0.175911473184662492E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.556728203240368535E+00,0.836120946734286052E+00,0.553157961213302260E+05,0.706538942410081063E+03
0.633839165977192337E-01,0.100085545634265969E+03,0.981941533964608038E+00,0.941777069999999981E+02,0.553158280010000017E+05,0.619596800759789970E-01,0.736390984552724670E+00,0.553158093046952272E+05,0.706539293979194781E+03
0.617982264860609920E+00,0.498524600728727094E+02,0.157297882676093481E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.347428209476164263E+00,0.138374993029007548E+00,0.553158172689963976E+05,0.706539327027522859E+03
0.291550656465672353E+00,0.797169446591149153E+02,0.122320846695501717E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.734578913833332847E+00,0.578115513970283712E+00,0.553158081574445532E+05,0.706540263922161785E+03
0.576100219329585106E+00,0.617088929496375727E+02,0.152817596089681462E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.304977723781622967E+00,0.898911741017734967E+00,0.553157966705638464E+05,0.706540722245430061E+03
0.982286077371845257E+00,0.574604163813390301E+02,0.194489130811233601E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.988734184961178181E-01,0.918331177184077752E+00,0.553157985921473082E+05,0.706543705833940066E+03
0.781226231043156583E+00,0.527078723375980047E+02,0.172516381279227904E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.854799376562230373E+00,0.379883798524691951E+00,0.553157988005230727E+05,0.706546473725822580E+03
0.207431624752029697E+00,0.476223691848893438E+02,0.114480841000138045E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.703783898513223427E+00,0.352554504845043748E-01,0.553158013180875132E+05,0.706547331145563930E+03
0.707347381073583303E+00,0.115515536884277836E+03,0.164655541317453391E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.748980749975097782E+00,0.537360176590715555E+00,0.553158094519249207E+05,0.706548524804379440E+03
0.327842169543426265E+00,0.935890750064140207E+02,0.125515245453243129E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.744531071090727581E+00,0.675044518179801267E+00,0.553158000477489913E+05,0.706548603437383917E+03
0.973666130511742778E+00,0.139848055010140541E+03,0.190778834794046204E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.784985217160037219E+00,0.901450676735687795E+00,0.553157980680895707E+05,0.706551899744224102E+03
0.417238509930895729E+00,0.794693077565421362E+02,0.134709049386835411E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.941358890231995149E+00,0.182328846951203938E+00,0.553158083403783166E+05,0.706552070508254928E+03
0.514325974207238024E+00,0.689797139489196809E+02,0.145310286553534262E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.704198591562292475E+00,0.659178726072962351E+00,0.553158175186007138E+05,0.706552120547213690E+03
0.966193957554776772E+00,0.902667860171130627E+02,0.189849066768188868E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.863434196647236418E+00,0.859894332328501432E+00,0.553158089832629048E+05,0.706554049177219667E+03
0.625157746902141431E+00,0.528741523623473668E+02,0.157592565953732522E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.502553714223492931E+00,0.732033099725015624E+00,0.553157924032442388E+05,0.706554396507766796E+03
0.331698616302015081E+00,0.484120570120900950E+02,0.126864133935933676E+01,0.941777069999999981E+02,0.553158280010000017E+05,0.995031338083687156E+00,0.636199375924203798E-02,0.553158095977310222E+05,0.706554607275567378E+03
