seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.221649903537924908E-01,0.191014643768348378E+04,0.186466979573520958E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.541961909624455451E+00,0.436803885165038652E+00,0.552416144461918448E+05,0.558677122570370848E+05,0.561807733968112370E+05,0.669981720361054522E+04
0.215136089015829264E-01,0.218742295201839261E+04,0.105520786419402990E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.731660973079650279E+00,0.513082059710439076E+00,0.552416271890289136E+05,0.558677338032072439E+05,0.561807760824976576E+05,0.670010310042270794E+04
0.234920707772038051E-01,0.125280610083907777E+04,0.533794860979251662E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.402649191217635205E+00,0.299715698111109805E-01,0.552416135936371211E+05,0.558677330493609334E+05,0.561807869480404261E+05,0.670078433958894948E+04
0.226017505539086207E-01,0.133385024036054483E+04,0.513330864862196923E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.441313517652914933E+00,0.501334811147326143E+00,0.552416176885698442E+05,0.558677361184251640E+05,0.561807753829048161E+05,0.670101799867688624E+04
0.218032528258608228E-01,0.116696286502946782E+04,0.472150636431922677E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.949929245783844856E+00,0.669080405969743941E+00,0.552416277176798321E+05,0.558677158942136666E+05,0.561807817386503302E+05,0.670147533783640574E+04
0.260831102431393520E-01,0.277977746757000091E+03,0.851030490161760911E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.856404458537973645E+00,0.210858341923781389E+00,0.552416144766689613E+05,0.558677190169713140E+05,0.561807812298619829E+05,0.670248398647472277E+04
0.220184254171381967E-01,0.208312407576976011E+04,0.137562733985171964E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.549532392111199197E+00,0.743457960005933338E+00,0.552416282054559779E+05,0.558677207172518320E+05,0.561807676798275206E+05,0.670254473766611227E+04
0.271221897351913085E-01,0.377089181236573893E+03,0.817042065854442279E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.518914103434540031E+00,0.552076349334296168E+00,0.552416195892653268E+05,0.558677233197428213E+05,0.561807885739768899E+05,0.670255640424871945E+04
0.237830195463421372E-01,0.949221502706923275E+03,0.602504530734479293E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.501146570987046291E+00,0.470335404346321206E-01,0.552416300171053736E+05,0.558677253222870713E+05,0.561807811213646564E+05,0.670269605429041894E+04
0.228435030891053041E-01,0.205459928510048803E+04,0.265421010289163484E+00,0.313051345000000026E+03,0.558677304500000027E+05,0.136605701576096306E+00,0.936211713067563678E+00,0.552416185091574807E+05,0.558677322741655880E+05,0.561807682678312849E+05,0.670275083725724107E+04
