seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.681837201118469238E-01,0.284142704933395240E+01,0.157892239093780518E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.306187272071838379E-01,0.603582322597503662E+00,0.552259853110481272E+05,0.556022266478155070E+05,0.559775397870797970E+05,0.563550493765775464E+05,0.287006141734684388E+04
0.436321973800659180E+00,0.257974693726913074E+04,0.188154911994934082E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.340471506118774414E+00,0.701476335525512695E-01,0.552264160329271326E+05,0.556016242175910884E+05,0.559784594618339397E+05,0.563553843331043026E+05,0.287006141734684388E+04
0.191229045391082764E+00,0.176830009860535647E+06,0.148767638206481934E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.934187650680541992E+00,0.172281146049499512E+00,0.552260376486946116E+05,0.556018425440404826E+05,0.559788430426378109E+05,0.563546780504886410E+05,0.287006141734684388E+04
0.277178406715393066E+00,0.458551668485003407E+06,0.169183671474456787E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.895086526870727539E-01,0.941271603107452393E+00,0.552268332491088877E+05,0.556015042023275309E+05,0.559779864298362590E+05,0.563544300858680508E+05,0.287006141734684388E+04
0.475673556327819824E+00,0.780722945459475426E+02,0.155976152420043945E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.399514973163604736E+00,0.439060151576995850E+00,0.552264164959360132E+05,0.556023578269098216E+05,0.559786314635534145E+05,0.563555158921186230E+05,0.287006141734684388E+04
0.284775435924530029E+00,0.123732933273928633E+06,0.186190962791442871E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.632862329483032227E+00,0.347929358482360840E+00,0.552253297422100077E+05,0.556027218830202037E+05,0.559775638971586086E+05,0.563554848838750622E+05,0.287006141734684388E+04
0.458369433879852295E+00,0.105326773651098915E+04,0.152139222621917725E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.769259631633758545E+00,0.178607285022735596E+00,0.552266708419490824E+05,0.556030703334424907E+05,0.559792028689641811E+05,0.563545397195522091E+05,0.287006141734684388E+04
0.772277712821960449E-01,0.425838967759107531E+06,0.168835616111755371E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.513011515140533447E+00,0.512514233589172363E+00,0.552262183721233378E+05,0.556021080060813838E+05,0.559789881599206783E+05,0.563543704286519787E+05,0.287006141734684388E+04
0.964531302452087402E-01,0.254450977774839957E+05,0.165795671939849854E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.185898780822753906E+00,0.134869456291198730E+00,0.552265728722978602E+05,0.556011128906820231E+05,0.559792933794517376E+05,0.563554724280540249E+05,0.287006141734684388E+04
0.644824683666229248E+00,0.885311021616879043E+04,0.168884754180908203E+01,0.376236417000000017E+03,0.559783204340000011E+05,0.542039096355438232E+00,0.964572429656982422E+00,0.552258815430570612E+05,0.556027653742645198E+05,0.559775411880273678E+05,0.563540936424438260E+05,0.287006141734684388E+04
