seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.297449067615358567E-01,0.522611295168856600E+03,0.607514603546847720E+00,0.142543909000000014E+03,0.556060595360000007E+05,0.186194204538288138E+00,0.330773211436550418E+00,0.550366674891592047E+05,0.551783935282594903E+05,0.553210138367285763E+05,0.556061115304800478E+05,0.557485700717063446E+05,0.558911096935344176E+05,0.561763524742439695E+05,0.255960285316998124E+04
0.502184524429610035E+00,0.726897980399318300E+01,0.146469079227527232E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.828950345783277198E+00,0.506867437680537658E+00,0.550349869993483735E+05,0.551784409737498790E+05,0.553209975874079682E+05,0.556061107853994617E+05,0.557485799440861592E+05,0.558911200734697486E+05,0.561762629609631767E+05,0.256272056454753283E+04
0.681368990608642755E+00,0.514251328392448812E+02,0.162981977971726155E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.907494588734109486E+00,0.841363646048088332E+00,0.550359817878919639E+05,0.551784349377617546E+05,0.553209977421040821E+05,0.556060259856394332E+05,0.557484921887041492E+05,0.558911388863746179E+05,0.561762502411529204E+05,0.256345863267464256E+04
0.269461570756457269E+00,0.656655296808667721E+01,0.124136702780955810E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.521507312914859078E+00,0.728076363840231111E+00,0.550358658982982815E+05,0.551784741546237128E+05,0.553210049986338126E+05,0.556061313209585278E+05,0.557485743805893726E+05,0.558910566825266797E+05,0.561762538334160417E+05,0.256346029150089316E+04
0.276460663714893196E+00,0.250090026519127235E+02,0.124833151420750066E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.377075442846467657E+00,0.780220169986035050E+00,0.550350483012012628E+05,0.551784954226007903E+05,0.553210022010198009E+05,0.556060635078796695E+05,0.557486139027324389E+05,0.558910625038642029E+05,0.561762689032637718E+05,0.256378872589204229E+04
0.623082389882696930E+00,0.148667449482623351E+02,0.159536594172314450E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.341387688498633823E+00,0.893866365315141853E+00,0.550358755404623444E+05,0.551785073234352021E+05,0.553210659782979710E+05,0.556060384229998963E+05,0.557485941696707960E+05,0.558911086081849353E+05,0.561763929758055383E+05,0.256403633489538470E+04
0.118025253389371601E+00,0.218427950859541333E+02,0.106705994780024627E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.538678588820840187E+00,0.845796425865859902E+00,0.550350326281515008E+05,0.551784752342492284E+05,0.553210011954516085E+05,0.556059583734492917E+05,0.557485535869746018E+05,0.558911111948488760E+05,0.561762099275639703E+05,0.256441688333572347E+04
0.586259206452856119E+00,0.742673847169914438E+02,0.155486208300868523E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.525205270468944163E+00,0.321307810943463168E+00,0.550358312369776904E+05,0.551784880062578814E+05,0.553210235157415300E+05,0.556060315423750144E+05,0.557486049370549590E+05,0.558910247052210034E+05,0.561761539784251363E+05,0.256500233363319194E+04
0.591540230048324678E+00,0.140211488178121595E+02,0.155196936925296858E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.807339090159437944E+00,0.849101634872463928E+00,0.550359319119072534E+05,0.551785357829842906E+05,0.553209305711294219E+05,0.556060692460774590E+05,0.557485742709323604E+05,0.558911681666804870E+05,0.561762402050308592E+05,0.256520976364607895E+04
0.394388201665353891E-01,0.375250287810695369E+02,0.956594981508554265E+00,0.142543909000000014E+03,0.556060595360000007E+05,0.550435980902001298E+00,0.776096617652009102E+00,0.550349222852042294E+05,0.551784506311654986E+05,0.553210174861462583E+05,0.556060374643764299E+05,0.557485882351946057E+05,0.558909995723860193E+05,0.561762265987652136E+05,0.256531684188616100E+04
0.161585319354127899E+00,0.870742604789713326E+01,0.111887264831919220E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.843457650893773891E+00,0.391730701755021796E-01,0.550349924888668465E+05,0.551784434617611478E+05,0.553210769197758564E+05,0.556060991359120089E+05,0.557486327371085572E+05,0.558910991151063718E+05,0.561762423893585801E+05,0.256550910200411317E+04
0.288421681646216649E-01,0.156040595450764386E+04,0.247885849952075132E+00,0.142543909000000014E+03,0.556060595360000007E+05,0.385306496302438573E+00,0.250472030202027907E+00,0.550358639943092494E+05,0.551785280113728368E+05,0.553209953327069961E+05,0.556061383935070626E+05,0.557485764727124988E+05,0.558910831649085012E+05,0.561761850430514678E+05,0.256577027231077864E+04
0.224941729910674376E+00,0.290737573778645384E+02,0.118860485738054322E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.273035032267601896E+00,0.193023595732085884E+00,0.550359626421048742E+05,0.551784855999147840E+05,0.553210960274347235E+05,0.556060970976427780E+05,0.557486168311875081E+05,0.558911255514103032E+05,0.561761755338035218E+05,0.256577113660685654E+04
0.724977944860493828E+00,0.121502796596175688E+02,0.169978947997863616E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.185347331852981301E+00,0.476257986134486222E+00,0.550358908686224240E+05,0.551784598816722719E+05,0.553210124653739404E+05,0.556060168544381158E+05,0.557486678059030310E+05,0.558911616513973204E+05,0.561761515410491411E+05,0.256581306460313363E+04
0.265679687292975503E-01,0.547302020189431573E+03,0.549355526926338489E+00,0.142543909000000014E+03,0.556060595360000007E+05,0.711040697866591742E+00,0.770572483107522799E+00,0.550367707722887571E+05,0.551784870354381565E+05,0.553210328730109468E+05,0.556060085780748705E+05,0.557486874292487191E+05,0.558910981417130242E+05,0.561762094757607483E+05,0.256592598645826683E+04
0.176747320531301294E+00,0.376996697196106538E+02,0.112753462527093840E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.693281063092651584E+00,0.731157652379331058E+00,0.550358869912185619E+05,0.551785753201715634E+05,0.553210583981592063E+05,0.556060917828375677E+05,0.557485710407652659E+05,0.558910332910501747E+05,0.561762421702656720E+05,0.256600127153600897E+04
0.587507620984916934E+00,0.150828870652387899E+02,0.153886314987942074E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.979545692586961114E+00,0.622663389111481003E+00,0.550366676324767541E+05,0.551785200883701182E+05,0.553210043020099329E+05,0.556061079080151394E+05,0.557486312665810328E+05,0.558910852246381619E+05,0.561762551137048940E+05,0.256620982415327444E+04
0.109234968854620071E+00,0.189490622388201082E+02,0.107516714027573412E+01,0.142543909000000014E+03,0.556060595360000007E+05,0.204895068395787361E+00,0.871964508135694039E+00,0.550358153405251433E+05,0.551785752849025739E+05,0.553209840107964046E+05,0.556060503888363019E+05,0.557485435655185283E+05,0.558911266706047245E+05,0.561762430407909997E+05,0.256621355669789546E+04
