seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.203834831714630127E+00,0.298898892797153088E+02,0.919845581054687500E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.907040715217590332E+00,0.325877487659454346E+00,0.562979089511889470E+05,0.676817803720125994E+03
0.266103625297546387E+00,0.843828892947501663E+04,0.158152163028717041E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.518930792808532715E+00,0.373359262943267822E+00,0.562994996541995060E+05,0.676817803720125994E+03
0.121079921722412109E+00,0.555334022405479914E+03,0.141656482219696045E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.492704033851623535E+00,0.994111895561218262E-01,0.562979824524182332E+05,0.676817803720125994E+03
0.638185620307922363E+00,0.284013965685207097E+03,0.184845566749572754E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.464541971683502197E+00,0.489175021648406982E+00,0.562977441795128834E+05,0.676817803720125994E+03
0.701383054256439209E+00,0.213477926017959369E+06,0.171748125553131104E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.910301446914672852E+00,0.123030543327331543E+00,0.562985418584603322E+05,0.676817803720125994E+03
0.918965160846710205E+00,0.149556045172145655E+02,0.181320476531982422E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.216026723384857178E+00,0.436128675937652588E+00,0.562979523719805729E+05,0.676817803720125994E+03
0.312570333480834961E-01,0.141965149649126832E+01,0.148666775226593018E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.873278975486755371E+00,0.753368079662322998E+00,0.562977890832680714E+05,0.676817803720125994E+03
0.932819426059722900E+00,0.521864396475452872E+06,0.145043039321899414E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.280820727348327637E+00,0.310250699520111084E+00,0.562983163820761692E+05,0.676817803720125994E+03
0.671856641769409180E+00,0.400039170505437069E+06,0.190618932247161865E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.129209578037261963E+00,0.521685779094696045E+00,0.562975568037289631E+05,0.676817803720125994E+03
0.888402462005615234E-01,0.473460020748134230E+04,0.470428228378295898E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.775598466396331787E+00,0.650833666324615479E+00,0.562984257989186299E+05,0.676817803720125994E+03
0.517689347267150879E+00,0.110924321056393046E+04,0.370428681373596191E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.816222965717315674E+00,0.301444709300994873E+00,0.562982881307858479E+05,0.676817803720125994E+03
0.647052109241485596E+00,0.124188233097109069E+01,0.194154107570648193E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.408415019512176514E+00,0.971928894519805908E+00,0.562992215791005146E+05,0.676817803720125994E+03
0.639112949371337891E+00,0.471863044687548694E+01,0.195824480056762695E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.361613631248474121E-01,0.343986511230468750E+00,0.562987080077189457E+05,0.676817803720125994E+03
0.885421395301818848E+00,0.935854759035441475E+03,0.181148612499237061E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.132708847522735596E+00,0.102638423442840576E+00,0.562984193548220646E+05,0.676817803720125994E+03
0.148074090480804443E+00,0.718378625832626653E+03,0.482043623924255371E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.538440346717834473E+00,0.467268288135528564E+00,0.562977937510270131E+05,0.676817803720125994E+03
0.415564894676208496E+00,0.629093379275808475E+05,0.200820088386535645E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.565751135349273682E+00,0.241723120212554932E+00,0.562985087389010441E+05,0.676817803720125994E+03
0.450205147266387939E+00,0.511307659569662574E+05,0.196900522708892822E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.786051750183105469E+00,0.388856947422027588E+00,0.562987684049862874E+05,0.676817803720125994E+03
0.466072082519531250E+00,0.102614903623683318E+03,0.181145536899566650E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.240685701370239258E+00,0.466343700885772705E+00,0.562981768145817769E+05,0.676817803720125994E+03
0.619277954101562500E-01,0.518964155523030879E+01,0.182795608043670654E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.313982725143432617E+00,0.845037102699279785E-01,0.562983077405947697E+05,0.676817803720125994E+03
0.594703316688537598E+00,0.183176482750997980E+04,0.339723944664001465E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.743141770362854004E-01,0.401511788368225098E-01,0.562979483046788228E+05,0.676817803720125994E+03
0.409694314002990723E+00,0.381013920092760818E+05,0.188164830207824707E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.268889665603637695E-01,0.551172554492950439E+00,0.562990713224667561E+05,0.676817803720125994E+03
0.290790617465972900E+00,0.119657812762848857E+04,0.864046096801757812E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.906679928302764893E+00,0.457129538059234619E+00,0.562978237928408635E+05,0.676817803720125994E+03
0.313778519630432129E-01,0.249665912999590400E+01,0.181464207172393799E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.744724869728088379E-01,0.538330078125000000E-01,0.562986217848319066E+05,0.676817803720125994E+03
0.357787013053894043E+00,0.653784252829267189E+04,0.188562965393066406E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.598744750022888184E+00,0.182410418987274170E+00,0.562975801087874424E+05,0.676817803720125994E+03
0.268512725830078125E+00,0.213582489479594369E+05,0.142138361930847168E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.542908787727355957E+00,0.924583196640014648E+00,0.562984688853281987E+05,0.676817803720125994E+03
0.802020549774169922E+00,0.921809571839741984E+05,0.134242177009582520E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.746367156505584717E+00,0.653271675109863281E+00,0.562983651072043431E+05,0.676817803720125994E+03
0.357646763324737549E+00,0.504979113476822204E+04,0.128435647487640381E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.905503690242767334E+00,0.101827383041381836E-01,0.562976398952263844E+05,0.676817803720125994E+03
0.752187430858612061E+00,0.574648496930670459E+06,0.186759948730468750E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.189868390560150146E+00,0.542423665523529053E+00,0.562984804476756108E+05,0.676817803720125994E+03
0.288882851600646973E+00,0.339100564065846877E+01,0.198241961002349854E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.671224296092987061E+00,0.373306512832641602E+00,0.562989171089190495E+05,0.676817803720125994E+03
0.283698737621307373E+00,0.116190124002720161E+02,0.166060447692871094E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.350563645362854004E+00,0.189843058586120605E+00,0.562992046696204197E+05,0.676817803720125994E+03
0.977713763713836670E+00,0.548923228616655033E+05,0.193440020084381104E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.151298105716705322E+00,0.761608541011810303E+00,0.562977932847994816E+05,0.676817803720125994E+03
0.160098493099212646E+00,0.682223691323598614E+05,0.170164108276367188E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.554894208908081055E+00,0.617144703865051270E+00,0.562987566355723393E+05,0.676817803720125994E+03
0.572059214115142822E+00,0.705689054448904881E+04,0.879276990890502930E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.959571242332458496E+00,0.145136296749114990E+00,0.562982084081429493E+05,0.676817803720125994E+03
0.867613196372985840E+00,0.118430336458414477E+05,0.177152168750762939E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.886650145053863525E+00,0.629542708396911621E+00,0.562985386473196995E+05,0.676817803720125994E+03
0.462418317794799805E+00,0.116992887796095800E+03,0.165877139568328857E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.289952576160430908E+00,0.705422818660736084E+00,0.562983837613123906E+05,0.676817803720125994E+03
0.759526431560516357E+00,0.406854510061995679E+05,0.573894858360290527E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.306036531925201416E+00,0.218392014503479004E-01,0.562976140531558049E+05,0.676817803720125994E+03
0.922185420989990234E+00,0.541942831352254841E+06,0.194306695461273193E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.908983588218688965E+00,0.953298807144165039E-01,0.562988519603270543E+05,0.676817803720125994E+03
0.465903699398040771E+00,0.588687191071090439E+02,0.164201796054840088E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.820758223533630371E+00,0.641644001007080078E-02,0.562989576891917241E+05,0.676817803720125994E+03
0.725596725940704346E+00,0.141882055344470115E+01,0.193710255622863770E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.616291344165802002E+00,0.295633494853973389E+00,0.562984461577195179E+05,0.676817803720125994E+03
0.283110439777374268E+00,0.140265762010441421E+03,0.278622746467590332E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.919693291187286377E+00,0.608961522579193115E+00,0.562978209349173558E+05,0.676817803720125994E+03
0.374821484088897705E+00,0.836520846950651139E+04,0.169321227073669434E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.537124454975128174E+00,0.185300171375274658E+00,0.562995095098275197E+05,0.676817803720125994E+03
0.306238651275634766E+00,0.158072121077691804E+03,0.175514554977416992E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.315622329711914062E+00,0.357972621917724609E+00,0.562977667293805134E+05,0.676817803720125994E+03
0.159081518650054932E+00,0.835489358528445591E+06,0.487630009651184082E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.220186710357666016E+00,0.218849778175354004E-01,0.562981377363461506E+05,0.676817803720125994E+03
0.379761993885040283E+00,0.138258549285642966E+05,0.628225088119506836E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.866383850574493408E+00,0.255218982696533203E+00,0.562981678093928349E+05,0.676817803720125994E+03
0.204107880592346191E+00,0.117132406970484999E+04,0.140135717391967773E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.605349481105804443E+00,0.984191834926605225E+00,0.562990244169491780E+05,0.676817803720125994E+03
0.506503403186798096E+00,0.283596179898637320E+04,0.112397968769073486E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.211869716644287109E+00,0.868648350238800049E+00,0.562979287669915211E+05,0.676817803720125994E+03
0.256333410739898682E+00,0.570690110551670159E+03,0.177629089355468750E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.147453308105468750E+00,0.221690237522125244E+00,0.562990101292389882E+05,0.676817803720125994E+03
0.534100174903869629E+00,0.137471842580732773E+06,0.166361558437347412E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.312955141067504883E+00,0.795637547969818115E+00,0.562985648995894444E+05,0.676817803720125994E+03
0.472926199436187744E+00,0.136791441637953521E+05,0.895996093750000000E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.573498010635375977E+00,0.222194314002990723E+00,0.562984381197947514E+05,0.676817803720125994E+03
0.305132865905761719E+00,0.162111814827732736E+02,0.164773666858673096E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.189639151096343994E+00,0.925002038478851318E+00,0.562983159137028706E+05,0.676817803720125994E+03
0.960772395133972168E+00,0.152199122147272661E+02,0.199364554882049561E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.302928686141967773E-01,0.841456055641174316E+00,0.562986708853501332E+05,0.676817803720125994E+03
0.298690438270568848E+00,0.101083362439482971E+05,0.172415482997894287E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.474387228488922119E+00,0.616295874118804932E+00,0.562986343938368809E+05,0.676817803720125994E+03
0.708261132240295410E-01,0.223664335410091408E+05,0.159947514533996582E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.621723711490631104E+00,0.836406052112579346E+00,0.562982156577366841E+05,0.676817803720125994E+03
0.521975994110107422E+00,0.757687733438309806E+04,0.818365335464477539E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.702591419219970703E+00,0.817413985729217529E+00,0.562982539042490971E+05,0.676817803720125994E+03
0.700047612190246582E-01,0.784906541108887177E+05,0.114211297035217285E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.371478617191314697E+00,0.715046584606170654E+00,0.562982031775969517E+05,0.676817803720125994E+03
0.502196490764617920E+00,0.598226601137719971E+01,0.191756105422973633E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.183825850486755371E+00,0.887072801589965820E+00,0.562988171049613011E+05,0.676817803720125994E+03
0.801932990550994873E+00,0.742077569584713387E+03,0.186797535419464111E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.229138910770416260E+00,0.785732746124267578E+00,0.562979637444275868E+05,0.676817803720125994E+03
0.583867311477661133E+00,0.413989772927064223E+04,0.163841080665588379E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.762977480888366699E+00,0.433090090751647949E+00,0.562990126160639775E+05,0.676817803720125994E+03
0.590121269226074219E+00,0.297668302389447708E+05,0.111050534248352051E+01,0.222279719000000000E+03,0.562985376039999974E+05,0.379560172557830811E+00,0.309010863304138184E+00,0.562983675158280384E+05,0.676817803720125994E+03
0.694081604480743408E+00,0.421897495528231084E+05,0.792721271514892578E+00,0.222279719000000000E+03,0.562985376039999974E+05,0.933461248874664307E+00,0.701649367809295654E+00,0.562979842788237584E+05,0.676817803720125994E+03
