seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.243235625087734247E+00,0.136352844227794918E+02,0.122724123674772079E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.664436134513764487E-01,0.946018936128501964E+00,0.549818291797503771E+05,0.551290249779966689E+05,0.554235940782432881E+05,0.555709073888272906E+05,0.557181875758501046E+05,0.561600080919297907E+05,0.563073491137301462E+05,0.384851098754343548E+04
0.352059503937172835E+00,0.243881826106821649E+02,0.131682446604447967E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.802870105774009413E+00,0.697249863067335718E+00,0.549817995216355921E+05,0.551291087902451472E+05,0.554236018441980777E+05,0.555708928397958152E+05,0.557182582516314651E+05,0.561600457293024156E+05,0.563073302739202918E+05,0.384960029637944444E+04
0.190753496899318704E-01,0.196798834265561732E+04,0.313680478101068583E+00,0.147279599999999988E+03,0.555709213999999993E+05,0.424770286978250644E+00,0.588246197707167351E+00,0.549817790499638140E+05,0.551290533186170796E+05,0.554236838329091406E+05,0.555709168769753596E+05,0.557181914870864784E+05,0.561599881266156008E+05,0.563073679542011523E+05,0.385072130236868725E+04
0.177779347251735831E-01,0.389573209924566891E+04,0.289832464016806568E+00,0.147279599999999988E+03,0.555709213999999993E+05,0.390901660447307342E+00,0.973112058004934943E+00,0.549817924151604311E+05,0.551290807096121862E+05,0.554237355499828409E+05,0.555709435799587955E+05,0.557181756776197508E+05,0.561600553243733229E+05,0.563073124260939512E+05,0.385173799073113696E+04
0.296191916272988444E-01,0.171470304491395666E+03,0.935939109603175723E+00,0.147279599999999988E+03,0.555709213999999993E+05,0.882127247178849605E+00,0.320927561477300449E+00,0.549818634938298856E+05,0.551290854470063205E+05,0.554236019464419296E+05,0.555709714739233896E+05,0.557181833477274267E+05,0.561600447317608123E+05,0.563073101830527303E+05,0.385223032448004960E+04
0.808847735228127473E+00,0.207913941424828650E+02,0.178280785689079080E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.827238059320895447E+00,0.750034189264030760E+00,0.549818101262248238E+05,0.551290925096499195E+05,0.554236166309442851E+05,0.555709100641765035E+05,0.557181899335885173E+05,0.561600763006002235E+05,0.563073689399407376E+05,0.385250954103735967E+04
0.196390200322767369E-01,0.226575093654345937E+04,0.472417457289299181E+00,0.147279599999999988E+03,0.555709213999999993E+05,0.657627454573504022E+00,0.261710928348929617E+00,0.549818097320337401E+05,0.551290931109961311E+05,0.554236400168658292E+05,0.555709649443987728E+05,0.557183211611120423E+05,0.561600206120522344E+05,0.563074343927180671E+05,0.385288982556873179E+04
0.695889407943921623E+00,0.343609059893647313E+02,0.166361110473288232E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.962717298388957921E+00,0.389501210398994269E+00,0.549818449906114838E+05,0.551290606935237083E+05,0.554237223234710327E+05,0.555709184747459076E+05,0.557182155471643928E+05,0.561600046255403868E+05,0.563073626558442993E+05,0.385300266821552032E+04
0.949747130790416838E+00,0.283653296264517003E+02,0.191011616342724455E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.961894301221194681E+00,0.831414222850016649E+00,0.549818338576202805E+05,0.551290636440166636E+05,0.554236499991840683E+05,0.555709484657092253E+05,0.557182804797793215E+05,0.561600703761387849E+05,0.563073779999756953E+05,0.385310945371390153E+04
0.533516717315653977E+00,0.417547211889585839E+02,0.150170099499637888E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.825831155379408877E+00,0.828629805781784468E+00,0.549818103145698915E+05,0.551290626842578276E+05,0.554236062076666858E+05,0.555709124612375599E+05,0.557182308368441227E+05,0.561600914250378919E+05,0.563073178573061377E+05,0.385317678682238147E+04
0.593512429182977863E+00,0.400810768484489657E+02,0.154730566268349357E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.955881276985345085E+00,0.958051030214941979E+00,0.549817972049893724E+05,0.551290622006476842E+05,0.554236718316744809E+05,0.555709321259472563E+05,0.557181822212285406E+05,0.561600311377957842E+05,0.563074241178464144E+05,0.385388114864167801E+04
0.258512682564159713E+00,0.307363146405757099E+02,0.122813939873418687E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.760425851821324050E+00,0.410096477777026680E+00,0.549818011802890906E+05,0.551290657995688889E+05,0.554236523734281291E+05,0.555709207240353207E+05,0.557183042407716566E+05,0.561600896094913187E+05,0.563073272498490842E+05,0.385393504418409248E+04
0.956003244339919012E+00,0.461685581019242619E+02,0.193147652482237309E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.693555360755361727E+00,0.506195231017202318E+00,0.549818657376636838E+05,0.551290919751281108E+05,0.554236394405479805E+05,0.555708942932487844E+05,0.557182479013521734E+05,0.561600201955081429E+05,0.563073441237042935E+05,0.385428307372733252E+04
0.143222104550245560E+00,0.211314634845578446E+02,0.111576788699099327E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.505539349756675249E+00,0.304850153833915227E+00,0.549818623951264744E+05,0.551291158673914179E+05,0.554236637620386755E+05,0.555709249000303680E+05,0.557181408158796403E+05,0.561600459371942270E+05,0.563073679948327699E+05,0.385430684187875158E+04
0.207088783274503828E-01,0.197885563782871850E+04,0.390788199318684359E+00,0.147279599999999988E+03,0.555709213999999993E+05,0.569618419347671434E+00,0.813909816706674838E+00,0.549818150328595293E+05,0.551290873673714595E+05,0.554236947432103116E+05,0.555708666149376950E+05,0.557182736732907215E+05,0.561600419644224239E+05,0.563073434752190005E+05,0.385431443799404678E+04
0.182439177167676714E-01,0.321121585716623576E+04,0.174645484616864702E-01,0.147279599999999988E+03,0.555709213999999993E+05,0.135465354443096098E+00,0.226717139956580854E+00,0.549818312493920821E+05,0.551290973825606488E+05,0.554236941158139816E+05,0.555709140766370037E+05,0.557181992166088748E+05,0.561600544456305724E+05,0.563074045922682999E+05,0.385432212825462830E+04
0.605610491446542554E+00,0.311391960178110594E+02,0.157573421483171860E+01,0.147279599999999988E+03,0.555709213999999993E+05,0.948504486899830690E+00,0.449866132111487460E+00,0.549818263069511959E+05,0.551290620366476578E+05,0.554236925828462627E+05,0.555709182445291081E+05,0.557182196326772246E+05,0.561600096450675555E+05,0.563072914281985795E+05,0.385457383167469015E+04
