seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.916723583093356949E-02,0.239836788839270483E+02,0.869811457205391880E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.438929482230158846E-01,0.359498048892300137E+00,0.549912365686468620E+05,0.552657895283554026E+05,0.555401366362714252E+05,0.558148248746799727E+05,0.560901880834095718E+05,0.563642344926415972E+05,0.229492128859180229E+05
0.229737941283427227E+00,0.238722915162176896E+01,0.121852907642515351E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.333156490896587221E+00,0.953701319504407286E+00,0.549911551495144959E+05,0.552658778448378725E+05,0.555402750709062966E+05,0.558145012171766430E+05,0.560900498403714591E+05,0.563645937335689596E+05,0.229492209116470258E+05
0.295392659492630882E+00,0.670223436312480203E+02,0.128293229104267614E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.649852784832568475E+00,0.467683494603883088E+00,0.549910926609815142E+05,0.552656560570714792E+05,0.555408062915394112E+05,0.558144179399112327E+05,0.560883013417014809E+05,0.563642886567592795E+05,0.229492805000504377E+05
0.867373705770527414E+00,0.218497153181650727E+01,0.185485231127561323E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.853158829775801819E+00,0.933371568735370860E+00,0.549911314879791607E+05,0.552665748298845210E+05,0.555400611934664848E+05,0.558144214401522913E+05,0.560901517180763185E+05,0.563637054713518519E+05,0.229493027480795099E+05
0.246823663932489806E+00,0.219708835690714599E+01,0.123394271089941232E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.625424524227579215E+00,0.774832944151304437E+00,0.549912884985721103E+05,0.552655291829687339E+05,0.555406201307994270E+05,0.558145571934524924E+05,0.560883277194420079E+05,0.563637625708609194E+05,0.229494788002054411E+05
0.384087879172635205E+00,0.614909725962833953E+01,0.137388878105596612E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.554855721020097947E+00,0.807809176618802249E-01,0.549911027851459075E+05,0.552666137200009907E+05,0.555397819508241519E+05,0.558145896687483037E+05,0.560900112358949264E+05,0.563637073820805672E+05,0.229495023017019121E+05
0.303338223290861408E+00,0.201347737464546084E+01,0.129637603074648133E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.181290619125408781E-01,0.601656850985526140E-01,0.549910250454894340E+05,0.552664645146673720E+05,0.555397763176747176E+05,0.558147249408324278E+05,0.560902547511661760E+05,0.563637322938987418E+05,0.229495456473459490E+05
0.814258821328374793E+00,0.311598623469209013E+01,0.179726489497468256E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.941135916575539633E+00,0.509191648103290428E+00,0.549911344436733780E+05,0.552647352078091790E+05,0.555404376773881449E+05,0.558145897424335926E+05,0.560900128307346531E+05,0.563645503618422881E+05,0.229495479265754620E+05
0.454013275846543649E-01,0.100657159582767992E+02,0.102926749022910080E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.309673121546918173E+00,0.197173613035130368E+00,0.549910337717437069E+05,0.552654458765366071E+05,0.555408678257639840E+05,0.558147417585561125E+05,0.560900726816795650E+05,0.563647245676400489E+05,0.229495607921488263E+05
0.187531796364152958E+00,0.116822585350048525E+01,0.117574509865277532E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.457541998739241007E+00,0.346763715380477955E+00,0.549913501408831507E+05,0.552656722895469720E+05,0.555408640671058529E+05,0.558146537858571319E+05,0.560902537359312992E+05,0.563637857885421035E+05,0.229496281379740540E+05
0.769680399636906376E+00,0.117214245992833899E+01,0.175960858499695294E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.771666294548546294E+00,0.928495866140783693E-01,0.549909631507426020E+05,0.552657131776521710E+05,0.555395588315074274E+05,0.558146463065139105E+05,0.560900859959941590E+05,0.563637923108023751E+05,0.229496432588118696E+05
0.752524231874941284E-02,0.175359373823854753E+03,0.266918106538443445E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.831112574055210884E+00,0.895165235268051918E+00,0.549912452961558884E+05,0.552654630296260802E+05,0.555405806399563226E+05,0.558146467992257167E+05,0.560900718052231969E+05,0.563635125511234146E+05,0.229497307759375981E+05
0.949128463035894154E+00,0.192768402340377527E+02,0.193607136015889147E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.929475624890819585E+00,0.248622111631406961E+00,0.549912297930583736E+05,0.552655069620401628E+05,0.555395344385354038E+05,0.558145493331148245E+05,0.560902888799824577E+05,0.563648164569859364E+05,0.229499934486312413E+05
0.916963743609785706E-02,0.523099809233855240E+03,0.296029762019828113E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.786144886856321889E+00,0.104424678373587612E+00,0.549911751544768049E+05,0.552648542189775108E+05,0.555401092021645818E+05,0.558146701395179116E+05,0.560900172519787739E+05,0.563636399171398589E+05,0.229500063040257519E+05
0.338331753050398920E+00,0.781001131544442373E+01,0.131593477933927661E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.872340976399874402E+00,0.880117049784707062E+00,0.549910066227067509E+05,0.552655406928327720E+05,0.555408229098425218E+05,0.558144744154047585E+05,0.560882989560561473E+05,0.563646782356900367E+05,0.229501571103142560E+05
0.992080288993968384E-02,0.104392357797328918E+04,0.141482281144512695E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.381214893733627824E+00,0.758040871339910716E+00,0.549911154062126589E+05,0.552658815592088140E+05,0.555403277248598679E+05,0.558145277268880745E+05,0.560883793383228840E+05,0.563637741126779001E+05,0.229504016798117191E+05
0.293363391594166301E+00,0.195997948508103015E+01,0.128188169098225213E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.681524556855575558E+00,0.318414420188223302E+00,0.549909821433937541E+05,0.552657339098492303E+05,0.555408820958425931E+05,0.558146578443024264E+05,0.560883772357113485E+05,0.563646219747162177E+05,0.229506984625209698E+05
0.110944575651699458E-01,0.129069209517009563E+04,0.709154519775601400E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.598143344377548347E+00,0.649905650764706078E+00,0.549910783679079541E+05,0.552662888367150153E+05,0.555402098631643239E+05,0.558146391709298623E+05,0.560884859443537862E+05,0.563637271600220702E+05,0.229512476811963061E+05
0.970618394511921570E-02,0.256150146519591942E+03,0.598376806942469197E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.468283314779510129E+00,0.978379061349491819E+00,0.549911104535417908E+05,0.552656067406030925E+05,0.555403721991267885E+05,0.558145646432589710E+05,0.560883640016793142E+05,0.563635701638518512E+05,0.229514962728981045E+05
0.883148631008798535E-01,0.179919857125803095E+01,0.107591948627967304E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.507375129353489829E+00,0.959091765734992330E+00,0.549910860957419281E+05,0.552654233351916700E+05,0.555403547203749913E+05,0.558145463944426447E+05,0.560883030697687354E+05,0.563636114283219649E+05,0.229518098713786894E+05
0.806219937014887367E+00,0.494751184435623159E+01,0.179887940846609307E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.385052574529847369E+00,0.614644535150128180E+00,0.549911446670265723E+05,0.552655571636196109E+05,0.555405201653757758E+05,0.558146267100748883E+05,0.560885333167373392E+05,0.563638340129977369E+05,0.229519899300437428E+05
0.203515716202963937E+00,0.170098600369199815E+02,0.118452069289061912E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.894749765154174925E+00,0.592947737611101838E-01,0.549910627538511981E+05,0.552656449139498800E+05,0.555409307736166229E+05,0.558147487126654451E+05,0.560884574986781008E+05,0.563643618055093175E+05,0.229522463335800130E+05
0.553935732480312568E-01,0.287815135967967919E+02,0.103292918769202369E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.695532908496723556E+00,0.407355051818158509E+00,0.549911455408993788E+05,0.552655883505154634E+05,0.555404198669835532E+05,0.558144537700518122E+05,0.560883464738691546E+05,0.563646430211756306E+05,0.229523217023478792E+05
0.174196612962975589E+00,0.376908469447559513E+01,0.116143930262269945E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.514157710990149286E+00,0.981685984335603834E+00,0.549911269942599756E+05,0.552657626414746919E+05,0.555403881105018445E+05,0.558144871578187303E+05,0.560883911120109624E+05,0.563647410044745702E+05,0.229526733843786787E+05
0.736460336237478419E+00,0.192475470359720653E+02,0.172301080540383378E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.958995755462246358E+00,0.338132607527067280E-01,0.549911449886070768E+05,0.552656231966336782E+05,0.555403780647734966E+05,0.558145870627599361E+05,0.560884000433768815E+05,0.563648060291744187E+05,0.229527507042736615E+05
0.376550056171266856E+00,0.221006564225024782E+01,0.136676390517181567E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.345400791318879408E+00,0.395147503625101829E-01,0.549911150800391842E+05,0.552647603939661276E+05,0.555403253279379205E+05,0.558146198424248287E+05,0.560883352571712021E+05,0.563636597174329581E+05,0.229528206558807251E+05
0.165978897063842820E-01,0.117369053703386399E+03,0.956317422912575599E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.953037768065590596E+00,0.267333505292113360E+00,0.549910573037140493E+05,0.552656490206251110E+05,0.555404187453105114E+05,0.558147151597137490E+05,0.560883054468684131E+05,0.563639707080993612E+05,0.229529803353431707E+05
0.839919546784847038E+00,0.107255796404029251E+02,0.182375888614441983E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.846687772687414353E+00,0.890710029409941928E+00,0.549911168251244162E+05,0.552662708675091708E+05,0.555400039337336129E+05,0.558145290341818909E+05,0.560883045185981318E+05,0.563638319872344509E+05,0.229530753454385922E+05
0.735683610408237043E+00,0.659677001794492757E+01,0.172569001923212362E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.709950634771750799E+00,0.321188368335532451E-01,0.549911042113092481E+05,0.552655073082229792E+05,0.555401476220814511E+05,0.558144894277707062E+05,0.560883083326592823E+05,0.563645333703914512E+05,0.229532638005385088E+05
0.884824472434164178E+00,0.549966435441022394E+01,0.187593993099610046E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.548392971808773555E+00,0.175430197631528756E+00,0.549911409725913181E+05,0.552654963496152195E+05,0.555401839616222860E+05,0.558145806095219741E+05,0.560884409900408282E+05,0.563644148503457691E+05,0.229534404963740453E+05
0.123387387890143037E-01,0.200077281553539342E+04,0.825256314084414133E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.551829891962821520E-01,0.661648777329716276E+00,0.549911057902492394E+05,0.552656098651539724E+05,0.555408771520468508E+05,0.558146189703841665E+05,0.560884700892009496E+05,0.563643272653746681E+05,0.229535878265441206E+05
0.408552089844431865E+00,0.246934161243418382E+01,0.139767396663032728E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.640965345192991198E+00,0.115994548613078535E+00,0.549910214073952156E+05,0.552657939532763048E+05,0.555402892456923000E+05,0.558145773672379582E+05,0.560883759728025252E+05,0.563637527723690655E+05,0.229536095532530489E+05
0.662575182767952353E+00,0.259994007202728472E+01,0.165096754501992282E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.898979430770439736E+00,0.124571213079362249E-01,0.549911704582972234E+05,0.552657859668823367E+05,0.555402852620519552E+05,0.558146575899183081E+05,0.560883691075570023E+05,0.563636964918051817E+05,0.229536294666527501E+05
0.351709268087937732E+00,0.263320051172550507E+01,0.133953891377006262E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.756431196295826780E+00,0.382768434970181204E+00,0.549911461627789249E+05,0.552664428119894146E+05,0.555407687144040246E+05,0.558145828896041494E+05,0.560883734694665982E+05,0.563646533298023132E+05,0.229538183157855310E+05
0.128526447439695352E-01,0.252284038427534006E+04,0.666618617691161930E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.166998140994448790E+00,0.249053876140151370E+00,0.549910849898987362E+05,0.552665295300632133E+05,0.555408853134757810E+05,0.558147011160341499E+05,0.560883337779082867E+05,0.563638767303713103E+05,0.229538408976573046E+05
0.994509987105050897E+00,0.512591979426892141E+01,0.198890140671500748E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.120600034903405220E+00,0.489055855815686946E+00,0.549910780333434304E+05,0.552656532423961107E+05,0.555407900832536179E+05,0.558146692095008548E+05,0.560884408874999644E+05,0.563638694606717618E+05,0.229538669823428936E+05
0.318429141103113045E+00,0.938563520360085057E+01,0.130083078707265165E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.975259231378724722E+00,0.324642401152478499E+00,0.549910437502859641E+05,0.552656631740991070E+05,0.555403316046283508E+05,0.558145839941039521E+05,0.560883521418423770E+05,0.563648147824671469E+05,0.229538899371072039E+05
0.362939743843794849E+00,0.329771250985828175E+02,0.134183769598444069E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.975752087525714740E+00,0.404200504775617087E+00,0.549910903224457434E+05,0.552666189082947967E+05,0.555402370040601163E+05,0.558147409389410313E+05,0.560883043646137012E+05,0.563637496066310923E+05,0.229539208807241885E+05
0.197262317796638109E+00,0.249739271541970975E+01,0.118214228588262449E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.739778329407710933E+00,0.320643085461499500E+00,0.549911675498801851E+05,0.552663827767071343E+05,0.555408734642717973E+05,0.558146118059386354E+05,0.560883511527697265E+05,0.563645624481916457E+05,0.229539228639557623E+05
0.355624144099939754E+00,0.636828020038702292E+01,0.134134164335028827E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.658895761625043597E+00,0.377985472908444919E+00,0.549911180868044248E+05,0.552656099030947371E+05,0.555401312951339351E+05,0.558146296653282843E+05,0.560884498289690164E+05,0.563647219823017658E+05,0.229541288796350782E+05
0.674794970564350560E+00,0.350890962358359637E+01,0.166821299087372399E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.234112844247095719E+00,0.101141310616033681E+00,0.549911026139124297E+05,0.552656664983577575E+05,0.555403964701885925E+05,0.558144402340075030E+05,0.560883836590059509E+05,0.563638918969325678E+05,0.229541375941879051E+05
0.382942468223084698E+00,0.104545797884519711E+02,0.137276153096016018E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.174366639949467106E+00,0.606461760260721516E+00,0.549911287287431478E+05,0.552662764846720602E+05,0.555396423125114525E+05,0.558145258583562172E+05,0.560883388104418846E+05,0.563637592592201108E+05,0.229541644533698563E+05
0.831017993169106517E+00,0.968845784741254690E+01,0.181710101259420131E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.889807190523454139E+00,0.489617607979935421E+00,0.549912183302128324E+05,0.552656140653159018E+05,0.555408222115377794E+05,0.558144919363041918E+05,0.560883222016052896E+05,0.563647074178576149E+05,0.229541759616926065E+05
0.109434602475878238E-01,0.239959174391903980E+04,0.326524894020026879E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.884045284300667644E+00,0.170360725029423066E+00,0.549911430375633136E+05,0.552655436980295417E+05,0.555409360931433184E+05,0.558144823590260639E+05,0.560884917634508602E+05,0.563638612787489474E+05,0.229542475086087652E+05
0.953012837407033603E-02,0.118968319647860517E+04,0.223596400954362035E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.298180881428649902E+00,0.133293892961529270E+00,0.549911379525787270E+05,0.552657007593554372E+05,0.555403791460750144E+05,0.558145645084712232E+05,0.560883466197049638E+05,0.563645341145511702E+05,0.229542726138827566E+05
0.119891003339871793E+00,0.123446138469363849E+02,0.110687380701970950E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.456959696569906038E+00,0.710594674677639260E+00,0.549910971871093425E+05,0.552656119710087733E+05,0.555408634686696532E+05,0.558143899743183429E+05,0.560883981834997248E+05,0.563647329555249016E+05,0.229542744795558174E+05
0.138699819818152697E-01,0.636176451081192045E+04,0.481218552543740463E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.121553507876752689E+00,0.633152129993337476E+00,0.549910933102008494E+05,0.552662820543941343E+05,0.555405551353980482E+05,0.558146798349678938E+05,0.560883743231615590E+05,0.563637690989573312E+05,0.229543249118259628E+05
0.225084553598572074E+00,0.579894624241030154E+01,0.121420121423669114E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.539467744139459304E+00,0.397359250983561230E+00,0.549910552224456987E+05,0.552656420606971878E+05,0.555408941427032187E+05,0.558144694112601355E+05,0.560883413114236973E+05,0.563643890674963768E+05,0.229543582025195283E+05
0.375348487242261608E+00,0.351607077679069890E+01,0.136183223093158179E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.763674302395668358E+00,0.691101625136050890E+00,0.549911034872086166E+05,0.552662816497998283E+05,0.555402745806773455E+05,0.558145906744421154E+05,0.560883479882897227E+05,0.563636489453887334E+05,0.229543780319868565E+05
0.683593751806566119E+00,0.571999741752173119E+01,0.167228521517442696E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.637186673533136072E+00,0.163453372547145925E+00,0.549911506557662069E+05,0.552657002009528587E+05,0.555403434126552238E+05,0.558145690750217545E+05,0.560884164246572109E+05,0.563646400009078861E+05,0.229544552692413927E+05
0.493811657078212285E+00,0.682062249204702820E+01,0.148414755207298055E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.408910465328727046E+00,0.256663868615377322E+00,0.549911334706347770E+05,0.552663200833229203E+05,0.555402358098274199E+05,0.558147114008885255E+05,0.560883484521409846E+05,0.563639523704973180E+05,0.229544590028447928E+05
0.672145445083991100E+00,0.145936821764580715E+01,0.166490315722268512E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.258114089200298880E+00,0.374312225014662381E+00,0.549911223467366581E+05,0.552655525122838808E+05,0.555401269790863589E+05,0.558146721670802362E+05,0.560883823064879762E+05,0.563637343855464205E+05,0.229546621891645846E+05
0.572373421999200271E+00,0.830965160986998654E+02,0.155894382738332360E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.803675670795550023E+00,0.192069564824204897E+00,0.549911492965789366E+05,0.552656146611965960E+05,0.555409322046652815E+05,0.558144688267497841E+05,0.560883419502613397E+05,0.563637914711657650E+05,0.229548474894423634E+05
0.147449958774772856E-01,0.144045205787226382E+04,0.749736653633787165E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.794939643073607344E-01,0.372049472320997054E+00,0.549911280219799155E+05,0.552655186100163846E+05,0.555401446993206118E+05,0.558145651256770652E+05,0.560883030938509401E+05,0.563647477222334783E+05,0.229548810378151538E+05
0.898581536665598812E+00,0.208867761717165337E+02,0.188429922110575854E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.892679237090480027E+00,0.120656108209786533E+00,0.549910915962624204E+05,0.552657128396980625E+05,0.555408493192598544E+05,0.558144798514752401E+05,0.560883890934929586E+05,0.563643322214551954E+05,0.229549352161838688E+05
0.101627146524627416E-01,0.108735851920739970E+04,0.906703293995880372E-01,0.274553317999999990E+03,0.555401922360000026E+05,0.878306234654688711E+00,0.254301826196516589E+00,0.549911394777103706E+05,0.552655793211741257E+05,0.555406798641633213E+05,0.558146104719569703E+05,0.560884309176835814E+05,0.563638744823672168E+05,0.229550569566054328E+05
0.207810868293064388E+00,0.616759110842910019E+01,0.119292163758309466E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.671786779045139060E+00,0.501010376592581519E+00,0.549910924733072097E+05,0.552657242474170271E+05,0.555407830666341251E+05,0.558146377365030858E+05,0.560883325976249034E+05,0.563644383646237693E+05,0.229550710975507536E+05
0.189701666551562509E+00,0.280891173575938282E+02,0.116939717389185427E+01,0.274553317999999990E+03,0.555401922360000026E+05,0.909634636546442832E+00,0.210018245528428210E+00,0.549911864777939845E+05,0.552657206357698669E+05,0.555402216555023624E+05,0.558147406867021782E+05,0.560883045581771075E+05,0.563637787170913580E+05,0.229551129169922860E+05
0.871463190964664146E-02,0.229719989067188044E+04,0.140282111033234513E+00,0.274553317999999990E+03,0.555401922360000026E+05,0.538157530846832488E+00,0.193991762172765730E+00,0.549911531953623635E+05,0.552655223554112308E+05,0.555409201933305230E+05,0.558145714698023148E+05,0.560883332107446040E+05,0.563638846817908197E+05,0.229551214488793266E+05
