seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.606592343668325928E+00,0.172394763657783905E+02,0.160333300730439388E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.562107446658978827E+00,0.935921212430905869E+00,0.552454013866638998E+05,0.555986371156117602E+05,0.559519833998479298E+05,0.563063592009000640E+05,0.118688992366294679E+04
0.248030164124251135E+00,0.156832850059129925E+02,0.124246557848338113E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.656095261764452431E+00,0.387008298300764941E+00,0.552456311296370041E+05,0.555985878319354888E+05,0.559519790127556116E+05,0.563058641215464668E+05,0.118742632428373076E+04
0.555203152922768232E-02,0.114454389924707302E+05,0.437001886112418358E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.367149220403396426E+00,0.766499346443511143E+00,0.552443110658249716E+05,0.555986446224062820E+05,0.559519409657733704E+05,0.563046839085763495E+05,0.118753491462220995E+04
0.745844276389000683E-02,0.241918447399014512E+05,0.273466530710955225E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.988488235574378815E+00,0.385312507794345116E+00,0.552443109988998476E+05,0.555986289752299635E+05,0.559519757647421648E+05,0.563052427371159501E+05,0.118774816598258326E+04
0.262932264930256177E+00,0.115795121727857033E+02,0.125509621856801834E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.947103798575420153E+00,0.850510008392607042E-01,0.552460643417241008E+05,0.555986629087583351E+05,0.559519684933144599E+05,0.563052747573287779E+05,0.118775399237568263E+04
0.755997352566411318E+00,0.566830193438450394E+02,0.174928287634387902E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.618847577842689955E+00,0.548193119762584335E+00,0.552453434440190831E+05,0.555986340696750340E+05,0.559519660194947428E+05,0.563046777488256921E+05,0.118775545944497026E+04
0.764083480182107366E+00,0.692807692606690928E+01,0.176103745683100543E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.246451038778037035E+00,0.938369788543038541E+00,0.552461453678809921E+05,0.555986282134668363E+05,0.559519937241961743E+05,0.563056181079476446E+05,0.118777911688617883E+04
0.557476697213152517E+00,0.103375304284233760E+02,0.155353761295905923E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.206414803783004391E+00,0.422180833928892940E+00,0.552455068826856877E+05,0.555986828399022270E+05,0.559519821048515878E+05,0.563057785305956713E+05,0.118781093895647996E+04
0.131562484148648157E+00,0.838330513390537391E+01,0.112639513779743572E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.402416628860532588E+00,0.213029233468861497E-01,0.552445605352209022E+05,0.555986439168100624E+05,0.559519689066624051E+05,0.563045210841164808E+05,0.118794133178531547E+04
0.159492192508257830E+00,0.316222870480896063E+03,0.115334049321788679E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.385368902371252209E+00,0.231868693059930964E+00,0.552449693172327970E+05,0.555986086780987025E+05,0.559520114141866579E+05,0.563058911353656804E+05,0.118798440268372974E+04
0.151942203892013433E+00,0.343356343036729328E+02,0.114678407725976128E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.468515816441791522E+00,0.420885395370579674E+00,0.552456358906588721E+05,0.555986073674499421E+05,0.559519896744296275E+05,0.563054376683274604E+05,0.118801028051972321E+04
0.842654549061706670E+00,0.265574878601642368E+02,0.183973560643242351E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.102143975048327409E+00,0.407731932586700763E+00,0.552443705605268915E+05,0.555985877550439836E+05,0.559519737431672474E+05,0.563046241131073984E+05,0.118803719471540671E+04
0.276496027587699866E+00,0.527797222194723972E+02,0.126849879280290634E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.537230427416375944E+00,0.598333609370756969E+00,0.552444429923508433E+05,0.555986433761680892E+05,0.559519870551296190E+05,0.563052781841434335E+05,0.118805010263796567E+04
0.474827690436922592E-01,0.581494401228087838E+02,0.103728290256141342E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.545543805481541355E+00,0.694590655972157855E+00,0.552445857091194630E+05,0.555986511913679133E+05,0.559520267329083072E+05,0.563055517930907590E+05,0.118808850717865198E+04
0.787841633967795683E-02,0.289682534659689816E+06,0.359559105973436433E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.599591576014515071E+00,0.436310617112215471E+00,0.552445118274758934E+05,0.555986254676773024E+05,0.559520070310424053E+05,0.563051515757252928E+05,0.118841033376103087E+04
0.124221927743758329E+00,0.576430808845608880E+02,0.111528977590747780E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.870697117494591777E+00,0.176868142385125049E+00,0.552453951595511098E+05,0.555986239395382581E+05,0.559520185097245703E+05,0.563059132293635703E+05,0.118844057923171977E+04
0.144036939311958628E+00,0.275020824433331441E+02,0.113777228245137962E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.530762241327580764E+00,0.158390633203258441E+00,0.552461148169481021E+05,0.555986361767439157E+05,0.559520253640770679E+05,0.563049813843412558E+05,0.118844541598041997E+04
0.696230243486910094E+00,0.303505937327250130E+02,0.169323734432681028E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.148983363825146875E+00,0.994275093639886864E+00,0.552452975277996447E+05,0.555985984235150900E+05,0.559519718262064998E+05,0.563051862709183115E+05,0.118847395590341466E+04
0.923097482807075931E+00,0.236594969381472531E+02,0.191899824465678548E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.553608662585303390E+00,0.350870696359996737E+00,0.552447320877315651E+05,0.555985928500735681E+05,0.559520055378398029E+05,0.563054642169630897E+05,0.118847911601506030E+04
0.861172253010162869E+00,0.165456681629068385E+03,0.185646044849387581E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.519920984778116102E+00,0.795528483029723676E+00,0.552461479193299092E+05,0.555986011291743853E+05,0.559519832660657557E+05,0.563044236432943580E+05,0.118850171778096274E+04
0.465420906659570421E+00,0.511273678072393878E+02,0.145409970521687004E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.971090869423453906E+00,0.643991849745528366E+00,0.552449323105449294E+05,0.555985860576427513E+05,0.559519762350925521E+05,0.563057053933982315E+05,0.118851961036943044E+04
0.620865369797603869E-02,0.128951933780576601E+05,0.286949474835385521E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.718115954872125872E+00,0.496721570634935439E+00,0.552445755636297763E+05,0.555986504641319698E+05,0.559519436442993247E+05,0.563048289032853645E+05,0.118856549746846076E+04
0.414494209222815824E+00,0.263039416221551150E+02,0.140864686171054609E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.764252459759555691E+00,0.678109932856534314E+00,0.552447772003405771E+05,0.555986322547857708E+05,0.559519972399832841E+05,0.563053665600739041E+05,0.118857174217865713E+04
0.983978847187450212E+00,0.394652250050737123E+02,0.197717492219578705E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.913831401508617081E+00,0.843019408944953585E-01,0.552449225583403895E+05,0.555986282704576297E+05,0.559520241380465595E+05,0.563051024901965866E+05,0.118864361970504251E+04
0.505146921476408699E-02,0.392867346050540436E+05,0.605270683965856357E-01,0.353361204999999984E+03,0.559519993800000011E+05,0.739825604106690182E+00,0.304597688066958194E+00,0.552460114816672722E+05,0.555986342506152214E+05,0.559520062645737780E+05,0.563044747704071124E+05,0.118866427512471796E+04
0.901956805033719999E+00,0.913543310638783908E+02,0.189592184887120263E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.778215638495679984E+00,0.877957489842963179E-01,0.552444621682612778E+05,0.555986471418374203E+05,0.559519739792372857E+05,0.563051146492613698E+05,0.118866990201498152E+04
0.123655669109784205E+00,0.106249595618927501E+03,0.111678527975088171E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.498060486905749944E+00,0.729489781607529308E+00,0.552460078859144778E+05,0.555985952591659079E+05,0.559520054816561897E+05,0.563054906916985565E+05,0.118869611967700257E+04
0.583528904719706615E-02,0.147930356404655340E+05,0.529247480841139373E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.286982790239650676E+00,0.105454445328358723E+00,0.552450920275893077E+05,0.555986413894666912E+05,0.559519691875587741E+05,0.563044549163510310E+05,0.118869878060695692E+04
0.600308616885898792E-02,0.614891907656340845E+05,0.406834388735385355E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.298913988217715254E+00,0.310275649289462663E+00,0.552445274579722973E+05,0.555986001151482051E+05,0.559520195390909357E+05,0.563053495640573965E+05,0.118883991885369051E+04
0.556031188021519740E+00,0.117882056151490417E+03,0.154703000379339195E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.981289289821756006E+00,0.137762906802624874E+00,0.552450472122576903E+05,0.555985971003344821E+05,0.559520290946184250E+05,0.563056683843619321E+05,0.118887035681832845E+04
0.102048447943630743E+00,0.155042687678114618E+03,0.108920391871569366E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.869045299478040656E+00,0.607482246548607663E-01,0.552459581268172187E+05,0.555986433271649585E+05,0.559520040307048985E+05,0.563054427192149815E+05,0.118892304711843917E+04
0.662924866283957082E-01,0.379112334837239544E+02,0.105274328538578543E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.769308613017152587E+00,0.473350211038148172E+00,0.552456022635749760E+05,0.555986427568305517E+05,0.559520097427721630E+05,0.563047946115683008E+05,0.118895562883736761E+04
0.524992515954829653E+00,0.232453181876338562E+02,0.152135787284043356E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.496354847923633935E+00,0.673975945290068990E+00,0.552461024335912662E+05,0.555986166691342951E+05,0.559519889672379504E+05,0.563057520354288936E+05,0.118896270563026701E+04
0.975654336620366269E+00,0.374536411916484084E+02,0.196894677586879641E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.785886979344675107E+00,0.364160445703294922E+00,0.552451190431857904E+05,0.555986559464799138E+05,0.559519621717321788E+05,0.563045291493960540E+05,0.118896648345947187E+04
0.575703675528326051E-02,0.478017790586506526E+05,0.592315276505000821E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.251987105114030441E+00,0.912672707266258709E+00,0.552459275532827232E+05,0.555986110258003537E+05,0.559520057358206905E+05,0.563045088947418990E+05,0.118903214556372700E+04
0.320158653173297003E+00,0.130871252603659780E+02,0.131607906913962758E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.304725119470366764E-02,0.635125930427105301E+00,0.552450830083203473E+05,0.555985994095885253E+05,0.559519675192435534E+05,0.563049577857713812E+05,0.118905548306930541E+04
0.662371530333714875E+00,0.271890194920550698E+03,0.165622665599353192E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.460919304667548768E+00,0.473701862175519572E+00,0.552453282325599430E+05,0.555986345984763902E+05,0.559520035761469262E+05,0.563054173299519389E+05,0.118908734189887809E+04
0.646029875424959307E-02,0.721784181337786231E+04,0.764106711917894810E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.584825495601839940E+00,0.567996440375288958E+00,0.552445108319410865E+05,0.555986367477716994E+05,0.559519903516787235E+05,0.563053581108966609E+05,0.118913999268562429E+04
0.180935761397786082E+00,0.208432878746046441E+03,0.117141484745745461E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.584542337364425291E+00,0.377841438216149017E+00,0.552444952495218095E+05,0.555986360128792221E+05,0.559520209355252955E+05,0.563048241333776677E+05,0.118916462647557114E+04
0.722740765076800191E-02,0.394842750312049466E+05,0.377716604837920633E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.596676256087365631E+00,0.933933748531368901E+00,0.552454302808106295E+05,0.555985981836576029E+05,0.559519716580140739E+05,0.563048603581811112E+05,0.118916467889987393E+04
0.207197254556936356E+00,0.385404165468415343E+02,0.119921929266655725E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.641016275310068773E+00,0.812452553006844935E+00,0.552443583387155304E+05,0.555986118394559744E+05,0.559519868345772993E+05,0.563063399085901037E+05,0.118918537376907784E+04
0.667918087839193819E+00,0.202736579566719328E+02,0.166229318510690782E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.760745881903615251E+00,0.471213883821855972E+00,0.552443648914538571E+05,0.555986493427068999E+05,0.559519952506814079E+05,0.563056913165759179E+05,0.118920269705136479E+04
0.989084505686882332E+00,0.189586620612177441E+02,0.198392516892264470E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.756210072464901795E+00,0.562751474003261795E-01,0.552445364776142087E+05,0.555986482946116303E+05,0.559519694780999125E+05,0.563050306957324065E+05,0.118922377639223942E+04
0.714486735684493560E-02,0.134070285530981946E+05,0.515498214053342618E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.134311128533104340E+00,0.109596262784046772E+00,0.552448855554532056E+05,0.555986835944716440E+05,0.559519675466887129E+05,0.563050226725944522E+05,0.118927620607851804E+04
0.788344883475822038E-02,0.189041104119918164E+05,0.850486452809263049E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.910615456898569431E-01,0.749090538534922246E+00,0.552457127729997010E+05,0.555986354813541839E+05,0.559519791078610651E+05,0.563056415428323526E+05,0.118928472819770718E+04
0.356677105404299977E+00,0.261237923077542803E+03,0.134912685700946322E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.671033728949226083E+00,0.710389791178233754E+00,0.552453187248135291E+05,0.555985953691744362E+05,0.559519929627635938E+05,0.563049235389951282E+05,0.118928480488662717E+04
0.706488778794325034E+00,0.265508563128843633E+02,0.169978639021806810E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.697357804116923496E+00,0.296209451717370564E+00,0.552444849044151924E+05,0.555986145646910445E+05,0.559519571256020063E+05,0.563055534966947598E+05,0.118928931805319507E+04
0.633836621315520161E-02,0.298797784941379759E+05,0.568501866198995565E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.229681932749438406E+00,0.453335758840646474E+00,0.552456526865203632E+05,0.555985945226575786E+05,0.559519783279917829E+05,0.563044862800954725E+05,0.118929572571830113E+04
0.782913777448573586E-02,0.311315408757566138E+04,0.878458510401536663E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.994146138465255680E+00,0.586626500219824321E+00,0.552454402367326620E+05,0.555986386721290910E+05,0.559520100712165004E+05,0.563057796004667543E+05,0.118930264501083207E+04
0.946942002833200513E+00,0.367150701457976083E+03,0.194109926559158086E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.617298105500889815E+00,0.205506162616854421E+00,0.552442980027290614E+05,0.555986188641393019E+05,0.559520194460771309E+05,0.563045900184785569E+05,0.118930511688591469E+04
0.277634108933140722E+00,0.465644873257474927E+02,0.126704298509183055E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.960341942325274145E+00,0.674347471884792271E+00,0.552454776127284349E+05,0.555986216375149670E+05,0.559519803269868717E+05,0.563054460046097956E+05,0.118930842476590487E+04
0.424562167711226623E+00,0.189179860794379181E+03,0.141485145335587115E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.934481100276582710E+00,0.601200314786272783E+00,0.552449093679759972E+05,0.555986412658681802E+05,0.559520148016190651E+05,0.563049131599548200E+05,0.118931343189091172E+04
0.573214851255823721E+00,0.461769329707994469E+01,0.157051520345642048E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.134301372671391632E-01,0.541467487375953738E+00,0.552450919375371668E+05,0.555986166171752266E+05,0.559519641903670345E+05,0.563047887342537288E+05,0.118935644517591481E+04
0.532737528991916731E+00,0.128242456174351673E+03,0.152808040506125753E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.330106764569011224E+00,0.504565629149088535E+00,0.552459977117937160E+05,0.555986101599249378E+05,0.559519990144849071E+05,0.563049062086362974E+05,0.118940496364371279E+04
0.226892195890851626E-01,0.745101158034125177E+02,0.100262376899945704E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.736353993829655162E+00,0.414245133699390755E+00,0.552449315258965289E+05,0.555986215713504862E+05,0.559519744424768724E+05,0.563054391383840557E+05,0.118941083581028897E+04
0.484356572899689863E+00,0.394263745679670734E+02,0.147715532215397793E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.548043748757842564E+00,0.362318942962838231E+00,0.552448873450997562E+05,0.555986194458649843E+05,0.559519889876675370E+05,0.563050470302318936E+05,0.118941898969739395E+04
0.709296366331065801E-02,0.188936140457510955E+05,0.693329540615454265E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.105222116559484755E+00,0.379326853262791974E+00,0.552444970346868286E+05,0.555985899158285465E+05,0.559519829693230931E+05,0.563056217240610349E+05,0.118942899260522472E+04
0.525490855353406339E+00,0.161490977524650781E+02,0.152122651687482691E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.546977092851873348E+00,0.607846127072015352E+00,0.552449283760413382E+05,0.555986102687631501E+05,0.559519813011651931E+05,0.563050878428375509E+05,0.118946710919008478E+04
0.213080169140835413E+00,0.171947053980644853E+03,0.120506165264220089E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.424970772833510813E+00,0.612173322118957364E+00,0.552455219788941395E+05,0.555986140016955469E+05,0.559520204229138544E+05,0.563055137442164341E+05,0.118946717968596681E+04
0.488555964524301223E+00,0.720940532063942499E+02,0.148473602058209586E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.205058138767313353E+00,0.538641423454175872E+00,0.552454087139433541E+05,0.555986478259697105E+05,0.559520013364097467E+05,0.563053075790500225E+05,0.118946968509640692E+04
0.884038950895850717E-01,0.295743980139214443E+03,0.107222922748389471E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.804860691225115832E+00,0.944187427875279095E+00,0.552446164192265351E+05,0.555986450446483868E+05,0.559519833402052463E+05,0.563056693194414183E+05,0.118949204625974153E+04
0.783092878731672215E+00,0.450666974410843437E+02,0.177482091726427726E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.804333810536394411E+00,0.140405804425105279E+00,0.552449012878883514E+05,0.555986137429534574E+05,0.559520003226206973E+05,0.563056102015751676E+05,0.118949212016519687E+04
0.295263991011707028E+00,0.532076239253258549E+02,0.128784630663988642E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.462544963923151198E+00,0.843516510659832686E+00,0.552451613955244029E+05,0.555986144607224414E+05,0.559519777571741724E+05,0.563050065419939347E+05,0.118949841287189770E+04
0.647029920817645317E-02,0.295363713150065923E+05,0.277713963908750618E-01,0.353361204999999984E+03,0.559519993800000011E+05,0.620480011328120806E+00,0.520680349232058859E+00,0.552446146724585415E+05,0.555986506427800268E+05,0.559520037382194350E+05,0.563046985351230542E+05,0.118951344630761082E+04
0.403454512448061936E-01,0.130369905096104333E+03,0.102808763338775644E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.600021369350587586E+00,0.985511450945269596E+00,0.552448800197069504E+05,0.555985970608732896E+05,0.559520294531783511E+05,0.563045890760297843E+05,0.118951352710870810E+04
0.542186168824754147E-02,0.193190295046073006E+05,0.510768956521775674E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.502665211326000949E+00,0.349127058236433141E+00,0.552450412884715624E+05,0.555986166547039174E+05,0.559519861650055464E+05,0.563055834924661758E+05,0.118951516250602640E+04
0.652692697114214820E-01,0.530215335111295332E+02,0.105747217497193091E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.210185817893214860E+00,0.917793708407231956E+00,0.552455368713544813E+05,0.555985839036378820E+05,0.559520187951799162E+05,0.563051739874430932E+05,0.118951607844268847E+04
0.525989121691099237E+00,0.312128206075727448E+02,0.152103089813014303E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.603436047868122882E+00,0.461208800769383698E+00,0.552447548651385951E+05,0.555985993928710595E+05,0.559519721098474183E+05,0.563048028930822184E+05,0.118953517893423714E+04
0.800415922084816822E+00,0.498630979192891246E+02,0.179702879407890381E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.660400670314028188E-01,0.275671758602520356E+00,0.552459368130439980E+05,0.555985932235702276E+05,0.559519996321292492E+05,0.563053940108342867E+05,0.118955610693653125E+04
0.619080218142414266E-02,0.132750806336275069E+06,0.825958799201428340E-01,0.353361204999999984E+03,0.559519993800000011E+05,0.167877045052947538E+00,0.592065053869427649E+00,0.552450467565895451E+05,0.555985991669620998E+05,0.559520238156608539E+05,0.563055374240146703E+05,0.118956567873857875E+04
0.113284414080036724E-01,0.780499978489535124E+03,0.952347239236161602E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.834743494629822780E+00,0.288487119203237774E+00,0.552453678378329350E+05,0.555986111578904529E+05,0.559519717408138749E+05,0.563048429622215554E+05,0.118958695001172282E+04
0.233052865238975615E+00,0.106014951906146990E+03,0.122371480638729602E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.593755691894204407E+00,0.292974967155345302E-01,0.552447961386280513E+05,0.555986078391094416E+05,0.559520201483252022E+05,0.563050577382931733E+05,0.118958831523575282E+04
0.862067473282119190E+00,0.178428422964316482E+02,0.185831411879088337E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.815269189244329368E-01,0.790424091271023088E+00,0.552444414091010549E+05,0.555986323054150998E+05,0.559519707728902067E+05,0.563057711035192624E+05,0.118960570102271618E+04
0.370367001066906454E+00,0.235518771474655679E+02,0.136665377094011964E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.380217129551479571E+00,0.878225467181263264E+00,0.552445440510986664E+05,0.555986103910550737E+05,0.559519923585620854E+05,0.563051028895564450E+05,0.118961335326686958E+04
0.393621472069189515E+00,0.296718178678891206E+03,0.138171621989394078E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.909647227985986628E+00,0.721083490717645326E+00,0.552453546643542941E+05,0.555986444833362184E+05,0.559519847400888684E+05,0.563055154757052878E+05,0.118963990015327340E+04
0.399402695071639918E-01,0.579166300046434159E+02,0.103113193626447286E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.336408132365431933E+00,0.110873318252768832E+00,0.552455619582158251E+05,0.555986559120177117E+05,0.559519856365025480E+05,0.563049089611561431E+05,0.118966871611497436E+04
0.612968514330712977E+00,0.204136966735730567E+02,0.160712239235940735E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.754940211890524293E+00,0.141096986424483605E-01,0.552443938225125748E+05,0.555986212173716776E+05,0.559520117807009156E+05,0.563057080454883471E+05,0.118968913357802012E+04
0.782735817227564641E-02,0.218743569978900923E+05,0.520185404766612236E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.392326249144376971E+00,0.116527338359658006E+00,0.552447185732171856E+05,0.555986037295930364E+05,0.559519668896710937E+05,0.563056979424493547E+05,0.118969479450135941E+04
0.477967405353085517E+00,0.687653949582594208E+02,0.147254465211309271E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.216152336969588160E+00,0.725083280118548945E+00,0.552453421640885790E+05,0.555986307787158366E+05,0.559520184516175577E+05,0.563051139608418598E+05,0.118969559126448075E+04
0.992234623430143237E+00,0.346413304128221640E+02,0.198665260297800117E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.643771635787508512E+00,0.457933697285226246E-01,0.552448459063953269E+05,0.555986391960804467E+05,0.559520211617636596E+05,0.563057407900738981E+05,0.118971144272482752E+04
0.258273870649376958E+00,0.124970823648467572E+03,0.125331993494520200E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.354725691965330048E+00,0.862026014438068922E+00,0.552443476736509401E+05,0.555986107871149215E+05,0.559519963730735544E+05,0.563048155226167801E+05,0.118971184395892169E+04
0.602667168117092311E+00,0.423207640984336919E+02,0.159973564996948392E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.164336807340432628E+00,0.836439182591928954E+00,0.552461086904516997E+05,0.555986338860087562E+05,0.559520178030123425E+05,0.563051503739541877E+05,0.118972560539382539E+04
0.691743277698241010E-02,0.461290177508579927E+04,0.871303974940313086E+00,0.353361204999999984E+03,0.559519993800000011E+05,0.229151497355395695E+00,0.617620375963417789E+00,0.552451771724315695E+05,0.555986584299897440E+05,0.559519936845967386E+05,0.563052682303077090E+05,0.118972655099658277E+04
0.556242120661815442E+00,0.145155621274831006E+02,0.155160940503480038E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.449393645624199034E+00,0.801911346940963887E+00,0.552444064739783062E+05,0.555986115900177538E+05,0.559519551115247086E+05,0.563045243420031766E+05,0.118972768580259549E+04
0.496855629335387461E+00,0.105344402565266833E+03,0.149294303290110308E+01,0.353361204999999984E+03,0.559519993800000011E+05,0.347902496811308207E-01,0.409861970773259088E+00,0.552449390662668520E+05,0.555986415312911413E+05,0.559519994581622450E+05,0.563046852707473226E+05,0.118974766813280849E+04
