seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.788960646341265066E-02,0.316784305500109724E+02,0.249713155928439512E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.181089756832396670E+00,0.378041373201354447E+00,0.550657234637970905E+05,0.552151620382803958E+05,0.554372387458335288E+05,0.556586957764614781E+05,0.558795970036780200E+05,0.561010163118830533E+05,0.563961892046141802E+05,0.780629716009916501E+04
0.739266115176146193E-02,0.145670826161948437E+02,0.514719028338170737E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.997606412691556477E+00,0.199792388072786042E+00,0.550657579497571933E+05,0.552150338045267054E+05,0.554372396230036975E+05,0.556589293552332165E+05,0.558795324602920446E+05,0.561021773541933144E+05,0.563961099574333712E+05,0.780756161432530916E+04
0.824971809057933360E-02,0.245613943353987629E+02,0.560650641118201509E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.650656851118882718E+00,0.705774128904311602E-02,0.550657156524701859E+05,0.552154615619096003E+05,0.554372353389441123E+05,0.556589659953405280E+05,0.558796051319138132E+05,0.561015235471811684E+05,0.563962456990165156E+05,0.780770642114605926E+04
0.852965476706903612E-02,0.345233545210943849E+01,0.903515739322571676E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.143474204366722174E+00,0.894880129801122970E+00,0.550657415669250258E+05,0.552153756450561996E+05,0.554371438640121924E+05,0.556587548730509079E+05,0.558797089329327064E+05,0.561016454109619299E+05,0.563960926231693156E+05,0.780945041021718043E+04
0.710306811434838897E-02,0.452450479847324516E+02,0.685083241914674762E-01,0.739094529999999992E+02,0.556579871770000027E+05,0.410497669957750499E+00,0.450243428494326137E+00,0.550657822521417911E+05,0.552149303472287065E+05,0.554372555530866375E+05,0.556589133922502297E+05,0.558796100887839712E+05,0.561018170327156186E+05,0.563960927310263651E+05,0.781006967836836975E+04
0.810069949770994210E-02,0.344178904800981726E+02,0.189051180127866064E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.569857715715250790E+00,0.482869923526579314E+00,0.550657484801771716E+05,0.552149663391938666E+05,0.554372222696587560E+05,0.556589722413050913E+05,0.558798111487324641E+05,0.561009957990165640E+05,0.563961414389745332E+05,0.781031317319464233E+04
0.713982222828042287E-02,0.232550071778555463E+02,0.427507309250574896E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.442796555525961200E+00,0.175052226567966984E+00,0.550657639483894818E+05,0.552148098385302947E+05,0.554371978257954106E+05,0.556588673856458990E+05,0.558796801546244023E+05,0.561014653441875198E+05,0.563960853970525204E+05,0.781152519636821035E+04
0.689293631986280433E-02,0.214800811557226119E+02,0.361891624290677949E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.305559725501674817E+00,0.980516474708195473E+00,0.550658104772326406E+05,0.552149839122822741E+05,0.554372484065588797E+05,0.556589620065447743E+05,0.558796870213667498E+05,0.561009867757027823E+05,0.563960834307743353E+05,0.781195574226967528E+04
0.916429111507455034E-02,0.813843541025027228E+01,0.788778634579036853E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.205925441893277356E+00,0.196342346001093931E+00,0.550657166915981361E+05,0.552151409230050194E+05,0.554371692534182075E+05,0.556588929468620408E+05,0.558796082959349151E+05,0.561017775715495154E+05,0.563961113342436729E+05,0.781241578140154616E+04
0.859882969925210294E-02,0.215483899602231119E+02,0.637031504118733438E+00,0.739094529999999992E+02,0.556579871770000027E+05,0.124527315266719882E+00,0.911320642802049274E+00,0.550657284003533277E+05,0.552152931207846050E+05,0.554371322740131945E+05,0.556588900633768717E+05,0.558796050575379195E+05,0.561011605935699481E+05,0.563961186274677384E+05,0.781257187771862573E+04
