seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.809100476800231894E+00,0.111777207949755621E+03,0.179014671342061304E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.107540962383964905E+00,0.672898575299775259E+00,0.550867503377287503E+05,0.554176900972492949E+05,0.557486856021805652E+05,0.560794654548521648E+05,0.564113856784762029E+05,0.182065126221194282E+04
0.765229410586347636E+00,0.804091508367607588E+02,0.174407124711544648E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.260215482913598140E+00,0.851899493765694363E-02,0.550867795938038689E+05,0.554177245161561004E+05,0.557484712710903623E+05,0.560794831715463224E+05,0.564110354643886167E+05,0.182065398026590424E+04
0.974808045512382426E+00,0.377524363455545426E+04,0.194454825884560112E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.175571320108453777E+00,0.946765233097775383E+00,0.550868007398996560E+05,0.554176909404670369E+05,0.557485704107454585E+05,0.560794351160196238E+05,0.564111289200414976E+05,0.182078463923738104E+04
0.865061380114999667E+00,0.272454708457253730E+03,0.184436642818323970E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.917028289489959653E-01,0.256605973939661780E+00,0.550868176793234670E+05,0.554184093303661721E+05,0.557485147118932291E+05,0.560794697983817023E+05,0.564095831599687299E+05,0.182082870230186359E+04
0.288640351190274203E+00,0.926001742454921128E+02,0.126091842264605014E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.141580949146574875E+00,0.424758545716843239E+00,0.550867945561145680E+05,0.554169959611116938E+05,0.557486123483295305E+05,0.560794195501407085E+05,0.564111839009148462E+05,0.182093602177002845E+04
0.789168756115381731E+00,0.692161887638699369E+02,0.175296081419096983E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.918259200980749424E+00,0.489332999572858141E+00,0.550868065499179793E+05,0.554177361706489974E+05,0.557486766049577127E+05,0.560794488452743826E+05,0.564094976442846673E+05,0.182105339668124384E+04
0.298632305257845489E-01,0.202383982659306639E+04,0.852920541528363052E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.857872594515172282E+00,0.933856403436151838E+00,0.550867516413450794E+05,0.554177312895437135E+05,0.557486341408239095E+05,0.560794394638936283E+05,0.564109492231038239E+05,0.182111010040181122E+04
0.463473958153069410E+00,0.590434839870492993E+02,0.143418877281778023E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.894237536531859556E+00,0.284651586828558678E+00,0.550868154646950861E+05,0.554176696233904877E+05,0.557486329480237109E+05,0.560794292016886247E+05,0.564097461393564226E+05,0.182115569122415968E+04
0.251427997279493887E+00,0.161909570537302244E+03,0.121584659186001387E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.456506314995057949E+00,0.811016875077199328E+00,0.550868882724163122E+05,0.554177230549376982E+05,0.557483470359552812E+05,0.560794438670915479E+05,0.564111790334377292E+05,0.182125663770090182E+04
0.395567921403350564E+00,0.142324892064589790E+03,0.135894522305201071E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.794694681730542696E+00,0.196396314408696149E+00,0.550868373382075370E+05,0.554177471134181251E+05,0.557486154502499921E+05,0.560795220638926694E+05,0.564098598536485952E+05,0.182126420738767433E+04
0.408146451225077034E+00,0.780617947758036195E+02,0.137480911887418267E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.909477679768980085E+00,0.368347216506560882E+00,0.550868478878120150E+05,0.554177001175138867E+05,0.557484824325753507E+05,0.560794707666764079E+05,0.564095435977582601E+05,0.182135269032524025E+04
0.487125435769888759E+00,0.610024224257592550E+03,0.145382057787707764E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.571468291062486311E+00,0.888826837040133433E+00,0.550868500529612138E+05,0.554177235897915452E+05,0.557494180938678401E+05,0.560794754908202012E+05,0.564096788864488408E+05,0.182138035178089444E+04
0.909140043814359311E+00,0.109268880459808724E+04,0.186650185758044729E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.864302531330164103E+00,0.780325434392887929E+00,0.550868038945460430E+05,0.554176650760574485E+05,0.557494344920552830E+05,0.560794581368354920E+05,0.564095368006724893E+05,0.182159218417712486E+04
0.290317555894058950E-01,0.133884515848771334E+05,0.678568942667418629E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.328922095377122359E+00,0.299571662905472214E+00,0.550868271644980487E+05,0.554176923706485686E+05,0.557482493928923650E+05,0.560794092704995273E+05,0.564096032084292965E+05,0.182163855751420056E+04
0.401757841300106056E+00,0.200647135223494132E+03,0.137954979589902305E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.169525301577496679E+00,0.163007932761730451E+00,0.550867288756940470E+05,0.554177502342440057E+05,0.557485992044434679E+05,0.560794444942877672E+05,0.564113240744374561E+05,0.182178436366760957E+04
0.172693650066409882E+00,0.316441656730519981E+03,0.113235212069951396E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.725439537554049330E+00,0.233202721639623356E+00,0.550868572143183337E+05,0.554168755239931779E+05,0.557485759441632908E+05,0.560794577633968511E+05,0.564111667724275248E+05,0.182178817845197932E+04
0.460123496786973063E+00,0.790839858844821180E+02,0.143140822931695832E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.673648690318926158E+00,0.970565515946033353E+00,0.550868021108943576E+05,0.554176932707460437E+05,0.557485217253717492E+05,0.560794521226184370E+05,0.564113960802950896E+05,0.182201815547171714E+04
0.845963870963454045E+00,0.290815493889340246E+03,0.181439183334967646E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.553369039804340712E+00,0.202655367726635227E+00,0.550867854518084205E+05,0.554168403382843753E+05,0.557485751176419944E+05,0.560794730825684383E+05,0.564112767939741825E+05,0.182208392851784515E+04
0.357783098007450617E+00,0.995863867569138620E+03,0.131230212570531091E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.981530667942628110E+00,0.476391873533567101E+00,0.550868919712730349E+05,0.554176655463804273E+05,0.557485578230497194E+05,0.560794596285472144E+05,0.564099035325324003E+05,0.182218037969711963E+04
0.619366360919469949E+00,0.373541075432423497E+02,0.159912342980589828E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.216448401649454836E+00,0.532511503129515562E+00,0.550868360755783215E+05,0.554177209537806339E+05,0.557485101363645663E+05,0.560795240664536104E+05,0.564098048633548460E+05,0.182230612675014731E+04
0.260405937830018343E-01,0.200974205372422075E+05,0.253724942773970764E-01,0.330920999999999992E+03,0.557486410000000033E+05,0.198873094241575038E+00,0.797432968668936537E+00,0.550868174064341074E+05,0.554176827498601560E+05,0.557477224804010402E+05,0.560794324446636310E+05,0.564113592986924123E+05,0.182234312789121009E+04
0.385687066895133213E+00,0.354366828138088579E+03,0.135278934065267187E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.431478104977493948E+00,0.569185276685629682E+00,0.550868698645735712E+05,0.554169872707623290E+05,0.557486021385457352E+05,0.560794596387262281E+05,0.564114144098262113E+05,0.182236375251164532E+04
0.754020023483704893E+00,0.618809740160175011E+03,0.172783064424668020E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.500726272660321658E+00,0.746821938046861700E+00,0.550868367852803058E+05,0.554177011616117961E+05,0.557493480723206449E+05,0.560794606073949180E+05,0.564097009407325313E+05,0.182237449229920753E+04
0.186778124339904289E+00,0.108541373360340202E+03,0.115848621774184801E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.378884019134732408E+00,0.594661533674856468E-01,0.550868040704462983E+05,0.554177837002007291E+05,0.557485442712551521E+05,0.560794531211632275E+05,0.564113742969547166E+05,0.182237952135764840E+04
0.289018861166611130E+00,0.195597021435453541E+03,0.124837887781458479E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.445647414526168406E+00,0.669421119170178103E+00,0.550868011327170316E+05,0.554177048865516408E+05,0.557495611119446330E+05,0.560794474657015016E+05,0.564111420735266875E+05,0.182239765093461278E+04
0.245964419075304391E+00,0.587240240635021678E+03,0.121210301037436330E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.283444012531737899E+00,0.685505807623434493E+00,0.550868411888924602E+05,0.554185500530875652E+05,0.557486139606301513E+05,0.560794376472717558E+05,0.564096605987265430E+05,0.182243904738659080E+04
0.297360703103380475E+00,0.441262560988415714E+03,0.126760590863188805E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.285546270835515703E+00,0.386660419593735039E+00,0.550868660635817869E+05,0.554170368445205750E+05,0.557485909096304022E+05,0.560794554877352202E+05,0.564113845806222962E+05,0.182254187953865471E+04
0.607069227239512066E+00,0.733236716336889344E+03,0.158272090083327965E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.643075043982314354E-01,0.874276726643663071E+00,0.550868024238142170E+05,0.554168004323265632E+05,0.557485916714771593E+05,0.560794517484963872E+05,0.564112820486492710E+05,0.182261356624103405E+04
0.829908960026209619E+00,0.280536789826342954E+03,0.180864708545243347E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.379826085752510201E+00,0.946266573772718056E+00,0.550868637706691807E+05,0.554177043006880631E+05,0.557483341283722111E+05,0.560794662729081247E+05,0.564112865682506017E+05,0.182262406941344011E+04
0.700486414134976365E+00,0.405638687898743171E+03,0.165772856787567568E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.814210576952354992E+00,0.534833149478035841E+00,0.550868309988098190E+05,0.554176811605194816E+05,0.557476931235988959E+05,0.560794307761554519E+05,0.564111484129526143E+05,0.182273012053238767E+04
0.856363119871075273E+00,0.110409873592094414E+03,0.182549491925231799E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.735975522031176332E+00,0.697316342840657910E+00,0.550868030625738829E+05,0.554177313917292122E+05,0.557486715920803181E+05,0.560795161563598449E+05,0.564096320227124888E+05,0.182281228237760547E+04
0.815797336497448233E+00,0.156343145145613994E+04,0.178820536965870902E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.118723621618792061E+00,0.571120033890763143E-01,0.550867888725178273E+05,0.554176676432323584E+05,0.557485430141940305E+05,0.560794524269713147E+05,0.564096950196347825E+05,0.182286116737198131E+04
0.238976175258517776E+00,0.332697751427655760E+03,0.120011743969840645E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.533203104150317020E+00,0.843558812246130718E+00,0.550867909690275483E+05,0.554177093357735648E+05,0.557485517245984374E+05,0.560793891400264911E+05,0.564096756949632982E+05,0.182288524686502956E+04
0.687420370538565417E+00,0.124091200664617389E+03,0.165525428357417281E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.725005220668891948E+00,0.785365872547133415E+00,0.550868337206204087E+05,0.554177197833970640E+05,0.557484459662031877E+05,0.560794390459768765E+05,0.564097116311300779E+05,0.182292996807637132E+04
0.272977493655524178E-01,0.120581516927853204E+04,0.772235100163323862E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.806339635210968408E+00,0.921113723851723631E+00,0.550868100608841851E+05,0.554176869025348133E+05,0.557485933118870744E+05,0.560794871053257521E+05,0.564098832708960690E+05,0.182293767178409621E+04
0.617498286445744893E+00,0.197034702968033429E+03,0.159227507113782152E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.436082300522116662E+00,0.737827145401242168E+00,0.550868022490546573E+05,0.554177191300092454E+05,0.557484238460294146E+05,0.560794367506253620E+05,0.564112850801022287E+05,0.182298702190805739E+04
0.414721011806284678E-01,0.284447911434643756E+05,0.865100050137995846E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.609499019179654433E+00,0.539933286476866114E+00,0.550868574795564200E+05,0.554168523472478555E+05,0.557485567962749992E+05,0.560794345654544886E+05,0.564095962585269590E+05,0.182299207857771648E+04
0.868076344678999412E+00,0.242238230026187068E+03,0.184434928203093729E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.423854991773495227E+00,0.402471707279163815E+00,0.550868565595905966E+05,0.554176949961244900E+05,0.557483555851151177E+05,0.560794769377366392E+05,0.564111859010264452E+05,0.182301255849085942E+04
0.991566764980419624E+00,0.325646815134973849E+03,0.196398545857309625E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.444042675055278335E+00,0.679922640071877887E-01,0.550868140921865488E+05,0.554185726333685889E+05,0.557485315865275406E+05,0.560794489565610493E+05,0.564114275472542868E+05,0.182314431861028447E+04
0.245101623044162650E-01,0.154112824037330192E+05,0.376629411081894461E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.819683321046393631E+00,0.201439409455046958E+00,0.550868221013932052E+05,0.554177377040118445E+05,0.557487185310628774E+05,0.560794392402373269E+05,0.564097404243580677E+05,0.182315140574272823E+04
0.286117482399829010E-01,0.918556942480838370E+04,0.465571487375117332E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.406207947490210997E+00,0.344781864938503324E+00,0.550868329804349778E+05,0.554177634802710090E+05,0.557486388728151796E+05,0.560794517104082843E+05,0.564113020200480387E+05,0.182315209863341738E+04
0.674887606533293161E+00,0.365601351433971047E+03,0.162607252703291549E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.841377272484180261E+00,0.874158710807573680E+00,0.550868421612193051E+05,0.554184911877311752E+05,0.557486106709852902E+05,0.560794556508774185E+05,0.564112519079858466E+05,0.182316849339972737E+04
0.576982926990110334E+00,0.810990182004203746E+02,0.154922612368955659E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.720930508816147175E+00,0.306120923046303062E+00,0.550868003614156987E+05,0.554177670055975177E+05,0.557485808095292377E+05,0.560794876138433829E+05,0.564097711414596561E+05,0.182318131030735481E+04
0.232533426337414653E-01,0.194289469437263906E+05,0.332123754237651003E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.468737345363571978E+00,0.818573690728488290E+00,0.550867436549485210E+05,0.554176815837858230E+05,0.557485921351586803E+05,0.560794257957588852E+05,0.564111652941598077E+05,0.182318277629623958E+04
0.510415118159658232E+00,0.113241685190084553E+03,0.148278730789836022E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.532377981571103165E+00,0.771081143326577068E+00,0.550867904396375598E+05,0.554177555194883462E+05,0.557485410283297824E+05,0.560794383580581416E+05,0.564109924108630003E+05,0.182319591044776485E+04
0.656458499206452495E+00,0.630957442201877711E+03,0.163052508749709313E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.199207034551991236E+00,0.179066585626117353E+00,0.550868199375170007E+05,0.554177172132916021E+05,0.557485018742651373E+05,0.560794678014965175E+05,0.564095354457443173E+05,0.182321310812180423E+04
0.276963917708145969E-01,0.201589475851699026E+05,0.658853929144213146E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.256003881539224147E-01,0.575643144521157391E+00,0.550868289292517002E+05,0.554176748935644937E+05,0.557486344023825804E+05,0.560794592159642198E+05,0.564098069567615239E+05,0.182324192913632828E+04
0.340030523039352550E+00,0.819175052645833119E+02,0.130152298133476418E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.883766367298444822E+00,0.310101137372291336E+00,0.550867633839888003E+05,0.554176861514086049E+05,0.557485689229552518E+05,0.560795071722509383E+05,0.564112834822021396E+05,0.182326887217557555E+04
0.283384203026289423E-01,0.137073758339945398E+05,0.225717509050722465E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.728347354600964780E+00,0.235191741614402289E+00,0.550868370649059871E+05,0.554177083264992689E+05,0.557485340169535702E+05,0.560794261910091373E+05,0.564113916001852267E+05,0.182328901072835174E+04
0.235205876316008616E+00,0.243089726673194065E+03,0.119431314221202989E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.681303145428132750E+00,0.618499184347085396E+00,0.550867947886512266E+05,0.554176445172996173E+05,0.557486282379128097E+05,0.560794314406072954E+05,0.564114822957733413E+05,0.182334906057258581E+04
0.251494525154977000E+00,0.711199281633503233E+02,0.121636001692608442E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.474512210238603627E+00,0.336237259296469193E+00,0.550868346054526555E+05,0.554177571816878044E+05,0.557485981492931023E+05,0.560794607829443776E+05,0.564096360982302649E+05,0.182336554920731419E+04
0.334858925491553328E+00,0.852358422103918514E+02,0.129440418314360306E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.973971586287691538E+00,0.173541620624338033E+00,0.550868085965266728E+05,0.554176557263795039E+05,0.557485672389748433E+05,0.560795076544076583E+05,0.564112609206794586E+05,0.182341401635000307E+04
0.306162606346756586E-01,0.314678982253333197E+04,0.824344386649922600E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.834004905652665163E+00,0.815898810395131013E+00,0.550868056455216429E+05,0.554176765270116884E+05,0.557486157668049273E+05,0.560794056621108975E+05,0.564098157345745421E+05,0.182345119425762437E+04
0.398373924876632646E+00,0.194970891569276489E+03,0.136683085688714967E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.704984116690675844E+00,0.551569540853218299E+00,0.550868528389113271E+05,0.554177153114576577E+05,0.557484783295609741E+05,0.560794436784484060E+05,0.564114147718877866E+05,0.182348345092243267E+04
0.574737194856559719E+00,0.481997538833341878E+03,0.155460627295173004E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.446465866432123257E-01,0.220870179535776257E+00,0.550868905725807781E+05,0.554177031021421863E+05,0.557485389219278150E+05,0.560794514447871334E+05,0.564095004832897757E+05,0.182349598254606803E+04
0.711293044222766180E+00,0.266990280320347040E+03,0.168740812869410184E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.283091852314797943E+00,0.228384658774933108E+00,0.550868844454984282E+05,0.554177237556370237E+05,0.557483305874929720E+05,0.560794467858468633E+05,0.564095884715911670E+05,0.182353949583315193E+04
0.536059334047383595E+00,0.498441593768632060E+03,0.150967987645476498E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.939428534545810462E-01,0.946698568514073822E-02,0.550868103817419615E+05,0.554183505654901019E+05,0.557486054257057767E+05,0.560794624599209783E+05,0.564112043507288618E+05,0.182358464023120746E+04
0.936711211510895203E+00,0.301669754479913263E+04,0.189633140037636405E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.692335216663337749E+00,0.500888156241341087E+00,0.550868548134517259E+05,0.554183838322809897E+05,0.557485628351130654E+05,0.560794675774571442E+05,0.564112075246441600E+05,0.182365905365653430E+04
0.269774848786527056E-01,0.219382354363434897E+05,0.107405422286984978E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.371194832050783297E+00,0.208138771416683438E+00,0.550867823880700016E+05,0.554176756216009671E+05,0.557486005761854976E+05,0.560794947464681682E+05,0.564114360515624430E+05,0.182371505808892948E+04
0.592780093795873486E+00,0.631586205405613100E+03,0.156772050008158437E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.127127326831961179E+00,0.856809336881416361E+00,0.550868486377220324E+05,0.554176855506173015E+05,0.557493319683893133E+05,0.560794460303681699E+05,0.564110847582512142E+05,0.182372312141585394E+04
0.310833816070738289E-01,0.285520870780172518E+05,0.507181862298169528E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.261876566614314688E+00,0.275893677030111389E-01,0.550868140254324098E+05,0.554176739108223192E+05,0.557486394142540958E+05,0.560794684338464722E+05,0.564095928382143829E+05,0.182375682283799392E+04
0.176808385472408153E+00,0.227351495568854943E+03,0.112689874713611182E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.671322520589883176E+00,0.865639176494046869E+00,0.550867805121356578E+05,0.554177025456193660E+05,0.557476410155228514E+05,0.560794468221341303E+05,0.564113634240501488E+05,0.182377038859444451E+04
0.789610656026590751E+00,0.230480637836048857E+03,0.175073888006211376E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.732204521311510148E+00,0.855679982708299369E+00,0.550868026196305291E+05,0.554177265254244048E+05,0.557476988108980877E+05,0.560794445202111237E+05,0.564113515812646438E+05,0.182377128847094741E+04
0.346696904748076823E-01,0.688200052915919059E+03,0.962204945590970362E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.527191054531824244E+00,0.501712547443063595E+00,0.550868051000080377E+05,0.554177629151872388E+05,0.557485440308749094E+05,0.560794830811929278E+05,0.564112424378200449E+05,0.182378550984036951E+04
0.240476538667587433E-01,0.201735464664358442E+05,0.262700708496062973E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.746929193298339067E+00,0.463637213449004826E+00,0.550868911467214493E+05,0.554177067124253153E+05,0.557485348659323427E+05,0.560794369837144623E+05,0.564111811714226205E+05,0.182379503042302235E+04
0.816459435350065266E+00,0.285121333638839474E+03,0.178096044211422999E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.981216116644961112E+00,0.159918820375534038E+00,0.550868621716755006E+05,0.554177150412908086E+05,0.557485241433347619E+05,0.560794588803690858E+05,0.564109560211076823E+05,0.182382781522104483E+04
0.292464115733209913E-01,0.886627230673925442E+04,0.707758546223633433E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.906052721250925397E+00,0.256493670614057145E+00,0.550867944839893607E+05,0.554176844901463410E+05,0.557482535303693221E+05,0.560794332991294941E+05,0.564095998149940206E+05,0.182386123411281255E+04
0.278991163992911920E-01,0.174014815647880714E+05,0.421875853588064620E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.401907041869176029E+00,0.352435615271854241E+00,0.550867799812589365E+05,0.554177184361970285E+05,0.557484645818938880E+05,0.560794458380048382E+05,0.564112822049121532E+05,0.182387339472366307E+04
0.656648703295288905E+00,0.591622830801617511E+03,0.163308146440286461E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.271152946923393812E+00,0.696065837491699035E+00,0.550867842955003216E+05,0.554177212780277332E+05,0.557485921878576628E+05,0.560794158227789885E+05,0.564112091856798506E+05,0.182388954343645651E+04
0.197444248197684746E+00,0.329337293940325367E+03,0.115320354818491744E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.769026895691034329E+00,0.272561864236330678E-01,0.550868330186091334E+05,0.554177132413195068E+05,0.557486345847443445E+05,0.560794859108779128E+05,0.564097849492864480E+05,0.182389583217727045E+04
0.168559028316279336E+00,0.199996299255525656E+03,0.112592360675791769E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.604269779655334349E+00,0.697567823107353990E-01,0.550868306273872950E+05,0.554177197659837620E+05,0.557484497556308270E+05,0.560794604855788129E+05,0.564096938840793446E+05,0.182390414269793769E+04
0.264693237100074794E-01,0.771794377189281022E+04,0.389212293115495822E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.559123515613291655E+00,0.502718461814525619E+00,0.550868168263981279E+05,0.554176934090892973E+05,0.557486596992313935E+05,0.560794406992520526E+05,0.564112509274991826E+05,0.182390505659998894E+04
0.598048163947252576E+00,0.111924982348124831E+04,0.156570859890462555E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.436434793988501490E+00,0.310943667546129787E+00,0.550868185698707894E+05,0.554169032772501814E+05,0.557485639879660594E+05,0.560794365819540471E+05,0.564095109890359308E+05,0.182390694368426261E+04
0.286799521145276945E-01,0.142536171339247139E+05,0.741764736161572458E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.365408326515134996E+00,0.245741727473390625E+00,0.550868428712670648E+05,0.554176615498710962E+05,0.557485231349191017E+05,0.560794732270034438E+05,0.564112087503569419E+05,0.182391470256477510E+04
0.665287743854828362E+00,0.498703878126478060E+03,0.163713244973186289E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.224481496850198164E+00,0.306041994357964808E+00,0.550868095920795458E+05,0.554170336343848830E+05,0.557485630502907879E+05,0.560794649197226390E+05,0.564095737387148693E+05,0.182392524395454325E+04
0.290362359775361983E-01,0.214892550621329028E+05,0.608919292753993258E+00,0.330920999999999992E+03,0.557486410000000033E+05,0.676096600087077504E+00,0.790400840261188842E+00,0.550868183114316780E+05,0.554185373220286128E+05,0.557486128286886305E+05,0.560794427251119560E+05,0.564112303168077269E+05,0.182392816023985165E+04
0.736309149887516057E+00,0.946753741164725824E+02,0.171846171522087943E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.110459953834468619E+00,0.636969736377630547E+00,0.550868030154524968E+05,0.554177430774247186E+05,0.557486829458010179E+05,0.560794330233975561E+05,0.564096844939662187E+05,0.182393745619651850E+04
0.462174531349839657E+00,0.808440480847922345E+03,0.142408685248664968E+01,0.330920999999999992E+03,0.557486410000000033E+05,0.684152901120491763E+00,0.535829613665709470E+00,0.550868593511375948E+05,0.554176980609923849E+05,0.557486286105038234E+05,0.560794789841362945E+05,0.564095051691885965E+05,0.182396974126033524E+04
