seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.376005378276542471E-01,0.105356018377099754E+05,0.197069389540539236E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.664447699653276769E+00,0.146920416897452388E+00,-0.121052529285965105E+01,0.550842823927601494E+05,0.552443038433731781E+05,0.554043128416756808E+05,0.557243544440998230E+05,0.558843920446152988E+05,0.560444064688177896E+05,0.563644367215147213E+05,0.317665732725259113E+04
0.355169129918844889E-01,0.103359895439026513E+05,0.146239980087126992E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.651958969469112137E+00,0.831280246886302532E+00,-0.108400373400221506E+01,0.550842926077371812E+05,0.552442942398427040E+05,0.554043178696431423E+05,0.557243618721422827E+05,0.558843695838934800E+05,0.560444027103511180E+05,0.563644513433050015E+05,0.317748053807964970E+04
0.385283347553984357E-01,0.677680508028876011E+04,0.521424917577293590E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.548453005391195569E+00,0.157170210982256253E+00,-0.124632134087391311E+01,0.550842741625278941E+05,0.552442912010744403E+05,0.554043288738806878E+05,0.557243519762814758E+05,0.558843678786944947E+05,0.560443997150008727E+05,0.563644314243490589E+05,0.317940411983939612E+04
0.405370880221155444E-01,0.447844017326571338E+04,0.699022434205999077E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.524911511227288852E+00,0.616620102787913016E+00,-0.141718435217820216E+01,0.550843000504056909E+05,0.552443030367258398E+05,0.554043253640402763E+05,0.557243600053111149E+05,0.558843723527510665E+05,0.560444122689938231E+05,0.563644373063398234E+05,0.318219592374653666E+04
0.388504305743478523E-01,0.979296042480137476E+04,0.330190753996766895E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.445933534139808019E+00,0.652676056063578036E+00,-0.923759672891191319E+00,0.550842764181005186E+05,0.552442898023438975E+05,0.554043194593118678E+05,0.557243490689473765E+05,0.558843856450458916E+05,0.560444086885762081E+05,0.563644369593111696E+05,0.318228131492755438E+04
0.391238192742854318E-01,0.567259986209706858E+04,0.559954430560328897E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.782558035208324565E+00,0.471473403314428330E+00,-0.118501820021584581E+01,0.550842773439486191E+05,0.552442966355786411E+05,0.554043273244474112E+05,0.557243498932284929E+05,0.558843759982896372E+05,0.560444056813738935E+05,0.563644199517675588E+05,0.318234137151100458E+04
0.500630959646552187E-01,0.600882138445827195E+03,0.924244905491814150E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.770360430080148317E+00,0.103776613727142031E-01,-0.104476817727989491E+01,0.550842918699436341E+05,0.552442947914165197E+05,0.554043297773574886E+05,0.557243576861975380E+05,0.558843794632220961E+05,0.560443968987272892E+05,0.563644336746442859E+05,0.318262218887869449E+04
0.390408592705101878E-01,0.970626786104605162E+04,0.360235399584329652E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.558829337231938839E+00,0.422024920843737328E+00,-0.108664386665156232E+01,0.550842973502862733E+05,0.552442854894329430E+05,0.554043231338541809E+05,0.557243520488535432E+05,0.558843663273470302E+05,0.560443996706212638E+05,0.563644305998272830E+05,0.318272805159387281E+04
0.449878317559281732E-01,0.193521489691890383E+04,0.827028469884781958E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.323785513404248937E+00,0.606008451480384402E+00,-0.104373015514966805E+01,0.550842727987330727E+05,0.552442973002976723E+05,0.554043282021768464E+05,0.557243534484948104E+05,0.558843705524878751E+05,0.560444067868864004E+05,0.563644348389394509E+05,0.318285126172815126E+04
0.391307836150485283E-01,0.759757122064381292E+04,0.513339444883031626E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.754472460827130265E+00,0.434300868206278612E+00,-0.135504810264779452E+01,0.550842952573149814E+05,0.552442887293588792E+05,0.554043283557593750E+05,0.557243580980745537E+05,0.558843663482933844E+05,0.560444058143630828E+05,0.563644317521739213E+05,0.318316186101502490E+04
0.393670996070957235E-01,0.918123238888111882E+04,0.338269567630114065E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.596035866103546641E+00,0.450690761824603048E+00,-0.117565263636769224E+01,0.550842885915495499E+05,0.552442915618200568E+05,0.554043237653692340E+05,0.557243519247983349E+05,0.558843774950192019E+05,0.560443987475107133E+05,0.563644267997169882E+05,0.318317365218192799E+04
0.389741484929969073E-01,0.774976263169473896E+04,0.428324826116810220E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.351088806746416182E+00,0.601087955718289990E+00,-0.125609461260219257E+01,0.550842709356320847E+05,0.552442991898705222E+05,0.554043234798975027E+05,0.557243484369766884E+05,0.558843705955548940E+05,0.560443961853995788E+05,0.563644383943585563E+05,0.318320720634942290E+04
0.397012419629751770E-01,0.757141655350299789E+04,0.438537446123358710E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.485310256079719560E+00,0.330127878391158758E+00,-0.112817536781863592E+01,0.550842715369928410E+05,0.552443011724363751E+05,0.554043220022685200E+05,0.557243578837862296E+05,0.558843715480789979E+05,0.560443956333215683E+05,0.563644320084783030E+05,0.318337555795423532E+04
0.375742524767146979E-01,0.100174823089360871E+05,0.835271378732915619E-02,0.160017200000000003E+03,0.557243534000000000E+05,0.726630410122162229E+00,0.354574421475081225E+00,-0.100415306908330848E+01,0.550842930966636923E+05,0.552442962516517873E+05,0.554043286635776531E+05,0.557243495269959894E+05,0.558843840981739631E+05,0.560444127262264883E+05,0.563644327213427387E+05,0.318359144560749337E+04
0.401228246526471460E-01,0.769604565901856495E+04,0.544777618114111295E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.283822738697705856E+00,0.596346933617549868E+00,-0.112914162742802215E+01,0.550842856573943209E+05,0.552442880945659708E+05,0.554043171364981317E+05,0.557243576518464979E+05,0.558843735142182486E+05,0.560444019833312632E+05,0.563644383623157919E+05,0.318372408357497488E+04
0.394738499324919709E-01,0.698539596968125534E+04,0.541213382316445002E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.940464825887087241E+00,0.145941438886795730E-01,-0.127842325826344938E+01,0.550842676025575784E+05,0.552442963424973059E+05,0.554043186550303290E+05,0.557243543331050096E+05,0.558843705851959021E+05,0.560444072128933258E+05,0.563644319635146530E+05,0.318374193224645887E+04
0.396282517405540519E-01,0.541369678835228478E+04,0.546536879350658644E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.962914100407527895E+00,0.332901008285522992E+00,-0.107170714123133326E+01,0.550842685335782880E+05,0.552443003023152996E+05,0.554043228170508446E+05,0.557243555929302747E+05,0.558843891898477086E+05,0.560443992505924252E+05,0.563644313627667652E+05,0.318391695416869288E+04
0.393842400594154110E-01,0.117840462404664249E+05,0.313119406989883109E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.893071175712629589E-01,0.724287216999365491E+00,-0.122188090885147371E+01,0.550842833920017219E+05,0.552442944946264761E+05,0.554043242740460119E+05,0.557243538202058771E+05,0.558843639481464343E+05,0.560444107713341873E+05,0.563644386751680140E+05,0.318399415183257497E+04
0.397850528673946366E-01,0.933948670478450549E+04,0.362490265928043398E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.533367982429529097E+00,0.621577213833003794E+00,-0.996111686183855816E+00,0.550842989482048506E+05,0.552443020493884251E+05,0.554043272079152302E+05,0.557243507726751996E+05,0.558843762917165877E+05,0.560444120639667672E+05,0.563644361329682361E+05,0.318400363351070700E+04
0.379499266585366229E-01,0.108619377560102639E+05,0.856136304930572994E-01,0.160017200000000003E+03,0.557243534000000000E+05,0.474110767342271366E+00,0.657934607115966963E+00,-0.104840495699040348E+01,0.550842723681739371E+05,0.552443019636139579E+05,0.554043291771294826E+05,0.557243513345726606E+05,0.558843843837442982E+05,0.560444096941629250E+05,0.563644378508926093E+05,0.318413392053843017E+04
0.416396954279684428E-01,0.416996982984723945E+04,0.674298698371429084E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.726312087922086569E+00,0.636851607897943928E+00,-0.115982247382167092E+01,0.550843020144482944E+05,0.552443058485716465E+05,0.554043266567497922E+05,0.557243488413048981E+05,0.558843816511733385E+05,0.560444035418084532E+05,0.563644438212957757E+05,0.318419187110603480E+04
0.433317894014023791E-01,0.318887387856840496E+04,0.760816324028199875E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.353555508720736211E+00,0.577531876572372038E+00,-0.111261908733470971E+01,0.550842997248101456E+05,0.552443066806012794E+05,0.554043237446918356E+05,0.557243580905575218E+05,0.558843835333475217E+05,0.560444120225140796E+05,0.563644363546819586E+05,0.318426181652422520E+04
0.381810268458309676E-01,0.126221576733896982E+05,0.818270981569863692E-02,0.160017200000000003E+03,0.557243534000000000E+05,0.273820691023785756E+00,0.463929262955986133E+00,-0.115359913433469341E+01,0.550842973298398865E+05,0.552442939661182536E+05,0.554043248521001296E+05,0.557243494671360386E+05,0.558843759876249242E+05,0.560443920136962697E+05,0.563644365045740851E+05,0.318426595357901488E+04
0.410068353087080298E-01,0.600303809888963769E+04,0.642691000972306359E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.417521327454959235E+00,0.414272131714130298E+00,-0.117175309142979089E+01,0.550842976692753655E+05,0.552442989078846367E+05,0.554043277298279281E+05,0.557243502886076167E+05,0.558843770372143772E+05,0.560444101090678887E+05,0.563644379166185245E+05,0.318429427916277473E+04
0.404685065994034032E-01,0.601032033106329618E+04,0.565625404995298564E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.490550272783826846E+00,0.572017954695129172E+00,-0.127069038774608845E+01,0.550842825872153917E+05,0.552442939161639442E+05,0.554043161539850553E+05,0.557243610716389958E+05,0.558843827622870667E+05,0.560444072433856927E+05,0.563644340485538487E+05,0.318432667147127495E+04
0.367205674336683469E-01,0.106555226975787027E+05,0.114000396225054507E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.842102174268790082E+00,0.313277878264437037E+00,-0.135070745600219100E+01,0.550842714839864711E+05,0.552443031518361604E+05,0.554043221289240391E+05,0.557243575641097123E+05,0.558843866877995169E+05,0.560444019896793907E+05,0.563644422180288821E+05,0.318433690490578738E+04
0.376667547714038958E-01,0.882972897376035326E+04,0.302169740549034616E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.807760491728951258E+00,0.176142941394448721E+00,-0.113518496604070052E+01,0.550842919479292104E+05,0.552442905595727643E+05,0.554043217861637895E+05,0.557243589161733762E+05,0.558843843435591916E+05,0.560444001279158110E+05,0.563644320343303407E+05,0.318436217467637834E+04
0.399456656637071778E-01,0.123940948997698633E+05,0.220881069927802404E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.143163784245023740E+00,0.661117974686689758E+00,-0.111151451920456523E+01,0.550842849119340244E+05,0.552442862441543111E+05,0.554043252605067537E+05,0.557243541465336239E+05,0.558843715940085240E+05,0.560443970147275832E+05,0.563644341179619514E+05,0.318439268031437132E+04
0.414572673463021180E-01,0.492582730433846973E+04,0.678841719008887901E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.450225335417581363E+00,0.232456757248705959E+00,-0.114607634559876903E+01,0.550843028823303175E+05,0.552442981626749170E+05,0.554043168682304240E+05,0.557243594883220285E+05,0.558843728036195607E+05,0.560444018513371411E+05,0.563644262143988453E+05,0.318441827418682078E+04
0.427278264596881174E-01,0.293304137458353307E+04,0.741328213266308933E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.796990742005352248E+00,0.283030573290185328E+00,-0.108416544229499379E+01,0.550842801520695430E+05,0.552442987817432222E+05,0.554043165173672314E+05,0.557243559839305599E+05,0.558843733926583664E+05,0.560443934631869124E+05,0.563644319957650150E+05,0.318443172869841419E+04
0.395235747382236061E-01,0.927836827970509148E+04,0.337686634005460562E+00,0.160017200000000003E+03,0.557243534000000000E+05,0.668024778777167039E+00,0.451840462808918986E+00,-0.962152150195843769E+00,0.550842960682670528E+05,0.552442928271643032E+05,0.554043152582750772E+05,0.557243592948987789E+05,0.558843681368105972E+05,0.560444000310904448E+05,0.563644342758847415E+05,0.318443903481340294E+04
