seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_likelihood
0.419224381446838379E+00,0.363237699143465420E+02,0.168462026119232178E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.359489977359771729E+00,0.497017502784729004E+00,0.551795793997344954E+05,0.222411541372357760E+04
0.343623161315917969E+00,0.131809356982718623E+04,0.168043172359466553E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.320789396762847900E+00,0.783749282360076904E+00,0.551801501494941695E+05,0.222411541372357760E+04
0.838994979858398438E-02,0.539843623310837196E+06,0.157200729846954346E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.614448845386505127E+00,0.771911203861236572E+00,0.551800219978389723E+05,0.222411541372357760E+04
0.591567099094390869E+00,0.368466513129555267E+03,0.166114509105682373E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.839935779571533203E+00,0.537228643894195557E+00,0.551808258295354826E+05,0.222411541372357760E+04
0.177575886249542236E+00,0.386148897210354480E+05,0.136341559886932373E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.836267352104187012E+00,0.146012723445892334E+00,0.551794048041400893E+05,0.222411541372357760E+04
0.112976431846618652E+00,0.209875220039853758E+03,0.143567526340484619E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.947549939155578613E+00,0.667571723461151123E+00,0.551794427318868620E+05,0.222411541372357760E+04
0.785709321498870850E+00,0.543620582728168956E+05,0.180412876605987549E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.553050100803375244E+00,0.201328516006469727E+00,0.551811319332418425E+05,0.222411541372357760E+04
0.639183521270751953E+00,0.419392195282915491E+06,0.177105820178985596E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.177424490451812744E+00,0.442027926445007324E+00,0.551809369597730620E+05,0.222411541372357760E+04
0.303268313407897949E+00,0.502339251546030300E+04,0.189006805419921875E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.654180049896240234E+00,0.889037728309631348E+00,0.551798727674779875E+05,0.222411541372357760E+04
0.236711561679840088E+00,0.124563464108370255E+03,0.190062808990478516E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.751036345958709717E+00,0.223441720008850098E-01,0.551797706579265578E+05,0.222411541372357760E+04
0.184680402278900146E+00,0.116016532783733851E+03,0.147656977176666260E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.197255551815032959E+00,0.683938801288604736E+00,0.551794606030282957E+05,0.222411541372357760E+04
0.169226229190826416E+00,0.274400721012687245E+04,0.155263054370880127E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.527017593383789062E+00,0.779996871948242188E+00,0.551796952432689650E+05,0.222411541372357760E+04
0.432691514492034912E+00,0.288359401467294374E+01,0.165496766567230225E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.414175629615783691E+00,0.738804399967193604E+00,0.551794575646219237E+05,0.222411541372357760E+04
0.282418608665466309E+00,0.652375241834303132E+01,0.153024208545684814E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.712218642234802246E+00,0.926815927028656006E+00,0.551799086540040953E+05,0.222411541372357760E+04
0.848116159439086914E+00,0.230061940210224639E+05,0.199073004722595215E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.745971441268920898E+00,0.616742849349975586E+00,0.551802403474149687E+05,0.222411541372357760E+04
0.583424389362335205E+00,0.416337873813162369E+05,0.165918993949890137E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.159071266651153564E+00,0.809873163700103760E+00,0.551807354204950316E+05,0.222411541372357760E+04
0.197230160236358643E+00,0.242118955879668327E+02,0.136976838111877441E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.294348180294036865E+00,0.707622945308685303E+00,0.551801734768447859E+05,0.222411541372357760E+04
0.126860797405242920E+00,0.141105519053339243E+02,0.171700239181518555E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.429210305213928223E+00,0.605559885501861572E+00,0.551803115762767775E+05,0.222411541372357760E+04
0.169573664665222168E+00,0.756261313289933256E+06,0.190844404697418213E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.346505284309387207E+00,0.642875850200653076E+00,0.551802668664751036E+05,0.222411541372357760E+04
0.238777279853820801E+00,0.188268805032443174E+04,0.172108638286590576E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.362894892692565918E+00,0.218509614467620850E+00,0.551804129623470290E+05,0.222411541372357760E+04
0.189470708370208740E+00,0.666405869271555844E+03,0.197494673728942871E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.141533255577087402E+00,0.916492640972137451E+00,0.551792166221437437E+05,0.222411541372357760E+04
0.174775660037994385E+00,0.170955647945473252E+02,0.145772778987884521E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.346272766590118408E+00,0.918052971363067627E+00,0.551805069661436064E+05,0.222411541372357760E+04
0.157719850540161133E-02,0.347385762888026056E+04,0.148218643665313721E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.706673085689544678E+00,0.866826951503753662E+00,0.551802801882324202E+05,0.222411541372357760E+04
0.517536342144012451E+00,0.110482253116017333E+03,0.159507000446319580E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.598345935344696045E+00,0.885866522789001465E+00,0.551800654526052458E+05,0.222411541372357760E+04
0.914188385009765625E+00,0.380981604904320577E+02,0.196693730354309082E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.773722410202026367E+00,0.264977395534515381E+00,0.551802206839618666E+05,0.222411541372357760E+04
0.528433680534362793E+00,0.200498839892645265E+04,0.155810892581939697E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.222177386283874512E+00,0.283778548240661621E+00,0.551795050336418135E+05,0.222411541372357760E+04
0.711682975292205811E+00,0.198219365635631984E+06,0.198624682426452637E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.877674579620361328E+00,0.171341955661773682E+00,0.551808494233188612E+05,0.222411541372357760E+04
0.757602035999298096E+00,0.155158862318073375E+04,0.194745624065399170E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.215669870376586914E-01,0.125355541706085205E+00,0.551810303118524535E+05,0.222411541372357760E+04
0.195165634155273438E+00,0.154779301368686487E+06,0.152216017246246338E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.508930206298828125E+00,0.820194005966186523E+00,0.551801526145038588E+05,0.222411541372357760E+04
0.272570550441741943E+00,0.176708172968032915E+06,0.128891050815582275E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.267187893390655518E+00,0.298259913921356201E+00,0.551803780740795119E+05,0.222411541372357760E+04
0.178108811378479004E+00,0.988018153075764332E+02,0.150916159152984619E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.405912339687347412E+00,0.690960526466369629E+00,0.551808634630737288E+05,0.222411541372357760E+04
0.418152630329132080E+00,0.122259109196517768E+01,0.180607962608337402E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.588917791843414307E+00,0.236031770706176758E+00,0.551804988760051710E+05,0.222411541372357760E+04
0.165041446685791016E+00,0.837507170388387756E+01,0.125369846820831299E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.531902492046356201E+00,0.670318126678466797E+00,0.551806646322307570E+05,0.222411541372357760E+04
0.602600336074829102E+00,0.291588529880713700E+02,0.179930865764617920E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.240111589431762695E+00,0.555028259754180908E+00,0.551794835484323485E+05,0.222411541372357760E+04
0.110745429992675781E-02,0.294636024344225724E+02,0.107929480075836182E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.666202247142791748E+00,0.491448163986206055E+00,0.551804632815418227E+05,0.222411541372357760E+04
0.181380629539489746E+00,0.284190519399583281E+05,0.118738949298858643E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.767375051975250244E+00,0.372545123100280762E-01,0.551806020622549040E+05,0.222411541372357760E+04
0.624805152416229248E+00,0.284147618610380093E+01,0.175598943233489990E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.387851893901824951E+00,0.469500243663787842E+00,0.551809894438085539E+05,0.222411541372357760E+04
0.732829570770263672E+00,0.331953153278960235E+05,0.184438467025756836E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.973161756992340088E+00,0.971215605735778809E+00,0.551806616854963286E+05,0.222411541372357760E+04
0.467737376689910889E+00,0.719117472384952627E+01,0.186154949665069580E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.692700982093811035E+00,0.283231258392333984E+00,0.551804413883981688E+05,0.222411541372357760E+04
0.237589240074157715E+00,0.101910320921977160E+03,0.138000226020812988E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.716343224048614502E+00,0.802480101585388184E+00,0.551793899960813505E+05,0.222411541372357760E+04
0.751880705356597900E+00,0.237877574868793774E+06,0.178480863571166992E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.230223476886749268E+00,0.410640537738800049E+00,0.551800273800191862E+05,0.222411541372357760E+04
0.666049361228942871E+00,0.541603918719137891E+04,0.193762779235839844E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.324991106986999512E+00,0.489709675312042236E+00,0.551796875980195982E+05,0.222411541372357760E+04
0.686187744140625000E+00,0.541014932706988134E+03,0.175217485427856445E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.338020265102386475E+00,0.496616661548614502E+00,0.551805132876930220E+05,0.222411541372357760E+04
0.216977775096893311E+00,0.121558669591338827E+03,0.134203100204467773E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.780261158943176270E-01,0.418017923831939697E+00,0.551796459108886702E+05,0.222411541372357760E+04
0.325537383556365967E+00,0.161053075554277818E+02,0.166361165046691895E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.956022202968597412E+00,0.710078418254852295E+00,0.551801883486804945E+05,0.222411541372357760E+04
0.927789807319641113E-01,0.616297479984903074E+01,0.165143489837646484E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.950221657752990723E+00,0.751931667327880859E+00,0.551802910542783720E+05,0.222411541372357760E+04
0.225241661071777344E+00,0.964863675471206790E+02,0.156002974510192871E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.238108992576599121E+00,0.136248171329498291E+00,0.551809782690105421E+05,0.222411541372357760E+04
0.330387055873870850E+00,0.100169063610299054E+05,0.193224596977233887E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.510607481002807617E+00,0.872523784637451172E+00,0.551795634343919737E+05,0.222411541372357760E+04
0.529620468616485596E+00,0.141887079356364325E+04,0.195901262760162354E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.307146012783050537E+00,0.675630569458007812E-01,0.551804586482343657E+05,0.222411541372357760E+04
0.421475827693939209E+00,0.470751895141670866E+04,0.186740005016326904E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.468942582607269287E+00,0.289257168769836426E+00,0.551796203733978255E+05,0.222411541372357760E+04
0.938330888748168945E-01,0.644237543406373472E+06,0.148660480976104736E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.381421267986297607E+00,0.443942666053771973E+00,0.551803698209819777E+05,0.222411541372357760E+04
0.215907275676727295E+00,0.353261880131135695E+06,0.162380480766296387E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.585228621959686279E+00,0.368144929409027100E+00,0.551807191132602675E+05,0.222411541372357760E+04
0.448599398136138916E+00,0.212250511415781489E+02,0.179903900623321533E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.285478532314300537E+00,0.985622763633728027E+00,0.551808484747705443E+05,0.222411541372357760E+04
0.661633849143981934E+00,0.388081639770682450E+05,0.170622003078460693E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.340348482131958008E-02,0.644147574901580811E+00,0.551805012542304976E+05,0.222411541372357760E+04
0.197865784168243408E+00,0.633365579896892668E+05,0.185377430915832520E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.399169504642486572E+00,0.392337918281555176E+00,0.551797003226575835E+05,0.222411541372357760E+04
0.682034611701965332E+00,0.148428362180827667E+01,0.180754327774047852E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.334437489509582520E-01,0.324266850948333740E+00,0.551804180169401152E+05,0.222411541372357760E+04
0.704518735408782959E+00,0.376796332958315627E+01,0.189446830749511719E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.226328730583190918E+00,0.757006108760833740E+00,0.551802892746028883E+05,0.222411541372357760E+04
0.141644477844238281E+00,0.136616993158375237E+03,0.114461314678192139E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.829945802688598633E-01,0.453196823596954346E+00,0.551800124800500853E+05,0.222411541372357760E+04
0.997608900070190430E-02,0.328671748965265360E+05,0.140565037727355957E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.231471538543701172E+00,0.973161220550537109E+00,0.551795132828054411E+05,0.222411541372357760E+04
0.678989171981811523E+00,0.139212294723577448E+06,0.188736438751220703E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.306967139244079590E+00,0.885158479213714600E+00,0.551811609173116667E+05,0.222411541372357760E+04
0.707913756370544434E+00,0.176923810120694839E+03,0.181506669521331787E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.644610941410064697E+00,0.442582786083221436E+00,0.551803178869781477E+05,0.222411541372357760E+04
0.127578377723693848E-01,0.566967492320779129E+05,0.115202057361602783E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.131930589675903320E+00,0.468648493289947510E+00,0.551808358516988737E+05,0.222411541372357760E+04
0.797053694725036621E+00,0.825026739100777922E+05,0.193849587440490723E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.250245928764343262E+00,0.618277311325073242E+00,0.551807064758834822E+05,0.222411541372357760E+04
0.666836738586425781E+00,0.160569334780949262E+02,0.167045867443084717E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.900986909866333008E+00,0.963966369628906250E+00,0.551807598731813414E+05,0.222411541372357760E+04
0.896788835525512695E-01,0.174786087773341450E+02,0.154078328609466553E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.116468608379364014E+00,0.496064543724060059E+00,0.551798767649230940E+05,0.222411541372357760E+04
0.112774789333343506E+00,0.178279975905383966E+06,0.145447671413421631E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.485643446445465088E+00,0.247201204299926758E+00,0.551797160346803648E+05,0.222411541372357760E+04
0.383605480194091797E+00,0.415224217893543539E+03,0.189965128898620605E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.489773094654083252E+00,0.369026184082031250E+00,0.551806545181570036E+05,0.222411541372357760E+04
0.334157288074493408E+00,0.468466195778745700E+02,0.148777782917022705E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.213187217712402344E+00,0.236777842044830322E+00,0.551804950667915327E+05,0.222411541372357760E+04
0.490344882011413574E+00,0.450210438982748601E+05,0.196587038040161133E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.594310224056243896E+00,0.508442640304565430E+00,0.551796594223079665E+05,0.222411541372357760E+04
0.774946391582489014E+00,0.424608745110376403E+05,0.188053488731384277E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.647612452507019043E+00,0.929494023323059082E+00,0.551808343482313139E+05,0.222411541372357760E+04
0.859857499599456787E+00,0.325233289030846029E+01,0.198193073272705078E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.673518776893615723E+00,0.888537526130676270E+00,0.551803210995492918E+05,0.222411541372357760E+04
0.897537469863891602E-01,0.298136932755729882E+06,0.165583145618438721E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.224399030208587646E+00,0.479385256767272949E+00,0.551799022062120421E+05,0.222411541372357760E+04
0.100156724452972412E+00,0.879868871977574054E+04,0.195177924633026123E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.500446736812591553E+00,0.159850716590881348E+00,0.551805761566457732E+05,0.222411541372357760E+04
0.192019939422607422E+00,0.127721039770118718E+02,0.119746720790863037E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.685989081859588623E+00,0.365872859954833984E+00,0.551796032100019438E+05,0.222411541372357760E+04
0.187608182430267334E+00,0.151049892806496632E+04,0.118821990489959717E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.372026801109313965E+00,0.721755623817443848E-01,0.551803499881324751E+05,0.222411541372357760E+04
0.896505236625671387E+00,0.570947228581195348E+06,0.189612746238708496E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.196901559829711914E+00,0.165118157863616943E+00,0.551793104064760191E+05,0.222411647000912353E+04
0.158316493034362793E-01,0.160386925543577240E+04,0.101342999935150146E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.981721699237823486E+00,0.607482373714447021E+00,0.551798473608789427E+05,0.222411742707868552E+04
0.389754772186279297E-03,0.122406790122969210E+04,0.927610278129577637E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.132031917572021484E+00,0.502704143524169922E+00,0.551804992877540571E+05,0.222411824138355269E+04
0.346004962921142578E-03,0.985928595249280188E+05,0.416598200798034668E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.449014186859130859E+00,0.635471105575561523E+00,0.551800824847516997E+05,0.222412188721030361E+04
0.295071005821228027E-01,0.142249158985959201E+01,0.102865087985992432E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.748963356018066406E+00,0.678772509098052979E+00,0.551811464319524748E+05,0.222412274313864509E+04
0.443207919597625732E+00,0.432170901796230680E+03,0.144194149971008301E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.180720865726470947E+00,0.461969137191772461E+00,0.551810359818038924E+05,0.222413709840028832E+04
0.465559959411621094E-02,0.108698673951052406E+05,0.398035526275634766E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.695174455642700195E+00,0.849404335021972656E-01,0.551811406867799742E+05,0.222415254275255120E+04
0.419562339782714844E+00,0.327072676721808442E+06,0.140467011928558350E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.932100474834442139E+00,0.920369029045104980E-01,0.551803845451173765E+05,0.222415684772298891E+04
0.511035323143005371E+00,0.300696624171149693E+02,0.150984358787536621E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.753902792930603027E+00,0.588504016399383545E+00,0.551804566622076018E+05,0.222416124798540750E+04
0.105535984039306641E-02,0.123971688252392138E+06,0.443132400512695312E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.472844839096069336E+00,0.346741259098052979E+00,0.551801835694608671E+05,0.222417692456704981E+04
0.900558173656463623E+00,0.401379844258616096E+06,0.189497470855712891E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.387480676174163818E+00,0.693321824073791504E+00,0.551792303009328825E+05,0.222419125397769494E+04
0.116866827011108398E-02,0.170139876133004122E+03,0.971595764160156250E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.230339646339416504E+00,0.573683440685272217E+00,0.551802784797248823E+05,0.222420106405971956E+04
0.767226843668111447E+00,0.495683144240984751E+06,0.175095683618554787E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.720366510826133788E+00,0.228360401321151762E+00,0.551803844033552959E+05,0.222420196152029303E+04
0.168058276176452637E-01,0.303652800415436097E+06,0.336769819259643555E-01,0.176276999999999987E+03,0.551802059999999983E+05,0.935377538204193115E+00,0.390844643115997314E+00,0.551800129311380369E+05,0.222421046026192880E+04
0.848259103636074929E+00,0.352866275489224712E+01,0.184693636413337559E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.318314664144857040E+00,0.870299667612282946E+00,0.551803712231036916E+05,0.222421515770991027E+04
0.986169891775130036E+00,0.971539979834848549E+06,0.197572547525738429E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.604147257588014575E+00,0.841568588631670500E+00,0.551798502275804567E+05,0.222424026620006725E+04
0.282886266708374023E+00,0.642075110904027591E+06,0.127552545070648193E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.929217159748077393E+00,0.432788908481597900E+00,0.551802851209936125E+05,0.222426233269277054E+04
0.398882031440734863E-01,0.626181337595921559E+04,0.102586281299591064E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.775548398494720459E+00,0.508022785186767578E+00,0.551809508745965941E+05,0.222427146757480114E+04
0.392612660887025657E-02,0.132325251171802361E+02,0.921278448095603331E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.558246674389338171E+00,0.798845996003671122E+00,0.551811580972231532E+05,0.222428118209832928E+04
0.329463005065917969E+00,0.985408587184105651E+06,0.132294332981109619E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.384945869445800781E+00,0.531102657318115234E+00,0.551800004893836958E+05,0.222439477911368158E+04
0.270002396774147004E-02,0.238155825162043475E+05,0.460283755220621191E-01,0.176276999999999987E+03,0.551802059999999983E+05,0.213736410774543223E+00,0.623743920092387882E+00,0.551794803116572657E+05,0.222439561597668398E+04
0.279635190963745117E-02,0.182424533894261657E+03,0.748129248619079590E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.856755495071411133E+00,0.944007217884063721E+00,0.551804448174533827E+05,0.222447194252266399E+04
0.908138141956975863E-02,0.262587294268534868E+06,0.707027507759385054E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.764731576011469683E+00,0.652600387411646610E+00,0.551793681810690759E+05,0.222448955581287100E+04
0.882118225097656250E+00,0.246119927826017345E+06,0.187785601615905762E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.279807567596435547E+00,0.357660233974456787E+00,0.551800177148876173E+05,0.222457829246732808E+04
0.956770300865173340E+00,0.569772575648834929E+06,0.191721069812774658E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.846213638782501221E+00,0.565938770771026611E+00,0.551805733303127272E+05,0.222465939680019846E+04
0.599717715507199212E+00,0.227927253544605776E+03,0.159169920872450987E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.635552847798719567E+00,0.900147114425165595E+00,0.551793415126077962E+05,0.222466392408141155E+04
0.156909227371215820E-02,0.145241158871472550E+03,0.149144768714904785E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.636213302612304688E+00,0.963320076465606689E+00,0.551792496569452269E+05,0.222472736546615306E+04
0.938657857058116107E+00,0.297045987710545713E+06,0.192319525143804659E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.858917217761783425E+00,0.997093572047613397E+00,0.551794262865193086E+05,0.222474214607098747E+04
0.346219539642333984E-02,0.515302064028104505E+05,0.234639525413513184E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.183455586433410645E+00,0.410625576972961426E+00,0.551794141998586638E+05,0.222476929459439043E+04
0.839819590317193221E+00,0.375039042076101578E+04,0.183351081640825608E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.453212552104890587E+00,0.913280167770544549E+00,0.551793015837557687E+05,0.222477229730628187E+04
0.480177998542785645E-01,0.586145252673467141E+02,0.102498197555541992E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.790282666683197021E+00,0.642932772636413574E+00,0.551802761539516432E+05,0.222482145028457626E+04
0.702154912078740812E+00,0.179681465452859157E+03,0.169103962677935127E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.762454258124686812E+00,0.557692531170364658E+00,0.551811078027765470E+05,0.222484051437833887E+04
0.220064142730874279E-02,0.281598751678810766E+01,0.870725889611413395E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.592728074915291447E+00,0.783385911401829560E+00,0.551804266931325037E+05,0.222485097249349292E+04
0.241946714665567698E-02,0.306289573727199104E+04,0.401615304180216459E-01,0.176276999999999987E+03,0.551802059999999983E+05,0.813055536830076697E+00,0.452132511014668226E+00,0.551809926651180285E+05,0.222485370566429629E+04
0.159846494472677268E-02,0.788386530200018321E+01,0.572136594509217167E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.555224284607930607E+00,0.459715472549988902E+00,0.551799998664367085E+05,0.222488706275683671E+04
0.224858522415161133E-02,0.223472992310855556E+01,0.201393246650695801E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.186629533767700195E+00,0.290501117706298828E+00,0.551808994024095518E+05,0.222495774360393807E+04
0.464227199554443359E+00,0.767981614973444238E+02,0.145463895797729492E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.741209328174591064E+00,0.123343467712402344E-01,0.551793794181642515E+05,0.222496341115547648E+04
0.171602135736384238E-02,0.411205879465062409E+02,0.382703703387567873E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.441258299809454413E+00,0.564945941360217363E+00,0.551797703207549348E+05,0.222500333342300746E+04
0.130464434623718262E-01,0.624106749945083993E+04,0.710504651069641113E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.538564085960388184E+00,0.281842947006225586E-01,0.551802007791099531E+05,0.222502280872420351E+04
0.530213117599487305E-02,0.204835591493612668E+03,0.649204730987548828E+00,0.176276999999999987E+03,0.551802059999999983E+05,0.458147466182708740E+00,0.360578775405883789E+00,0.551812005161342604E+05,0.222503084684240957E+04
0.445410191505108910E+00,0.754071072419900098E+06,0.143862444735772299E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.137847389960488981E+00,0.329831148909328492E-01,0.551802297872338604E+05,0.222504523374653627E+04
0.119231522083282471E+00,0.112375453725087398E+06,0.109175753593444824E+01,0.176276999999999987E+03,0.551802059999999983E+05,0.184213638305664062E+00,0.464824080467224121E+00,0.551799904314575178E+05,0.222507351131683845E+04
