seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.979036897803479356E+00,0.398216173372766047E+01,0.194033644159474483E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.948790865437340591E+00,0.890280738318817377E+00,0.551892108361744686E+05,0.553293838741755389E+05,0.557498196683828210E+05,0.558898382912566594E+05,0.560299211602601063E+05,0.818177412765001191E+04
0.629248837304758890E+00,0.119434250937384512E+01,0.160663732025202033E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.649064213314074712E+00,0.594220962193662161E+00,0.551892950437663603E+05,0.553293811246503974E+05,0.557497903158068875E+05,0.558898440063546077E+05,0.560299155873500786E+05,0.818445052922138802E+04
0.193033708013510032E-01,0.711241414571310884E+02,0.632521108914459451E+00,0.140091399999999993E+03,0.556096106000000000E+05,0.674931085823125110E+00,0.327018134791264570E+00,0.551892742399521157E+05,0.553294476219507414E+05,0.557497936667912509E+05,0.558898434850560516E+05,0.560298915596046281E+05,0.818529378754310801E+04
0.694371155888705682E+00,0.107180541459358580E+01,0.167602618554675820E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.514189390771984334E+00,0.235121341650559090E+00,0.551893024320448094E+05,0.553293609570270128E+05,0.557497746770039084E+05,0.558897960752982617E+05,0.560299070038665159E+05,0.818573332325921274E+04
0.125420777578544362E+00,0.117492714872985848E+01,0.109551011448100422E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.548145244341742166E+00,0.743136410244810808E+00,0.551892775517063928E+05,0.553293949424966704E+05,0.557497930842698042E+05,0.558898093901765023E+05,0.560298513890977702E+05,0.818585504012266119E+04
0.905254544796426863E+00,0.102330603165085310E+01,0.188761783666725447E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.522644044026175258E+00,0.604065086353192005E+00,0.551893112843202834E+05,0.553293918028321859E+05,0.557498215776444849E+05,0.558898236878504249E+05,0.560299031687496536E+05,0.818596222068148836E+04
0.846750312843209563E+00,0.128542493712400430E+01,0.182887614459060188E+01,0.140091399999999993E+03,0.556096106000000000E+05,0.507759200110022069E+00,0.926115541909589668E+00,0.551892947062422536E+05,0.553293751011518907E+05,0.557497580663959161E+05,0.558898068585285801E+05,0.560298967620489129E+05,0.818601881758034961E+04
0.260562212627163323E-01,0.163280860744687750E+02,0.840476270366740885E+00,0.140091399999999993E+03,0.556096106000000000E+05,0.904619025138241439E+00,0.949427649478735813E+00,0.551892817154747027E+05,0.553293799101760960E+05,0.557498480261228251E+05,0.558898501943295996E+05,0.560299054534680909E+05,0.818619891380637546E+04
0.184148070492326579E-01,0.159097491643515468E+03,0.261616168093925350E+00,0.140091399999999993E+03,0.556096106000000000E+05,0.962280185303061808E+00,0.587044112254152747E-01,0.551892805381196158E+05,0.553294608493278429E+05,0.557497554077302557E+05,0.558898432633568227E+05,0.560299607578488067E+05,0.818623703976324123E+04
0.220583292307589274E-01,0.498648930529130396E+02,0.752319372738905368E+00,0.140091399999999993E+03,0.556096106000000000E+05,0.592698483282865674E+00,0.944935024011835156E+00,0.551893315987846145E+05,0.553294331540795756E+05,0.557498140578936436E+05,0.558898559376283083E+05,0.560299226290850129E+05,0.818647776018521381E+04
