seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.427597222798150822E+00,0.244662706586549277E+02,0.137318920802836875E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.986416112496894315E+00,0.852146317848832435E+00,0.550067084273259607E+05,0.552031878307563456E+05,0.557925235938632031E+05,0.559889935872814676E+05,0.561853283665557465E+05,0.563817742202614463E+05,0.376275287499717615E+04
0.540168885120445919E+00,0.190481400524868327E+02,0.151494576362340605E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.576720159821939360E+00,0.555647582325329958E+00,0.550067115679060807E+05,0.552031868339673019E+05,0.557924695212877923E+05,0.559889019447601895E+05,0.561854023507886450E+05,0.563817917562327493E+05,0.376281700804741649E+04
0.860194835419849313E+00,0.260305209936434068E+02,0.182528952856796622E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.823520867500222242E+00,0.771713903315101590E+00,0.550067590038618291E+05,0.552031416559769641E+05,0.557925078713203475E+05,0.559888906593842839E+05,0.561853189417033427E+05,0.563818246279650775E+05,0.376284323982199749E+04
0.313634371953422308E+00,0.126804086616359957E+02,0.128766563997663885E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.283739928770222194E+00,0.965950240423787854E+00,0.550066325491977841E+05,0.552030745949751217E+05,0.557924197640002967E+05,0.559889041796066012E+05,0.561853884316962358E+05,0.563817539955795219E+05,0.376296149193047677E+04
0.405251186347627690E+00,0.107469632109055695E+02,0.137930332013706236E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.303991617465642350E+00,0.185322483443925823E+00,0.550066806581467317E+05,0.552031670600619254E+05,0.557924123981796583E+05,0.559888955929016811E+05,0.561853004573159124E+05,0.563818301157066962E+05,0.376306445506516138E+04
0.607753588811565160E+00,0.165305164937273759E+02,0.157567324134310005E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.941830414744246891E+00,0.369972360583963822E+00,0.550066589151656663E+05,0.552031515552486017E+05,0.557925017892915421E+05,0.559888435787874259E+05,0.561852558645988101E+05,0.563817346142461538E+05,0.376308559861018421E+04
0.211122679164672672E-01,0.107120581298359639E+04,0.200912461659362607E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.487786818338592554E+00,0.733126338951545109E+00,0.550066230556040464E+05,0.552030933662918833E+05,0.557924429275767689E+05,0.559889604215282525E+05,0.561853795458611858E+05,0.563817689931516870E+05,0.376315410232156955E+04
0.818330712707032060E+00,0.306799892724718966E+02,0.179219549091206831E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.677798099516900954E+00,0.439009492283862268E+00,0.550066568722650845E+05,0.552031081062405647E+05,0.557925054823546816E+05,0.559888671252142958E+05,0.561853017711186185E+05,0.563817999593083296E+05,0.376316890264940685E+04
0.377680972643588464E+00,0.179337041107264135E+02,0.135212359036854912E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.252277576771448186E+00,0.681713385867523836E+00,0.550066147349442908E+05,0.552031176852537974E+05,0.557924270282042708E+05,0.559888868549841864E+05,0.561853699878479674E+05,0.563818242780829460E+05,0.376319204788304069E+04
0.983486301023384912E-01,0.265524268031832946E+02,0.105217554677728131E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.663348938953022715E+00,0.470608057963324444E+00,0.550066612241587063E+05,0.552031151007120206E+05,0.557924223234388191E+05,0.559889436677545964E+05,0.561853294921863780E+05,0.563818331850357281E+05,0.376319725505802580E+04
0.586714931086292357E+00,0.110403346734314791E+02,0.156225633473919134E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.513030180985198814E+00,0.260084538527384612E+00,0.550067002895925107E+05,0.552031430412118571E+05,0.557924923205091691E+05,0.559889700773803270E+05,0.561853143294869878E+05,0.563817040019764099E+05,0.376321579762868168E+04
0.568914174489576416E-01,0.203758902097484444E+02,0.101551967626850059E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.272679549325807846E+00,0.795568426516557348E+00,0.550065733710732529E+05,0.552031891229679532E+05,0.557924527477651936E+05,0.559889274978577159E+05,0.561852931668730962E+05,0.563817536531014848E+05,0.376323305080872160E+04
0.332399227318570467E+00,0.668816859531650287E+01,0.130187918048741968E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.581927078387063368E+00,0.668486837723041627E+00,0.550066316983062497E+05,0.552032052232914139E+05,0.557925619599832862E+05,0.559889293038237811E+05,0.561853389057577515E+05,0.563817951947407346E+05,0.376324730521464244E+04
0.956090470572191542E+00,0.116493660282110838E+02,0.193788287534561543E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.696542860416404647E-01,0.439307290669451567E+00,0.550066629879480388E+05,0.552031613926973660E+05,0.557924571738529703E+05,0.559888258563635027E+05,0.561852669344925744E+05,0.563818277010879683E+05,0.376342782856401936E+04
0.643994163329336011E+00,0.156656626494982714E+02,0.161852420956559184E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.527335576612437573E+00,0.484766802460115331E+00,0.550066988472158628E+05,0.552031500148568230E+05,0.557924753431315112E+05,0.559888602370974986E+05,0.561853716189039624E+05,0.563818767669846275E+05,0.376348176618253183E+04
0.592623993960538109E+00,0.738599158556645374E+01,0.156377680427798715E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.653261641998262088E+00,0.880904012941931769E+00,0.550065980682002701E+05,0.552032081615502684E+05,0.557924964041582280E+05,0.559888622485996893E+05,0.561852952364073062E+05,0.563818446918393092E+05,0.376355101569559520E+04
0.354405231398498444E+00,0.909663603633273787E+01,0.132727586206948645E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.682137787463230394E+00,0.231741782149240544E-01,0.550065829028329681E+05,0.552031477132688160E+05,0.557924275194759684E+05,0.559888632401650975E+05,0.561853206839305567E+05,0.563817407301147905E+05,0.376356834568903378E+04
0.229991556182925667E-01,0.112675086525280381E+04,0.347378705226247586E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.172602481797684726E+00,0.703485174092626231E+00,0.550066493622681082E+05,0.552031954876816817E+05,0.557924353146153007E+05,0.559889092319815827E+05,0.561853116570087877E+05,0.563817560822011001E+05,0.376363555137720232E+04
0.909566376354182110E-01,0.190187648226154806E+02,0.102195627473782125E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.830811721674591275E+00,0.997965911658132643E+00,0.550065524494946658E+05,0.552031381998874058E+05,0.557924705301372887E+05,0.559888474151324917E+05,0.561853903122119809E+05,0.563817471959535542E+05,0.376363966549859197E+04
0.311108045603267547E+00,0.206437293739683803E+02,0.127765043176899629E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.749013677152259305E+00,0.430592451546989941E+00,0.550066730382047681E+05,0.552031026091926033E+05,0.557924879163058358E+05,0.559888321821438440E+05,0.561852814056252319E+05,0.563817953643578294E+05,0.376368261897589946E+04
0.218485868245832077E+00,0.320906849533534100E+02,0.117627161829716287E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.781574241128863867E+00,0.117452104422132345E+00,0.550066722422127204E+05,0.552031954293782837E+05,0.557924706445154807E+05,0.559888396662493251E+05,0.561853608181051168E+05,0.563817694972266909E+05,0.376370034782279981E+04
0.252589832650294450E-01,0.151287582773495728E+04,0.396678274699371392E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.454790492662283941E+00,0.204907802410141615E+00,0.550066836176910874E+05,0.552031800354482693E+05,0.557925349320625028E+05,0.559888429920518174E+05,0.561853180021327862E+05,0.563817467533912859E+05,0.376379560015311199E+04
0.540432653483223890E+00,0.310503487739536510E+02,0.149900218764650806E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.908231402009031075E+00,0.598775698381924459E+00,0.550065602922954349E+05,0.552031472511047978E+05,0.557924379290569923E+05,0.559888813552632855E+05,0.561853692549309635E+05,0.563817537012408429E+05,0.376381646255338092E+04
0.262241123157071987E+00,0.696228195149280893E+01,0.123999806149764891E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.297537545069487763E+00,0.832464169849836955E+00,0.550066638320881320E+05,0.552032194273106725E+05,0.557925388252294360E+05,0.559889011170819140E+05,0.561853571345565215E+05,0.563817871498919849E+05,0.376387616853842246E+04
0.868641142659509313E+00,0.318613392093614358E+02,0.183749689875730882E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.927331842407011275E+00,0.181923138332726164E+00,0.550067347623655151E+05,0.552031390531415382E+05,0.557924890362996084E+05,0.559889356629391041E+05,0.561853546677776103E+05,0.563817617944222729E+05,0.376387848516855956E+04
0.293592349272010743E-01,0.255537142548753366E+03,0.805083444884364119E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.719335034811708796E+00,0.748448873050070795E+00,0.550066129875483821E+05,0.552030887456871569E+05,0.557925083289970862E+05,0.559888844424680574E+05,0.561852759692998588E+05,0.563817909856310289E+05,0.376389552016120979E+04
0.700956357053885815E+00,0.693331762166839205E+01,0.168047606358428991E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.410994905110153408E+00,0.515279025872298124E+00,0.550066781024693410E+05,0.552032300387128635E+05,0.557924855848630614E+05,0.559888206474847393E+05,0.561852980961861613E+05,0.563818208172765517E+05,0.376390887074724014E+04
0.911862460202078506E+00,0.845592733271345942E+01,0.189520643242438003E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.251152057635130710E+00,0.454786501980887770E+00,0.550067148537509929E+05,0.552031332542623713E+05,0.557924249143774505E+05,0.559888969633041270E+05,0.561853539022557597E+05,0.563817707849896760E+05,0.376395199876551214E+04
0.222281634149338533E-01,0.628719287811856020E+03,0.540263310055606349E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.728977139909180227E+00,0.743373141724692071E-01,0.550066472503949990E+05,0.552031145387836732E+05,0.557925119630168119E+05,0.559888606586487222E+05,0.561854151169968391E+05,0.563817832704469474E+05,0.376396063242849777E+04
0.282326777442500843E+00,0.664796511262749856E+01,0.124872754751105686E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.788705227671098075E+00,0.298351942555859062E+00,0.550066921846366677E+05,0.552031296431278970E+05,0.557925118542595155E+05,0.559888496431293752E+05,0.561852903256991776E+05,0.563817093088354959E+05,0.376405926938110679E+04
0.716269234737906546E-01,0.128412438501934574E+02,0.103314947337418883E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.390519816085304783E+00,0.771231125129511308E+00,0.550066830292261584E+05,0.552030550346068994E+05,0.557924650613662816E+05,0.559888860743608748E+05,0.561853622128527059E+05,0.563818024815804456E+05,0.376409708513715941E+04
0.710349835799191864E+00,0.123318346648053598E+02,0.168690296710487497E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.677529618036163406E+00,0.228551963934623154E+00,0.550066016974971790E+05,0.552031442908582030E+05,0.557924899660414740E+05,0.559889136454242907E+05,0.561853656632238853E+05,0.563817721865783751E+05,0.376413578331001463E+04
0.324817801977314136E+00,0.591038193901649755E+01,0.130222125655070431E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.312921596297574989E+00,0.350404773614202858E+00,0.550067016452958342E+05,0.552032199995525662E+05,0.557924875520194619E+05,0.559889246440469360E+05,0.561853888475385247E+05,0.563817378561592486E+05,0.376415100605624139E+04
0.718531916400900972E+00,0.638882193234146278E+01,0.169087651768223313E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.796606912535435141E+00,0.253461768793684206E+00,0.550066747321296207E+05,0.552032056067418016E+05,0.557924697501881528E+05,0.559888992340926561E+05,0.561853121550519281E+05,0.563817838998663501E+05,0.376422813389919702E+04
0.874348648481700463E+00,0.133035444973438004E+02,0.183667919173218919E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.978542866582540638E+00,0.630577194962966936E+00,0.550066974005842640E+05,0.552031652433948620E+05,0.557924377986862964E+05,0.559889282140625219E+05,0.561852954954343877E+05,0.563817482584260579E+05,0.376426468508856033E+04
0.514287715729876416E+00,0.740245366031869789E+01,0.149416215734730895E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.265045639468405481E+00,0.426447488393681962E+00,0.550066859693044316E+05,0.552031591629581089E+05,0.557925629236760797E+05,0.559889314547143367E+05,0.561853528017282370E+05,0.563818331109142455E+05,0.376429169821321375E+04
0.228865684446191708E-01,0.187551503823644657E+04,0.494884886287513759E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.811455182934472052E+00,0.206660529125942322E+00,0.550066958904823114E+05,0.552031124154893332E+05,0.557924532712526852E+05,0.559888467839243385E+05,0.561853919150518268E+05,0.563817476604283002E+05,0.376436699860135559E+04
0.857499615072887411E+00,0.159642308458514961E+02,0.183823527259824693E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.354375217450131563E+00,0.429490631251366550E+00,0.550066213845699167E+05,0.552032106778660891E+05,0.557925042066982496E+05,0.559888524130529840E+05,0.561852873324095053E+05,0.563817734515302072E+05,0.376438499223504277E+04
0.216419624750595271E-01,0.836934052670780147E+03,0.145207587503266816E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.479734373845778383E+00,0.955504573153206693E+00,0.550066463540318655E+05,0.552032207128602968E+05,0.557924851439013655E+05,0.559888724226613485E+05,0.561853807378114070E+05,0.563818416345161022E+05,0.376438706629556054E+04
0.214575837198585334E+00,0.118145935578447219E+02,0.117974953461166687E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.463756822705295391E+00,0.917635703941554137E+00,0.550066349591157705E+05,0.552031689030717898E+05,0.557924242241193861E+05,0.559889372072924962E+05,0.561853052665435680E+05,0.563818094114932101E+05,0.376439335697755178E+04
0.855717386903933175E+00,0.176183096549561569E+02,0.182838022858625471E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.675332502168880189E+00,0.150336114246161667E+00,0.550066235720945770E+05,0.552031724099028434E+05,0.557925133023068338E+05,0.559888255981307739E+05,0.561853912200189225E+05,0.563818444066440570E+05,0.376444399094303117E+04
0.439398537745685935E+00,0.317003788117574778E+02,0.139387944375484762E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.997750235343449976E+00,0.486037297005655733E+00,0.550066701540988506E+05,0.552031525627603478E+05,0.557925458110233958E+05,0.559888164441285699E+05,0.561853702624048674E+05,0.563817963855611451E+05,0.376446197157138886E+04
0.913354073841549541E+00,0.212371388795041085E+02,0.189360034847663750E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.218695340619625728E+00,0.488156809210566534E+00,0.550067063893634840E+05,0.552031638317446486E+05,0.557924294359346313E+05,0.559888896978890116E+05,0.561852962755381013E+05,0.563817234743127992E+05,0.376449146863247552E+04
0.308711109654731808E+00,0.781818830374286211E+01,0.127708202637460433E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.622650669046793781E+00,0.649088713325626454E+00,0.550065673071266210E+05,0.552031753643112461E+05,0.557924398421904989E+05,0.559888430195408073E+05,0.561853565104195004E+05,0.563817874643433097E+05,0.376454401448710360E+04
0.900842158066022747E+00,0.815596552375932049E+01,0.188380782603392527E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.164648647857699476E+00,0.754592653869310515E+00,0.550066093572458994E+05,0.552032074085203712E+05,0.557925103934284125E+05,0.559887792579048692E+05,0.561853169869768462E+05,0.563817829539545637E+05,0.376466870919279972E+04
0.247320863828428446E-01,0.195062004590138713E+04,0.101439618528391798E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.609795314438926317E+00,0.590694213926798439E+00,0.550066222843823343E+05,0.552031778994669803E+05,0.557924643128733660E+05,0.559889131373488563E+05,0.561853227435806475E+05,0.563817701441903191E+05,0.376467196511950897E+04
0.251762721531895543E-01,0.585522061484690653E+03,0.685456038961991365E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.505586571077821345E+00,0.321941442331127592E+00,0.550066441218694381E+05,0.552031771027545183E+05,0.557925489438028817E+05,0.559889059509085928E+05,0.561853336149539464E+05,0.563817989585291289E+05,0.376470189106075577E+04
0.865717328570013822E+00,0.864938233052103733E+01,0.184453092183141054E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.291061300673243095E+00,0.400732806785790763E+00,0.550066801735652043E+05,0.552031554853553534E+05,0.557925567597671179E+05,0.559888504026993469E+05,0.561853473448117293E+05,0.563817480793127907E+05,0.376470522720138706E+04
0.534963989472657220E+00,0.113860595265009206E+02,0.150761943350450656E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.475683724431830546E+00,0.882951828362803504E+00,0.550066516342087707E+05,0.552031030253264544E+05,0.557925097483624704E+05,0.559888127143812671E+05,0.561853850848193615E+05,0.563817379707707805E+05,0.376472527923646703E+04
0.213030538110336488E-01,0.102619254877339108E+04,0.360876482061417592E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.658593850119076452E+00,0.595259257658750762E+00,0.550066880176847699E+05,0.552031586125280883E+05,0.557924010508313586E+05,0.559889377860188251E+05,0.561853667394285731E+05,0.563817625257688851E+05,0.376472896221049086E+04
0.237925310726222784E-01,0.848271282159906605E+03,0.562783041972086062E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.462764889047637906E+00,0.507284253273798003E+00,0.550066280487860495E+05,0.552031850928798231E+05,0.557924214723106052E+05,0.559888329194116013E+05,0.561852783336711364E+05,0.563818023844868294E+05,0.376475187251021453E+04
0.627733558300951011E+00,0.186731897530633368E+02,0.159596410983708203E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.868802370150690395E+00,0.939196652058780779E-01,0.550067285570510867E+05,0.552031601031471000E+05,0.557924133502188342E+05,0.559888166531109237E+05,0.561853528131398270E+05,0.563817644794886728E+05,0.376476337221153244E+04
0.327523050810442251E+00,0.869057489243655112E+01,0.129963318502907565E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.363324725501058654E+00,0.982093342902645605E+00,0.550066679082555638E+05,0.552032066688871928E+05,0.557925114616031715E+05,0.559889164157214618E+05,0.561854058829490532E+05,0.563817890056881224E+05,0.376479939630457648E+04
0.136403695562343552E+00,0.752377342818349959E+01,0.110573562916188628E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.355942863464216608E+00,0.333782874525055284E+00,0.550067078861744812E+05,0.552031050241749836E+05,0.557925142795261563E+05,0.559888444095906161E+05,0.561852721311698697E+05,0.563817558830578637E+05,0.376481105215278876E+04
0.294587995845762909E-01,0.292259293331355252E+03,0.822757783254250086E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.760917141891395810E+00,0.226304105915055731E+00,0.550066931842772392E+05,0.552032115142268885E+05,0.557924997702172550E+05,0.559888940304777861E+05,0.561853650702802115E+05,0.563817649527163449E+05,0.376482240822385575E+04
0.850032346861776200E+00,0.836130338716757215E+01,0.183411089346136413E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.147428084456838415E+00,0.612796937829287347E+00,0.550067379667746281E+05,0.552031890774018102E+05,0.557924795267393856E+05,0.559888379715713090E+05,0.561853512207867971E+05,0.563817715083430667E+05,0.376483195131589218E+04
0.105281422402737287E+00,0.338976755910924155E+02,0.105935101035094137E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.626751497575659622E+00,0.753868405983642353E+00,0.550066294657865874E+05,0.552031208472697690E+05,0.557924667894072336E+05,0.559889039115228370E+05,0.561853156134447199E+05,0.563818251701656191E+05,0.376486916794330591E+04
0.227629217796390913E-01,0.145258806448480004E+04,0.407463103140565275E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.711258872187352842E+00,0.721804811104676980E+00,0.550066263317253834E+05,0.552031783391490462E+05,0.557924444171980213E+05,0.559888831070222004E+05,0.561853764236980205E+05,0.563817179140016160E+05,0.376489744985075595E+04
0.238465889449550494E+00,0.114337747083470003E+02,0.120172726530859331E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.740766397667855014E+00,0.435504093979074913E+00,0.550065704493984740E+05,0.552031170920155782E+05,0.557924853311308398E+05,0.559888361652586173E+05,0.561852797898589561E+05,0.563817686075788733E+05,0.376489808868442742E+04
0.232890539940523410E-01,0.167658509051659780E+04,0.102829769507226082E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.524492652726035180E+00,0.991634230469889966E-01,0.550066682267355354E+05,0.552032727134614979E+05,0.557924761446550037E+05,0.559888612213136730E+05,0.561853548613306266E+05,0.563817639761165337E+05,0.376489845724311454E+04
0.413204023182309144E+00,0.586209207063020354E+01,0.139357963057228740E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.118290216921469321E+00,0.794061436259090980E+00,0.550066494660666722E+05,0.552030890254969127E+05,0.557925149201555905E+05,0.559888080317566346E+05,0.561853451344175992E+05,0.563817165537895416E+05,0.376490195192072770E+04
0.257484773201073658E+00,0.240297129105285023E+02,0.121292380789999998E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.973759642791184654E+00,0.293241952831664987E+00,0.550066811441019890E+05,0.552031454288562090E+05,0.557923831640124699E+05,0.559888439385331294E+05,0.561853131867463089E+05,0.563817472061675435E+05,0.376491660501214210E+04
0.908751560262230362E+00,0.114872522876973093E+02,0.187841675481243731E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.753145043019109450E+00,0.751797927300873914E+00,0.550066434829206555E+05,0.552031094273790222E+05,0.557924311909122480E+05,0.559889115010390524E+05,0.561853143563380654E+05,0.563817923520721597E+05,0.376493386823663150E+04
0.948412600426003727E+00,0.132395928952744697E+02,0.192460943606418744E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.506098815399574908E+00,0.680872386267417418E+00,0.550066552996057653E+05,0.552032281332645289E+05,0.557924644734317699E+05,0.559888544999068181E+05,0.561854261686935934E+05,0.563817643136833358E+05,0.376497736340674328E+04
0.223710150838911555E-01,0.107346940361064480E+04,0.108655452200044675E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.821158003114975998E+00,0.374256336442370385E+00,0.550066424025484957E+05,0.552030920791307944E+05,0.557924433215610261E+05,0.559888123995600909E+05,0.561853388909252681E+05,0.563817270631543870E+05,0.376499584270142077E+04
0.302510384020762357E+00,0.793099489996403140E+01,0.127743384199799670E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.327457345289572821E+00,0.703377689767724079E+00,0.550067320623884298E+05,0.552031652448936293E+05,0.557925090252523805E+05,0.559888817943317772E+05,0.561852715567653795E+05,0.563817420466846670E+05,0.376500894528583558E+04
0.323987987606952146E-01,0.231634342888365730E+02,0.971956858491742404E+00,0.196435886000000011E+03,0.557924410940000016E+05,0.551482426045272756E+00,0.372019640418978725E+00,0.550065848939619173E+05,0.552031480058437010E+05,0.557925108140611483E+05,0.559888271037634404E+05,0.561853593056495010E+05,0.563818030468046418E+05,0.376501431524888994E+04
0.319623987161700873E+00,0.268174618752418255E+02,0.128332586655567882E+01,0.196435886000000011E+03,0.557924410940000016E+05,0.660647713524591285E+00,0.558711936859109359E+00,0.550066811886493597E+05,0.552031404894052612E+05,0.557924675331398903E+05,0.559888761025187559E+05,0.561852530161476243E+05,0.563817727819446809E+05,0.376502166895313530E+04
