seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_likelihood
0.202659330168949020E-01,0.101923256644368654E+01,0.629298205030673796E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.521119180442436547E+00,0.177379916806053833E+00,0.553751740507612631E+05,0.561966420571585404E+05,0.412850678409618922E+04
0.179300559447461566E-01,0.205867633941823103E+01,0.782468469592680349E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.124819579165024647E+00,0.578244478643512250E+00,0.553750821001759105E+05,0.561963700151860467E+05,0.412859658839189342E+04
0.218712846659441310E-01,0.232815590749869239E+01,0.470004965083710702E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.660967686427053475E-01,0.679351446081890686E+00,0.553751988784509012E+05,0.561963924559160441E+05,0.412879744605186988E+04
0.180611889454787705E-01,0.137118395100423118E+01,0.879995364433499572E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.777903526154379299E+00,0.607678807817498945E+00,0.553752782710563479E+05,0.561964058798223487E+05,0.412881655488171418E+04
0.199902385938618907E-01,0.140055012340718577E+01,0.510305599965784284E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.377047285070823412E+00,0.877481298791474712E-01,0.553753094815708901E+05,0.561963913259264591E+05,0.412882116458839118E+04
0.217660711211600626E-01,0.106376455531043046E+01,0.707588584375201224E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.707484848833712987E+00,0.427022579199552388E+00,0.553750792986504457E+05,0.561964527749388217E+05,0.412883791538047262E+04
0.185114885850139153E-01,0.308266753623133338E+01,0.179375794932909866E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.389842106591773596E+00,0.924283776773315413E+00,0.553750939029218280E+05,0.561963411832346246E+05,0.412886917179685861E+04
0.197250372102911568E-01,0.201951651742222982E+01,0.395964039166498194E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.578848059460078446E+00,0.585169497696134244E+00,0.553751348352632558E+05,0.561965911042386433E+05,0.412899719946792902E+04
0.174959791675080197E-01,0.160425501086511568E+01,0.208862308046694860E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.823721069216299173E+00,0.535962081412935887E+00,0.553752983706237210E+05,0.561964134495725666E+05,0.412921398327907264E+04
0.232917187146651807E-01,0.127899973233553688E+01,0.551405767817308767E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.172887937269053160E+00,0.175426369356784323E+00,0.553751808415371925E+05,0.561964712531185141E+05,0.412927820990523560E+04
0.179380580485951450E-01,0.185118937194305966E+01,0.343352087094164593E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.450207040183479790E+00,0.918858463169357820E+00,0.553751949125201645E+05,0.561964889309363498E+05,0.412928302434939360E+04
0.194730498380842817E-01,0.131482567833022390E+01,0.283224372249442802E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.793192213509226307E+00,0.323966390034096274E+00,0.553748725860114573E+05,0.561963174463519099E+05,0.412929155645139599E+04
0.210585329548353649E-01,0.126748616060941455E+01,0.416259058977945740E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.430149991328852122E+00,0.562741486868987617E+00,0.553748480940535301E+05,0.561963612283077164E+05,0.412931146671225542E+04
0.205463779902185610E-01,0.103918927393519023E+01,0.554888929518402296E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.866082141356141588E+00,0.162615669317706379E+00,0.553750067337880901E+05,0.561965657254778635E+05,0.412943476941812423E+04
0.183655338498923612E-01,0.132319346253651005E+01,0.353272130901422010E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.592991712514463809E+00,0.455526026477122870E+00,0.553751341608673101E+05,0.561964629085539564E+05,0.412957929397180033E+04
0.231964590601083966E-01,0.129424863863867645E+01,0.565170381965326873E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.166131509758177337E+00,0.499521756930111971E+00,0.553749901748053526E+05,0.561965457230941538E+05,0.412959412813273138E+04
0.216119492375323810E-01,0.223791578143703829E+01,0.100424010131123759E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.390813394006469805E+00,0.685835307988328258E+00,0.553749452004401173E+05,0.561964030171928753E+05,0.412965626404058276E+04
0.195546095527975548E-01,0.185670634441113669E+01,0.388608753665091788E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.955134658918278423E+00,0.193431706522260410E+00,0.553752748846972536E+05,0.561964225799154810E+05,0.412985877401203925E+04
0.219495936993665125E-01,0.147683293525120107E+01,0.551073051802276948E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.130124591635700865E+00,0.994650979128846369E+00,0.553751896436628376E+05,0.561966005489658637E+05,0.412986994465188582E+04
0.177181306455319598E-01,0.141800195693754061E+01,0.370785486121725127E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.496193856528929444E+00,0.467355348503526558E+00,0.553751090811495742E+05,0.561963667407664761E+05,0.413014944163749169E+04
0.237268690397378045E-01,0.134912203624763305E+01,0.591505711040696713E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.277335075333507597E+00,0.546507554916323524E+00,0.553750328373813463E+05,0.561964407424519231E+05,0.413033137458316287E+04
0.199929471394582163E-01,0.181755959415842128E+01,0.133310097202097216E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.161404928646406293E+00,0.205686776267827276E+00,0.553750501200967337E+05,0.561963860742350444E+05,0.413033679396888328E+04
0.213445358028094626E-01,0.162730204761999131E+01,0.582678897372339577E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.616912427940747521E+00,0.603074990868819105E+00,0.553749566257124607E+05,0.561963260167308836E+05,0.413035476801286495E+04
0.207319571937452443E-01,0.260342240594292074E+01,0.263935391484078463E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.246503680181442225E+00,0.399187341090708192E+00,0.553752267836955289E+05,0.561963305364762273E+05,0.413043145621558233E+04
0.200527991187906436E-01,0.262071645965239464E+01,0.181836994800664786E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.716002732896295485E-01,0.512627102577527971E+00,0.553749631884784321E+05,0.561963786715718161E+05,0.413044004746667906E+04
0.195446070955933512E-01,0.137246786160569090E+01,0.442204187203290022E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.611061622192870413E+00,0.464255379823271364E+00,0.553751820329175971E+05,0.561966002375223688E+05,0.413045629565412582E+04
0.192602827370272518E-01,0.178906698238359874E+01,0.311697083518248819E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.115078236601651743E+00,0.667335110479452709E+00,0.553752345018662454E+05,0.561963704727977820E+05,0.413048726717157660E+04
0.209350980962012059E-01,0.124053262280486920E+01,0.551546610857381658E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.896130820920669202E-01,0.299161737644622006E+00,0.553750826510810657E+05,0.561965795371378481E+05,0.413050451556196549E+04
0.209441327623331661E-01,0.233115948489840497E+01,0.231200535128686296E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.195541081752565571E+00,0.348573165395726248E+00,0.553751701160817975E+05,0.561965511107984785E+05,0.413051599913246628E+04
0.221793971800220632E-01,0.107236680220625602E+01,0.622787123561453160E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.128207893657062366E+00,0.491136343060295105E-01,0.553751890029928327E+05,0.561965606049348062E+05,0.413052644602787313E+04
0.187484256620711436E-01,0.195908088389969004E+01,0.402905845716788474E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.447286428129082758E+00,0.380437541365556894E-01,0.553750509471278419E+05,0.561964359771947056E+05,0.413053634537871676E+04
0.192422236756609015E-01,0.149203589763258893E+01,0.494961472413987025E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.220274987350919466E+00,0.152992417153009569E+00,0.553750176882958549E+05,0.561965789717937660E+05,0.413060833789858225E+04
0.202905420199180689E-01,0.212027806820306441E+01,0.109836100745416693E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.397347222617196183E+00,0.483219064333059389E+00,0.553753101540508505E+05,0.561963780122604221E+05,0.413063211907825917E+04
0.178770893824187864E-01,0.243123848486867056E+01,0.275386883728169607E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.974820089394360045E+00,0.470951809113888453E+00,0.553750521220343944E+05,0.561963372718620376E+05,0.413064353450229919E+04
0.190429263442371162E-01,0.273863527217468317E+01,0.135586013606741301E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.526759789663178934E+00,0.810172115154515926E+00,0.553750050045648240E+05,0.561963606145564627E+05,0.413066470830204617E+04
0.229021728619152702E-01,0.199638331194724361E+01,0.346731821358673142E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.271661892380686276E+00,0.248917132569883043E+00,0.553750170806192837E+05,0.561964643861617515E+05,0.413070776468535769E+04
0.216059828741390486E-01,0.170762340385254219E+01,0.216969579597469153E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.328763457810486825E+00,0.462353296854015106E+00,0.553751644953762661E+05,0.561965300648092161E+05,0.413071295917768566E+04
0.219567708964613501E-01,0.160346048984983325E+01,0.467700029168591380E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.926252643793111563E+00,0.435495329558137856E+00,0.553750024656538735E+05,0.561964323757428720E+05,0.413077132304075985E+04
0.206477278643515359E-01,0.152147468838144162E+01,0.380292189453498353E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.449636610433191308E+00,0.604635380486689411E+00,0.553751028408182101E+05,0.561966034783636278E+05,0.413086454048747419E+04
0.221662810949518584E-01,0.220331778724769256E+01,0.171603892277810449E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.492193064237912647E+00,0.425296516921600531E-01,0.553751169207710336E+05,0.561964810931309185E+05,0.413088472575296328E+04
0.178658085340221047E-01,0.199659749569340628E+01,0.200389862204720409E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.744713031865155251E+00,0.617639398279425045E+00,0.553751995194312840E+05,0.561965159965621715E+05,0.413090033311076513E+04
0.188469715351940043E-01,0.226781511617277021E+01,0.210752178335670393E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.168056833417258411E+00,0.942008766792960306E+00,0.553752018469137256E+05,0.561964526850612092E+05,0.413093373508369132E+04
0.205282022227066263E-01,0.145683166968606370E+01,0.240905070349079868E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.753733175888759321E+00,0.552532060563005412E+00,0.553749631278855959E+05,0.561963739110205352E+05,0.413094921919137778E+04
0.197028804381051033E-01,0.182758209645915159E+01,0.673089278367966642E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.764510687591084204E+00,0.494405327639434247E-01,0.553751451008146978E+05,0.561965833122874537E+05,0.413095673873402393E+04
0.188969753889915403E-01,0.220744861255906999E+01,0.918670783154339754E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.629797419101372491E-01,0.473221364744075446E+00,0.553750498672530885E+05,0.561963573281342397E+05,0.413095776877204662E+04
0.204629989859749853E-01,0.110933642511635089E+01,0.484551500063448215E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.688163985858217253E+00,0.261633227837079818E+00,0.553752178868076298E+05,0.561964973197128784E+05,0.413099168906751129E+04
0.198018709545501985E-01,0.239236121556436965E+01,0.194719359766418187E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.695069400323927583E-01,0.580056156662449807E+00,0.553751196964340343E+05,0.561965640742908508E+05,0.413099969696891731E+04
0.184676871314520819E-01,0.176851727345212351E+01,0.412703780056469460E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.873583836267683544E+00,0.298411193400464292E+00,0.553752283712663484E+05,0.561963669736610536E+05,0.413101962267736144E+04
0.199456211362568359E-01,0.193987742613777714E+01,0.777669593521528035E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.674793025913640654E+00,0.741574039449702460E+00,0.553749053035230609E+05,0.561963143633367654E+05,0.413105886116820238E+04
0.187359083018506269E-01,0.133422947831465155E+01,0.495785707884150939E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.420698316365443192E+00,0.404552252866307444E-01,0.553751420586219465E+05,0.561964175344629621E+05,0.413106977746328539E+04
0.202693124406186261E-01,0.135385745128187773E+01,0.178256727563874340E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.993930872099948903E+00,0.364463495761252698E+00,0.553749715814545489E+05,0.561963999000989570E+05,0.413112027059340198E+04
0.189825974458061320E-01,0.120545973067188172E+01,0.406126938015901329E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.902888456584107213E+00,0.711909716293841144E+00,0.553751446558675962E+05,0.561965765315917597E+05,0.413116247266702248E+04
0.193363067666501437E-01,0.135842896889242870E+01,0.366543636283907737E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.272809769895464960E+00,0.552025933917187239E+00,0.553752476687741510E+05,0.561963523698367935E+05,0.413119161665150114E+04
0.197348300979795395E-01,0.132599751894024975E+01,0.140831281218953580E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.477365262508362198E+00,0.807609985539492259E+00,0.553750665523273856E+05,0.561963456486664290E+05,0.413119275699358786E+04
0.228710640543918070E-01,0.163322817907996432E+01,0.464711736707270506E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.194493650754277325E+00,0.184932629926107123E+00,0.553751411612871525E+05,0.561964387139949540E+05,0.413119599355089031E+04
0.191515222762830076E-01,0.250680642983461865E+01,0.302146915534507565E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.394005560346822659E+00,0.700106155274577868E+00,0.553749443216986983E+05,0.561963187288449335E+05,0.413128790118976121E+04
0.186631507255707978E-01,0.104339003687694332E+01,0.605297161402479689E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.560490010275273121E+00,0.653022766657413101E+00,0.553750514441542909E+05,0.561963130078585309E+05,0.413132651983198593E+04
0.194967957767196373E-01,0.209632797755104949E+01,0.194784075402181824E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.967234130747459009E+00,0.611722110614335221E-01,0.553750088362721363E+05,0.561965839107897555E+05,0.413132945226087941E+04
0.184198600740919996E-01,0.179662736918487131E+01,0.125853887327145669E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.442206526430752866E+00,0.809484903274126699E+00,0.553752977455701403E+05,0.561963746913503564E+05,0.413133038263002618E+04
0.170183190241066720E-01,0.156406656232738572E+01,0.158088392984948339E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.988704991276032841E+00,0.304493344659006737E+00,0.553751792367924281E+05,0.561963530613603216E+05,0.413140457563652490E+04
0.186146721825872427E-01,0.207748559733198501E+01,0.896080435881385501E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.312881985847195121E+00,0.356325916372070894E+00,0.553750194065302712E+05,0.561964389506042062E+05,0.413140782845021658E+04
0.216472860368053972E-01,0.228970281328560521E+01,0.212218642853074485E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.726682616498796952E+00,0.182472065828951063E+00,0.553749870740503684E+05,0.561964414637091322E+05,0.413142520682199392E+04
0.179071714306824580E-01,0.232377100733273556E+01,0.193183858030594763E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.311281000782682338E+00,0.687477976243105027E+00,0.553750740847096677E+05,0.561964053588187016E+05,0.413143070132799312E+04
0.209767890195987072E-01,0.154692256813458728E+01,0.452094448055175346E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.562776502758936314E+00,0.460623598121503552E+00,0.553750703519755989E+05,0.561966091737019233E+05,0.413146987633021672E+04
0.208717326422134357E-01,0.220354419800418677E+01,0.252263106967466032E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.466566783935922380E+00,0.290671855098986187E+00,0.553752315748345791E+05,0.561965399544411630E+05,0.413147045515044556E+04
0.208041916083694274E-01,0.161549120241039179E+01,0.325025733311624876E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.402318378720202319E+00,0.345360166388699485E+00,0.553749985907961600E+05,0.561964248223036629E+05,0.413152206292707433E+04
0.188659890563409594E-01,0.155990152195744169E+01,0.333183927616350961E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.573886145526757430E+00,0.774473915735062191E+00,0.553752401944428711E+05,0.561965240061000586E+05,0.413152322970889691E+04
0.168263313172650683E-01,0.140400516821447785E+01,0.290289852976797491E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.686759099575162790E+00,0.801228923544483718E+00,0.553751280831078329E+05,0.561963323120316782E+05,0.413156982907423935E+04
0.190770988025119465E-01,0.248680971763866543E+01,0.630304146648006797E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.585045660396785405E+00,0.459824803038421326E+00,0.553750078411564828E+05,0.561965009383063007E+05,0.413158853638412893E+04
0.225376648213815416E-01,0.127861063814974818E+01,0.547213236467962494E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.675471220495665881E+00,0.753653675957045716E-01,0.553752432934533790E+05,0.561963522581384968E+05,0.413159346840392209E+04
0.213078128278331690E-01,0.134941676615906370E+01,0.288513007151624423E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.734570731274596600E+00,0.451847027435014925E+00,0.553750789553637369E+05,0.561963932015027676E+05,0.413162167915877671E+04
0.196725989567071262E-01,0.214807631106091446E+01,0.338983430041424172E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.557836478458360929E+00,0.486213913964476774E+00,0.553751494188928918E+05,0.561964882594901064E+05,0.413162699419339060E+04
0.203709602095387445E-01,0.117503223666443191E+01,0.550316048902755872E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.731337767837416663E+00,0.122718330148357355E+00,0.553749704482265297E+05,0.561965232425509530E+05,0.413162958242205696E+04
0.210139240109738050E-01,0.139229062047015173E+01,0.428040088636054195E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.778613838719063867E+00,0.889442554402816388E+00,0.553750443025226486E+05,0.561964302688308890E+05,0.413167517091994250E+04
0.230615251072470162E-01,0.169411902121663416E+01,0.372868367339826645E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.336287188450481889E+00,0.140560729714463956E+00,0.553750608367985405E+05,0.561963529825730147E+05,0.413168398839873498E+04
0.184038094771924766E-01,0.133977462991214225E+01,0.318580542049886672E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.710463484826587721E+00,0.534124270117942834E+00,0.553750929627333171E+05,0.561964361773839119E+05,0.413169520506223034E+04
0.181150776363917312E-01,0.244912259986634417E+01,0.489860413525025767E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.589811474433402316E+00,0.365180064075238189E-01,0.553750552933068393E+05,0.561963335759698894E+05,0.413170227139450890E+04
0.218680484349629625E-01,0.212043481350554064E+01,0.888348338992143438E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.403553428159840077E+00,0.107520816623611612E+00,0.553751401209008982E+05,0.561965492766586103E+05,0.413170514789416757E+04
0.210484882618530156E-01,0.151283564502740719E+01,0.504639242830550949E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.381980438698857061E+00,0.773209306791157625E+00,0.553749540156377188E+05,0.561964716851438498E+05,0.413171175669093282E+04
0.220982092441060762E-01,0.211124221553002434E+01,0.400233806850909535E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.332664692918383575E+00,0.952878602431968535E-01,0.553751073601026801E+05,0.561964474103901666E+05,0.413171364185897437E+04
0.224024450562288063E-01,0.211703469274000877E+01,0.318966000069231648E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.212199925514525684E+00,0.762891270249700937E+00,0.553749734935157103E+05,0.561963204565303531E+05,0.413172343689683385E+04
0.217905981611035450E-01,0.124610675742225263E+01,0.570390058941818823E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.939051061614578297E+00,0.743064673303365564E+00,0.553749910972767248E+05,0.561963561097793427E+05,0.413172767515248779E+04
0.218611103224392277E-01,0.188005774519907254E+01,0.381460882721862016E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.330922909967290457E+00,0.751906098834321246E-01,0.553749741486225830E+05,0.561964697078355312E+05,0.413173666520573079E+04
0.222053505071698083E-01,0.124554291176915921E+01,0.629036311453036734E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.592482750487371645E+00,0.683726571673789696E+00,0.553751010202062171E+05,0.561964915904077207E+05,0.413174015129645159E+04
0.231529949621414044E-01,0.138409094040429781E+01,0.472518729924148118E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.389384995474537476E+00,0.351954053852754467E+00,0.553751100180622816E+05,0.561965014506647567E+05,0.413174177807603701E+04
0.209960868356395339E-01,0.353780625436868457E+01,0.553986454568676928E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.181006991501014347E+00,0.268113107031076159E+00,0.553751383415837554E+05,0.561963413811683349E+05,0.413174179894586541E+04
0.210297287401544179E-01,0.130761733186553708E+01,0.572056947908464397E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.491881514437257694E+00,0.381847849323182983E-01,0.553749575594876951E+05,0.561964833699801966E+05,0.413174256024897022E+04
0.172727750233450383E-01,0.161162552993794383E+01,0.527143391609713047E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.874392532596314220E+00,0.954169668524963543E+00,0.553749956190408702E+05,0.561964387525146667E+05,0.413174391185712921E+04
0.199838188582074881E-01,0.209362745263546790E+01,0.101523012310241037E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.235227733265157779E+00,0.739804192868759869E-01,0.553752209210427245E+05,0.561963850447310615E+05,0.413174776953420223E+04
0.184207583993989711E-01,0.207707936058643128E+01,0.259994494619052718E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.708576187650698630E+00,0.242690825005512145E+00,0.553752611078241316E+05,0.561963656488048728E+05,0.413175347259188948E+04
0.191599099259295823E-01,0.159886332874396886E+01,0.335082649886765838E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.181849232166550495E+00,0.459568923326247158E+00,0.553752259861181010E+05,0.561963343971698705E+05,0.413177064048848206E+04
0.192536235581062011E-01,0.204456067964897548E+01,0.129003953618474387E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.421636223511860697E+00,0.240717910318021089E+00,0.553750154362771646E+05,0.561965410904693126E+05,0.413178489702878232E+04
0.207930109241995266E-01,0.170288573155647893E+01,0.251073082909869072E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.995821040272919067E+00,0.611925457709858955E+00,0.553750853364759387E+05,0.561964181002202531E+05,0.413179817180239934E+04
0.187501663423941742E-01,0.120896571708807521E+01,0.548372422501953505E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.267346338328001254E+00,0.129988284202257609E+00,0.553751263769099314E+05,0.561963233599294836E+05,0.413180918504838701E+04
0.211265674395934647E-01,0.184080997721260031E+01,0.460082253176449851E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.548208780614595992E+00,0.899876150485617865E-01,0.553750510200682475E+05,0.561965294119391983E+05,0.413181903554909786E+04
0.169419471098697892E-01,0.152153494916503407E+01,0.356403410093224182E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.922396595704690236E+00,0.803280482959431108E+00,0.553751791549458285E+05,0.561963389493601062E+05,0.413182159561238586E+04
0.198220783087988822E-01,0.185676657477589080E+01,0.190882691881278627E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.666056572348685982E+00,0.447957401125636367E+00,0.553749542688415822E+05,0.561964435404792966E+05,0.413182485201011514E+04
0.205687996035720522E-01,0.269512534737767107E+01,0.217208970397531537E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.941847476925444793E-01,0.958932656261429317E+00,0.553750368832493186E+05,0.561965014429195799E+05,0.413182874919190544E+04
0.203017093645315172E-01,0.186830485315678918E+01,0.342829162759805753E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.277015697391417237E+00,0.302065017742605191E+00,0.553750239153377115E+05,0.561963548988135954E+05,0.413186069080272500E+04
0.207474272713105666E-01,0.182711090934960851E+01,0.125450223582375786E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.964403097248729968E+00,0.170085421878003074E+00,0.553749192103138048E+05,0.561963112856268199E+05,0.413186648358912134E+04
0.207465227411458668E-01,0.179700908287244632E+01,0.496685713112368199E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.386808560448149152E+00,0.582654569124145816E-01,0.553749979489617690E+05,0.561964221562916646E+05,0.413186721337921244E+04
0.222136046571980265E-01,0.180923713546169274E+01,0.423310669764847214E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.530441443043162097E+00,0.631658928855131196E+00,0.553749802594975044E+05,0.561963654756310352E+05,0.413186914842712758E+04
0.206162686956423494E-01,0.262197087506084880E+01,0.922835209150368874E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.396011237880432132E+00,0.881352935742786947E+00,0.553751036601264932E+05,0.561964087083006816E+05,0.413188229341876013E+04
0.195103614284198625E-01,0.325648809364499403E+01,0.296783457902268129E-01,0.164510491999999999E+03,0.557037788680000012E+05,0.243552238486183292E+00,0.482093413616939803E+00,0.553751410985869952E+05,0.561963150888327582E+05,0.413189696472704600E+04
0.192132437926818313E-01,0.130953293084935707E+01,0.248039164944077573E+00,0.164510491999999999E+03,0.557037788680000012E+05,0.950748698564839567E+00,0.532333810706291821E+00,0.553749474709396454E+05,0.561964294474286507E+05,0.413190435449094457E+04
