seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.699651837348937988E-01,0.144882558489625751E+03,0.106181180477142334E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.502302110195159912E+00,0.665630698204040527E+00,0.551662560586626132E+05,0.553847026234371442E+05,0.556045855361730937E+05,0.558232913288195195E+05,0.561501529834301764E+05,0.620450652857802288E+04
0.279771685600280762E-01,0.102273893727445255E+02,0.102069544792175293E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.328553318977355957E+00,0.903766214847564697E+00,0.551659900281126102E+05,0.553840924050314206E+05,0.556028899223120097E+05,0.558220938086826864E+05,0.561508659697802359E+05,0.620456503855310348E+04
0.191009402275085449E+00,0.478051003942563606E+06,0.158728730678558350E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.415070235729217529E+00,0.676016867160797119E+00,0.551654179656202396E+05,0.553840651119453687E+05,0.556036257007629756E+05,0.558216816307623449E+05,0.561512581566603476E+05,0.620474023525705070E+04
0.691052079200744629E-01,0.147621426875320344E+04,0.121994411945343018E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.690104782581329346E+00,0.804811656475067139E+00,0.551650675475294192E+05,0.553852864804966230E+05,0.556030080978186015E+05,0.558233892072756353E+05,0.561511371114285284E+05,0.620474023525705070E+04
0.914969205856323242E+00,0.219095767729681711E+03,0.195985770225524902E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.574333786964416504E+00,0.245557665824890137E+00,0.551648648528749545E+05,0.553839227605564374E+05,0.556041804168732051E+05,0.558225337480623784E+05,0.561502037204535300E+05,0.620474023525705070E+04
0.153575003147125244E+00,0.170717057465249873E+02,0.167855584621429443E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.252062916755676270E+00,0.953128099441528320E+00,0.551657565282280048E+05,0.553845492587787885E+05,0.556035214200527553E+05,0.558217700889427724E+05,0.561503895801337057E+05,0.620474023525705070E+04
0.431193351745605469E+00,0.176527682790519466E+06,0.151430118083953857E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.519820630550384521E+00,0.115235567092895508E+00,0.551666135983163913E+05,0.553848661391241330E+05,0.556027992995293025E+05,0.558220839525778356E+05,0.561503745793135458E+05,0.620474023525705070E+04
0.405263364315032959E+00,0.107109931242971346E+01,0.150317120552062988E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.301550269126892090E+00,0.614624023437500000E-01,0.551661284714634021E+05,0.553855403191549558E+05,0.556043950324566249E+05,0.558218372298796239E+05,0.561505763278038794E+05,0.620474023525705070E+04
0.657836616039276123E+00,0.805595592800203849E+04,0.187339293956756592E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.102281093597412109E+00,0.621198654174804688E+00,0.551656816371376117E+05,0.553855921617252607E+05,0.556044525901586894E+05,0.558222505603153768E+05,0.561508599967987830E+05,0.620474023525705070E+04
0.529673099517822266E-01,0.530913910082217262E+05,0.123173010349273682E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.105156779289245605E+00,0.477496981620788574E-01,0.551661649571353992E+05,0.553851172712547559E+05,0.556031050011427287E+05,0.558216536069233480E+05,0.561515087287457281E+05,0.620474023525705070E+04
0.728719055652618408E+00,0.124396517064745482E+01,0.199932277202606201E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.701179623603820801E+00,0.987455546855926514E+00,0.551666191055471500E+05,0.553847706741792936E+05,0.556034837946207408E+05,0.558219680998642507E+05,0.561500671366484457E+05,0.620474023525705070E+04
0.519942820072174072E+00,0.532658392789722157E+01,0.158137273788452148E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.461288630962371826E+00,0.399391055107116699E+00,0.551649864629203876E+05,0.553849924077493924E+05,0.556030335907251720E+05,0.558227254566271367E+05,0.561514490231306845E+05,0.620474023525705070E+04
0.684942364692687988E+00,0.690042389783974271E+06,0.190131151676177979E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.504311382770538330E+00,0.385006844997406006E+00,0.551653531188661655E+05,0.553842611140711088E+05,0.556027647169144038E+05,0.558225699340422216E+05,0.561502031873495871E+05,0.620474023525705070E+04
0.171101450920104980E+00,0.193172922361534293E+06,0.134745204448699951E+01,0.109440157999999997E+03,0.556036139899999980E+05,0.214287579059600830E+00,0.821712315082550049E+00,0.551661004855329593E+05,0.553846075623733777E+05,0.556034845852167491E+05,0.558233575834353032E+05,0.561514856768877798E+05,0.620474023525705070E+04
