seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.546030140934669062E-01,0.318318330185443074E+03,0.840148460796454333E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.275474892531404336E+00,0.667977246185680218E+00,0.551053890522476286E+05,0.553029008079294581E+05,0.555004126541898077E+05,0.556979189800845998E+05,0.560929393285005935E+05,0.562904589533379767E+05,0.112915426376210380E+05
0.536125511469627489E-01,0.266396528192986182E+03,0.853202998929218470E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.297429856702863427E+00,0.357954519833510620E+00,0.551053815934196027E+05,0.553028956582539249E+05,0.555004090618275150E+05,0.556979168395427332E+05,0.560929412992252328E+05,0.562904573399348883E+05,0.112928314445935375E+05
0.559681677589589227E-01,0.300652443814757817E+03,0.838626429058128009E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.384150624512532457E+00,0.765938442907427741E+00,0.551053827596184346E+05,0.553029018863804449E+05,0.555004067014130414E+05,0.556979135185410123E+05,0.560929386592682640E+05,0.562904523236586683E+05,0.112928409816434196E+05
0.530629690587530040E-01,0.276991836257016814E+03,0.854265258162405283E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.260491846746537414E+00,0.183954316631720849E+00,0.551053893393705584E+05,0.553029021605945381E+05,0.555004080563346870E+05,0.556979221311109286E+05,0.560929428409924440E+05,0.562904478149462957E+05,0.112929342245515872E+05
0.546230899083595955E-01,0.275342255294885831E+03,0.848673658480817439E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.473605386919355831E+00,0.304668495809903794E+00,0.551053906062456590E+05,0.553029020880587777E+05,0.555004099510561136E+05,0.556979181522892759E+05,0.560929380986741744E+05,0.562904559503363198E+05,0.112929686045405670E+05
0.549988830470062307E-01,0.319878660138225143E+03,0.832521070556940357E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.456086723792700155E+00,0.553928038555075442E+00,0.551053778326042157E+05,0.553028987658931364E+05,0.555004095916058868E+05,0.556979164951142302E+05,0.560929445332118776E+05,0.562904562125455195E+05,0.112929686809062659E+05
0.553003672694785745E-01,0.328745970743909311E+03,0.820872632475204922E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.556634782004012507E+00,0.565025694876329476E+00,0.551053822346528323E+05,0.553028995286467325E+05,0.555004051111110457E+05,0.556979168657380869E+05,0.560929432397367709E+05,0.562904537844760198E+05,0.112930184378788199E+05
0.513147707988483373E-01,0.403299777163298302E+03,0.787954275787362435E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.726023676205348578E+00,0.499416959038092231E-01,0.551053820949867513E+05,0.553029016313441753E+05,0.555004102700858712E+05,0.556979187990516366E+05,0.560929438102809654E+05,0.562904517717322888E+05,0.112931085140989017E+05
0.543518869817812833E-01,0.215230820241370594E+03,0.880062781486685486E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.245423815456162486E+00,0.294862583139037682E+00,0.551053816444290933E+05,0.553028985417339500E+05,0.555004054755443358E+05,0.556979153698815644E+05,0.560929438150870919E+05,0.562904521269524557E+05,0.112931816338257631E+05
0.549042620865683589E-01,0.223375000049909715E+03,0.875485014877214307E+00,0.197510340000000014E+03,0.556979188199999990E+05,0.262270751532763635E+00,0.447420609807478498E+00,0.551053836453751355E+05,0.553029009163884984E+05,0.555004023287706223E+05,0.556979204168130527E+05,0.560929414574850307E+05,0.562904520181882544E+05,0.112932630842989638E+05
