seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_likelihood
0.599784139691787899E+00,0.194021915715597792E+02,0.158754329906938585E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.278598653633236049E+00,0.378126681021817956E+00,0.549884942476452125E+05,0.553809397371869636E+05,0.557734789883263147E+05,0.561658655485681811E+05,0.242836170251823069E+04
0.318777222072885891E+00,0.369861020735988646E+02,0.129552104236936949E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.827696277760083698E+00,0.420480300444833310E+00,0.549884350310169903E+05,0.553809640705348211E+05,0.557734250289810589E+05,0.561658620838425995E+05,0.242867879861234314E+04
0.150870082435926284E+00,0.268632999114294471E+02,0.113215403614544563E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.376901493703549695E+00,0.696301920148853393E+00,0.549884250247013188E+05,0.553809363559803242E+05,0.557733972323744019E+05,0.561658649341907876E+05,0.242999697957489752E+04
0.653517820859327858E+00,0.582590303523767616E+02,0.163889536106101263E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.460882299037229326E+00,0.769102541521921701E+00,0.549884355746126166E+05,0.553809593168067586E+05,0.557734022739452557E+05,0.561658626681481255E+05,0.243043378526587185E+04
0.995671260793252522E+00,0.747148689795389771E+02,0.197135197195984846E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.963669104665136556E+00,0.554096159472526439E+00,0.549884995057405686E+05,0.553809228992531862E+05,0.557734260871439765E+05,0.561658719665035460E+05,0.243066063153544610E+04
0.144134866722770510E+00,0.624388940005765249E+02,0.112093108963448573E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.379003380880311991E+00,0.470670840814521735E-01,0.549884336789586305E+05,0.553809352371292043E+05,0.557734437704904631E+05,0.561658611286142987E+05,0.243104967477618356E+04
0.687000520503520007E+00,0.261852156002169494E+02,0.167601526538775758E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.262369866872085855E+00,0.896138553223544632E+00,0.549884391895127847E+05,0.553809380466870061E+05,0.557734469098571717E+05,0.561658606332427080E+05,0.243120793032096935E+04
0.409178167790664293E+00,0.743778224098801672E+02,0.138938799667268276E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.513109781969587231E+00,0.818316274999380644E+00,0.549884257892658134E+05,0.553809366289655300E+05,0.557734325397594439E+05,0.561658398275800864E+05,0.243123121800028866E+04
0.135338473766930829E-01,0.502319673781238180E+04,0.116857769478043064E+00,0.392465833999999973E+03,0.557734298679999993E+05,0.813031219243337655E+00,0.944657450886590144E+00,0.549884338231203728E+05,0.553809181316352042E+05,0.557734454126900528E+05,0.561658632867997367E+05,0.243160008300012532E+04
0.204690206704426864E+00,0.233779212505032916E+02,0.118811583866477966E+01,0.392465833999999973E+03,0.557734298679999993E+05,0.283271229813243597E+00,0.194114966595946153E+00,0.549884916453916812E+05,0.553809507881159079E+05,0.557734464221142553E+05,0.561658761595476899E+05,0.243161357669394556E+04
