seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_likelihood
0.565136830564258563E+00,0.977149975556886297E+01,0.153340078875656638E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.655069007539010206E+00,0.714866896169925742E-01,0.552603061870607416E+05,0.554349449417264404E+05,0.556098059049699077E+05,0.557844423419909872E+05,0.563086495532180998E+05,0.278611459633048571E+04
0.646000996527649418E+00,0.232128972162353620E+02,0.160931827699814156E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.597133409928951586E+00,0.342757196617257565E+00,0.552602859791915907E+05,0.554350796546685524E+05,0.556096792991361799E+05,0.557844518285222948E+05,0.563087209209683424E+05,0.279007237576121270E+04
0.801208636475988945E+00,0.264664585903349980E+02,0.177197001101180973E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.355462206829274374E+00,0.527510162131684446E+00,0.552602704040425015E+05,0.554350189599068253E+05,0.556097256978811638E+05,0.557845498898622609E+05,0.563085450251469374E+05,0.279079156225036968E+04
0.937502246660141814E+00,0.241783612548492535E+02,0.189907253663283093E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.694548459178235933E+00,0.822714876222322533E+00,0.552603108517779474E+05,0.554350159397644311E+05,0.556096957070173958E+05,0.557845391403542744E+05,0.563086990241792955E+05,0.279108421970987411E+04
0.243646322751008768E-01,0.912430007727960742E+03,0.221166791078445724E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.983349428894210176E+00,0.986130348898651810E+00,0.552603188146695320E+05,0.554349746184542018E+05,0.556096118508209911E+05,0.557844951046282586E+05,0.563086224374621743E+05,0.279136368660117660E+04
0.310099097695034180E-01,0.196243328675216912E+04,0.209524331819261361E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.771150887170419796E+00,0.369208233536590102E+00,0.552602716493142652E+05,0.554350490135771252E+05,0.556097791431873338E+05,0.557844897656054163E+05,0.563087014523738180E+05,0.279157767891284766E+04
0.150581402959013400E+00,0.329307112305705516E+02,0.108294978410790255E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.822499850195973048E+00,0.637637550893490168E+00,0.552603094398071116E+05,0.554349931057472568E+05,0.556096770082177973E+05,0.557843778186557101E+05,0.563086212721819829E+05,0.279182041194828389E+04
0.392033253675442908E-01,0.140437677603367206E+03,0.876024591405895281E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.952819416856985013E+00,0.634473107792924651E+00,0.552602542294928135E+05,0.554350170630635475E+05,0.556095771600043372E+05,0.557844234203297092E+05,0.563086399024874845E+05,0.279188797712314090E+04
0.710680433584884308E+00,0.283162898048188509E+02,0.168575095938135378E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.379328759719376671E-01,0.120597822441072255E+00,0.552601888586492641E+05,0.554350498653711111E+05,0.556096856400329561E+05,0.557845275918141633E+05,0.563086508178009753E+05,0.279199081839400287E+04
0.841933027502599796E+00,0.360707151176356149E+02,0.180949972796150926E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.420983959299382204E+00,0.691868939358924018E+00,0.552601790388538502E+05,0.554350057977679680E+05,0.556097237158673743E+05,0.557844125921071100E+05,0.563086029494795512E+05,0.279221244838144321E+04
0.633920220986137428E+00,0.424777967611722715E+02,0.158777402143747248E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.994746226552098989E+00,0.419342178834888779E+00,0.552603199500389965E+05,0.554350442978507126E+05,0.556097461131401142E+05,0.557844952241291176E+05,0.563085872388767239E+05,0.279222277494161699E+04
0.775841188060878872E+00,0.358155059771110302E+02,0.174007322072805937E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.683567275827717036E+00,0.314208388803058125E+00,0.552602619151230101E+05,0.554350631431158981E+05,0.556097812571188551E+05,0.557844228140973937E+05,0.563086803965864674E+05,0.279229441266168624E+04
0.936513904951708054E+00,0.119189038899344322E+02,0.191789352878403996E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.438757631614512811E-01,0.469617461191949359E+00,0.552602535684597533E+05,0.554349445462965086E+05,0.556097462011650641E+05,0.557844443746238030E+05,0.563086234698196931E+05,0.279230812855175827E+04
0.514085279639006631E+00,0.116383797539411979E+02,0.148911320174760498E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.142067236857964824E+00,0.446980741825730887E+00,0.552602626637292269E+05,0.554350327568256689E+05,0.556096368511494511E+05,0.557843969531735129E+05,0.563086736582504745E+05,0.279259193844687343E+04
0.272454236000007399E+00,0.765475159271427330E+01,0.124641307383568423E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.986358622468613312E-02,0.725202495034905081E-01,0.552602447306935865E+05,0.554350335730894512E+05,0.556095972001744813E+05,0.557844639508649198E+05,0.563086151723644289E+05,0.279264117586160683E+04
0.318371447873882010E-01,0.687347755151156207E+03,0.717202079373124413E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.326387814424629275E+00,0.358434751820490172E+00,0.552602500650352376E+05,0.554350235563059250E+05,0.556097567508772772E+05,0.557845416223287612E+05,0.563085932119501595E+05,0.279270831682688686E+04
0.713718830000576676E+00,0.894439980643352470E+02,0.167036231786185785E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.704832749673264813E+00,0.935601076418893896E+00,0.552602319156394078E+05,0.554350453980641178E+05,0.556096605060962320E+05,0.557845035859101918E+05,0.563086353868101141E+05,0.279274400551435565E+04
0.934468617163857762E+00,0.884393966679024714E+02,0.188657252373725637E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.785671257603323681E+00,0.817204129743296259E+00,0.552602922729119964E+05,0.554349527788660780E+05,0.556097423618432076E+05,0.557845091129888242E+05,0.563086199426815074E+05,0.279283454938660407E+04
0.235564234784920085E+00,0.191316283364478217E+02,0.120384555265033732E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.314661470096425699E+00,0.907050519449173143E+00,0.552602711607050296E+05,0.554349746858024519E+05,0.556096935439101289E+05,0.557844398689410737E+05,0.563086535985801456E+05,0.279310268659865824E+04
0.271549136769814944E-01,0.112253746766124186E+04,0.530010953030991994E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.252770118743218808E+00,0.413265684386649457E+00,0.552603183571853588E+05,0.554350185041784571E+05,0.556097022759053652E+05,0.557844608604932146E+05,0.563086726857286412E+05,0.279319023249300380E+04
0.537631590517895441E+00,0.286223311839212364E+02,0.150538085258841758E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.502148449943354835E+00,0.841060838585499182E+00,0.552602724765796302E+05,0.554350539514949414E+05,0.556097425985854861E+05,0.557845253646746642E+05,0.563086320014644807E+05,0.279331995157546407E+04
0.348323105931778176E+00,0.255153185178859694E+02,0.129885591778586629E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.693786901141210555E+00,0.932897307489668925E+00,0.552602291513214732E+05,0.554350399061823700E+05,0.556096245148423623E+05,0.557844828566666838E+05,0.563085636833564713E+05,0.279340555622622742E+04
0.267879826192229734E-01,0.152898373977003348E+04,0.360770477532842693E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.334322666111663391E+00,0.346048757413726704E+00,0.552602333816094979E+05,0.554350415190194690E+05,0.556097356854196551E+05,0.557845099223826692E+05,0.563086694865652389E+05,0.279343358939909785E+04
0.276214152824904580E-01,0.124292718477985022E+04,0.782174255315059852E-01,0.174736500000000007E+03,0.556097275000000009E+05,0.912348656778507516E+00,0.323512909664272374E+00,0.552602348666990292E+05,0.554350175783206651E+05,0.556097913625254660E+05,0.557844260805788144E+05,0.563085834939943525E+05,0.279343767888476350E+04
0.601777171214670711E-01,0.445544012067445223E+02,0.979465570385857576E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.664303056805090941E+00,0.887100368150617435E+00,0.552602522413351471E+05,0.554349925078798551E+05,0.556096256929559750E+05,0.557843962314381788E+05,0.563086012741926897E+05,0.279345675636854139E+04
0.902415188450850114E+00,0.341405093851020283E+02,0.186687501957590118E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.598858332088608392E+00,0.166546292295910808E+00,0.552602477148987891E+05,0.554350896599710250E+05,0.556096414150836790E+05,0.557844449041197586E+05,0.563086415039634594E+05,0.279347835360373529E+04
0.206452679637107811E+00,0.263306086865807814E+02,0.114179608870392024E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.997923813051692532E+00,0.485966624345592402E+00,0.552602669336242689E+05,0.554349559894172562E+05,0.556096354753946362E+05,0.557844072460832758E+05,0.563086183911068510E+05,0.279348085074878873E+04
0.595231024512206219E+00,0.467906802980038918E+02,0.155660374884166375E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.553616498585232542E+00,0.223610763120250911E+00,0.552602122292592030E+05,0.554349807936943544E+05,0.556097227730294180E+05,0.557844812050758774E+05,0.563086944855536494E+05,0.279351747227454416E+04
0.137238645421068700E+00,0.301734265012746832E+02,0.107113124766856105E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.914418504711190239E+00,0.438165005936593077E+00,0.552602670970060499E+05,0.554349079232862714E+05,0.556097136640570679E+05,0.557844522680459559E+05,0.563086189491917103E+05,0.279354828935885462E+04
0.313387551293642874E+00,0.291863863658399332E+02,0.126975816168554601E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.627149681387231372E+00,0.817671264983986235E+00,0.552601970774452857E+05,0.554350371576258112E+05,0.556097709780765872E+05,0.557844501938762478E+05,0.563085979918971716E+05,0.279364096588035363E+04
0.965974223162321732E+00,0.349763404806852165E+02,0.192669792085559033E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.959955886059377872E+00,0.152103237708729910E+00,0.552602647973127896E+05,0.554350968421628277E+05,0.556096853535521077E+05,0.557844341395773590E+05,0.563085858688314256E+05,0.279366667946008238E+04
0.689281003481919119E+00,0.243978016933740776E+02,0.165481662997205392E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.443575353021767704E+00,0.153336942613493225E-01,0.552602590945703123E+05,0.554349831892412694E+05,0.556096290684895357E+05,0.557845213885831981E+05,0.563086315217136944E+05,0.279380783273271845E+04
0.445995794756568059E-01,0.323531223218867794E+02,0.976004845686645806E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.285918984238514806E+00,0.719447590924449876E+00,0.552602923288068414E+05,0.554350426371314024E+05,0.556096172560826744E+05,0.557844181095378954E+05,0.563085976006653582E+05,0.279392363276561582E+04
0.327232226004867399E-01,0.239199949879231963E+04,0.248121475797466767E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.134380772350010863E+00,0.555691667915742760E+00,0.552602718858603766E+05,0.554349917321944158E+05,0.556096530250398791E+05,0.557844932973948889E+05,0.563086316828333074E+05,0.279397762480570418E+04
0.413697330238328831E+00,0.215687275475071907E+02,0.135137285674662988E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.949026091337127231E+00,0.876210836750277777E+00,0.552602640116952462E+05,0.554350024542369429E+05,0.556096577359103758E+05,0.557844665690988404E+05,0.563086757146680247E+05,0.279405631246708936E+04
0.998981586228997798E+00,0.980135753349488255E+02,0.195533867412711859E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.957714803505544499E+00,0.124013030642494096E+00,0.552602971665932200E+05,0.554350213899863083E+05,0.556097358201021707E+05,0.557844675007226979E+05,0.563086670780919958E+05,0.279421448582910716E+04
0.716533721372389909E+00,0.205475285647864929E+02,0.168407752352899531E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.624492460013376105E+00,0.252087301014410736E+00,0.552602740534304539E+05,0.554349916511600313E+05,0.556096131302981885E+05,0.557844208812089782E+05,0.563086220224477729E+05,0.279430495112281915E+04
0.317711504118755386E-01,0.187052013539848440E+04,0.431717950474971690E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.266769334637203037E+00,0.616209663824335618E+00,0.552601820502828996E+05,0.554349946833923605E+05,0.556097150111249794E+05,0.557845000475645065E+05,0.563086760604482552E+05,0.279433645578730284E+04
0.693302223473115792E-01,0.133251108632249515E+02,0.102655280257924164E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.119234696399603806E-01,0.743558301423267509E+00,0.552602063095377744E+05,0.554350374244015038E+05,0.556097578300590249E+05,0.557844947844277558E+05,0.563086130891605208E+05,0.279433826665932838E+04
0.803971549660533191E+00,0.513258881799102653E+02,0.175723179644325644E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.942696027985815310E+00,0.312095545099553451E+00,0.552602458017951503E+05,0.554350089541395646E+05,0.556096230090274839E+05,0.557844959855022898E+05,0.563085770844808576E+05,0.279439081095763913E+04
0.427105246146748496E+00,0.153664177654252097E+02,0.139859412972431385E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.183668067695486159E+00,0.334579437185491324E+00,0.552602747219098892E+05,0.554350595550349899E+05,0.556097698691364712E+05,0.557844106322342195E+05,0.563085925731197422E+05,0.279439179864811376E+04
0.339444096661731254E-01,0.413202870415271832E+03,0.786973676511962705E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.367034420581502818E+00,0.290652158179110054E+00,0.552602395487784015E+05,0.554350370447180685E+05,0.556097362255256157E+05,0.557845108890802367E+05,0.563085577924995159E+05,0.279440076924783762E+04
0.869860020671210710E+00,0.769074951693548883E+02,0.181775508361122284E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.890943029276320964E+00,0.773962805445058688E+00,0.552602350877614444E+05,0.554349690201707490E+05,0.556097807860300964E+05,0.557845002517959219E+05,0.563086277227381870E+05,0.279447055503683532E+04
0.293242127872993252E-01,0.131147725191619065E+04,0.368962871799836389E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.820775082657863031E+00,0.799690040280770842E+00,0.552602930008475232E+05,0.554349526680212875E+05,0.556096951553929612E+05,0.557845146427665168E+05,0.563086507629444095E+05,0.279448218797691652E+04
0.283210496759850217E+00,0.201417360012568238E+02,0.122832964181789195E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.825859338988479630E+00,0.516333220648324320E+00,0.552602614874365754E+05,0.554350220840276234E+05,0.556096982852975780E+05,0.557844295194259394E+05,0.563086855766092631E+05,0.279449318105439534E+04
0.779940430162947007E+00,0.171635957231602312E+02,0.174964292136118660E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.558036306204148125E+00,0.630054263469271070E+00,0.552602523589048506E+05,0.554350198035953945E+05,0.556096592563382583E+05,0.557844063151587761E+05,0.563086337000166750E+05,0.279452733529494253E+04
0.693462657713179387E+00,0.426851182197517502E+02,0.166625793621383389E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.674919188877710213E-01,0.902623911452603567E+00,0.552602783224032319E+05,0.554350348365628452E+05,0.556097287344996366E+05,0.557845130263935062E+05,0.563086630961576302E+05,0.279453043456431578E+04
0.780366198257138155E+00,0.344243817422256342E+02,0.173781457781994497E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.802012792429335319E+00,0.569518366729610759E+00,0.552602830313363520E+05,0.554349381048449432E+05,0.556097734473405435E+05,0.557844758318459426E+05,0.563086224844948083E+05,0.279455748356916365E+04
0.214957628263617945E+00,0.121842449772717440E+02,0.118472922157472937E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.232112858537848960E-02,0.975423877524919936E-01,0.552602244984402714E+05,0.554350175650666497E+05,0.556096058446590032E+05,0.557844537983065820E+05,0.563086053790521109E+05,0.279456365630188930E+04
0.522475858369009671E+00,0.317774182074378331E+02,0.147101506140462135E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.978654657080620494E+00,0.492731742097061109E+00,0.552601850904061066E+05,0.554349847983742511E+05,0.556096667301119087E+05,0.557844399644765945E+05,0.563086032840924527E+05,0.279456653186765470E+04
0.576222500501398782E+00,0.495758469350315707E+02,0.153566384060247740E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.612389888144734273E+00,0.266367486841554257E+00,0.552602522183372494E+05,0.554350287690528785E+05,0.556097350166133983E+05,0.557844436235093453E+05,0.563087019310067190E+05,0.279461326472564906E+04
0.982534387133515152E+00,0.153059320533525494E+02,0.195179483669057108E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.455439962860463399E+00,0.546102099007474973E+00,0.552602830907476600E+05,0.554350167259530499E+05,0.556097517660179728E+05,0.557844795263655396E+05,0.563085816184296127E+05,0.279461967155902585E+04
0.892804982052853524E+00,0.377676930944750850E+02,0.186065633075085279E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.434588154903443658E+00,0.569651313388934488E+00,0.552602892950358364E+05,0.554349985643012333E+05,0.556096261817988125E+05,0.557844131502076852E+05,0.563086374076682478E+05,0.279465046865516842E+04
0.928712200317174941E+00,0.795033193739598403E+02,0.186863830082033111E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.893429758194183132E+00,0.978299530949196638E+00,0.552602145310942433E+05,0.554350464195116365E+05,0.556096366946227354E+05,0.557844344859475750E+05,0.563086704933498113E+05,0.279468503709887455E+04
0.700139881284377180E-01,0.354410060209070252E+02,0.987059765166657721E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.655979462890595721E+00,0.977433080348552141E+00,0.552602250522256509E+05,0.554350152618043066E+05,0.556097372911548809E+05,0.557844364605762894E+05,0.563086865483793226E+05,0.279475475686473783E+04
0.454510327161305572E+00,0.380705417013356353E+02,0.141015362362457619E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.544736501534463513E+00,0.999286210598107849E+00,0.552602618463660183E+05,0.554350928855940438E+05,0.556097271557970453E+05,0.557844944190426759E+05,0.563086352565064080E+05,0.279478365833666339E+04
0.562603771870386238E+00,0.241602431151611512E+02,0.150475823296948552E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.991951013561555350E+00,0.610195753573802069E+00,0.552603044344120208E+05,0.554350182017627158E+05,0.556097385246666890E+05,0.557845085056695389E+05,0.563086172918103330E+05,0.279481741466631411E+04
0.412221181068399334E+00,0.238945727923373994E+02,0.137674510063071454E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.308142539489149991E+00,0.294748324681928409E+00,0.552603116121634012E+05,0.554350053816127838E+05,0.556096986838723096E+05,0.557845361594494680E+05,0.563086132449675570E+05,0.279482056624290999E+04
0.152102190155132461E+00,0.344570790533583491E+02,0.109762974499219257E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.728986114389707396E+00,0.236311755283711178E+00,0.552601927883912867E+05,0.554350464839750639E+05,0.556096666386715151E+05,0.557844207323968658E+05,0.563086323794705895E+05,0.279487925490044881E+04
0.844243437159583054E+00,0.417974209275822730E+02,0.180292488911497983E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.878475139909347558E+00,0.266397340069137956E+00,0.552601962151532352E+05,0.554350396084699387E+05,0.556096400282774775E+05,0.557844346175898390E+05,0.563086203638026345E+05,0.279490983485983634E+04
0.493884633998325148E-01,0.430275733285728350E+02,0.981296238744214344E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.687325106874204783E+00,0.341943328476355890E+00,0.552602707973197612E+05,0.554350180899465195E+05,0.556096867576348523E+05,0.557844414475525118E+05,0.563086005849924186E+05,0.279491532526007768E+04
0.301076028051148643E-01,0.174602614136869465E+04,0.674683226217754339E-01,0.174736500000000007E+03,0.556097275000000009E+05,0.530457466171263770E+00,0.911249793894953863E+00,0.552602016241310412E+05,0.554350490886726111E+05,0.556096865903446596E+05,0.557844812681835174E+05,0.563085931018352130E+05,0.279493065675632943E+04
0.309768389556975866E-01,0.133086365527150019E+04,0.379149093815093347E-01,0.174736500000000007E+03,0.556097275000000009E+05,0.387430817483950474E+00,0.657809674890869389E+00,0.552602538150559267E+05,0.554350269490610444E+05,0.556097228557885319E+05,0.557844062636425078E+05,0.563086252247055818E+05,0.279493620501493388E+04
0.493129218386837820E+00,0.340501459895874632E+02,0.145154150488933031E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.634133223765375842E+00,0.367220694320605778E+00,0.552601839708165135E+05,0.554349877091586532E+05,0.556096702888046784E+05,0.557844523616674633E+05,0.563086217292696165E+05,0.279495001227737248E+04
0.789092565308197713E+00,0.332872375074538169E+02,0.174892876197057201E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.725760419949488034E+00,0.157308309613421710E+00,0.552603050703736735E+05,0.554349561429988826E+05,0.556097345673382733E+05,0.557844416891456858E+05,0.563086225883200241E+05,0.279496481618210828E+04
0.617981673036762880E+00,0.242723972712457545E+02,0.157321893822827241E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.908557835379552703E+00,0.629772599225941893E-01,0.552603107935076259E+05,0.554350586359844383E+05,0.556096964541676207E+05,0.557844803909446491E+05,0.563085908144819914E+05,0.279497711610043871E+04
0.331906757129491414E+00,0.713265392690810103E+02,0.126054892331265966E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.936529226694197248E+00,0.761730534603586640E+00,0.552603204161679896E+05,0.554350300724305853E+05,0.556096889029829690E+05,0.557844603890911021E+05,0.563086047602424296E+05,0.279501345138307352E+04
0.395660498578376152E+00,0.128714678941986591E+02,0.136493979951682887E+01,0.174736500000000007E+03,0.556097275000000009E+05,0.453063195153552811E+00,0.173643863633596240E+00,0.552602443543127592E+05,0.554350313730904309E+05,0.556097269299855398E+05,0.557845171311992817E+05,0.563086036271472258E+05,0.279503717414807943E+04
0.492687755979115752E-01,0.784074536380733917E+02,0.955624877221822766E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.780435759087179548E+00,0.437285434762651914E+00,0.552602797398107141E+05,0.554350081338528471E+05,0.556096887686513001E+05,0.557845135539997718E+05,0.563085585940905366E+05,0.279503989301983984E+04
0.303241236841077372E-01,0.394641460623585954E+04,0.137261499216616151E+00,0.174736500000000007E+03,0.556097275000000009E+05,0.849644675495730750E+00,0.358183318742218371E+00,0.552602686259834445E+05,0.554350393874561487E+05,0.556097135129669841E+05,0.557844567462948398E+05,0.563086192868961007E+05,0.279506832356652876E+04
