seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.343985897786173389E+00,0.279114463422223924E+01,0.132599099109189456E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.845343745170049399E+00,0.202309781233223268E+00,0.550692092546733184E+05,0.552599311152081427E+05,0.554506197397520446E+05,0.558322945405227292E+05,0.560231577756068291E+05,0.562146992508118783E+05,0.564045397838745557E+05,0.466102145045112138E+04
0.145893160135350339E-01,0.376335691726266623E+04,0.103221920683644469E+00,0.190799504000000013E+03,0.558322410159999999E+05,0.148999143433153236E+00,0.458462019367103568E+00,0.550690525315250488E+05,0.552600303599628533E+05,0.554507481195547371E+05,0.558322004854365950E+05,0.560230047385720536E+05,0.562133097898095511E+05,0.564045587108582113E+05,0.466144848457266653E+04
0.320780122618343322E+00,0.304981403020942121E+01,0.130418336080343522E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.590989560173997286E+00,0.745615891993329560E+00,0.550690896319577660E+05,0.552598356543724367E+05,0.554506680449961277E+05,0.558323505539933612E+05,0.560231671373320569E+05,0.562148130589526263E+05,0.564045089826202748E+05,0.466182576759635231E+04
0.562728699318027603E+00,0.326469151980122563E+01,0.155229223475737044E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.399292164049109000E+00,0.359714084488698849E+00,0.550690472759351978E+05,0.552598457684324603E+05,0.554505527560429327E+05,0.558322060654303277E+05,0.560229331410904560E+05,0.562146200729885095E+05,0.564046142019634790E+05,0.466227603087759871E+04
0.182116529566582475E+00,0.850895261437485395E+01,0.115078402742532249E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.975837960400430471E+00,0.723922609307747766E+00,0.550690581175354018E+05,0.552599409859462830E+05,0.554506513454746673E+05,0.558322192849425410E+05,0.560230188621326161E+05,0.562131929421350142E+05,0.564045618445018408E+05,0.466405607358342422E+04
0.138904345966574198E-01,0.514738483730546068E+04,0.151690737908224071E+00,0.190799504000000013E+03,0.558322410159999999E+05,0.151520195730789325E-01,0.750392913667035533E+00,0.550690567124146910E+05,0.552598658331689658E+05,0.554506440836846086E+05,0.558321970256743225E+05,0.560230720521972471E+05,0.562133446285950558E+05,0.564046239151711561E+05,0.466421271496163990E+04
0.232584205739323480E+00,0.361601644740051720E+01,0.121379933326219591E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.682765411102323361E+00,0.120218314288559697E+00,0.550691219416769527E+05,0.552598372195370757E+05,0.554506808905073631E+05,0.558323045669766580E+05,0.560230892731501881E+05,0.562129380936127563E+05,0.564045431659060196E+05,0.466439313928816682E+04
0.421340319231834626E+00,0.111558653087354305E+02,0.140757570209004945E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.335424655948434458E+00,0.557214391303728962E+00,0.550690466616864724E+05,0.552597435958851784E+05,0.554506703888991906E+05,0.558322624988207026E+05,0.560231331062279423E+05,0.562133214814694511E+05,0.564046247165260720E+05,0.466471549540253272E+04
0.288973751087712671E+00,0.411856470457627708E+02,0.125033471771045801E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.970476933486370985E+00,0.959852213987080427E+00,0.550690938296299137E+05,0.552598279586436765E+05,0.554505909893706266E+05,0.558322680278806656E+05,0.560229919340485721E+05,0.562146283585779456E+05,0.564045815310884864E+05,0.466485765150434327E+04
0.192829525908300783E-01,0.229160458259135339E+03,0.829774113255497658E+00,0.190799504000000013E+03,0.558322410159999999E+05,0.862061818301894656E+00,0.869251371622787872E+00,0.550690800350230493E+05,0.552598064154727545E+05,0.554506340730030279E+05,0.558323096410113576E+05,0.560228794946256967E+05,0.562128702271975490E+05,0.564046240673046195E+05,0.466501466537164106E+04
0.315940941470657766E+00,0.463908842957442769E+01,0.130322916246751319E+01,0.190799504000000013E+03,0.558322410159999999E+05,0.144090070271813975E+00,0.119807758020701510E+00,0.550690034963154758E+05,0.552598275985966393E+05,0.554506561593577062E+05,0.558323091440994758E+05,0.560229066018030426E+05,0.562128449535019754E+05,0.564046007270894261E+05,0.466570700800224222E+04
