seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.438601637446915660E-01,0.282322929071948283E+04,0.365878603208439568E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.930641869042441588E-01,0.998143381414972053E+00,0.549895278839548773E+05,0.551882291864305735E+05,0.553869318283748144E+05,0.555856436100900173E+05,0.557843659078838900E+05,0.559830674411188520E+05,0.561817818468196929E+05,0.563804984889580301E+05,0.856078505836289150E+04
0.419321113513090593E-01,0.295160107684370269E+04,0.289346755904411668E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.299025763208067508E+00,0.133882897462948264E+00,0.549895228065450938E+05,0.551882320601136889E+05,0.553869250215061838E+05,0.555856476304490352E+05,0.557843667679026112E+05,0.559830798414323945E+05,0.561817864839290196E+05,0.563804890370670619E+05,0.856114520774266384E+04
0.438779669685975121E-01,0.121091023729458152E+04,0.684574535303493215E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.286496277796633114E+00,0.348997625102586861E+00,0.549895311619608838E+05,0.551882290094374694E+05,0.553869280672287568E+05,0.555856466499168819E+05,0.557843662428704047E+05,0.559830590752677526E+05,0.561817866354720682E+05,0.563804901333348462E+05,0.856135668688031910E+04
0.428970435673938222E-01,0.328450828130756190E+04,0.232417477729162728E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.161054999893758127E+00,0.908012125749870669E+00,0.549895250504170181E+05,0.551882249864454134E+05,0.553869343136915923E+05,0.555856397184862290E+05,0.557843564436926317E+05,0.559830765149523431E+05,0.561817876388397199E+05,0.563804835008033988E+05,0.856144092834862386E+04
0.425421838902139068E-01,0.175398315315219793E+04,0.528047053184566240E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.489183733726147263E+00,0.340638710380637200E+00,0.549895244425894343E+05,0.551882331220460910E+05,0.553869266346515942E+05,0.555856427975678234E+05,0.557843496932011403E+05,0.559830605222560844E+05,0.561817799838006540E+05,0.563804989768180021E+05,0.856151436676180128E+04
0.419335298533502279E-01,0.201365132950942643E+04,0.477451871605985179E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.806548085253418923E+00,0.838659689147977505E-01,0.549895272790880408E+05,0.551882287872052475E+05,0.553869295768043376E+05,0.555856509615852265E+05,0.557843670096158821E+05,0.559830710828308511E+05,0.561817993383473877E+05,0.563804965158048799E+05,0.856171735013870421E+04
0.421666177601085837E-01,0.252918621148016882E+04,0.395057526586809649E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.173031745904533990E+00,0.304714613069154205E+00,0.549895360295762948E+05,0.551882246279032188E+05,0.553869371900713522E+05,0.555856417027087955E+05,0.557843529163884523E+05,0.559830701231536805E+05,0.561817857733675555E+05,0.563804845917174825E+05,0.856174668088842009E+04
0.422645276163562122E-01,0.168657872445322164E+04,0.575458829719806997E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.366136722566456796E+00,0.160496778924418659E+00,0.549895211154214558E+05,0.551882177467659931E+05,0.553869278667322287E+05,0.555856458358581294E+05,0.557843633410393595E+05,0.559830716933305157E+05,0.561817788226352350E+05,0.563804981260935310E+05,0.856184531435356075E+04
0.406027246070554612E-01,0.194312153974539069E+04,0.437416721324936364E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.839952013434673406E+00,0.280852849554709738E+00,0.549895259277135920E+05,0.551882331433325380E+05,0.553869290166680366E+05,0.555856453680584600E+05,0.557843493243078337E+05,0.559830660441441942E+05,0.561817859708311153E+05,0.563804972969958108E+05,0.856188278637542135E+04
0.420359086318593117E-01,0.314377346312379950E+04,0.159379647071601571E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.276748323035956922E+00,0.261527401355812206E+00,0.549895315567153957E+05,0.551882245198886812E+05,0.553869232937770721E+05,0.555856479126183476E+05,0.557843669867431163E+05,0.559830801618903715E+05,0.561817839840763190E+05,0.563804854410861444E+05,0.856193239453338356E+04
0.427558292613224658E-01,0.148611869919251103E+04,0.607825857090670163E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.867918594003929567E+00,0.162026497950001382E-01,0.549895303499124857E+05,0.551882182499670162E+05,0.553869263283345936E+05,0.555856410921083952E+05,0.557843600320906116E+05,0.559830805386039065E+05,0.561817861083618045E+05,0.563804934524140263E+05,0.856195029202732076E+04
0.407086603466097832E-01,0.284801490328908312E+04,0.200689216202674742E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.423873928092089458E+00,0.528022076448215527E+00,0.549895165220301205E+05,0.551882265463078802E+05,0.553869222293666753E+05,0.555856520186770940E+05,0.557843618359274042E+05,0.559830715953599865E+05,0.561817852605558001E+05,0.563804872514218805E+05,0.856198957745135522E+04
0.474268177982762676E-01,0.752302105477107489E+03,0.793893000999154164E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.319783057815033023E+00,0.813636793906699629E+00,0.549895231764389027E+05,0.551882356429282299E+05,0.553869400659299572E+05,0.555856383540807947E+05,0.557843595115088392E+05,0.559830761682842858E+05,0.561817920033036935E+05,0.563804982379695211E+05,0.856201101491901136E+04
0.439157301227934144E-01,0.193793955645655683E+04,0.539085723307362930E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.208100527576190020E+00,0.739295448312925929E+00,0.549895264331400249E+05,0.551882329699856273E+05,0.553869205310638426E+05,0.555856381161911413E+05,0.557843555078069767E+05,0.559830739691706840E+05,0.561817925665457587E+05,0.563804912055183013E+05,0.856204124860610682E+04
0.458700621335168951E-01,0.148467048043685236E+04,0.646496774339661906E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.161008851263991032E+00,0.931027051464815680E+00,0.549895239853352396E+05,0.551882348336778887E+05,0.553869264193878480E+05,0.555856470006470117E+05,0.557843607109711156E+05,0.559830792586144744E+05,0.561817852285860863E+05,0.563804892795112464E+05,0.856207167672132164E+04
0.420488374875304591E-01,0.163496380285656460E+04,0.564733178334243857E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.828326537750330716E+00,0.803680454691394625E-01,0.549895165896707404E+05,0.551882253223459047E+05,0.553869228502997648E+05,0.555856460097028466E+05,0.557843573147078860E+05,0.559830672186457887E+05,0.561817905333173403E+05,0.563804836548446619E+05,0.856214092016451468E+04
0.440325606677667847E-01,0.214876213246616680E+04,0.484509010470137669E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.238174108154129455E+00,0.618661915010862096E+00,0.549895234424712107E+05,0.551882323978080167E+05,0.553869366473759146E+05,0.555856377023762980E+05,0.557843638330783506E+05,0.559830765065568994E+05,0.561817811289426172E+05,0.563804864031284887E+05,0.856225896418684533E+04
0.428658567499226179E-01,0.178509672395458529E+04,0.548171695050462815E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.469705795390598813E+00,0.176561635603591477E+00,0.549895262284649652E+05,0.551882256515979752E+05,0.553869208607465480E+05,0.555856443395015012E+05,0.557843726755117314E+05,0.559830780286480876E+05,0.561817842167459021E+05,0.563804970450100955E+05,0.856230953523419885E+04
0.442295669028346591E-01,0.127393578400001434E+04,0.681344859354118926E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.179710403044582245E+00,0.426615621442166471E+00,0.549895295981661038E+05,0.551882303595018238E+05,0.553869371564410903E+05,0.555856508503146979E+05,0.557843710832516372E+05,0.559830714926915898E+05,0.561817853816288334E+05,0.563804829966690522E+05,0.856240223234263067E+04
0.449962981425565955E-01,0.108470076848012627E+04,0.729633112475939982E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.207461083164869192E+00,0.449269662194360153E+00,0.549895218734825248E+05,0.551882246205749179E+05,0.553869259722805291E+05,0.555856511923852013E+05,0.557843568278266903E+05,0.559830675376458530E+05,0.561817896530428552E+05,0.563804811753139948E+05,0.856241685290031819E+04
0.462551753045589709E-01,0.803851955617876570E+03,0.788774608708434632E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.134214743436550515E+00,0.642832031350393462E+00,0.549895228018291964E+05,0.551882315492836206E+05,0.553869370548555889E+05,0.555856370839337178E+05,0.557843565929233446E+05,0.559830646494959365E+05,0.561817823010606808E+05,0.563804928525117502E+05,0.856243012777298100E+04
0.409683749418470744E-01,0.281597137864201932E+04,0.750200054815653439E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.751602693069493455E+00,0.160103481643004614E+00,0.549895270480222825E+05,0.551882221836541430E+05,0.553869401481721870E+05,0.555856436256324960E+05,0.557843595627705508E+05,0.559830774648383740E+05,0.561817843922693501E+05,0.563805027203985373E+05,0.856249001827861684E+04
0.413252895644421192E-01,0.226170635818021628E+04,0.378549483151025434E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.827627961719850536E+00,0.184524265223169226E+00,0.549895283764927663E+05,0.551882312259105965E+05,0.553869456681548545E+05,0.555856401524209505E+05,0.557843653180822439E+05,0.559830693991095759E+05,0.561817850742357041E+05,0.563804905740381218E+05,0.856252019999491495E+04
0.431026396181493077E-01,0.341515455245848580E+04,0.809049652617403608E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.249935060504722084E+00,0.402465519431516427E+00,0.549895250700070537E+05,0.551882279450484275E+05,0.553869385258381590E+05,0.555856448823405299E+05,0.557843596881611229E+05,0.559830709179482728E+05,0.561817803103597471E+05,0.563804874842113859E+05,0.856254741453648239E+04
0.431893090096644172E-01,0.137121744929657098E+04,0.629547502181594387E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.533907978491311219E+00,0.607882048689423082E+00,0.549895255323086603E+05,0.551882212498278313E+05,0.553869321999475142E+05,0.555856470031564168E+05,0.557843607581928954E+05,0.559830713831706889E+05,0.561817858406027517E+05,0.563804917483807003E+05,0.856258777387663577E+04
0.456519294467518377E-01,0.908200014378186665E+03,0.737614242661215780E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.442963720151617946E+00,0.275254189690887330E+00,0.549895209324546813E+05,0.551882326545825636E+05,0.553869338121171677E+05,0.555856462714232111E+05,0.557843570694722730E+05,0.559830807421394202E+05,0.561817893387985459E+05,0.563804890234528211E+05,0.856259081509307907E+04
0.421568125146921449E-01,0.317868438791722156E+04,0.112044856420523697E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.171379884108539132E+00,0.181155444961569323E+00,0.549895214111364403E+05,0.551882240192855170E+05,0.553869317434134573E+05,0.555856421750448571E+05,0.557843644054109391E+05,0.559830698999450615E+05,0.561817954709053738E+05,0.563804900808513994E+05,0.856259758065416281E+04
0.415376834644300558E-01,0.245085933058594219E+04,0.333653258184502199E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.580821231498321655E+00,0.299592338453522511E+00,0.549895263034716627E+05,0.551882346631617838E+05,0.553869214521914546E+05,0.555856496463001604E+05,0.557843686589634890E+05,0.559830702055814691E+05,0.561817833524079397E+05,0.563804838937883760E+05,0.856265335340475394E+04
0.429378851192460109E-01,0.213097409107353587E+04,0.470151874136847447E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.288782244690067968E+00,0.204984363292379818E+00,0.549895205582988856E+05,0.551882302087374264E+05,0.553869360264899587E+05,0.555856423312555344E+05,0.557843612122897757E+05,0.559830784616329547E+05,0.561817886727339574E+05,0.563805039503594526E+05,0.856271255021175602E+04
0.453532114505584907E-01,0.921700279255451164E+03,0.747148125257628304E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.353095326490283357E+00,0.503332479773961117E+00,0.549895249091170263E+05,0.551882241078989391E+05,0.553869337205268748E+05,0.555856386410503837E+05,0.557843486945796612E+05,0.559830726178269324E+05,0.561817762629059143E+05,0.563804850782359426E+05,0.856280703963693850E+04
0.428877403705875473E-01,0.343266396965915601E+04,0.345589442724052107E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.173622300936165569E+00,0.288105043193914279E+00,0.549895232130658187E+05,0.551882408414015954E+05,0.553869341211380161E+05,0.555856452855011084E+05,0.557843594080155890E+05,0.559830700382302239E+05,0.561817887824429999E+05,0.563804943265932961E+05,0.856284635820981384E+04
0.416473857511539675E-01,0.290479946879915997E+04,0.130737532037058041E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.564399111525488495E+00,0.495362524466133464E-01,0.549895283089593941E+05,0.551882352196363718E+05,0.553869437444119612E+05,0.555856453415081414E+05,0.557843574767506725E+05,0.559830729051800154E+05,0.561817870313888634E+05,0.563804959711666088E+05,0.856289340836883275E+04
0.434082254916986071E-01,0.291361324889784237E+04,0.355758282432040107E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.583233280238074844E-01,0.955335336623230336E+00,0.549895318659841068E+05,0.551882261466399650E+05,0.553869355474652693E+05,0.555856369983169061E+05,0.557843539733197758E+05,0.559830695651923306E+05,0.561817840937266592E+05,0.563804942411633092E+05,0.856296466394890012E+04
0.412736004170741050E-01,0.312001805626852865E+04,0.691426022764328185E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.455747622700678368E+00,0.131573284818023911E+00,0.549895322799255009E+05,0.551882195840834756E+05,0.553869351278337417E+05,0.555856418834700380E+05,0.557843516492679555E+05,0.559830788463793651E+05,0.561817892150788830E+05,0.563804867028055887E+05,0.856297882044068137E+04
0.454163835680429090E-01,0.845395944062883927E+03,0.769728973314910969E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.228070841542685337E+00,0.283205504938430275E+00,0.549895295253825243E+05,0.551882256315895065E+05,0.553869402290120415E+05,0.555856390951255162E+05,0.557843685042218203E+05,0.559830658093175953E+05,0.561817843918321742E+05,0.563804928560567641E+05,0.856300663953266849E+04
0.431657796694817283E-01,0.176399516636356725E+04,0.576491992630008054E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.402839516440670176E+00,0.378455542469303852E+00,0.549895131744044629E+05,0.551882256640347623E+05,0.553869350730786755E+05,0.555856416474919170E+05,0.557843564116321722E+05,0.559830676119200580E+05,0.561817858857274114E+05,0.563804805930840521E+05,0.856305935713937106E+04
0.419797386462993638E-01,0.208717369246790395E+04,0.478901071544507118E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.332380237545361945E+00,0.480023864567524439E+00,0.549895221331574212E+05,0.551882366800454620E+05,0.553869242003592663E+05,0.555856408887129437E+05,0.557843471950133098E+05,0.559830721199933832E+05,0.561817885873119012E+05,0.563804884543088774E+05,0.856313658776645207E+04
0.417126119999517292E-01,0.310091011303795767E+04,0.470302321713936475E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.585428825311765544E+00,0.161785188890653825E+00,0.549895222287915312E+05,0.551882361435907587E+05,0.553869299113759262E+05,0.555856457726661829E+05,0.557843686739685945E+05,0.559830798280576564E+05,0.561817781026092707E+05,0.563804924800206281E+05,0.856319904368442440E+04
0.470108385230729453E-01,0.573464836090718563E+03,0.828702293162059567E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.157318134591371617E+00,0.761626832539877840E+00,0.549895259283046107E+05,0.551882330570370541E+05,0.553869233584876711E+05,0.555856473368218431E+05,0.557843601244231177E+05,0.559830730442773929E+05,0.561817890347135690E+05,0.563804926054506868E+05,0.856320660431232136E+04
0.446366621743849376E-01,0.137097781020169100E+04,0.650552157374388873E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.554842864786125101E+00,0.582367053732177620E-01,0.549895293521747444E+05,0.551882272607489867E+05,0.553869317111199198E+05,0.555856498631190188E+05,0.557843619060902929E+05,0.559830711728047390E+05,0.561817911209231825E+05,0.563804888354768918E+05,0.856323254699224162E+04
0.417708055972376563E-01,0.202745098162977115E+04,0.455156050678467816E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.919025191041044409E+00,0.149729724615069743E-01,0.549895266060825161E+05,0.551882270771101466E+05,0.553869249750691597E+05,0.555856375066966502E+05,0.557843699731823435E+05,0.559830701837202650E+05,0.561817924247619594E+05,0.563804871285385234E+05,0.856325419154637530E+04
0.419192504396999968E-01,0.266151850596321901E+04,0.346737163376378887E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.290126249898184474E+00,0.339335610784006925E+00,0.549895256072470802E+05,0.551882312027449370E+05,0.553869303560013432E+05,0.555856454029583401E+05,0.557843533285172307E+05,0.559830779316085027E+05,0.561817811329213000E+05,0.563805051220830501E+05,0.856325903281731553E+04
0.397097532655587768E-01,0.291154503983959466E+04,0.130644668113568313E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.908141416385624844E+00,0.209159216988285157E+00,0.549895237786332145E+05,0.551882346152961109E+05,0.553869374015128997E+05,0.555856450757583152E+05,0.557843569574961657E+05,0.559830673815346163E+05,0.561817807172260873E+05,0.563804912885607846E+05,0.856327805403691673E+04
0.470351865453059875E-01,0.978788791130310869E+03,0.734137662121425172E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.320189260165676781E+00,0.949620610658955200E+00,0.549895252787776408E+05,0.551882318511998310E+05,0.553869403141444345E+05,0.555856391151113785E+05,0.557843713839236516E+05,0.559830678115276751E+05,0.561817911249552126E+05,0.563804950511509669E+05,0.856328499951811682E+04
0.420986286550451283E-01,0.319287471919311611E+04,0.887751734643467960E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.153026623408246354E+00,0.915926576861516240E+00,0.549895247598525311E+05,0.551882206865360640E+05,0.553869246050409274E+05,0.555856447544435141E+05,0.557843615476311825E+05,0.559830652231900967E+05,0.561817920473212944E+05,0.563805004667877147E+05,0.856329914503378677E+04
0.419174326671267958E-01,0.230459526711626449E+04,0.393648046746433944E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.825296101251313252E+00,0.116866534195762872E+00,0.549895215561972582E+05,0.551882186350676566E+05,0.553869389960866101E+05,0.555856457343170259E+05,0.557843695705627542E+05,0.559830676921675040E+05,0.561817843482983808E+05,0.563804988368462364E+05,0.856333130145381983E+04
0.471252025466224883E-01,0.743373524951031072E+03,0.789541690970573806E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.412703433981835954E+00,0.426279301615409001E+00,0.549895278387132130E+05,0.551882253547158616E+05,0.553869313849640384E+05,0.555856413214637359E+05,0.557843612712751201E+05,0.559830631014095488E+05,0.561817940410626034E+05,0.563804946107278956E+05,0.856333856940493570E+04
0.428745160555008067E-01,0.155995758592380639E+04,0.625496513173292024E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.205135941075253347E+00,0.248547760444538107E+00,0.549895198821910599E+05,0.551882272374160311E+05,0.553869286952216280E+05,0.555856508598774890E+05,0.557843604216784806E+05,0.559830672998164882E+05,0.561817832367322189E+05,0.563804892649784742E+05,0.856334001183837245E+04
0.406002536532426087E-01,0.288361352642662723E+04,0.357055610142205104E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.686322608306486281E+00,0.322355205764295383E+00,0.549895269325492336E+05,0.551882227303548134E+05,0.553869345487059400E+05,0.555856505607018917E+05,0.557843689323483486E+05,0.559830643643464500E+05,0.561817786126030696E+05,0.563804890156078036E+05,0.856337161038066915E+04
0.427593174434361192E-01,0.266298595808429809E+04,0.329018882559062475E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.325460313180282179E+00,0.246801538026081291E+00,0.549895223466804891E+05,0.551882165126567052E+05,0.553869361635840105E+05,0.555856424559658699E+05,0.557843523229814455E+05,0.559830672997340807E+05,0.561817860046477217E+05,0.563804813449435242E+05,0.856342791775187106E+04
0.395468910284779290E-01,0.265913620153023840E+04,0.272947152188465700E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.878701454486217837E+00,0.317080004019187012E+00,0.549895241465875733E+05,0.551882256120405291E+05,0.553869254791412823E+05,0.555856467824187785E+05,0.557843651656083821E+05,0.559830750275901082E+05,0.561817904287982747E+05,0.563805004454726077E+05,0.856346888674203728E+04
0.415620388791966486E-01,0.207747980019980650E+04,0.418082414366337640E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.841693860405964500E+00,0.166505801677195392E+00,0.549895146380756414E+05,0.551882277792880850E+05,0.553869280878118443E+05,0.555856397222325977E+05,0.557843520775424695E+05,0.559830669198819887E+05,0.561817820893866956E+05,0.563804976003485936E+05,0.856347989454082381E+04
0.430082837798693579E-01,0.201722139669863759E+04,0.499975259664842964E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.255175952206067758E+00,0.621407675663055770E+00,0.549895314844769819E+05,0.551882312406580750E+05,0.553869318706011327E+05,0.555856467378661982E+05,0.557843658661239242E+05,0.559830691052970578E+05,0.561817989883234113E+05,0.563804915706137981E+05,0.856353946430511860E+04
0.421944618874721886E-01,0.233811355052571162E+04,0.416580506386573513E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.589562326367886635E+00,0.149586449235731569E-02,0.549895280562123808E+05,0.551882303714466689E+05,0.553869231232241800E+05,0.555856505087052137E+05,0.557843549704572288E+05,0.559830691904855630E+05,0.561817846971477338E+05,0.563804821194995457E+05,0.856354252942582571E+04
0.451469549098178630E-01,0.943777751226513374E+03,0.740890509370345618E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.207303275709739665E+00,0.389332664402599171E+00,0.549895272843505227E+05,0.551882349181229438E+05,0.553869296896634842E+05,0.555856422902608829E+05,0.557843569290356245E+05,0.559830762021729097E+05,0.561817804699348344E+05,0.563805025453959679E+05,0.856355288122833917E+04
0.421140169141410725E-01,0.325503658422712942E+04,0.105138146550283043E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.336076957875338422E+00,0.281655275935975502E+00,0.549895262146267414E+05,0.551882253344922574E+05,0.553869324711871377E+05,0.555856497434789198E+05,0.557843700999731736E+05,0.559830644058478647E+05,0.561817811668117647E+05,0.563804928211810766E+05,0.856355796646590352E+04
0.420752508509897039E-01,0.318334948756941048E+04,0.661668162274196281E-01,0.198710196999999994E+03,0.557843616499999989E+05,0.372599940579764533E+00,0.153017682344733785E+00,0.549895281043877767E+05,0.551882212915136770E+05,0.553869297367003455E+05,0.555856521704165934E+05,0.557843579882230842E+05,0.559830747366226497E+05,0.561817910838046082E+05,0.563804971578508994E+05,0.856356659285277783E+04
0.442012061856677310E-01,0.149764097838531416E+04,0.635677368207670845E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.224896214009926737E+00,0.380025350110692106E+00,0.549895195702520068E+05,0.551882239223145953E+05,0.553869410912439998E+05,0.555856390428133382E+05,0.557843504220989344E+05,0.559830779459354089E+05,0.561817822455051792E+05,0.563804878793992393E+05,0.856357433757016224E+04
0.435749855831813054E-01,0.156324585204205937E+04,0.606245988703791094E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.288248580459516845E+00,0.983333949610380176E-01,0.549895190365110248E+05,0.551882332043211500E+05,0.553869288084020227E+05,0.555856475527180592E+05,0.557843731342360406E+05,0.559830690992124146E+05,0.561817903674208937E+05,0.563804966156025257E+05,0.856361449158605319E+04
0.415764916436796444E-01,0.279610089480766055E+04,0.249405900502718963E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.193106229323487671E+00,0.740416310768711394E+00,0.549895346007345433E+05,0.551882395721615103E+05,0.553869302790212241E+05,0.555856386510173470E+05,0.557843637499860924E+05,0.559830692034139138E+05,0.561817862212613472E+05,0.563804945944324281E+05,0.856365864788808722E+04
0.417763064848281768E-01,0.306750236150659384E+04,0.100497899378345662E+00,0.198710196999999994E+03,0.557843616499999989E+05,0.566640879985364831E+00,0.562621330980606280E-01,0.549895275619644453E+05,0.551882135584248899E+05,0.553869290013344289E+05,0.555856414205380643E+05,0.557843551358282566E+05,0.559830686965514687E+05,0.561817834212302041E+05,0.563804901744420931E+05,0.856367032187243422E+04
