seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.509622981470836817E-01,0.430333908329489077E+04,0.385114390268269935E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.703792553194087400E+00,0.326809171562001899E+00,0.550403407630473957E+05,0.552672392802720860E+05,0.554941299550423719E+05,0.557210183809413575E+05,0.559479294671754324E+05,0.561748097770604290E+05,0.564016981727468446E+05,0.684956665439313838E+04
0.517193855999703786E-01,0.219758584398046423E+04,0.651944536335037350E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.855496899971984193E+00,0.111891501908676985E+00,0.550403581921742443E+05,0.552672585302578300E+05,0.554941455583048228E+05,0.557210143227911249E+05,0.559479188883426759E+05,0.561748123690849461E+05,0.564017014356969739E+05,0.684963044748564243E+04
0.671069881650120520E-01,0.667102490352228529E+03,0.882363143858771015E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.636463547265809004E+00,0.682373306169535621E+00,0.550403493330479105E+05,0.552672459349912388E+05,0.554941498643731247E+05,0.557210316329192938E+05,0.559479148190123233E+05,0.561748206286495406E+05,0.564017054422027431E+05,0.684970109035164933E+04
0.571735324612751977E-01,0.162418935562946263E+04,0.727721724827445127E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.480657175729118036E+00,0.974304076582076517E+00,0.550403574729113388E+05,0.552672499278426112E+05,0.554941432449503773E+05,0.557210210029172449E+05,0.559479178038600876E+05,0.561748220898866566E+05,0.564017032703463774E+05,0.684970610327529357E+04
0.501327904678507685E-01,0.570196528938660595E+04,0.237494604595894325E-01,0.226889700000000005E+03,0.557210279999999984E+05,0.569178235931552368E+00,0.357312602575745875E+00,0.550403453450722882E+05,0.552672407960911078E+05,0.554941461480854414E+05,0.557210260967556023E+05,0.559479317298080059E+05,0.561748252662437371E+05,0.564017049788845179E+05,0.684973609028160354E+04
0.505547043909819818E-01,0.607221210156833695E+04,0.127734948421568018E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.487238696388437698E+00,0.272498208714448298E+00,0.550403488087813312E+05,0.552672504930948780E+05,0.554941141245339386E+05,0.557210352351819238E+05,0.559479202214753823E+05,0.561748165989988847E+05,0.564017055199723327E+05,0.684981815263471253E+04
0.674906321543160131E-01,0.810010085617811569E+03,0.861499787454864552E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.637820898204928599E+00,0.766915462530922354E+00,0.550403695269730670E+05,0.552672581927021311E+05,0.554941394877419370E+05,0.557210269021370041E+05,0.559479231371400238E+05,0.561748199655745630E+05,0.564017138959538133E+05,0.684990859928969985E+04
0.529454263601837685E-01,0.504549260311030139E+04,0.405686600080599369E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.244550028795189611E+00,0.748058058897408396E+00,0.550403577008281572E+05,0.552672528237039805E+05,0.554941650489814856E+05,0.557210228899656067E+05,0.559479251944952048E+05,0.561748278901006488E+05,0.564017006161508252E+05,0.684993074899707608E+04
0.560943377044040847E-01,0.188458446756088915E+04,0.728828782311686796E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.870040778254289604E+00,0.740745002820392684E-01,0.550403684357246748E+05,0.552672507539941798E+05,0.554941486282149199E+05,0.557210381074712423E+05,0.559479120261482312E+05,0.561748167669414979E+05,0.564017152446200853E+05,0.684993829767051284E+04
0.527137565345866949E-01,0.417408902023228620E+04,0.507454229040478322E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.387819473151094329E+00,0.955424734609090276E+00,0.550403506878683838E+05,0.552672491914525963E+05,0.554941250221477894E+05,0.557210202874067982E+05,0.559479227760204085E+05,0.561748155461362112E+05,0.564017087863239940E+05,0.684996233689503424E+04
0.526983127990359734E-01,0.609710570328783979E+04,0.200991255155250265E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.293976329277670811E+00,0.635088590203697345E-01,0.550403605847387880E+05,0.552672557906672228E+05,0.554941602946844141E+05,0.557210143862732293E+05,0.559479188849172861E+05,0.561748196321159849E+05,0.564017021234319764E+05,0.684997595041437671E+04
0.554499750322643634E-01,0.241140738499726558E+04,0.677386294986035420E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.167335996947284599E+00,0.360992952273446077E+00,0.550403402740592865E+05,0.552672522884836362E+05,0.554941405691685359E+05,0.557210210585101740E+05,0.559479206371878245E+05,0.561748190114233439E+05,0.564017036107143140E+05,0.684998079443232018E+04
0.539469158121237552E-01,0.624822935945307654E+04,0.268042829317584386E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.136936466521595163E+00,0.487294338040783703E+00,0.550403541416252774E+05,0.552672600868585941E+05,0.554941576844339797E+05,0.557210314944077691E+05,0.559479174157876550E+05,0.561748232086274584E+05,0.564017069747630740E+05,0.684998860075247103E+04
0.506946099566097444E-01,0.575982475501561657E+04,0.134095130878238294E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.418114295447481077E+00,0.286334913618101261E+00,0.550403550425658832E+05,0.552672445031101161E+05,0.554941290849228244E+05,0.557210312322079772E+05,0.559479263440889190E+05,0.561748194724498899E+05,0.564017150696519748E+05,0.684999836596757086E+04
0.587704151534981512E-01,0.210223416943049824E+04,0.718658358926671625E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.590496904767401021E+00,0.899046822717989746E+00,0.550403589040063598E+05,0.552672544037606640E+05,0.554941345340516855E+05,0.557210325368899648E+05,0.559479216080410479E+05,0.561748056516912475E+05,0.564017025013155508E+05,0.685000744189081342E+04
0.598220260993028580E-01,0.146308385613898599E+04,0.756131907787066071E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.785851765262723378E+00,0.568585483042429285E+00,0.550403654842470642E+05,0.552672419163508603E+05,0.554941559320332963E+05,0.557210123551393190E+05,0.559479190147695408E+05,0.561748212989228996E+05,0.564017037383892457E+05,0.685005217506297959E+04
0.491504758447028137E-01,0.437107796558428981E+04,0.343563005037576141E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.845157901595648742E+00,0.592336413829212316E+00,0.550403672966423692E+05,0.552672414676365588E+05,0.554941610166058017E+05,0.557210304119428693E+05,0.559479183405322910E+05,0.561748185744054063E+05,0.564017018250548499E+05,0.685006197809719561E+04
0.499444860578621766E-01,0.520423570164254306E+04,0.254573987079099728E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.697720954505271052E+00,0.556242129107748506E+00,0.550403662871618362E+05,0.552672533488197878E+05,0.554941563415877899E+05,0.557210273258977613E+05,0.559479204856983779E+05,0.561748123166462974E+05,0.564017200894709385E+05,0.685006445067032291E+04
0.508827769980933764E-01,0.473745403477621130E+04,0.285070364694411049E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.549388544075097185E+00,0.366167559073041049E+00,0.550403479744281140E+05,0.552672500820375062E+05,0.554941177095609455E+05,0.557210221206514761E+05,0.559479284989685038E+05,0.561748233719195705E+05,0.564016964658841316E+05,0.685007617733539337E+04
0.533842471427060233E-01,0.191173491028271474E+04,0.676545816759746232E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.869051461184453866E+00,0.320214268902551391E+00,0.550403623562402645E+05,0.552672528045259824E+05,0.554941249727015747E+05,0.557210347701664286E+05,0.559479191027355992E+05,0.561748101410697927E+05,0.564017028871471484E+05,0.685009673363462571E+04
0.577649448155329731E-01,0.228304809815477074E+04,0.722439629666433492E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.253924745640996263E+00,0.464215870861583446E+00,0.550403512258119445E+05,0.552672473192747493E+05,0.554941589038160164E+05,0.557210358928844507E+05,0.559479249102854083E+05,0.561748179149984790E+05,0.564017007367408150E+05,0.685014242717918569E+04
0.523330450007810713E-01,0.474999655921282010E+04,0.359303348397050470E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.909513948618752566E+00,0.782835640752320289E-01,0.550403542568956691E+05,0.552672430833795006E+05,0.554941333426112687E+05,0.557210140657311713E+05,0.559479246441273717E+05,0.561748076154096998E+05,0.564017147381112518E+05,0.685016697280923108E+04
0.512239030267094761E-01,0.413084473543974582E+04,0.441984057946627540E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.638288799763970349E+00,0.966529794350902971E-01,0.550403577387992846E+05,0.552672546203538877E+05,0.554941386265695110E+05,0.557210220028656113E+05,0.559479205687908907E+05,0.561748307442401638E+05,0.564017110144517719E+05,0.685017732471958516E+04
0.610314200309683350E-01,0.992516479004449934E+03,0.828786127327062805E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.865843664586182560E+00,0.237521291364889864E+00,0.550403590571365567E+05,0.552672559479726697E+05,0.554941338337658526E+05,0.557210108299355052E+05,0.559479281509816719E+05,0.561748146229636477E+05,0.564017010164395469E+05,0.685018628132908088E+04
0.501361029503543526E-01,0.552644010342644651E+04,0.318707637503504691E-02,0.226889700000000005E+03,0.557210279999999984E+05,0.925436774162689546E+00,0.894686683379423142E-01,0.550403689361428260E+05,0.552672414672366285E+05,0.554941303360892780E+05,0.557210157329470821E+05,0.559479288814695756E+05,0.561748034226410018E+05,0.564016966639059319E+05,0.685018671927973264E+04
0.535449687943805319E-01,0.448345629084187112E+04,0.428454003277504547E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.300623555818102406E+00,0.566083180845577294E+00,0.550403717603096957E+05,0.552672431537144730E+05,0.554941283185934590E+05,0.557210240009448316E+05,0.559479215758267528E+05,0.561747981893712276E+05,0.564016980144360059E+05,0.685023575297532443E+04
0.508817105339556472E-01,0.316844298158598167E+04,0.540148181618928303E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.810621469653848403E+00,0.577928552282102381E+00,0.550403590139997614E+05,0.552672524608483145E+05,0.554941506119732949E+05,0.557210290521476127E+05,0.559479292456188123E+05,0.561748187540117142E+05,0.564017007538591570E+05,0.685027460389227599E+04
0.537267433531421965E-01,0.314243669282057272E+04,0.581875350104934963E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.972607800748417350E+00,0.147791580392238553E+00,0.550403751899583294E+05,0.552672498090969093E+05,0.554941457190231667E+05,0.557210401420997659E+05,0.559479205451435773E+05,0.561748188971815107E+05,0.564016997228057589E+05,0.685027963965757226E+04
0.521626451246035364E-01,0.460178794890175959E+04,0.365632897068669582E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.548945968777366788E+00,0.641967460193516026E+00,0.550403528625008767E+05,0.552672630374791042E+05,0.554941440480240926E+05,0.557210270107885590E+05,0.559479275236247340E+05,0.561748096642263263E+05,0.564016999355668449E+05,0.685031850606332773E+04
0.535891064035063577E-01,0.392143992701236857E+04,0.509592892238413753E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.670761774167442870E+00,0.580014835651973606E-01,0.550403572047546331E+05,0.552672589518002278E+05,0.554941525489031628E+05,0.557210290215736677E+05,0.559479103214269126E+05,0.561748084076665036E+05,0.564017030636886993E+05,0.685035955434110838E+04
0.517662583767524373E-01,0.568991848289675818E+04,0.134479952233850730E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.427473551413440844E+00,0.467463614139200567E+00,0.550403608090686030E+05,0.552672656746610737E+05,0.554941461200676858E+05,0.557210149675833090E+05,0.559479280935244969E+05,0.561748177007312697E+05,0.564016994188505487E+05,0.685039428150175445E+04
0.499853088627280409E-01,0.543309282127698589E+04,0.200830468471251938E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.405838878395616220E+00,0.710726419304112733E+00,0.550403625058980178E+05,0.552672466470171421E+05,0.554941537623433687E+05,0.557210353830811946E+05,0.559479188074102058E+05,0.561748158238506221E+05,0.564017142988474880E+05,0.685042784558351923E+04
0.524263972059034328E-01,0.524254658325803302E+04,0.433429350135438929E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.321258813740490978E+00,0.109899897562863405E+00,0.550403677373537794E+05,0.552672455085438050E+05,0.554941274248040063E+05,0.557210245003783712E+05,0.559479287670696503E+05,0.561748135059301494E+05,0.564017017709940264E+05,0.685044828624394540E+04
0.531533778982995683E-01,0.480662385572580843E+04,0.465373380816289095E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.200271506850182274E+00,0.655372002548088473E+00,0.550403685606317886E+05,0.552672543596604155E+05,0.554941443274633493E+05,0.557210220091604206E+05,0.559479151409254191E+05,0.561748071592953493E+05,0.564017176442140917E+05,0.685044940495726951E+04
0.546137612026456262E-01,0.561775845759613640E+04,0.413379653730743368E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.627634423233214001E-01,0.958355109848650688E+00,0.550403571868130603E+05,0.552672414030248838E+05,0.554941403684304751E+05,0.557210326147984233E+05,0.559479214149768086E+05,0.561748150934462683E+05,0.564016968619413674E+05,0.685055382232610827E+04
0.517518654642694018E-01,0.409296715986595746E+04,0.384121944750484001E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.946860963518446064E+00,0.908664245506745349E-01,0.550403668744129245E+05,0.552672643856745854E+05,0.554941240313601011E+05,0.557210211789809764E+05,0.559479265650746456E+05,0.561748089899468250E+05,0.564017097497165087E+05,0.685058569056280248E+04
0.539489685459420415E-01,0.265083417083885979E+04,0.648531590691328819E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.739295351544592028E+00,0.137024334375665857E+00,0.550403561445036976E+05,0.552672638685019410E+05,0.554941636258277285E+05,0.557210214082389211E+05,0.559479225976849411E+05,0.561748103870395644E+05,0.564017133808140279E+05,0.685059227382882818E+04
0.602743147542900495E-01,0.139132094713625838E+04,0.793879001969549414E+00,0.226889700000000005E+03,0.557210279999999984E+05,0.474974284798967583E+00,0.845858836459780106E+00,0.550403699473119705E+05,0.552672394519884692E+05,0.554941524306917418E+05,0.557210309167695668E+05,0.559479105357496155E+05,0.561748100826281225E+05,0.564016988468918571E+05,0.685064900275577565E+04
