seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.292685301372213047E-01,0.525736325720030209E+03,0.344518501610680927E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.337843576150582914E+00,0.496240279030334297E+00,0.554335743591130304E+05,0.555300412276526840E+05,0.557229401067378203E+05,0.559158629352411881E+05,0.561087841580785243E+05,0.563016608056396144E+05,0.525256462745244062E+04
0.295946055571397783E-01,0.430158609160463755E+03,0.474573150972193492E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.606895989799979052E+00,0.308101469960357088E+00,0.554335715759109080E+05,0.555300335038397534E+05,0.557229409784852614E+05,0.559158593639523315E+05,0.561087837723798584E+05,0.563016569130605130E+05,0.525394980850709635E+04
0.290940145535794129E-01,0.566349812884793096E+03,0.256688269538535296E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.931650478552257466E+00,0.585366283129715656E-01,0.554335811946581889E+05,0.555300310428831799E+05,0.557229396033563680E+05,0.559158729122060467E+05,0.561087788325718284E+05,0.563016693358179109E+05,0.525396635145628079E+04
0.293077680530095669E-01,0.416248826385013899E+03,0.501988746373484007E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.498225185773383428E+00,0.160930832619810588E+00,0.554335801798681205E+05,0.555300406585821256E+05,0.557229423789060529E+05,0.559158596990532242E+05,0.561087838755263001E+05,0.563016610020780499E+05,0.525448606358267170E+04
0.320592878649951021E-01,0.261769235286590231E+03,0.705321222207452414E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.208471998767404826E+00,0.994781799529540600E+00,0.554335749268055297E+05,0.555300331876472119E+05,0.557229316512316436E+05,0.559158631218413720E+05,0.561087683029618347E+05,0.563016653371392240E+05,0.525471877656413290E+04
0.296046366947136999E-01,0.638522595896879238E+03,0.555393593949722944E-01,0.964575200000000024E+02,0.558194058599999989E+05,0.402751841086089579E+00,0.244847387770057261E-01,0.554335790027349867E+05,0.555300307695089723E+05,0.557229392250994715E+05,0.559158635803828220E+05,0.561087764917944369E+05,0.563016613533848868E+05,0.525476192026704757E+04
0.291537408008927627E-01,0.590231343891583720E+03,0.200004135006059069E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.713602541572564975E+00,0.263630767795654704E-01,0.554335711173306045E+05,0.555300418357910312E+05,0.557229330156860306E+05,0.559158602485611918E+05,0.561087836380981826E+05,0.563016695165788624E+05,0.525482025139639336E+04
0.286427309288292235E-01,0.545992921925662927E+03,0.302658441850487125E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.667331380368095362E+00,0.133454209837753995E+00,0.554335692103793335E+05,0.555300256041848261E+05,0.557229445435867019E+05,0.559158663759407718E+05,0.561087729722608055E+05,0.563016757928969018E+05,0.525499653841051713E+04
0.291255644388802581E-01,0.615012749394049365E+03,0.160808164109216806E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.369349030537857503E+00,0.344447023922265116E+00,0.554335695198968169E+05,0.555300403414830871E+05,0.557229358162333010E+05,0.559158559818805952E+05,0.561087732862463672E+05,0.563016721204599453E+05,0.525503722539973478E+04
0.290335079029654386E-01,0.542230363084114515E+03,0.288492173074058056E+00,0.964575200000000024E+02,0.558194058599999989E+05,0.825160662122167987E+00,0.162760378773804475E-02,0.554335791092854852E+05,0.555300324627278169E+05,0.557229346163500886E+05,0.559158707429870556E+05,0.561087812894596063E+05,0.563016803777692840E+05,0.525521683983737694E+04
