seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.222357161222832660E-01,0.685393437610093770E+03,0.534286034791132347E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.733993915670197672E+00,0.995392395078210535E+00,0.551289734197040161E+05,0.553042082396340411E+05,0.554793002419436452E+05,0.556544770245649852E+05,0.558296206899065510E+05,0.560046781973500474E+05,0.561798795627323634E+05,0.563549499652054510E+05,0.624700343555346444E+04
0.207972599891999947E-01,0.948819400727373477E+03,0.318460409976452197E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.689961445173229104E+00,0.960103453009073737E+00,0.551290366556425870E+05,0.553041852177250476E+05,0.554792686349761570E+05,0.556544658803800849E+05,0.558295908483678431E+05,0.560047269218055953E+05,0.561798883383067077E+05,0.563548610186703081E+05,0.624711225889626166E+04
0.237327469574973027E-01,0.747655970925410998E+03,0.604642933242687475E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.676451713609831473E+00,0.721806753478507646E+00,0.551289541340939613E+05,0.553042290812351421E+05,0.554793363526635803E+05,0.556544624774236509E+05,0.558295443863151668E+05,0.560047159234934879E+05,0.561798566028778587E+05,0.563551138646986146E+05,0.624716912922297342E+04
0.237098084659446325E-01,0.174719811305061103E+04,0.749123695453642047E-01,0.175138820000000010E+03,0.558295912800000006E+05,0.357767930310242122E+00,0.560678423063837306E+00,0.551290021644527660E+05,0.553041754010498407E+05,0.554792909333598582E+05,0.556544110965440777E+05,0.558296175486516004E+05,0.560047304058353620E+05,0.561799157008048278E+05,0.563550371603029125E+05,0.624725190520831984E+04
0.666370741523351073E+00,0.174000781638551345E+02,0.163655062878169755E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.608134667511491478E+00,0.908425610033957054E+00,0.551289755113430219E+05,0.553042131403492967E+05,0.554792763996540743E+05,0.556544762707222835E+05,0.558295885763806291E+05,0.560047604459535214E+05,0.561799635387896269E+05,0.563549792031796460E+05,0.624746312409881011E+04
0.135950107034472079E+00,0.134208400109033175E+02,0.111093774404838186E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.110217001957603955E-02,0.463472999802689467E+00,0.551290020336690504E+05,0.553041772915152324E+05,0.554793216764062745E+05,0.556544352667787971E+05,0.558296239624422014E+05,0.560047912135977749E+05,0.561798527744572639E+05,0.563550395934101180E+05,0.624757184529116603E+04
0.477831865981534987E+00,0.834228835604710639E+01,0.145918883795878096E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.355948038092556707E-01,0.324052296555765895E+00,0.551290230418829597E+05,0.553041985495801273E+05,0.554793048907080447E+05,0.556545075457710045E+05,0.558295453591341720E+05,0.560046895924299388E+05,0.561797971342983728E+05,0.563549731655980650E+05,0.624772916711260768E+04
0.232608814039156099E-01,0.503935330388416048E+03,0.576754433826308310E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.607323503382057206E+00,0.589324280742349993E+00,0.551289515252981582E+05,0.553041473758032807E+05,0.554793044667309805E+05,0.556544844825689361E+05,0.558295323052123713E+05,0.560047906384399612E+05,0.561798774495641555E+05,0.563550385338930355E+05,0.624781845828552832E+04
0.400541916586127200E+00,0.120675730582358636E+02,0.136921425411717812E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.798040789972213949E+00,0.726966550808597761E-01,0.551289587551065997E+05,0.553042459515052979E+05,0.554792656267828570E+05,0.556544528910285153E+05,0.558295553223894894E+05,0.560046821715821643E+05,0.561798392496221131E+05,0.563550315986974965E+05,0.624806187180416691E+04
0.567847723217203670E+00,0.149790230554672554E+02,0.154719801218578934E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.283240486862623431E+00,0.639764464892045193E+00,0.551289959979384803E+05,0.553041799799620276E+05,0.554793094231652576E+05,0.556544847907449439E+05,0.558295578090325653E+05,0.560048342149694217E+05,0.561798464375276017E+05,0.563549918347718340E+05,0.624814027073376565E+04
0.348674702036173734E+00,0.186068610754871813E+02,0.130734603370059155E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.904571435961545878E+00,0.689983894287027000E+00,0.551290266922320370E+05,0.553042205081398715E+05,0.554792764366674164E+05,0.556544923839828916E+05,0.558295894824704446E+05,0.560047740157365697E+05,0.561799435440717498E+05,0.563549861761668799E+05,0.624830877187690567E+04
0.254920819793857459E-01,0.521004403713814327E+03,0.721537136960657577E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.454743622064013031E-01,0.357377476035230401E+00,0.551289837934919196E+05,0.553041637796315335E+05,0.554793242890164838E+05,0.556545022784853791E+05,0.558295635258121911E+05,0.560047311958842984E+05,0.561799487914247584E+05,0.563550197083786989E+05,0.624831566600718088E+04
0.249685913449138042E-01,0.284864226368108461E+03,0.875751139063540740E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.288694195767878858E+00,0.668556940430736768E-01,0.551290088704918453E+05,0.553041965399217734E+05,0.554793113964267977E+05,0.556544909570221498E+05,0.558295954228508781E+05,0.560047520524784268E+05,0.561798744981124837E+05,0.563550683422420407E+05,0.624846320936859320E+04
0.406496919681747504E-01,0.225358924750849745E+02,0.994711374683180716E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.138234848016157902E+00,0.340601209632767521E+00,0.551290318975399641E+05,0.553042218248694626E+05,0.554792807796876950E+05,0.556543737566228810E+05,0.558295650074370133E+05,0.560047478890154089E+05,0.561798544210176187E+05,0.563550969065657846E+05,0.624859621785124727E+04
0.758384368678692966E+00,0.987434680604242665E+01,0.173904873740843824E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.344393277991228097E+00,0.927081364939378760E+00,0.551289955237639442E+05,0.553042138760014277E+05,0.554793290979005542E+05,0.556545439109640356E+05,0.558295570640126825E+05,0.560047639414764199E+05,0.561799080963361339E+05,0.563550361651774510E+05,0.624862166570651971E+04
0.163791301350123708E+00,0.840756872931120647E+01,0.113809047658380891E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.138625056053319401E+00,0.623608080281037092E+00,0.551289959624786643E+05,0.553041977294640892E+05,0.554792787027702143E+05,0.556545487922721222E+05,0.558295764310138475E+05,0.560047289340444477E+05,0.561799241569395526E+05,0.563549858409801382E+05,0.624862871452751187E+04
0.226206087318597884E-01,0.148874497248293255E+04,0.888943643005253997E-01,0.175138820000000010E+03,0.558295912800000006E+05,0.398349510770464765E+00,0.270633974982922632E+00,0.551290827262045423E+05,0.553041946909948310E+05,0.554793471870282592E+05,0.556544417742318110E+05,0.558295523792521126E+05,0.560047297210573015E+05,0.561799214743253251E+05,0.563550330009529862E+05,0.624863076445887418E+04
0.193347305470446096E+00,0.256224503416938134E+02,0.116015302989962721E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.512058779424772514E+00,0.133049172723586379E+00,0.551290355137472943E+05,0.553042158085692863E+05,0.554792831643491008E+05,0.556544319569306099E+05,0.558295335998395094E+05,0.560047953389168397E+05,0.561798776922495890E+05,0.563549850217241983E+05,0.624870172076980361E+04
0.995646245891002812E+00,0.153734514368106545E+02,0.197319357619369806E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.554623168677984446E+00,0.731871535927313688E+00,0.551290230015780035E+05,0.553041967570449415E+05,0.554792949132177382E+05,0.556544176943702696E+05,0.558296204105564539E+05,0.560047697868554460E+05,0.561798126004081714E+05,0.563550195096116367E+05,0.624871185448164306E+04
0.237717939154262065E-01,0.148984526585845856E+04,0.383522801537029223E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.946394463964810417E+00,0.210428683251695309E+00,0.551290693028595269E+05,0.553042101229150940E+05,0.554793655468114157E+05,0.556544531933756007E+05,0.558295292162378537E+05,0.560047321740583066E+05,0.561798709246637954E+05,0.563549749552407884E+05,0.624873305103138682E+04
0.504899953007044489E+00,0.140416270645439898E+02,0.148196059657850321E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.322769950133140471E+00,0.528611399421693551E+00,0.551289806695217412E+05,0.553042784779290523E+05,0.554793198625707373E+05,0.556544764777951859E+05,0.558296002054448545E+05,0.560047994625342253E+05,0.561798872919969508E+05,0.563550613755881859E+05,0.624876180690942965E+04
0.646177194061792526E+00,0.408957127227323269E+02,0.159719465745162315E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.900032502440051618E+00,0.947344663799407072E+00,0.551289700586506733E+05,0.553041962658355187E+05,0.554792788437826821E+05,0.556545523652640913E+05,0.558295327953188389E+05,0.560047861451425269E+05,0.561798844994931860E+05,0.563549932171304317E+05,0.624878166003869956E+04
0.654079952580237989E+00,0.833987261804936786E+01,0.163675116852528313E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.788256231317467360E-01,0.163415109717333196E+00,0.551290031769199122E+05,0.553041799132021843E+05,0.554793214945731670E+05,0.556545416903050864E+05,0.558295097273180436E+05,0.560047962610073155E+05,0.561798827159425928E+05,0.563549940938814616E+05,0.624881014545594826E+04
0.531369792480705039E+00,0.851337276877663385E+01,0.150759039514905413E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.447019986229281796E+00,0.119375240745795072E+00,0.551290262428257629E+05,0.553042458297883641E+05,0.554793542873416445E+05,0.556544686725866122E+05,0.558295649992382823E+05,0.560048030269471565E+05,0.561798678117448508E+05,0.563549977562232161E+05,0.624885181113749968E+04
0.864374871321637817E+00,0.113985539546339165E+02,0.184373813942145626E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.325413539961544818E+00,0.512136365139225003E+00,0.551290398219643539E+05,0.553042678230683887E+05,0.554793315309600075E+05,0.556544114779526135E+05,0.558295860025557704E+05,0.560047052788316723E+05,0.561798774023357473E+05,0.563549981325407498E+05,0.624887300973542824E+04
0.222083825278150751E-01,0.169587699303104523E+04,0.624756480240395151E-01,0.175138820000000010E+03,0.558295912800000006E+05,0.334180453633936503E+00,0.348461933055596029E+00,0.551289892433302084E+05,0.553042201438672855E+05,0.554792789441850473E+05,0.556543872399112515E+05,0.558295814352910893E+05,0.560047169232461747E+05,0.561799224684764995E+05,0.563550627405074774E+05,0.624888793732650993E+04
0.104135239921523529E+00,0.233495805841542499E+02,0.105895141491812006E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.539351487725227452E+00,0.209424413862430658E+00,0.551290079056859031E+05,0.553042326409474699E+05,0.554792634014270952E+05,0.556544790604209775E+05,0.558295679533214352E+05,0.560047579037617761E+05,0.561798229210074933E+05,0.563549926840346961E+05,0.624896298402635330E+04
0.252566446606779967E-01,0.881949640851051413E+03,0.571139242859100782E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.586246436048804886E+00,0.495516058280951910E+00,0.551290090535548297E+05,0.553042558755088685E+05,0.554792806080325390E+05,0.556544452304099614E+05,0.558295497531208603E+05,0.560047809416109521E+05,0.561798298112760967E+05,0.563549940302595787E+05,0.624897559125544467E+04
0.218016192797175420E-01,0.173319750629806276E+04,0.981863407544403544E-01,0.175138820000000010E+03,0.558295912800000006E+05,0.419242444354138322E+00,0.966893001985210665E+00,0.551290386940046737E+05,0.553041767984709004E+05,0.554792878420665220E+05,0.556544526989831575E+05,0.558295175150582363E+05,0.560047256732225287E+05,0.561798459025489938E+05,0.563549325731553326E+05,0.624899642744197627E+04
0.236387116755912216E-01,0.294341281061716927E+03,0.688657676838345556E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.915179721684812653E+00,0.988613783763157672E+00,0.551290219836743563E+05,0.553042516853658744E+05,0.554793037425557704E+05,0.556544648615202896E+05,0.558295738610248445E+05,0.560046949992853115E+05,0.561798944365537900E+05,0.563550161376619653E+05,0.624906437392000407E+04
0.224697432117959631E-01,0.160141456351997226E+04,0.101296846095211557E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.355321643780585117E+00,0.698542445780423793E+00,0.551289516216050251E+05,0.553042252962800703E+05,0.554793550759332866E+05,0.556544184867732474E+05,0.558295835108384999E+05,0.560047142302604334E+05,0.561798802981349872E+05,0.563550288912878168E+05,0.624908472594394698E+04
0.700329129509662640E+00,0.228629349244122437E+02,0.166918154109516936E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.633318928237720402E+00,0.774131491778822012E+00,0.551289723945650185E+05,0.553042189238178689E+05,0.554793025723985847E+05,0.556544198248729299E+05,0.558296109044773693E+05,0.560047446502135426E+05,0.561799155598930520E+05,0.563550012279929069E+05,0.624910113835988886E+04
0.501928358652936502E+00,0.140986252012500852E+02,0.148338643826681049E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.301910023281401702E-02,0.514538949104219379E+00,0.551290408395554623E+05,0.553042440269255894E+05,0.554792327380513379E+05,0.556544807948874150E+05,0.558295446832166344E+05,0.560047625827733791E+05,0.561798827564594540E+05,0.563549963779380050E+05,0.624911296346608469E+04
0.722621867287780772E+00,0.559040797368576108E+02,0.167187415830111941E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.955150219998738836E+00,0.845707363939352308E+00,0.551289989736399511E+05,0.553041744777567583E+05,0.554793021764014266E+05,0.556544778273599295E+05,0.558295245349882462E+05,0.560047869019820500E+05,0.561798900365933368E+05,0.563550512973945879E+05,0.624927509288335204E+04
0.226186251466784470E-01,0.152247603164824886E+04,0.643622896047621601E-01,0.175138820000000010E+03,0.558295912800000006E+05,0.893441404845385145E+00,0.132963834768552419E+00,0.551290616065809882E+05,0.553041949746837272E+05,0.554793123379670869E+05,0.556544223485493203E+05,0.558295902990973118E+05,0.560048096280169775E+05,0.561799299749715283E+05,0.563549911087664223E+05,0.624933050100402397E+04
0.864665715433843740E+00,0.282154892511114852E+02,0.183611076587663558E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.618906043753169488E+00,0.807928137729897466E+00,0.551290200208430688E+05,0.553042435504116656E+05,0.554793139877631111E+05,0.556544361824336884E+05,0.558295904674844205E+05,0.560047849693294120E+05,0.561799384022522136E+05,0.563550291981273840E+05,0.624933874274831851E+04
0.254779982927031794E-01,0.281643942908556028E+03,0.705978623643240044E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.882603474490551765E+00,0.902640903820613349E+00,0.551289417527967598E+05,0.553042102505210933E+05,0.554793027789247644E+05,0.556544681265684630E+05,0.558295855626622069E+05,0.560047434957507503E+05,0.561799567316797256E+05,0.563550161638340724E+05,0.624934905751484530E+04
0.561359262481268440E+00,0.102070429156296427E+02,0.154444883081527906E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.116222401737305272E-01,0.986102057746464533E+00,0.551290221976470129E+05,0.553042650366966991E+05,0.554793345415250005E+05,0.556544164062331038E+05,0.558295352136250440E+05,0.560047772034603549E+05,0.561798838519377387E+05,0.563550784166376834E+05,0.624936697506098426E+04
0.881449185757756437E+00,0.205208035639727413E+02,0.185806235715424339E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.582189433962112535E+00,0.966342090628091038E-01,0.551289900245544050E+05,0.553042847840986506E+05,0.554793116427003624E+05,0.556544692888779755E+05,0.558295177512754526E+05,0.560047511989792911E+05,0.561798484248700770E+05,0.563549703803807133E+05,0.624936831748164332E+04
0.857966766277651560E+00,0.141679824167369368E+02,0.184135731146446591E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.911139758167909680E-01,0.520017682453165264E+00,0.551290202252735617E+05,0.553042040261448055E+05,0.554792924758173031E+05,0.556544252350163079E+05,0.558296023810338011E+05,0.560048320703837671E+05,0.561798603565107551E+05,0.563550079528252245E+05,0.624937648279827408E+04
0.480754060451424436E+00,0.984535649883112818E+01,0.146113350202900127E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.163701049143526178E+00,0.206255692208543201E+00,0.551290723700597737E+05,0.553041751174130914E+05,0.554793066446692465E+05,0.556544931093034393E+05,0.558295196806598833E+05,0.560047663105479878E+05,0.561798500610960546E+05,0.563550136737272842E+05,0.624941974269670663E+04
0.370566480170043067E+00,0.120224048376958219E+02,0.134204231598279522E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.560511111244022753E+00,0.694759831354643143E+00,0.551289602387947161E+05,0.553041437087328814E+05,0.554793072346505505E+05,0.556545022795335972E+05,0.558295582793113208E+05,0.560047367639430886E+05,0.561798650238590562E+05,0.563550497968623094E+05,0.624942411566877763E+04
0.123307149079605605E+00,0.136334343574311116E+02,0.108207096437022354E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.630168861567579452E+00,0.523346733433016298E+00,0.551290174831540280E+05,0.553041810082793381E+05,0.554793205262111369E+05,0.556544378503507687E+05,0.558295190260516392E+05,0.560047928086079337E+05,0.561798267215215310E+05,0.563549450038002979E+05,0.624942512249938227E+04
0.425780121451369731E+00,0.125650289182710733E+02,0.139916745421371469E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.381553892902050495E+00,0.146363396937671558E+00,0.551290289005142913E+05,0.553041906717278980E+05,0.554793429916534369E+05,0.556544233583204186E+05,0.558295781604910298E+05,0.560047459761254868E+05,0.561798124854390044E+05,0.563550002631132375E+05,0.624944949932647341E+04
0.539360274117118177E+00,0.150750020931619684E+02,0.151171672621342790E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.451121548308351938E+00,0.639319464868009946E+00,0.551290222195376045E+05,0.553042124795368072E+05,0.554793621627959583E+05,0.556544728440752442E+05,0.558295583696583417E+05,0.560047547228758995E+05,0.561798638435615358E+05,0.563550434592704478E+05,0.624953211842177279E+04
0.246994438168745244E-01,0.118304544163498258E+04,0.217956041176616572E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.551537050886178659E+00,0.291074427250813339E+00,0.551290264005662029E+05,0.553041986112032610E+05,0.554793710276725105E+05,0.556544744620390702E+05,0.558295876171475829E+05,0.560047379073641569E+05,0.561798636789054435E+05,0.563550119516691775E+05,0.624954661459184081E+04
0.265996335514338926E-01,0.214696309636438127E+04,0.220870916374559245E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.104611867233927527E+00,0.352077325051306678E+00,0.551290179150088443E+05,0.553042138484827010E+05,0.554793163657197874E+05,0.556544641231883143E+05,0.558295912091407954E+05,0.560046986881936318E+05,0.561799020913043933E+05,0.563549905564502769E+05,0.624955143270626104E+04
0.378882118728928630E+00,0.156273455274930164E+02,0.133955898223140513E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.933855623872245966E+00,0.489964590025139646E+00,0.551289872547577688E+05,0.553042252741857519E+05,0.554792601783777282E+05,0.556544729440447481E+05,0.558295648867400523E+05,0.560046990435035332E+05,0.561798633001214621E+05,0.563550677141389169E+05,0.624957769666500644E+04
0.922434440083229057E+00,0.811817684438138976E+01,0.190497134675652013E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.260899941785747880E+00,0.512075510828938651E+00,0.551289606915019540E+05,0.553041987506449441E+05,0.554792575015189650E+05,0.556544802522755053E+05,0.558295862750940942E+05,0.560047683047615283E+05,0.561798776707980869E+05,0.563549969693088133E+05,0.624959289689857542E+04
0.931636983668914453E+00,0.819318704671121978E+01,0.191160395527671501E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.356954064953353911E+00,0.830838432281362782E+00,0.551289936652272445E+05,0.553041855061079914E+05,0.554792978719426392E+05,0.556544469132830491E+05,0.558296062973412554E+05,0.560047420139828537E+05,0.561798924436759917E+05,0.563549855541908619E+05,0.624959782047825684E+04
0.862965903883401109E+00,0.239290361859192409E+02,0.183435710606876601E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.806959389793233450E+00,0.352626007413905762E+00,0.551289725663630961E+05,0.553041733889667084E+05,0.554793031120758824E+05,0.556544652093350887E+05,0.558295136134357454E+05,0.560047569515708165E+05,0.561798933498136830E+05,0.563550509055098446E+05,0.624965773173979142E+04
0.122177421618704596E+00,0.169349834165150490E+02,0.108454022546668405E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.631700301777839979E+00,0.997869226687005950E-01,0.551289791162151741E+05,0.553042209240774173E+05,0.554792941696260241E+05,0.556543710677943527E+05,0.558295732206557295E+05,0.560047624282096585E+05,0.561798741419620928E+05,0.563550645828086344E+05,0.624968369482691105E+04
0.239922250669189624E+00,0.183711070832529906E+02,0.120457947865060011E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.612227603919111796E+00,0.886041560213320478E+00,0.551290000834403545E+05,0.553041951926539186E+05,0.554793337504673691E+05,0.556544926287658964E+05,0.558296229925901716E+05,0.560048007151891870E+05,0.561799011504168011E+05,0.563550272934514796E+05,0.624971708031802336E+04
0.716583604972463317E+00,0.184302849778256004E+02,0.169323954933358345E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.338654128266800802E+00,0.705700520759252464E-01,0.551289826989477369E+05,0.553042021722758291E+05,0.554793080102550302E+05,0.556544348304369269E+05,0.558295521720555917E+05,0.560048047438421272E+05,0.561799195808080476E+05,0.563549904965728929E+05,0.624971971657601716E+04
0.189852402256066505E+00,0.225140456077880877E+02,0.114120950253100828E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.880910305498948332E+00,0.606960008418998664E+00,0.551289712265343187E+05,0.553041960573984034E+05,0.554792913839855319E+05,0.556544010243098237E+05,0.558295650159786092E+05,0.560047023307912605E+05,0.561798866386131922E+05,0.563549570246440126E+05,0.624977733329909643E+04
0.239269327454559866E-01,0.103898914696360998E+04,0.527868233713017498E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.861709323175656960E+00,0.487777380308253905E+00,0.551290444974016500E+05,0.553042102592803276E+05,0.554792537421122397E+05,0.556544478013948974E+05,0.558295207204631952E+05,0.560047608230160913E+05,0.561799248446676356E+05,0.563550065229954635E+05,0.624989893950293754E+04
0.247533661678516724E-01,0.122771180626148112E+04,0.406985739196362384E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.979396401163007413E+00,0.324712670001071858E-02,0.551290115442179376E+05,0.553041958626650376E+05,0.554793026539677376E+05,0.556544584349008073E+05,0.558296294929569704E+05,0.560047350280199898E+05,0.561799138941821366E+05,0.563549732870980370E+05,0.624991525826095949E+04
0.490185977342932483E-01,0.187725244046605972E+02,0.997099945669280618E+00,0.175138820000000010E+03,0.558295912800000006E+05,0.523529381733719101E+00,0.884138822634531196E-01,0.551290166108999838E+05,0.553042261922728576E+05,0.554793328313585735E+05,0.556544478289573162E+05,0.558295804863570447E+05,0.560047663076505487E+05,0.561798841717854521E+05,0.563549011613265466E+05,0.624998019158706848E+04
0.428087509082509587E+00,0.197876485799321564E+02,0.139239156539295750E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.673802323736683029E+00,0.842452325002799984E+00,0.551289849689802068E+05,0.553041650655647027E+05,0.554793347271501843E+05,0.556545245737183141E+05,0.558295840689820834E+05,0.560047711220945930E+05,0.561798547690912674E+05,0.563550000056050631E+05,0.624999683304369137E+04
0.133152371338393583E+00,0.182884788936923179E+02,0.108901683736137800E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.907134818472648430E+00,0.157700771925758626E+00,0.551290040779781848E+05,0.553041556199784900E+05,0.554792909728017548E+05,0.556545004697322656E+05,0.558295179903699391E+05,0.560047325839144032E+05,0.561798824363577005E+05,0.563550505554181946E+05,0.625000838551803827E+04
0.481775107503030209E+00,0.253599874869626483E+02,0.145056389810344832E+01,0.175138820000000010E+03,0.558295912800000006E+05,0.781501323613246868E+00,0.409145981623542793E-01,0.551290338072260856E+05,0.553042314080655851E+05,0.554792461325845288E+05,0.556544912625593424E+05,0.558295531480043937E+05,0.560047280317209443E+05,0.561798370153436554E+05,0.563550394718339521E+05,0.625005253625579735E+04
