seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.375019465082851278E+00,0.701796642812774341E+01,0.133748685109123144E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.983355362439752967E+00,0.503851052031735053E-01,0.553352756706518121E+05,0.557165758578155728E+05,0.560960515438752700E+05,0.116829002376041262E+05
0.187905306165411096E+00,0.140491417182567968E+01,0.116646271161046466E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.107749391153273241E+00,0.456457037888199565E-01,0.553352082543475917E+05,0.557165505149027376E+05,0.560960646723145546E+05,0.116829790096853249E+05
0.945045573120572580E+00,0.275981320013950837E+01,0.192995344331750274E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.523390880664762817E-01,0.772790720874280024E+00,0.553352062220319567E+05,0.557166195828590353E+05,0.560962954693423308E+05,0.116829872871324878E+05
0.711063743440699669E+00,0.330146885763377362E+01,0.167815880540708617E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.938475216081552710E+00,0.626977050940898617E+00,0.553351568828898962E+05,0.557165746644729661E+05,0.560960812727707962E+05,0.116830644937146171E+05
0.608005008179877349E+00,0.631710873128571215E+01,0.157366068213985133E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.812675000501376421E+00,0.751997595169526689E+00,0.553351727889675021E+05,0.557165379227428566E+05,0.560961748391753063E+05,0.116831759318813838E+05
0.839475846077045951E+00,0.415155165334667942E+01,0.181761074263153022E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.493003499406787948E+00,0.804110767719419250E+00,0.553353544921193024E+05,0.557165754376131226E+05,0.560961707567922713E+05,0.116832840694594215E+05
0.719736237620471120E+00,0.414773188886196209E+01,0.168506149136585615E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.714988023714173138E+00,0.989775961517715186E+00,0.553351351766802254E+05,0.557166184602825306E+05,0.560960776124866825E+05,0.116833229451994630E+05
0.471230435398633074E+00,0.390759168230976828E+01,0.143513813891467223E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.942464016264741855E+00,0.155080860984792956E+00,0.553352407288816830E+05,0.557165473652952205E+05,0.560961609088394180E+05,0.116833954757957526E+05
0.548431893037500839E+00,0.298522993221342015E+01,0.152633687324751532E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.216925255652201887E+00,0.116443415168218878E+00,0.553351861076392233E+05,0.557166173580518880E+05,0.560962546002725067E+05,0.116834494889770849E+05
0.233061858642366587E+00,0.622469579462484024E+01,0.119612495263646190E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.635744941274222097E+00,0.653857522805993741E+00,0.553352273724146653E+05,0.557165564058073651E+05,0.560960832131936404E+05,0.116834865664782810E+05
0.229922727386945511E-01,0.526376824828490726E+02,0.623241668041892294E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.989282896889076890E+00,0.977383357713270562E+00,0.553351554911856801E+05,0.557165831404528944E+05,0.560961508799355288E+05,0.116835706070231154E+05
0.262771190158175988E-01,0.319828395047860887E+02,0.822289796771373926E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.770131645637442297E+00,0.956812374054760606E+00,0.553352210781637841E+05,0.557165779991078234E+05,0.560962061111913572E+05,0.116835786733089608E+05
0.544508030307229940E+00,0.653874280566371979E+01,0.150899405499834249E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.859646327298789981E+00,0.554558839954985783E+00,0.553353197750928884E+05,0.557165958760902067E+05,0.560962311937737468E+05,0.116835871380316530E+05
0.722077351880547669E+00,0.229208140251280312E+01,0.170210554796464364E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.432033818778100542E+00,0.148425843521727580E+00,0.553351465767810587E+05,0.557165493437173718E+05,0.560961221369802515E+05,0.116836025287590401E+05
0.505821403433393990E+00,0.802225795151078813E+01,0.147882657140601026E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.607664805301175726E+00,0.215753497586471887E+00,0.553351858500699745E+05,0.557166081152948391E+05,0.560960884144066731E+05,0.116836705355064823E+05
0.529806667581704471E+00,0.207444187877766684E+01,0.150872716498166470E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.413269631268687043E+00,0.476767950300402532E+00,0.553352059606377297E+05,0.557165758522163305E+05,0.560960365781085493E+05,0.116836856310975163E+05
0.747855552708811655E+00,0.267011371559979116E+01,0.172995292227090891E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.347741543945484857E-01,0.417502988397256580E+00,0.553352178684484825E+05,0.557166199406267406E+05,0.560960454198102816E+05,0.116837513758082041E+05
0.559645886916068869E+00,0.323505542442778538E+01,0.153897747942045893E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.478269714496876330E+00,0.364322143181767477E+00,0.553351745691540782E+05,0.557166140068188251E+05,0.560961879030017008E+05,0.116838420664418136E+05
0.244161302773320960E-01,0.369178685186089297E+03,0.289816260110112689E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.716252156016647046E+00,0.726958901048318951E+00,0.553352319020200594E+05,0.557166204063713303E+05,0.560961964115721712E+05,0.116838456963150784E+05
0.612570156127466126E+00,0.487184769320644850E+01,0.156532170471978094E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.952151442407740189E+00,0.791301440596340777E+00,0.553352129103585685E+05,0.557166132459274304E+05,0.560960446743435750E+05,0.116838609438180847E+05
0.971655512301683455E+00,0.278948901752752176E+01,0.195533355552607691E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.163726062245083570E+00,0.630278262454545268E-01,0.553352922494497980E+05,0.557165338204784857E+05,0.560961709528488063E+05,0.116838748219243880E+05
0.219860452436558940E+00,0.217715386250204368E+01,0.118421429410140067E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.639718356167651159E+00,0.758478719750489527E+00,0.553351733133141970E+05,0.557165886694526853E+05,0.560962374008949555E+05,0.116839164399168531E+05
0.744500516632057519E+00,0.163230275288969584E+01,0.171729024856522128E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.966931523898316048E+00,0.243475743593669997E+00,0.553352677249207482E+05,0.557166044631337063E+05,0.560961304933867577E+05,0.116839984169774380E+05
0.813105582815411454E+00,0.730552373396908195E+01,0.178119292921446148E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.957974719290973775E+00,0.216205018500469248E+00,0.553353124734889934E+05,0.557165740766578456E+05,0.560961813356131242E+05,0.116840273558018653E+05
0.504130380328807859E+00,0.550890802799741053E+01,0.147609441092978688E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.617384354149649428E+00,0.396457626626240456E+00,0.553351716307083625E+05,0.557165621152390959E+05,0.560961086595657689E+05,0.116840749501594000E+05
0.581651913425674016E+00,0.137191864894535129E+02,0.153397064433610431E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.918095358732359923E+00,0.938022220907249626E+00,0.553351928393728813E+05,0.557166093470627311E+05,0.560960343292820253E+05,0.116841862262978029E+05
0.107900112388394601E+00,0.209856739929127167E+01,0.107804292097023624E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.259292599801320522E+00,0.266779838719752249E+00,0.553353172442687792E+05,0.557165396124313847E+05,0.560961605215106611E+05,0.116842259732614821E+05
0.573257267744454624E+00,0.443900816669770215E+01,0.154859559871644881E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.459020159201817934E+00,0.981229774644966746E+00,0.553351937187801959E+05,0.557165496149800529E+05,0.560961891463675274E+05,0.116842400186503164E+05
0.831262050506266892E+00,0.113833549578616067E+01,0.181387065903650946E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.411775023652112326E+00,0.146738381436787330E+00,0.553352609295314687E+05,0.557165877263382063E+05,0.560961254070034411E+05,0.116842446936016313E+05
0.266762898733352460E+00,0.177747784177970081E+01,0.123745342302523587E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.828762653395871740E+00,0.141969835543351547E+00,0.553353000459765390E+05,0.557166113813509874E+05,0.560960762373948382E+05,0.116843629524727148E+05
0.847601074901499496E+00,0.226249691770308692E+01,0.182879595588429744E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.277990287897323052E+00,0.949172613699518775E+00,0.553351273867710624E+05,0.557165638467528988E+05,0.560961401596000651E+05,0.116843942057844833E+05
0.556349760761427725E+00,0.404823461081452951E+01,0.152356456217607406E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.888412704651415974E+00,0.409473036665942203E+00,0.553353720534901149E+05,0.557165832465133062E+05,0.560961327308615146E+05,0.116844086580481453E+05
0.400319773095327569E+00,0.231071412169395796E+01,0.137876178018060824E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.450514816129085116E+00,0.313633054955585522E+00,0.553352845884056733E+05,0.557166067372130710E+05,0.560962297748339479E+05,0.116844690250779458E+05
0.503914964866399528E+00,0.335969174751387412E+01,0.147723065925061170E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.623849116046229613E+00,0.116752669987837017E-01,0.553353512469219568E+05,0.557165767566176146E+05,0.560961185864113868E+05,0.116844729425893565E+05
0.200108504091512582E-01,0.343916694331707447E+03,0.550314423788101428E-01,0.380395289999999989E+03,0.557156233900000007E+05,0.242567558903415970E+00,0.908436509730704445E+00,0.553353327522942709E+05,0.557166043605192899E+05,0.560961308435443862E+05,0.116845452912922865E+05
0.862398340343809716E-01,0.449866365111421107E+01,0.101728269196866461E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.929417336930778881E+00,0.901404063059105698E+00,0.553352877817049157E+05,0.557166044089803181E+05,0.560960168235338497E+05,0.116845592998733100E+05
0.265743357649978751E-01,0.172805555247361013E+03,0.705071172178011407E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.873491617092732486E+00,0.875046688274054851E+00,0.553352274715379026E+05,0.557165669712478557E+05,0.560961627597113111E+05,0.116845800260671749E+05
0.226633202478386808E-01,0.377891741976382320E+03,0.509553760401705191E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.595805965042025099E+00,0.200636184645707955E+00,0.553352288537662316E+05,0.557166005305501967E+05,0.560960944224473496E+05,0.116845923752560502E+05
0.602563447179937373E+00,0.263432996961218846E+01,0.158119112005938489E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.407558244426665328E+00,0.477833631829374383E+00,0.553351365531872507E+05,0.557165747327880745E+05,0.560960914836040683E+05,0.116846598961714153E+05
0.933499787127673869E-01,0.260335498315242431E+01,0.103662690564614413E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.861123399321755634E+00,0.932047238392097133E+00,0.553353460840363623E+05,0.557166163160982614E+05,0.560961627216636698E+05,0.116846678296559476E+05
0.557869657266522045E+00,0.476334440679702098E+01,0.152923134740536870E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.736214453325304219E+00,0.775796766188844966E+00,0.553352606268950331E+05,0.557165843587178460E+05,0.560960897432114216E+05,0.116846767232058155E+05
0.322492500461019127E+00,0.115536579923886018E+01,0.130392024579957955E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.229397202470944042E-01,0.399391594507674919E+00,0.553350844399580383E+05,0.557166216105115163E+05,0.560962340844025457E+05,0.116846832934520735E+05
0.249208912341356524E-01,0.314057999042474478E+03,0.555546317221926378E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.869088554497764343E+00,0.730819542475730222E+00,0.553352449907503833E+05,0.557165989938741695E+05,0.560961756755443639E+05,0.116847050899172937E+05
0.217366723423684620E-01,0.282862590019312108E+03,0.340659196841906320E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.339689513347587124E+00,0.319266936280415026E+00,0.553352728046874472E+05,0.557165973988287806E+05,0.560961144981038015E+05,0.116847219393759715E+05
0.892955979659464494E+00,0.170693748527342715E+01,0.187248867770961480E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.449172815646406431E+00,0.829923243035670111E-01,0.553353296525374390E+05,0.557165774697558663E+05,0.560961589544943345E+05,0.116847295375809863E+05
0.214316162444053195E-01,0.336190838743169763E+03,0.455069826334102923E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.937243377720695214E+00,0.734992513974246031E+00,0.553351421483335725E+05,0.557166167966129506E+05,0.560961441974501140E+05,0.116847553578105635E+05
0.221365175971134816E-01,0.218582130109833628E+03,0.348426301898493274E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.300537840682518320E+00,0.643007162917791808E+00,0.553353247579790041E+05,0.557165969854979121E+05,0.560961499624253265E+05,0.116847559288981956E+05
0.585749274950377388E-01,0.361958516700941368E+01,0.102317574081720708E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.196835796949543750E-02,0.127347608539629675E+00,0.553353122626455443E+05,0.557166034128895990E+05,0.560961625665142783E+05,0.116847743881667338E+05
0.618244400727992138E+00,0.552960553848350322E+01,0.159697404125023934E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.297451944180776306E+00,0.598196610603261902E+00,0.553352050770968781E+05,0.557165798818734620E+05,0.560961262464325409E+05,0.116847759718032066E+05
0.948834737955221774E+00,0.645077941665016752E+01,0.192834000610653611E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.362370251467270976E+00,0.959081570462826827E+00,0.553351890827001989E+05,0.557165792582934009E+05,0.560961580989638242E+05,0.116847789418478769E+05
0.898717493089345676E+00,0.518623681815867599E+01,0.187443102133415129E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.597557127932250576E+00,0.331737632116076042E+00,0.553353066333327879E+05,0.557165638490483325E+05,0.560961870315415945E+05,0.116847921458517085E+05
0.501298204169288303E-01,0.272479402625177203E+01,0.100489337730490935E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.382809132245747585E+00,0.923944350937198400E+00,0.553351793790890733E+05,0.557165606537313724E+05,0.560961217413366030E+05,0.116848408020090155E+05
0.215831385813563259E-01,0.307651130425332269E+03,0.356014063292588778E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.196471516082124875E+00,0.674345984707856783E+00,0.553353385830857587E+05,0.557166048038971348E+05,0.560961329035742456E+05,0.116849081412291544E+05
0.900670371199550623E+00,0.592881706944784259E+01,0.186687681789052151E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.908918097252286561E+00,0.617211150355641447E+00,0.553352038494150329E+05,0.557165836940415902E+05,0.560960330126426779E+05,0.116850029653232596E+05
0.498082479690602375E+00,0.150301645136147810E+01,0.146980382017346844E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.821827636779903004E+00,0.544967436406264105E+00,0.553352136996684203E+05,0.557165995078404740E+05,0.560961482230173278E+05,0.116850118406314796E+05
0.246513292659578276E+00,0.217403422155771731E+01,0.121112500060030981E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.786663012805160267E+00,0.800000118508099822E+00,0.553353246097190931E+05,0.557166014550061736E+05,0.560961957919505221E+05,0.116850369001579693E+05
0.578195073281254746E+00,0.156245975325042563E+01,0.155066391810833659E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.717289025520832513E+00,0.119560793732403095E+00,0.553351344791333395E+05,0.557166218247970610E+05,0.560961766370630867E+05,0.116850504521191069E+05
0.955714823890466358E+00,0.282479998260481313E+01,0.193063378676302566E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.601825348368208113E+00,0.228706169088464695E+00,0.553351176931949158E+05,0.557166186093632568E+05,0.560961439446361910E+05,0.116850635812528581E+05
0.349595714216509479E+00,0.201439854259728168E+01,0.132561064289191477E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.259951344432915510E+00,0.775572498152479306E+00,0.553352508917646774E+05,0.557165909377035350E+05,0.560960688769028202E+05,0.116850690710893541E+05
0.240707820142534099E-01,0.462769656045980469E+02,0.867906583511686258E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.314436054929342235E+00,0.797943180069900060E+00,0.553352656234111928E+05,0.557165891295140609E+05,0.560962178070464070E+05,0.116851106578223898E+05
0.751143672732957346E+00,0.285499300840848891E+01,0.172218005788805573E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.682613362151912706E+00,0.967138830529609694E+00,0.553351549004718181E+05,0.557166042056332008E+05,0.560960434280908739E+05,0.116851124573378984E+05
0.842552327505670662E+00,0.432692748747430755E+01,0.180722327599976351E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.928585640471017881E+00,0.702655168588523060E+00,0.553351535580292111E+05,0.557165606090531946E+05,0.560961122246981031E+05,0.116851629189182004E+05
0.375039188991104389E+00,0.504017445138621589E+01,0.134795800289840506E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.635528890748284336E+00,0.807607127368118460E-01,0.553351603756416371E+05,0.557166149255162236E+05,0.560961352489412529E+05,0.116852021289822842E+05
0.865341015213450970E+00,0.207103873309502973E+01,0.184136115100752806E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.766767274998493065E+00,0.246928221705255635E+00,0.553351357867020706E+05,0.557166057712675683E+05,0.560960609041645293E+05,0.116852105662268623E+05
0.565062374915719312E+00,0.338483168950704405E+01,0.153770440457070001E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.644797110622087555E+00,0.412286291985873229E-01,0.553352716991413545E+05,0.557165676371267982E+05,0.560960786851456432E+05,0.116852455748396424E+05
0.979173363365042015E+00,0.163144899124211684E+01,0.196034383049615135E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.306811071062449980E+00,0.139695090676707906E+00,0.553351810120799419E+05,0.557166056256096199E+05,0.560962313076702630E+05,0.116852511974796635E+05
0.402536400193622412E+00,0.262904359794844611E+01,0.138002954316406279E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.296535507075278149E+00,0.861777952573967165E+00,0.553352785332637795E+05,0.557165530113760760E+05,0.560960885908883356E+05,0.116852888129098937E+05
0.125494306706692704E+00,0.209479001675566501E+01,0.109942411626017411E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.249380420831697869E+00,0.729117087228410288E+00,0.553352172293607728E+05,0.557165641087258555E+05,0.560961873835745137E+05,0.116852990679224604E+05
0.203574216923708834E-01,0.366835416673695647E+03,0.217520216187656906E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.979293632945233861E+00,0.668419533857047221E+00,0.553351790017908716E+05,0.557165694085820651E+05,0.560961451964846347E+05,0.116853066672360419E+05
0.930504972217223614E+00,0.138234505851658374E+01,0.191404026254840542E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.175811008463631679E+00,0.121161339738060314E+00,0.553352417764352431E+05,0.557165965051852108E+05,0.560960469946651574E+05,0.116853215900483519E+05
0.553756638762538556E+00,0.933578994820729058E+01,0.151241334138361383E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.974217631943354756E+00,0.406630642803718023E+00,0.553351922928252679E+05,0.557166060166574607E+05,0.560961330197555217E+05,0.116853327840419552E+05
0.784449736409770337E+00,0.161072463120353793E+01,0.176049379246640103E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.608629637833058679E+00,0.636136242420899278E+00,0.553352265008862523E+05,0.557166045604320170E+05,0.560960646402726270E+05,0.116853494831750595E+05
0.491654311276842754E-01,0.302525542662989899E+01,0.101722995022866303E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.768477187078900476E-01,0.890405710882143708E+00,0.553352823874622409E+05,0.557166217113740058E+05,0.560960386471069942E+05,0.116853559527817633E+05
0.423182943310269843E+00,0.117806508036993818E+01,0.139906552259431827E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.477901997024566483E+00,0.545910861227634769E+00,0.553351345295565479E+05,0.557166053431157634E+05,0.560960932802674433E+05,0.116853684779978994E+05
0.434393875861858181E+00,0.444655612983872928E+01,0.139690415884228392E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.873904117666831515E+00,0.682724643797861686E+00,0.553350775243475800E+05,0.557166164067446662E+05,0.560961182776394562E+05,0.116853860125342126E+05
0.528446662861660754E+00,0.279742200127619967E+01,0.150713365337057659E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.313167288216981587E+00,0.475340559458260870E+00,0.553352881000046837E+05,0.557165900790866144E+05,0.560962516195095886E+05,0.116854195102804479E+05
0.268877098660850689E+00,0.368079028814965481E+01,0.122908477807796923E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.865932122318314068E+00,0.768012070809118597E+00,0.553353618555676730E+05,0.557166108974147719E+05,0.560961267526496958E+05,0.116854202557336012E+05
0.822686418076811421E+00,0.525834836785026383E+01,0.178295980377298191E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.850061133156262749E+00,0.950609945742571960E+00,0.553353073371317005E+05,0.557166231613104974E+05,0.560960210221299567E+05,0.116854289864476723E+05
0.621275381493194279E+00,0.295259284255314647E+01,0.160225954054870123E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.233182141871343618E+00,0.401887829104689565E+00,0.553353253429213000E+05,0.557166132815855599E+05,0.560960492045836872E+05,0.116854459501661895E+05
0.735513537458589051E+00,0.290515993773305725E+01,0.170315576696210003E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.735859581161663390E+00,0.941987579430403454E+00,0.553351989175857234E+05,0.557165853695326878E+05,0.560961042313233193E+05,0.116854699083884625E+05
0.694000468686500060E-01,0.203436638351670895E+01,0.102267606393132326E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.668494558983432463E+00,0.971381258769072442E+00,0.553351763954452035E+05,0.557166142753860258E+05,0.560961880635106863E+05,0.116854750923962274E+05
0.859401948219966072E-01,0.270183229250603008E+01,0.104000396399712081E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.678401823534923398E+00,0.490573301176178755E+00,0.553351321872424451E+05,0.557166176243153895E+05,0.560960562214560487E+05,0.116855025972342337E+05
0.762138252372820846E+00,0.160683088256346207E+01,0.173905031247524233E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.624899761991296154E+00,0.694633751913689479E+00,0.553352231888830283E+05,0.557165996753423387E+05,0.560962191068955872E+05,0.116855080499165124E+05
0.558726907643254278E+00,0.149810198842352604E+01,0.154389804999814517E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.163382794851369799E-01,0.343808221765783240E+00,0.553352141973277103E+05,0.557165516935445849E+05,0.560961106459924194E+05,0.116855519663519735E+05
0.838169099568581100E+00,0.532544068883509425E+01,0.180725948887139443E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.987640560055280448E+00,0.335532964557216040E+00,0.553351578174094393E+05,0.557165990070470361E+05,0.560960979351305505E+05,0.116855561319361204E+05
0.451534403505653298E-01,0.255232270553425078E+01,0.999358368377087580E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.504004230983342016E+00,0.813688579573191850E+00,0.553353186682711312E+05,0.557165949649325703E+05,0.560961193696482151E+05,0.116855682114852643E+05
0.610141904774513910E+00,0.348373038077668928E+01,0.157743796128250202E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.751700754676042915E+00,0.980579576690038479E+00,0.553350890300988394E+05,0.557166192329558617E+05,0.560960712141282056E+05,0.116855760973313500E+05
0.182651068818137641E+00,0.286340369378716364E+01,0.115095666220914761E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.493672001520413295E+00,0.990335176906127934E+00,0.553352745019703143E+05,0.557165378379032845E+05,0.560961443439626673E+05,0.116855772923242039E+05
0.174192212931792191E-01,0.276046797055098011E+03,0.332770345393090389E-01,0.380395289999999989E+03,0.557156233900000007E+05,0.753615749595667017E+00,0.867528650058746464E+00,0.553352321714544378E+05,0.557166096849985552E+05,0.560961040225312681E+05,0.116855866849211307E+05
0.171222814501332310E+00,0.395005664471904572E+01,0.113943227498128041E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.592853769980272727E+00,0.125266470947393210E+00,0.553352249024594785E+05,0.557165698484672612E+05,0.560960878614399116E+05,0.116855870909890273E+05
0.795187482784869282E+00,0.365935134208079926E+01,0.176946665665986802E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.604202784495343481E+00,0.392210162227099590E-02,0.553353393281209574E+05,0.557165996520170229E+05,0.560961332167141009E+05,0.116855926675083010E+05
0.379810987617217155E+00,0.107252731483693209E+01,0.136002275629228087E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.281346860133807275E+00,0.881752641653744118E+00,0.553351893598196475E+05,0.557166064219827967E+05,0.560962480635081374E+05,0.116855951995976338E+05
0.203494869763819787E-01,0.204483260928432372E+03,0.370533319402073680E+00,0.380395289999999989E+03,0.557156233900000007E+05,0.422052295107202269E+00,0.831272415222150896E+00,0.553351300899186099E+05,0.557166173128924129E+05,0.560962185002018959E+05,0.116856012455377513E+05
0.287551707859788064E+00,0.370311105616783864E+01,0.125287751795911717E+01,0.380395289999999989E+03,0.557156233900000007E+05,0.823606544862773515E+00,0.340038618919244584E+00,0.553351977688288607E+05,0.557166119387389990E+05,0.560960151094163011E+05,0.116856057363906511E+05
