seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.676047048262768679E-01,0.525939607992570359E+03,0.767164422270788959E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.221792404023856277E+00,0.135419209704744054E+00,0.551123346791283111E+05,0.552739832933168655E+05,0.554359907166368866E+05,0.555978816012734096E+05,0.557600169771855290E+05,0.559220552112362711E+05,0.560841999799337791E+05,0.564081453602968904E+05,0.729406541079578983E+04
0.691513391853968290E-01,0.535431220881530294E+03,0.762202044119247302E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.243137249728003851E+00,0.582034165584641494E+00,0.551123351047514443E+05,0.552739806057241731E+05,0.554359906314527907E+05,0.555978778871783070E+05,0.557600205830503037E+05,0.559220592069313934E+05,0.560841996038996222E+05,0.564081454558077094E+05,0.729602149698459198E+04
0.690995100018053920E-01,0.514454272628570834E+03,0.770961630350307958E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.264571065080575762E+00,0.376549163284578270E+00,0.551123363155494153E+05,0.552739804523421626E+05,0.554359917319835949E+05,0.555978776727469885E+05,0.557600175311596176E+05,0.559220534124085316E+05,0.560842016340681657E+05,0.564081454538800390E+05,0.729625335464999171E+04
0.681387459520236966E-01,0.508627926465946189E+03,0.767960569716244157E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.286073127501024371E+00,0.204031256402210093E+00,0.551123379765539285E+05,0.552739807318808234E+05,0.554359918152547616E+05,0.555978815441810730E+05,0.557600193156603782E+05,0.559220562667640916E+05,0.560842016234152979E+05,0.564081454181279332E+05,0.729656603934976283E+04
0.689268068580549259E-01,0.516998622626488327E+03,0.769642548082133171E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.212145291896270016E+00,0.520231192291979894E+00,0.551123345243310250E+05,0.552739809019823733E+05,0.554359908207471744E+05,0.555978823660423659E+05,0.557600172844339468E+05,0.559220535987455442E+05,0.560841998987954285E+05,0.564081454556509707E+05,0.729683813835353703E+04
0.680721514367788605E-01,0.509653422447766502E+03,0.771774415779208578E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.202117748732256686E+00,0.258382597377353196E+00,0.551123363396077257E+05,0.552739796857822730E+05,0.554359896219057337E+05,0.555978803927096524E+05,0.557600206699818300E+05,0.559220567043606934E+05,0.560841977986214770E+05,0.564081453690194830E+05,0.729689623625884360E+04
0.689841036134141300E-01,0.458143308265037888E+03,0.790863626588563684E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.191410156408684307E+00,0.331489341568864559E+00,0.551123381034537815E+05,0.552739818077370655E+05,0.554359877893209850E+05,0.555978767841655281E+05,0.557600217577650255E+05,0.559220535050113176E+05,0.560841999095298670E+05,0.564081454548637266E+05,0.729718949663304647E+04
0.683829689531672835E-01,0.429783277229020996E+03,0.804206138089737732E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.150959136325943627E+00,0.162600231433144948E+00,0.551123362257920744E+05,0.552739801054199561E+05,0.554359888262024324E+05,0.555978799000495055E+05,0.557600193536243969E+05,0.559220562719436930E+05,0.560841986863226994E+05,0.564081454007684588E+05,0.729736434441113761E+04
0.694618610217544591E-01,0.495256093428608153E+03,0.779359814431597187E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.217345526943958839E+00,0.549387629322597770E+00,0.551123373352988056E+05,0.552739836298164664E+05,0.554359878886643346E+05,0.555978796106285663E+05,0.557600193421482618E+05,0.559220571811683039E+05,0.560841974235842499E+05,0.564081454543769505E+05,0.729771962202595114E+04
0.675130272881599575E-01,0.596489230257957729E+03,0.740967041019961359E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.266231836575621772E+00,0.231639131464981468E+00,0.551123374093166349E+05,0.552739821655460473E+05,0.554359922607794069E+05,0.555978794256208057E+05,0.557600204822380983E+05,0.559220555042588458E+05,0.560842011874954187E+05,0.564081454342467187E+05,0.729775306487724538E+04
0.704027777983796677E-01,0.509229315418546832E+03,0.777538006598128884E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.175994099265035842E+00,0.939232905209025026E+00,0.551123351813129921E+05,0.552739824772571737E+05,0.554359907259474567E+05,0.555978790670791423E+05,0.557600213821530342E+05,0.559220548123595363E+05,0.560841975703006028E+05,0.564081454198840729E+05,0.729779205267843190E+04
0.701243737842902198E-01,0.517045325588948344E+03,0.773294817489521225E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.178065049242672108E+00,0.852524707363357281E+00,0.551123365872083232E+05,0.552739791720272697E+05,0.554359906727670968E+05,0.555978793475338971E+05,0.557600230664778283E+05,0.559220564937075324E+05,0.560842005048111168E+05,0.564081453845475335E+05,0.729813979302790995E+04
0.687424897506804106E-01,0.514270087696148153E+03,0.770632361216642359E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.230229202189004639E+00,0.384368744222690240E+00,0.551123353464076281E+05,0.552739801119434924E+05,0.554359904295141532E+05,0.555978760486691899E+05,0.557600202201069042E+05,0.559220575457435916E+05,0.560842023935178586E+05,0.564081454155443716E+05,0.729841708279700379E+04
0.673478193575472450E-01,0.588226843455269545E+03,0.735574765450949353E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.416624871706500033E+00,0.899314423481736985E-01,0.551123351027265307E+05,0.552739807079778257E+05,0.554359882495474303E+05,0.555978811987207300E+05,0.557600158577267284E+05,0.559220536733309709E+05,0.560841999071059108E+05,0.564081454466071664E+05,0.729843447476798883E+04
0.671709483118829165E-01,0.544581071091757735E+03,0.751646474940792619E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.362447117496408178E+00,0.341773654490395221E-01,0.551123362587304582E+05,0.552739807225025943E+05,0.554359885514208145E+05,0.555978787102599381E+05,0.557600188150831382E+05,0.559220565790654364E+05,0.560841998479805407E+05,0.564081452651836735E+05,0.729848889598208279E+04
0.688368411504207273E-01,0.534210005015426646E+03,0.769365257493661137E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.200748161264011432E+00,0.510573711486646764E+00,0.551123352753241925E+05,0.552739822974701747E+05,0.554359871630550042E+05,0.555978785799446632E+05,0.557600176398301264E+05,0.559220560027032116E+05,0.560842009034568982E+05,0.564081453782817698E+05,0.729861779912131624E+04
0.673924184535272947E-01,0.543937259921275427E+03,0.751607353286012803E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.442518972447433712E+00,0.110327731599153440E-01,0.551123377057378675E+05,0.552739809473789646E+05,0.554359891378459215E+05,0.555978800517529307E+05,0.557600204331571513E+05,0.559220535488427340E+05,0.560842018927491663E+05,0.564081454355073220E+05,0.729867825247758901E+04
0.690305559196137397E-01,0.561347696688263113E+03,0.754508106035597814E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.272533982158499111E+00,0.470553327792604781E+00,0.551123351563493270E+05,0.552739814429174294E+05,0.554359886688139959E+05,0.555978792543199597E+05,0.557600206733790037E+05,0.559220533312868574E+05,0.560842003946661935E+05,0.564081453859102403E+05,0.729869730020240877E+04
0.685717304456160553E-01,0.508402717364415082E+03,0.776135234118147777E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.241826286496739040E+00,0.296557558550545386E+00,0.551123361764505244E+05,0.552739796855615932E+05,0.554359882951019172E+05,0.555978817160020117E+05,0.557600171968584618E+05,0.559220568794933424E+05,0.560842006502444783E+05,0.564081454521481792E+05,0.729874720129399884E+04
0.686397902989318159E-01,0.597030345113058274E+03,0.738400010827979125E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.258120837245202239E+00,0.491579884192311467E+00,0.551123381230038067E+05,0.552739807373358053E+05,0.554359904686815644E+05,0.555978780574540797E+05,0.557600195408475120E+05,0.559220547456309505E+05,0.560842003129315708E+05,0.564081454389672654E+05,0.729875632198904805E+04
0.683584482669495480E-01,0.494505710158243176E+03,0.777561462914592938E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.198356135997612176E+00,0.288226355070100804E+00,0.551123337756588080E+05,0.552739791767608986E+05,0.554359896748144092E+05,0.555978789385366326E+05,0.557600193427982595E+05,0.559220565492073438E+05,0.560842024822873864E+05,0.564081454272053379E+05,0.729879844234112625E+04
0.674250226502658978E-01,0.554523242236002716E+03,0.746461293080635802E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.368933696333981154E+00,0.122075964510940660E+00,0.551123342147222211E+05,0.552739836976470688E+05,0.554359887824150501E+05,0.555978785561801633E+05,0.557600182189411062E+05,0.559220554621654519E+05,0.560841999142202985E+05,0.564081454404670585E+05,0.729882166832131861E+04
0.677497877355054540E-01,0.579305208617762901E+03,0.743531333556247120E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.279264514643630002E+00,0.243526585750613811E+00,0.551123366280764894E+05,0.552739800161137464E+05,0.554359895963096715E+05,0.555978769108016058E+05,0.557600239260563540E+05,0.559220564116941023E+05,0.560842007802447843E+05,0.564081453889099503E+05,0.729886991755429062E+04
0.679624323096897909E-01,0.525963371500669723E+03,0.766290309546292736E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.252869996116319495E+00,0.758871021339947299E-01,0.551123350345838408E+05,0.552739813157735116E+05,0.554359888939327066E+05,0.555978784640658705E+05,0.557600194864601872E+05,0.559220570471120882E+05,0.560841994109057632E+05,0.564081452840047350E+05,0.729891443331855680E+04
0.700856806842110741E-01,0.533523437828201281E+03,0.761610037015946539E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.253499674208864489E+00,0.722252178079846874E+00,0.551123365607248488E+05,0.552739812251568437E+05,0.554359892751030275E+05,0.555978798722921565E+05,0.557600197545935007E+05,0.559220563377352955E+05,0.560841984003976395E+05,0.564081454439696536E+05,0.729893390012711370E+04
0.675031921428431159E-01,0.529410104806314848E+03,0.767776502284520102E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.218512615360174217E+00,0.796501790432998028E-02,0.551123361626929109E+05,0.552739818941930644E+05,0.554359893836467090E+05,0.555978791398829271E+05,0.557600182130953908E+05,0.559220567762872161E+05,0.560842010921277688E+05,0.564081452687251513E+05,0.729903049247412036E+04
0.676746144657083687E-01,0.502216544837582546E+03,0.761529230543620872E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.468899345711297322E+00,0.130473788590273615E-01,0.551123377446610830E+05,0.552739821220040758E+05,0.554359896289463359E+05,0.555978782919024088E+05,0.557600214408710162E+05,0.559220559068077782E+05,0.560841998877977603E+05,0.564081454582123115E+05,0.729903222567997818E+04
0.677577110147239148E-01,0.544001717905876603E+03,0.752224231259192244E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.343953244668685931E+00,0.152295846936465140E+00,0.551123366638462176E+05,0.552739804207347552E+05,0.554359895561748126E+05,0.555978800041942377E+05,0.557600211855129528E+05,0.559220558056460577E+05,0.560842012320981230E+05,0.564081452805775261E+05,0.729906453748846889E+04
0.687324360613190549E-01,0.481450963464641859E+03,0.784079485152743949E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.190860463174991862E+00,0.370192267141799924E+00,0.551123372087280222E+05,0.552739812216876890E+05,0.554359857066199620E+05,0.555978807845370102E+05,0.557600213860597505E+05,0.559220538990628047E+05,0.560842004569716373E+05,0.564081454539731421E+05,0.729915590931842689E+04
0.673174838485961907E-01,0.519064011090935423E+03,0.761341616243401020E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.338625123765879055E+00,0.313216346450527414E-01,0.551123360239465546E+05,0.552739796140128528E+05,0.554359865852868170E+05,0.555978776564985092E+05,0.557600230296356604E+05,0.559220561983116349E+05,0.560841997849597392E+05,0.564081454397913622E+05,0.729919037487649894E+04
0.695252676902971822E-01,0.496515579307963776E+03,0.775446111535667670E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.206153579342332083E+00,0.565290065056281543E+00,0.551123361410886064E+05,0.552739818952057831E+05,0.554359891085675918E+05,0.555978780758550565E+05,0.557600199973340132E+05,0.559220576784096484E+05,0.560841998458048620E+05,0.564081454553605872E+05,0.729922934794404773E+04
0.691500618968773767E-01,0.517600818227223044E+03,0.765679940660930591E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.269160551203736165E+00,0.521840925940452394E+00,0.551123359755612255E+05,0.552739823033319772E+05,0.554359891546680155E+05,0.555978803677819888E+05,0.557600189404426783E+05,0.559220525407438618E+05,0.560842014328002042E+05,0.564081454514622601E+05,0.729927537839713932E+04
0.674216984556830351E-01,0.556140354529391402E+03,0.748477469844955667E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.342519410127474777E+00,0.297100897619211948E-01,0.551123364273494299E+05,0.552739836732280819E+05,0.554359866498149204E+05,0.555978783702900691E+05,0.557600233002346067E+05,0.559220564010346789E+05,0.560842001624373879E+05,0.564081454456776482E+05,0.729930521620271338E+04
0.673242583972649272E-01,0.588541099520142780E+03,0.739626211052887506E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.335530114669754298E+00,0.733932517853908284E-01,0.551123353695750338E+05,0.552739800734287055E+05,0.554359882968726743E+05,0.555978807357093101E+05,0.557600211662170550E+05,0.559220537706217074E+05,0.560841998767675323E+05,0.564081453450747940E+05,0.729934761857099420E+04
0.697209373019131995E-01,0.506005637452111785E+03,0.778330976025036536E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.172330364150555165E+00,0.728889310920990741E+00,0.551123372184532345E+05,0.552739802440665007E+05,0.554359893591747605E+05,0.555978816570118652E+05,0.557600163357616984E+05,0.559220566782021997E+05,0.560841990929390449E+05,0.564081454105403463E+05,0.729935027834966695E+04
0.707938582685444240E-01,0.500692803283461387E+03,0.778825996090361738E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.205235404085910927E+00,0.930677395342034752E+00,0.551123345056315084E+05,0.552739809146260377E+05,0.554359887899497699E+05,0.555978774938304268E+05,0.557600152729581459E+05,0.559220560527196940E+05,0.560842010442935934E+05,0.564081454323011712E+05,0.729937037347879323E+04
0.695332144624117993E-01,0.503506251351877268E+03,0.774929473456031692E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.228903469600399034E+00,0.664687663388035754E+00,0.551123356964334234E+05,0.552739807377295874E+05,0.554359893149217969E+05,0.555978762308391742E+05,0.557600197812043989E+05,0.559220535771794603E+05,0.560841991116741119E+05,0.564081454556032841E+05,0.729938203185089606E+04
0.680576899001288094E-01,0.608214648348121614E+03,0.739932148479327978E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.264148830654465594E+00,0.309480042955366907E+00,0.551123360654854041E+05,0.552739824104496365E+05,0.554359880429344994E+05,0.555978790423684404E+05,0.557600173279248920E+05,0.559220530250927113E+05,0.560842004052092307E+05,0.564081454485663417E+05,0.729939862780720523E+04
0.677970941023085805E-01,0.493728534791611253E+03,0.780186965724838477E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.184295495226075967E+00,0.144293332938211061E+00,0.551123365650722117E+05,0.552739779750161761E+05,0.554359891538299562E+05,0.555978793951559492E+05,0.557600170481735186E+05,0.559220557001070629E+05,0.560842010947481613E+05,0.564081454571657814E+05,0.729949142613481217E+04
0.684528382046492578E-01,0.613945584628799224E+03,0.740699756038736501E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.229055695176502760E+00,0.459772906943389070E+00,0.551123354230935292E+05,0.552739800546548358E+05,0.554359898997212804E+05,0.555978797375186332E+05,0.557600173317336594E+05,0.559220563405084104E+05,0.560841987118059697E+05,0.564081454522106360E+05,0.729957095682940326E+04
0.685026562237640718E-01,0.559448413087684457E+03,0.747716317768003624E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.341390331354433030E+00,0.361677289619346365E+00,0.551123372487619636E+05,0.552739820065586027E+05,0.554359889702003129E+05,0.555978782903847168E+05,0.557600203365664202E+05,0.559220546815876514E+05,0.560841982056575725E+05,0.564081454327733518E+05,0.729958652119164162E+04
0.695490374348348983E-01,0.514726421950039025E+03,0.770466431630323467E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.225876969465401589E+00,0.647490102390861577E+00,0.551123342370087703E+05,0.552739786484521246E+05,0.554359883376929429E+05,0.555978806352793690E+05,0.557600175810937289E+05,0.559220564563233856E+05,0.560841995731231655E+05,0.564081454485186623E+05,0.729967626615678910E+04
0.691045009864218185E-01,0.515265730350441800E+03,0.772129446013882226E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.194600215600778087E+00,0.590870551291047819E+00,0.551123356341663821E+05,0.552739836049074220E+05,0.554359893074213396E+05,0.555978803780029775E+05,0.557600194226055173E+05,0.559220545963421246E+05,0.560842026172240076E+05,0.564081453756227929E+05,0.729970545384285197E+04
0.700339828065675574E-01,0.561826853877071926E+03,0.758994683125961189E+00,0.161859319999999997E+03,0.557597081800000014E+05,0.176591362224262860E+00,0.957401345739573917E+00,0.551123370768978784E+05,0.552739798252240944E+05,0.554359877856441817E+05,0.555978779344960567E+05,0.557600199832957369E+05,0.559220556459185682E+05,0.560842015185536075E+05,0.564081453425226209E+05,0.729972985029339088E+04
