seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.445246435921323735E+00,0.150354292959855460E+02,0.141878564416839903E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.146457984624034754E+00,0.117401888217900319E+00,0.550599060402178584E+05,0.552192943827542767E+05,0.553786938444838161E+05,0.555380587827765921E+05,0.556975207406442642E+05,0.558567593556853899E+05,0.561757035452618366E+05,0.563351137966683164E+05,0.510184664268650522E+04
0.430663923733197895E+00,0.210536517204960170E+02,0.140174866110454532E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.211244424284639826E+00,0.318120352056687983E+00,0.550599468749522275E+05,0.552193206387955506E+05,0.553787388425736353E+05,0.555381355170109455E+05,0.556974850200976871E+05,0.558568590073472806E+05,0.561757217798314305E+05,0.563349930646503053E+05,0.510187626558483225E+04
0.139319662460679339E+00,0.170887910769194100E+02,0.108790906294777745E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.733442235560368472E+00,0.362753061761181939E+00,0.550599422980193849E+05,0.552193770928705926E+05,0.553787173783526159E+05,0.555380631469761283E+05,0.556975158458094083E+05,0.558568478553892346E+05,0.561756728239629447E+05,0.563350145069144273E+05,0.510203698952016384E+04
0.275905403826830833E-01,0.115348057843764695E+04,0.239388905604518865E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.701032303713675975E+00,0.628310352429924945E+00,0.550598989449063592E+05,0.552192645791113173E+05,0.553786548728077469E+05,0.555381243767393389E+05,0.556975257670934152E+05,0.558568895075438413E+05,0.561756913116962241E+05,0.563349838080383779E+05,0.510208111507243848E+04
0.298853057690940012E-01,0.136476027908445440E+04,0.793842337645369461E-01,0.159390899999999988E+03,0.556975285999999978E+05,0.504485009319827093E+00,0.920114708616397436E+00,0.550599322651835755E+05,0.552193058461245455E+05,0.553786852973529531E+05,0.555381235633049073E+05,0.556975471974169559E+05,0.558568396997172385E+05,0.561756326705484971E+05,0.563351030703748256E+05,0.510221237981844388E+04
0.933471464019261066E+00,0.313807206891271164E+02,0.190619844624231227E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.357600977629770445E+00,0.524084190060935748E-01,0.550599055035541824E+05,0.552193137574840002E+05,0.553786825782066953E+05,0.555381514900487746E+05,0.556974901164370749E+05,0.558568667551968174E+05,0.561756328149623732E+05,0.563349918940012358E+05,0.510222118441380007E+04
0.275360670896717917E-01,0.171771941392244116E+04,0.301742731922215068E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.878165854189558615E+00,0.113486985861984233E+00,0.550598922563479937E+05,0.552193389920722329E+05,0.553787241082024557E+05,0.555381558784782028E+05,0.556975497233669084E+05,0.558568858409559398E+05,0.561756665910976735E+05,0.563350916502400651E+05,0.510222464505712560E+04
0.376581864821136203E+00,0.462536087783190979E+02,0.132551934262076943E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.699670671363064711E+00,0.873444104403878652E+00,0.550599578856422377E+05,0.552192634441210103E+05,0.553786915969051406E+05,0.555380657306943103E+05,0.556975400533193679E+05,0.558568493627814241E+05,0.561756486444634575E+05,0.563350339729174593E+05,0.510224753137480911E+04
0.489987082129242746E+00,0.445116049036382435E+02,0.142898037991302629E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.855738220179079301E+00,0.891685400901561454E+00,0.550599377575176404E+05,0.552193277067191593E+05,0.553786942245335158E+05,0.555380513628511180E+05,0.556975119542085376E+05,0.558569132273300493E+05,0.561756519808333614E+05,0.563350647579193901E+05,0.510229750943373438E+04
0.146716905758359217E+00,0.204045456498486217E+02,0.110435466920899006E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.446866003529833689E+00,0.218679259617894750E+00,0.550599742692085129E+05,0.552193333717227360E+05,0.553787096141243601E+05,0.555380963096274645E+05,0.556975339540356727E+05,0.558569330231274580E+05,0.561756611299650904E+05,0.563351055356480647E+05,0.510233732754998346E+04
0.882177599540817092E+00,0.489623457794496630E+02,0.184232845752807761E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.800101332758507700E+00,0.503780530702151563E+00,0.550599124830098008E+05,0.552193245714366276E+05,0.553787107191680479E+05,0.555380358295483602E+05,0.556975356761714866E+05,0.558567794397366379E+05,0.561756367843506523E+05,0.563350405825791750E+05,0.510238996802124529E+04
0.348570364384802378E+00,0.301855262543083960E+02,0.129762915933250911E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.864492455649581881E+00,0.557590855754029335E+00,0.550599443041926061E+05,0.552192908342853843E+05,0.553786555174547102E+05,0.555380879765725258E+05,0.556974615433160216E+05,0.558568154363809226E+05,0.561756774872058377E+05,0.563350005456910294E+05,0.510241280943423590E+04
0.311563941531691653E-01,0.137905951726951889E+04,0.472382768246358498E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.427433900173383452E+00,0.542196939507529323E-02,0.550599358412120346E+05,0.552193054408316675E+05,0.553787190124330082E+05,0.555380760836150657E+05,0.556975432881482411E+05,0.558567651017322714E+05,0.561756294477933770E+05,0.563350331925794526E+05,0.510246981834937287E+04
0.341274406306181777E+00,0.248000267708790858E+02,0.130516586266412338E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.357705541639382840E+00,0.653105480070802491E+00,0.550599563181469493E+05,0.552193472787512801E+05,0.553787461210596375E+05,0.555380783155012032E+05,0.556975074934204022E+05,0.558568044239764567E+05,0.561756331427784244E+05,0.563350201926438240E+05,0.510249890441460593E+04
0.702967977702919078E-01,0.430127098860731110E+02,0.101117093036800587E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.324573072971951648E+00,0.790674133725000061E+00,0.550599605871658205E+05,0.552192712427133229E+05,0.553787040364264394E+05,0.555381751883584730E+05,0.556974978529501604E+05,0.558568352064594364E+05,0.561756652867668818E+05,0.563350499435727907E+05,0.510252426249081782E+04
0.242499003428851778E+00,0.411596836142124118E+02,0.117515553574965259E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.909813672488310465E+00,0.774468332943080151E+00,0.550599198837712829E+05,0.552192850577789432E+05,0.553787337211644917E+05,0.555380334686737115E+05,0.556974909491072904E+05,0.558568642374300325E+05,0.561756932173981404E+05,0.563351112755840659E+05,0.510257377207381887E+04
0.531322513569408961E+00,0.154100711869903382E+02,0.150280280952611056E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.218026403216642767E+00,0.632272139264244859E+00,0.550598970148360386E+05,0.552193182073121643E+05,0.553787086541624158E+05,0.555381037303718549E+05,0.556975411728057079E+05,0.558567938230249129E+05,0.561757392348096328E+05,0.563350856889206261E+05,0.510263021470679996E+04
0.267787280469504972E-01,0.115574025568764864E+04,0.311472953821471554E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.801211202595228156E+00,0.890460058055238091E+00,0.550599565581496354E+05,0.552193771766663413E+05,0.553786902151752947E+05,0.555380885271456500E+05,0.556975378733211837E+05,0.558568399649072526E+05,0.561756930046058333E+05,0.563350038029254138E+05,0.510266862536234657E+04
0.407706306446687983E+00,0.350406071003082147E+02,0.134897537113975186E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.929558945083526988E+00,0.758236269494382387E+00,0.550599950524096057E+05,0.552193062066939819E+05,0.553787415707059481E+05,0.555381073514715463E+05,0.556975564960131305E+05,0.558568646182772136E+05,0.561756871567413618E+05,0.563350302054606145E+05,0.510269128865369021E+04
0.326021044795810844E+00,0.352007146866550826E+02,0.127999375203248711E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.655791825639309156E+00,0.932732455726021370E+00,0.550599296515657479E+05,0.552193117039976350E+05,0.553787587244883471E+05,0.555381091146200270E+05,0.556974939781007488E+05,0.558568496449326267E+05,0.561756868061072237E+05,0.563351476012478161E+05,0.510271061507486047E+04
0.279399799225381017E-01,0.127390002332411223E+04,0.554159309598081795E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.738022967951645459E+00,0.538439654463135353E+00,0.550599362571845268E+05,0.552192965422200723E+05,0.553786630545146472E+05,0.555381365581806385E+05,0.556974856030028022E+05,0.558568267045780813E+05,0.561756890531691897E+05,0.563350503927384489E+05,0.510273552319822375E+04
0.289111492156693579E-01,0.139676057000130595E+04,0.250972905748393427E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.824539794509008162E+00,0.443778645816729378E+00,0.550599113250187147E+05,0.552193149349725063E+05,0.553787215006207334E+05,0.555381724988235655E+05,0.556975422761320515E+05,0.558568855322153904E+05,0.561756704210412063E+05,0.563350259307919550E+05,0.510276581025339146E+04
0.428448587349320009E+00,0.329863111211634674E+02,0.137933934238777312E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.973778655769498513E+00,0.105632888267218367E+00,0.550599789887485531E+05,0.552193114079843654E+05,0.553787210918415658E+05,0.555381013471624683E+05,0.556975594856093812E+05,0.558568195034882810E+05,0.561756397974567881E+05,0.563350603669750344E+05,0.510277524077473936E+04
0.490630482355899178E+00,0.120163516145836908E+02,0.146538434138742146E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.815633056286632907E-01,0.548991925263273894E+00,0.550599487110494156E+05,0.552192524314387265E+05,0.553787496689160762E+05,0.555380940666194438E+05,0.556975063031462050E+05,0.558568549128613231E+05,0.561756551566206108E+05,0.563350896535944194E+05,0.510278112512775169E+04
0.144032227426972581E+00,0.636552356535503918E+02,0.107165310233924638E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.888435401575058847E+00,0.792541302110597590E+00,0.550599568815367311E+05,0.552193722256786641E+05,0.553787104138489231E+05,0.555381073815012933E+05,0.556975508994618285E+05,0.558568189296338751E+05,0.561756539424479779E+05,0.563351003970804377E+05,0.510281064783871261E+04
0.806011047994179219E+00,0.561260686944248661E+02,0.175101994635985925E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.967719738064404478E+00,0.782747300191629636E+00,0.550599554184724984E+05,0.552193141840678145E+05,0.553787642105965933E+05,0.555380816787741787E+05,0.556975186026016454E+05,0.558568301928557485E+05,0.561756327900092001E+05,0.563350378015224996E+05,0.510282694630127844E+04
0.526465761284714562E+00,0.223088135052990317E+02,0.148920564859361071E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.522349611801952607E+00,0.727719291999907592E+00,0.550599295355781142E+05,0.552193826219345428E+05,0.553786913429451815E+05,0.555381221975221342E+05,0.556975073551044188E+05,0.558567947477393973E+05,0.561756968261567235E+05,0.563350743996284436E+05,0.510284972634843871E+04
0.282738767489871014E-01,0.822950921307217186E+03,0.607597564203130158E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.992623820420284964E+00,0.682219090760136527E-02,0.550599065211085908E+05,0.552193074147208608E+05,0.553786994714694156E+05,0.555380898809168357E+05,0.556975116838762842E+05,0.558568382147305747E+05,0.561756000902622181E+05,0.563350251364037613E+05,0.510287027466405198E+04
0.376356120415509698E+00,0.140480317009853142E+02,0.134363083966336716E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.400815762395719699E+00,0.576863203999342544E+00,0.550598995507195068E+05,0.552193057171794717E+05,0.553787214219121452E+05,0.555380966033093864E+05,0.556975543147812205E+05,0.558569421474807095E+05,0.561756670634481270E+05,0.563350812470040037E+05,0.510289337224384144E+04
0.308180549840082058E-01,0.738359677443919850E+03,0.572609388849722234E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.886165534799732257E+00,0.957043336166287339E+00,0.550599520696810432E+05,0.552193023729788110E+05,0.553787568617482320E+05,0.555380515861142630E+05,0.556975192904135911E+05,0.558568286805756434E+05,0.561756663504607641E+05,0.563350081317304794E+05,0.510291333317756471E+04
0.566430017152610654E+00,0.334732580269009006E+02,0.153028515409346921E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.623683006768644743E+00,0.716174481306378174E+00,0.550599953110701317E+05,0.552193132057850962E+05,0.553786913036994956E+05,0.555381106521309339E+05,0.556975373664775107E+05,0.558568742415244269E+05,0.561756996754422071E+05,0.563350903613334012E+05,0.510293423784458082E+04
0.148200197358714869E+00,0.178267243290266961E+02,0.110716411995323072E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.394362268156773887E+00,0.183960653237145999E+00,0.550599714158726129E+05,0.552192814969437604E+05,0.553786992166482596E+05,0.555381206783384550E+05,0.556975034637839053E+05,0.558568965438355153E+05,0.561756370785689796E+05,0.563351017054132390E+05,0.510294505743696391E+04
0.626282841692457348E-01,0.532689562526242568E+02,0.938443219206295365E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.962235292552455435E+00,0.968682260352268121E+00,0.550599055421233788E+05,0.552193360980692451E+05,0.553787251856008006E+05,0.555380815899626032E+05,0.556975395879467906E+05,0.558567892579429754E+05,0.561756986620561729E+05,0.563349943341771723E+05,0.510294999841086428E+04
0.268419977810959776E+00,0.253864937871116432E+02,0.123944877157143085E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.676769330601025287E-01,0.111493385643517406E+00,0.550598981004966772E+05,0.552193360752021836E+05,0.553787065617614790E+05,0.555381636369694024E+05,0.556975295281307117E+05,0.558568327038609277E+05,0.561757012733726515E+05,0.563350932359354119E+05,0.510297265383728063E+04
0.283289157882652791E-01,0.175476823499823126E+04,0.401143883629740405E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.796019313283943153E+00,0.140318352271995628E+00,0.550599457929534692E+05,0.552193227140625386E+05,0.553787386302916420E+05,0.555381106872315577E+05,0.556975486017382063E+05,0.558568061848884463E+05,0.561756778751038291E+05,0.563351317828440006E+05,0.510297632345632155E+04
0.376065542412876486E+00,0.232171336681124068E+02,0.134477945607640925E+01,0.159390899999999988E+03,0.556975285999999978E+05,0.985342964498458623E-01,0.335953007588004005E+00,0.550599329391112187E+05,0.552193417108729045E+05,0.553786620327846758E+05,0.555381482842755504E+05,0.556975454339569478E+05,0.558568652740471007E+05,0.561756776448629971E+05,0.563350592930297062E+05,0.510299137784021696E+04
0.457425453540025589E-01,0.461740501993237942E+02,0.955800395459010188E+00,0.159390899999999988E+03,0.556975285999999978E+05,0.580794452808720441E+00,0.841628729647813212E+00,0.550598943018407226E+05,0.552192852699656141E+05,0.553787161033118246E+05,0.555381109134167345E+05,0.556974685410943639E+05,0.558568946481381645E+05,0.561756371109960892E+05,0.563350316896398217E+05,0.510305255641735312E+04
