seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.329492866911734808E-01,0.106684687101590657E+04,0.704232566220773015E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.411363447399874738E+00,0.283855045769979553E+00,0.551340488622066405E+05,0.552673713430587959E+05,0.554006744976416157E+05,0.555339486492175129E+05,0.558005859268740824E+05,0.559338811939631050E+05,0.560671927054654298E+05,0.563337474478340591E+05,0.422125523643882752E+04
0.300127429850913056E-01,0.211921914254904550E+04,0.484295107396451430E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.378377754534470534E+00,0.107243997214833256E+00,0.551340483072750721E+05,0.552673969474525147E+05,0.554006459511519133E+05,0.555339761219485372E+05,0.558005981412911133E+05,0.559338905029189336E+05,0.560671782044364736E+05,0.563337511213702746E+05,0.422219500296994465E+04
0.307123101570176450E-01,0.353983546877085382E+04,0.126051608048207059E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.165856924667533684E+00,0.122971578149964900E+00,0.551340786565037342E+05,0.552673782191668142E+05,0.554006552747439637E+05,0.555339628941535411E+05,0.558005763278445374E+05,0.559339113773905774E+05,0.560671945714929025E+05,0.563337645966778218E+05,0.422304670836279547E+04
0.260012495549968060E-01,0.276086962889139431E+04,0.765252669144630415E-01,0.133303789999999992E+03,0.556672750900000028E+05,0.764155915240047667E+00,0.897929075481093131E+00,0.551340836488708301E+05,0.552673615350026594E+05,0.554006691448120400E+05,0.555339623743631746E+05,0.558005803454623674E+05,0.559338691552668970E+05,0.560671743538435985E+05,0.563337532706896600E+05,0.422305557100575425E+04
0.395003633933211362E-01,0.742488583238202750E+03,0.782888381559269986E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.748666771745620907E+00,0.954259621442374084E+00,0.551340618003582567E+05,0.552673527461905323E+05,0.554006271404541258E+05,0.555339741081029206E+05,0.558005763853403623E+05,0.559338500622031133E+05,0.560671771209786530E+05,0.563337948645018041E+05,0.422355663798403930E+04
0.307873305427392059E-01,0.248995970664642891E+04,0.474824183964513313E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.232090456647268017E+00,0.991737278991571269E+00,0.551341071622944510E+05,0.552673448074366097E+05,0.554006746724534532E+05,0.555339823147783100E+05,0.558005834868155653E+05,0.559338412902901691E+05,0.560671532896720528E+05,0.563337808590974455E+05,0.422374672908465800E+04
0.313413695398511022E-01,0.306658600009268002E+04,0.607151350928444942E-02,0.133303789999999992E+03,0.556672750900000028E+05,0.188934101867447329E+00,0.284034124537138666E+00,0.551340358724339312E+05,0.552673984636978130E+05,0.554006652528771083E+05,0.555339718369617258E+05,0.558005910896952555E+05,0.559338378881730241E+05,0.560671970076708967E+05,0.563337646820180380E+05,0.422404800271151908E+04
0.276450535686028342E-01,0.245542483765559200E+04,0.219786226428606152E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.979676607500280294E+00,0.585714656413455548E+00,0.551340704760985609E+05,0.552673718073949785E+05,0.554006652504631638E+05,0.555340171010919585E+05,0.558005718177166855E+05,0.559338569087798169E+05,0.560671938264051059E+05,0.563337627497053472E+05,0.422411012787832897E+04
0.312325327455546878E-01,0.364093668661836728E+04,0.164848476201228000E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.221899276270072332E+00,0.465966898406139640E+00,0.551340600974319532E+05,0.552673954505032088E+05,0.554006551444365396E+05,0.555339981285786707E+05,0.558005794592709499E+05,0.559338464074246876E+05,0.560672172908914436E+05,0.563337518142712433E+05,0.422451839906153964E+04
0.306309296712142763E-01,0.159654543352332871E+04,0.667435928845033999E+00,0.133303789999999992E+03,0.556672750900000028E+05,0.109704022283461461E+00,0.976640938240177225E-01,0.551340546297784240E+05,0.552673875275381724E+05,0.554006534513937295E+05,0.555339701731263049E+05,0.558005744840934494E+05,0.559338814014377858E+05,0.560671711661340814E+05,0.563337864875398591E+05,0.422459770903880599E+04
