seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_likelihood
0.456556657978915773E-01,0.443698534665798491E+03,0.162940299639103919E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.538651220116965646E+00,0.206348688462466623E+00,0.551922157485634962E+05,0.553668213623152333E+05,0.555414289922285461E+05,0.558906838220043646E+05,0.560653090109540717E+05,0.562400088621078685E+05,0.564146294903629387E+05,0.135177726408552844E+05
0.508529805932394358E-01,0.139836124772260092E+03,0.722566206522473387E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.108421131938623086E+00,0.802507776645113857E+00,0.551921716563537557E+05,0.553668250759435614E+05,0.555414368102445733E+05,0.558907117489852026E+05,0.560653308723400696E+05,0.562400025368575589E+05,0.564146904820657510E+05,0.135186178387282562E+05
0.476144414136004807E-01,0.398215897168123831E+03,0.495045896045240089E-01,0.174633000000000010E+03,0.558906976999999970E+05,0.205193941253617701E+00,0.608645424625180453E+00,0.551921916410401245E+05,0.553668139281156909E+05,0.555414574086399007E+05,0.558906980330514198E+05,0.560652927448965347E+05,0.562399718127291853E+05,0.564146315888208264E+05,0.135199479636894375E+05
0.497141692820007725E-01,0.252559419548314764E+03,0.584977549438919664E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.291734943052132822E+00,0.426770179766034652E+00,0.551921838240362413E+05,0.553667784322405569E+05,0.555414701964796041E+05,0.558906949478855313E+05,0.560653546897798515E+05,0.562399940223773665E+05,0.564145315174145071E+05,0.135207524516141511E+05
0.493388377091111691E-01,0.169273538098930914E+03,0.670939179892190096E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.730051412754389895E+00,0.657781299246896767E-01,0.551921604624347456E+05,0.553668290308680153E+05,0.555414188005782562E+05,0.558906987419098950E+05,0.560653737362164320E+05,0.562400019870682445E+05,0.564145804426775285E+05,0.135208069629109923E+05
0.505531829033951663E-01,0.988926001979571652E+02,0.764956834818916631E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.713081724981166509E+00,0.283511834529244777E+00,0.551921804261610596E+05,0.553668209171482158E+05,0.555414492945770980E+05,0.558906954564359476E+05,0.560653454424541997E+05,0.562400117424997079E+05,0.564145903248058676E+05,0.135208681715656967E+05
0.518305250173110577E-01,0.510618180468481953E+02,0.873451078265500613E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.171551807956247748E+00,0.303604182820135307E-01,0.551921505635720241E+05,0.553668244905401662E+05,0.555414497794251438E+05,0.558907122090701596E+05,0.560653069769159993E+05,0.562399560468423442E+05,0.564145810670842839E+05,0.135210191244744146E+05
0.488380775637492770E-01,0.493640334382329797E+03,0.311875373560202673E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.698593177589029446E-01,0.357684198590563079E-01,0.551921786152235145E+05,0.553668144927555186E+05,0.555414403961868520E+05,0.558906721513321681E+05,0.560653241149262540E+05,0.562399984476623868E+05,0.564145582564345095E+05,0.135210261780220335E+05
0.495876461567003810E-01,0.381484766398281636E+03,0.288099586897627824E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.387643179305339147E+00,0.120288160604831135E+00,0.551921983191709296E+05,0.553667834619343412E+05,0.555414542767016974E+05,0.558907078239398688E+05,0.560653173291881321E+05,0.562400034121755452E+05,0.564146025524936194E+05,0.135211756966827597E+05
0.474084653117882449E-01,0.418717861142254549E+03,0.451002841183017061E-01,0.174633000000000010E+03,0.558906976999999970E+05,0.667704027497491359E+00,0.153952834199439753E+00,0.551921772843160143E+05,0.553668029444802014E+05,0.555414516525669242E+05,0.558906917134500181E+05,0.560652849973313278E+05,0.562399611464230475E+05,0.564146006525282501E+05,0.135211914177412000E+05
0.538198889837705613E-01,0.100005550382161388E+03,0.821195720926379158E+00,0.174633000000000010E+03,0.558906976999999970E+05,0.358756707696496646E+00,0.438491402639300809E+00,0.551921555069793321E+05,0.553667896961857987E+05,0.555414328665542562E+05,0.558906818997740702E+05,0.560653550478361431E+05,0.562400126176453996E+05,0.564145730528636486E+05,0.135212375745573900E+05
