    0.292749910212286683E-01    0.340498381005373176E+03    0.219581108162491323E+00    0.247887501799589103E+03    0.554627047947674218E+05    0.231171739941141458E+00    0.702325686600515309E+00    0.400377890195531322E-03    0.284496289826773214E+02    0.115759027119812591E+00    0.118794729627731493E-02    0.188789781128241335E-02    0.717027789938436688E-01    0.165334125794216358E+00    0.291647244402766029E-01    0.366746114349372476E+03    0.214929664194213922E-01    0.247886760096894648E+03    0.554627042981453269E+05    0.207170572680079657E+00    0.777624027766374959E+00    0.291647244402766029E-01    0.366746114349372476E+03    0.214929664194213922E-01    0.247886760096894648E+03    0.554627042981453269E+05    0.207170572680079657E+00    0.777624027766374959E+00    0.523806801444383564E+04    0.526353614329593802E+04
    0.357290325131324679E-01    0.460219088450530478E+02    0.842951153708156320E+00    0.247875989517038875E+03    0.554626878409949713E+05    0.587103127929886393E+00    0.484222969180000851E+00    0.329809555869582010E-02    0.546064523470397205E+02    0.169008207152165080E+00    0.371724906215484220E-02    0.501279665547846309E-02    0.240179179962685202E+00    0.272740671678728841E+00    0.378942616373863089E-01    0.200731900587833110E+02    0.923782071976293806E+00    0.247874627603229584E+03    0.554626893185004737E+05    0.379830430268696895E+00    0.843505624878355897E+00    0.378942616373863089E-01    0.200731900587833110E+02    0.923782071976293806E+00    0.247874627603229584E+03    0.554626893185004737E+05    0.379830430268696895E+00    0.843505624878355897E+00    0.524349082248351715E+04    0.526591449572073179E+04
    0.328875016366795697E-01    0.268476251475788331E+03    0.373642070504862700E+00    0.246897720339895898E+03    0.554637017050543000E+05    0.301095238853088476E+00    0.506897694983201808E+00    0.207029249523996046E-01    0.889531462762843290E+02    0.232418645278975433E+00    0.515652582877272614E-02    0.197021406173562017E-02    0.226538460018501753E+00    0.286528785400580133E+00    0.318307209892186097E-01    0.334696664200309499E+03    0.222105271320164083E+00    0.246898112236263387E+03    0.554637051580924453E+05    0.100499135535174797E+00    0.966783015120510347E+00    0.318307209892186097E-01    0.334696664200309499E+03    0.222105271320164083E+00    0.246898112236263387E+03    0.554637051580924453E+05    0.100499135535174797E+00    0.966783015120510347E+00    0.495025604373441365E+04    0.497114763824291549E+04
