seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.941142329832405158E-02,0.360812154299769759E+03,0.165270936292607556E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.394073660037987106E+00,0.420741173902098420E+00,0.554364630678884423E+05,0.556895718232148574E+05,0.558156551240256085E+05,0.559419245724436623E+05,0.560686321772304509E+05,0.561952358718733813E+05,0.272736789656679093E+04
0.976456211305726018E+00,0.289474561434907240E+01,0.196680715847949639E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.560828705467616984E+00,0.977282311104676477E-01,0.554366561511099935E+05,0.556896397467581191E+05,0.558156085245931827E+05,0.559420112955914738E+05,0.560687007627586136E+05,0.561952337458197362E+05,0.272811877243763502E+04
0.113104467580751895E-01,0.916488264830868320E+04,0.446486190701841812E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.644765808744851898E+00,0.176407877326172469E+00,0.554357044834111512E+05,0.556879804963597708E+05,0.558154282262770721E+05,0.559421355104405957E+05,0.560687081143200048E+05,0.561953522996181928E+05,0.272830435711301880E+04
0.550339999526307522E+00,0.838730829234636133E+01,0.152983251287035160E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.970742261948352336E+00,0.489942091335065943E+00,0.554365213837541814E+05,0.556881287723818241E+05,0.558155201394854303E+05,0.559420828754506147E+05,0.560686329542746535E+05,0.561952367488343152E+05,0.272861004598166801E+04
0.891214317789843724E+00,0.506135278586861315E+01,0.188249254154157852E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.579991596529277231E+00,0.202984425254197631E-01,0.554367391279926596E+05,0.556898832219527467E+05,0.558154097422757914E+05,0.559421326410497859E+05,0.560686144808167082E+05,0.561953168288552479E+05,0.272888589192611016E+04
0.104123954817085494E-01,0.101981781548697228E+03,0.836978558365601977E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.199078493832378328E+00,0.283415759152080178E-01,0.554355711474766067E+05,0.556896502539498251E+05,0.558155707151563474E+05,0.559420525219198171E+05,0.560685400206618433E+05,0.561953991974245146E+05,0.272960357568907602E+04
0.965493375883998972E+00,0.465102454763722495E+01,0.195118545071712979E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.789863096162250478E+00,0.784522520359224540E+00,0.554367106587820890E+05,0.556895988476266793E+05,0.558155709285016055E+05,0.559420485093321986E+05,0.560686899873742368E+05,0.561952756214788315E+05,0.272973239174086120E+04
0.606155755382340566E+00,0.114246661232604674E+01,0.159816154536270361E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.329969753820929301E+00,0.534013036455281087E+00,0.554356691630693967E+05,0.556896708208108539E+05,0.558154281064030147E+05,0.559419403356188996E+05,0.560685988833428419E+05,0.561953109667315512E+05,0.273030382042383553E+04
0.430923382991295401E+00,0.266778337456267378E+01,0.142517915021315855E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.443145103647554078E-02,0.420468035745879321E+00,0.554357485783379088E+05,0.556881693591718431E+05,0.558154544388489521E+05,0.559420014648630095E+05,0.560685616138138430E+05,0.561953382992409533E+05,0.273032666536811394E+04
0.484143475960028324E+00,0.257901261414477911E+01,0.147440942402442854E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.528464020652734345E+00,0.951836888807470638E+00,0.554357254695899464E+05,0.556896662927674770E+05,0.558154278842888598E+05,0.559419567129949064E+05,0.560686861743122936E+05,0.561954241218326351E+05,0.273034270686757691E+04
0.278576352604222754E+00,0.174667448277770703E+02,0.126564718137876442E+01,0.126586492000000007E+03,0.558155058520000021E+05,0.645495717599535834E+00,0.183045780814354964E+00,0.554367420618939141E+05,0.556893822123330465E+05,0.558155217480600841E+05,0.559420725752080107E+05,0.560686806856850817E+05,0.561952741204958729E+05,0.273049006540297887E+04
0.129024534186442351E-01,0.770703403215950630E+03,0.824950692904018124E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.510234534325464395E-01,0.633554085932730660E+00,0.554357881606304654E+05,0.556896638173424944E+05,0.558154087026274501E+05,0.559421306867134554E+05,0.560686898867559794E+05,0.561953010925745402E+05,0.273050681872709720E+04
0.871109385551338024E-02,0.250315119156933264E+03,0.418854312476829582E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.549556100330999664E+00,0.939972048829508133E+00,0.554366516085244657E+05,0.556895826343299777E+05,0.558155960848299437E+05,0.559420144477654758E+05,0.560685818898612997E+05,0.561954295771676552E+05,0.273063445378271717E+04
0.104676073856494068E-01,0.222165645742205925E+04,0.483365442808492307E+00,0.126586492000000007E+03,0.558155058520000021E+05,0.168726768053315074E+00,0.912489339853225112E+00,0.554357230828209649E+05,0.556880120462694758E+05,0.558154225794543163E+05,0.559421056727371324E+05,0.560686285395477753E+05,0.561952273135118958E+05,0.273068151116159697E+04
