seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_likelihood
0.453599442173340112E-01,0.172891168821738830E+03,0.910754479487639546E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.511491245937453098E+00,0.471142714704449073E+00,0.552858979571399250E+05,0.556723007399667331E+05,0.560586408741628984E+05,0.232611257630009959E+04
0.634496891059982304E+00,0.375263273433249580E+02,0.160431944740960031E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.479566330689412609E-01,0.801555050655203494E+00,0.552859175094914317E+05,0.556722461550802545E+05,0.560586260103195527E+05,0.232730050921013844E+04
0.603823652001950900E-01,0.130001326745902389E+03,0.979778024947916437E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.398703638647409875E+00,0.729451623405844018E+00,0.552859047243716777E+05,0.556722596229005503E+05,0.560586079096673857E+05,0.232736619010175355E+04
0.146340916719241376E+00,0.365886072618689155E+02,0.110571649276844797E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.729677012590397578E-01,0.894198336675541938E+00,0.552858723553885429E+05,0.556723078520008421E+05,0.560586484283919781E+05,0.232742600223874979E+04
0.405630419601583081E+00,0.947091528231842403E+02,0.134648080213865118E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.671840590954778771E+00,0.868028019777718152E+00,0.552858773078368758E+05,0.556722887883215153E+05,0.560586107672037906E+05,0.232752876213133004E+04
0.487707906370216271E+00,0.417746070939714897E+02,0.145402316325776271E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.201488302600107833E+00,0.489220244350109468E+00,0.552858728726698610E+05,0.556722131665208944E+05,0.560586142981184457E+05,0.232772253258872843E+04
0.986544357749302603E+00,0.454395975324008674E+02,0.195538165332851155E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.263179202723377470E+00,0.872906516458928250E+00,0.552859163658997422E+05,0.556722543394670283E+05,0.560586145495439559E+05,0.232785948528793188E+04
0.349188532567339255E-01,0.369010610594799846E+04,0.643808229895883981E-02,0.386372392999999988E+03,0.556722431930000021E+05,0.929197326243823785E+00,0.227518205267331602E+00,0.552858336965372655E+05,0.556722248390692548E+05,0.560586416221252439E+05,0.232822826751485491E+04
0.295295223522582043E-01,0.170667850845510588E+04,0.410877011297800299E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.859050166642408852E+00,0.408873578787753933E+00,0.552859149688530597E+05,0.556722618782199206E+05,0.560586004491006679E+05,0.232823043157864367E+04
0.952287135973086563E+00,0.557363963378746448E+02,0.191567561858279811E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.539356118366252080E+00,0.674189201973954599E+00,0.552858628598639552E+05,0.556722891032359839E+05,0.560586277727335546E+05,0.232842075744817748E+04
0.372600824442116396E-01,0.750231506597038106E+03,0.786054578203791432E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.192958210446788403E+00,0.762843305739189126E+00,0.552859396712328307E+05,0.556722679862537407E+05,0.560586200669780228E+05,0.232855665034674394E+04
0.534489307342204123E-01,0.211174078042711045E+03,0.936663338459684636E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.733085655801637426E+00,0.539083607885649685E+00,0.552858657324697415E+05,0.556722872227126427E+05,0.560586296619718341E+05,0.232858059569296802E+04
0.334812248479101626E-01,0.210616869280668379E+04,0.290007398743162392E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.605250902911990463E+00,0.130476732187947836E+00,0.552858870235224385E+05,0.556722733881669556E+05,0.560586766042053932E+05,0.232879244618459325E+04
0.439615909044548669E-01,0.824779785531449875E+03,0.786422617707120186E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.325197812764794092E+00,0.926295621373254607E+00,0.552858752516175518E+05,0.556722047232775003E+05,0.560586068636770433E+05,0.232895664152776908E+04
0.401233688110866626E-01,0.684835678360472343E+03,0.801127806719207247E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.971146670592019423E+00,0.312697395447655013E-01,0.552858339950909285E+05,0.556722587570487522E+05,0.560586207409705457E+05,0.232925927373946251E+04
0.326726250626360945E-01,0.170764806682822996E+04,0.395711168122271195E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.913446545275393595E+00,0.275494725223596082E+00,0.552859226383754503E+05,0.556722594802298991E+05,0.560586397444814284E+05,0.232935477749882375E+04
0.187168215484004974E+00,0.587683169153570475E+02,0.112850919214846201E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.672653291560250222E+00,0.450579520773081110E+00,0.552858783221438571E+05,0.556722599048694392E+05,0.560586621217718202E+05,0.232938261340199097E+04
0.368929976080382277E-01,0.144506132844457716E+04,0.665686068647170393E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.771697385945503078E+00,0.103520943296050646E+00,0.552858905677018411E+05,0.556722282078580902E+05,0.560585715597475282E+05,0.232943408683910047E+04
0.517459902432086283E+00,0.501524173723299640E+02,0.148712230809603985E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.198603543238379081E-01,0.358480320850892778E-01,0.552858797624660074E+05,0.556722523715621428E+05,0.560586319937236040E+05,0.232955170357519773E+04
0.325152075578672012E-01,0.349809934629599366E+04,0.576278746000682442E-02,0.386372392999999988E+03,0.556722431930000021E+05,0.648824797208323201E+00,0.311751351782200425E+00,0.552858311253745705E+05,0.556722275589822020E+05,0.560586318520503555E+05,0.232958356758526907E+04
0.380939940715585290E-01,0.120269054810113903E+04,0.641158518630676633E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.667433924790816202E+00,0.630353431284955912E+00,0.552858375065089931E+05,0.556722322544533308E+05,0.560586331604700972E+05,0.232958932139719991E+04
0.405131231674837611E-01,0.239548601850433761E+04,0.488469635511429412E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.119066168601058481E+00,0.650870665977049567E+00,0.552858972208611231E+05,0.556722386024994703E+05,0.560586245944109032E+05,0.232975894048012788E+04
0.353434802905810350E-01,0.399299744044446106E+04,0.219351497860359873E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.309342106697906849E+00,0.800424741784748206E+00,0.552858413979117468E+05,0.556722367401619995E+05,0.560586352933303569E+05,0.232977783569600888E+04
0.334804802739580090E-01,0.251727158896376250E+04,0.594704980941349381E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.309238091918286606E+00,0.221010031966068748E+00,0.552858920932756519E+05,0.556722489667944683E+05,0.560586556730533848E+05,0.232978913599771249E+04
0.362123123763636867E-01,0.135041894061203948E+04,0.750319034617841329E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.110872599755031484E+00,0.766896941037460422E+00,0.552858888028757938E+05,0.556722685479118081E+05,0.560586624218674697E+05,0.232980567001194595E+04
0.317690066776018035E-01,0.353390348121866191E+04,0.299189240711365045E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.304585527944049583E+00,0.654235496278543383E+00,0.552859202748606840E+05,0.556722333495885323E+05,0.560586362103278807E+05,0.232986192204412055E+04
0.347375399417446384E-01,0.213251636347860267E+04,0.407834673678654669E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.496491598639245357E+00,0.584788370718956174E+00,0.552858934812934676E+05,0.556721968666171451E+05,0.560586152074777492E+05,0.232993116642622454E+04
0.656985702919086478E-01,0.702100539029739394E+02,0.100600757377843508E+01,0.386372392999999988E+03,0.556722431930000021E+05,0.185109578316257323E+00,0.361072538034719448E+00,0.552858880777109152E+05,0.556722665261943621E+05,0.560586321025227662E+05,0.232993866229729429E+04
0.371634281095173102E-01,0.321289843169916639E+04,0.183751264716058210E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.500923468703122099E+00,0.317121957004877442E+00,0.552858549772875776E+05,0.556722464059979029E+05,0.560585949607150251E+05,0.233021958544120116E+04
0.390269872002289783E-01,0.153292393930246635E+04,0.607376310324257540E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.697227766538932703E+00,0.176857588181289493E+00,0.552858460425902304E+05,0.556722546686240676E+05,0.560586388800889545E+05,0.233022862302771637E+04
0.338113436808243836E-01,0.106856364079066316E+04,0.718017885515154441E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.468172459343099590E+00,0.182708969535111121E+00,0.552858840092584069E+05,0.556722132461190486E+05,0.560586663738721400E+05,0.233023577288629758E+04
0.299235239906766315E-01,0.235628369799982192E+04,0.219644831739392657E-01,0.386372392999999988E+03,0.556722431930000021E+05,0.904575665195322953E+00,0.835468661102512611E+00,0.552859215827985754E+05,0.556722397706173069E+05,0.560586334643335504E+05,0.233025945664912979E+04
0.355150353797380608E-01,0.189944209026103840E+04,0.408773492768526758E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.307956225427043206E+00,0.925626504523352822E+00,0.552858465565600636E+05,0.556722443230452409E+05,0.560586597862999915E+05,0.233032498085478665E+04
0.384794530879738889E-01,0.271272830140143833E+04,0.380380254286422914E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.111821982524403216E+00,0.466312140521742913E+00,0.552858504307444964E+05,0.556722214019738822E+05,0.560585929621885443E+05,0.233038819599078852E+04
0.370023072872604150E-01,0.150935967575037034E+04,0.602014729846933605E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.827121333199797082E+00,0.165733029889211264E+00,0.552858486057682167E+05,0.556722886966409205E+05,0.560586218516950103E+05,0.233047357842806468E+04
0.335507564952378448E-01,0.356206163358524009E+04,0.209992819372409850E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.119025519554054174E+00,0.732462805957162233E-01,0.552858830782859150E+05,0.556722913048942937E+05,0.560586161539107052E+05,0.233053573242493667E+04
0.329361201196616132E-01,0.236505114220073301E+04,0.313795094100765559E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.919158311128732697E+00,0.918476447190465839E+00,0.552858676785873613E+05,0.556722639888151607E+05,0.560586355725279427E+05,0.233055859991431316E+04
0.383953524629187248E-01,0.722869099996320529E+03,0.828567045850597039E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.331452095108085043E+00,0.343968237426627355E+00,0.552858715172371740E+05,0.556722210074117465E+05,0.560585821763949498E+05,0.233060717796687049E+04
0.329253712772890755E-01,0.220363823095057887E+04,0.480605002994604971E-01,0.386372392999999988E+03,0.556722431930000021E+05,0.759454009104229444E+00,0.102188662665218963E+00,0.552858818795554835E+05,0.556722521527600184E+05,0.560586788683827835E+05,0.233065170961842523E+04
0.383917582024310283E-01,0.296641986824793776E+04,0.100991373175955579E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.499526359638898798E+00,0.493478570242942061E+00,0.552858641949251542E+05,0.556722455352250690E+05,0.560586205540221854E+05,0.233068611752644347E+04
0.334698497009972909E-01,0.323511302375004925E+04,0.245828526415066445E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.449675789438447465E-01,0.676650114653069151E-01,0.552859043719903566E+05,0.556722586668096119E+05,0.560586583339980789E+05,0.233072683985633557E+04
0.345309570424965906E-01,0.780475571587633794E+03,0.645762738423996563E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.968557282049855917E+00,0.905580876322267136E+00,0.552858944594060813E+05,0.556722894606081682E+05,0.560586137311515122E+05,0.233073028905447791E+04
0.314416178715007516E-01,0.283777936236609685E+04,0.107429209155256958E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.652052850811483120E+00,0.654961215966758159E+00,0.552858495669414551E+05,0.556722723070231150E+05,0.560586574585177514E+05,0.233073766273462206E+04
0.349773223909726760E-01,0.129062360333132688E+04,0.483735725426075736E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.669959023291551325E+00,0.963785721564750730E+00,0.552858631049290198E+05,0.556722559317409032E+05,0.560585882937012648E+05,0.233074819286771435E+04
0.323948792606402469E-01,0.139279288645217684E+04,0.417503620258225627E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.990793722210285832E+00,0.594005874319898153E+00,0.552858615880014477E+05,0.556722398115876495E+05,0.560586562765201597E+05,0.233092507636663413E+04
0.365362861081428361E-01,0.223812612454913551E+04,0.487339967329882662E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.757271158741381623E+00,0.511657115548858586E-02,0.552858767047337678E+05,0.556721982196208337E+05,0.560586124086855998E+05,0.233096579845992665E+04
0.338637926874090986E-01,0.901191015498206639E+03,0.741914440642848061E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.162534269751014149E+00,0.491414783094395069E+00,0.552859068789228259E+05,0.556722590144842397E+05,0.560585948415354433E+05,0.233101708834651299E+04
0.333809073792623034E-01,0.934132597311395102E+03,0.727364199250515542E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.640605038172890162E+00,0.104961336584626693E-01,0.552858781143332963E+05,0.556722275018420842E+05,0.560585747101075467E+05,0.233111956499979988E+04
0.323115046343969772E-01,0.154818785975283777E+04,0.384492503577213707E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.365308497334843052E+00,0.968487287757486492E+00,0.552858887079489068E+05,0.556722740608932072E+05,0.560586104916799886E+05,0.233112501431940518E+04
0.384932543643081576E-01,0.108100055752065555E+04,0.808625957791849204E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.126802396876876361E+00,0.552785657332526714E+00,0.552858918820778126E+05,0.556722391807223175E+05,0.560586021064423694E+05,0.233115180353417372E+04
0.317311073582567313E-01,0.828730984289968433E+03,0.733401350113451866E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.392650869567816196E+00,0.300312657161225377E-01,0.552858933050243068E+05,0.556722674528499920E+05,0.560586165605253846E+05,0.233119609783303122E+04
0.367139052266353683E-01,0.199110240505299976E+04,0.564738909776576370E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.101700895514081889E-02,0.811299479698721071E+00,0.552858699642823849E+05,0.556722956570144015E+05,0.560586310485407885E+05,0.233124872838322017E+04
0.456886369336942585E-01,0.208721563036408895E+03,0.924409538589634372E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.441636273821748471E+00,0.522927030544345528E+00,0.552859247530973444E+05,0.556722528253623386E+05,0.560586277356421851E+05,0.233125942964755586E+04
0.361909919716140727E-01,0.208370109735603819E+04,0.598197370971901066E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.182807123488174961E+00,0.840207693370285780E+00,0.552858602149228245E+05,0.556722067069690456E+05,0.560586136970204971E+05,0.233131047496101201E+04
0.328948940268462206E-01,0.156221318061952365E+04,0.476071419815070895E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.983760326773664762E+00,0.914262337283082926E+00,0.552859017031189796E+05,0.556722548865479039E+05,0.560585986045617028E+05,0.233136325363624155E+04
0.347743708443319505E-01,0.570488884505734973E+03,0.785636832285191544E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.134477386985981551E+00,0.144560585404575642E+00,0.552859042199245814E+05,0.556722662397870299E+05,0.560586060935724454E+05,0.233141917008520932E+04
0.351457844681718201E-01,0.158688035176865242E+04,0.598035997802981556E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.929889420285525126E+00,0.485758530255189835E+00,0.552858747843382225E+05,0.556722900951365809E+05,0.560586542945691835E+05,0.233144164553220344E+04
0.339868826629953699E-01,0.296208237107937384E+04,0.431501941733144767E+00,0.386372392999999988E+03,0.556722431930000021E+05,0.484523013575678341E+00,0.239843286382081244E+00,0.552859088919341666E+05,0.556722235209862920E+05,0.560586115099446833E+05,0.233146213024172403E+04
