seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_tau6,seg0_tau7,seg0_likelihood
0.617686837155022733E-01,0.152479472369491759E+05,0.513100101136738096E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.573868774600566844E+00,0.737526172986075590E+00,0.549836014164675871E+05,0.551080261551303702E+05,0.553568582114260862E+05,0.554812754654626988E+05,0.557301160419076041E+05,0.558545275988461217E+05,0.561033846522180829E+05,0.562277905994147150E+05,0.292927933322427998E+04
0.600482764695554061E-01,0.175108839857990897E+05,0.417877594648165651E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.428079453411279176E+00,0.903875124630726834E+00,0.549836020683079551E+05,0.551080212330790819E+05,0.553568515031350253E+05,0.554812823359552131E+05,0.557301105231499168E+05,0.558545273545903547E+05,0.561033904040027410E+05,0.562278006517554240E+05,0.293029817856321233E+04
0.557764875854140293E-01,0.131102552470856863E+05,0.416453974611529609E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.939543230068680346E+00,0.241677820539831806E+00,0.549835875112197537E+05,0.551080155564716188E+05,0.553568583395952373E+05,0.554812817654293685E+05,0.557301063635864193E+05,0.558545300113570192E+05,0.561033856626830457E+05,0.562277949446124549E+05,0.293032041275316942E+04
0.608230302799049119E-01,0.135622703388455338E+05,0.553041661718041366E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.138928624805738421E+00,0.587028798433445909E+00,0.549836073150583543E+05,0.551080088722548971E+05,0.553568610472707005E+05,0.554812701218129368E+05,0.557301040335158614E+05,0.558545312009245754E+05,0.561033787841467129E+05,0.562277846655277972E+05,0.293176809681767418E+04
0.595221790757441208E-01,0.217961557682504099E+05,0.149771916768352220E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.524020396995263260E+00,0.112058481365398435E+00,0.549835886817150313E+05,0.551080152787913321E+05,0.553568549632962604E+05,0.554812801873038115E+05,0.557301167780987380E+05,0.558545430454130692E+05,0.561033864169345834E+05,0.562277850245031950E+05,0.293211703798998633E+04
0.615854187343672851E-01,0.126825125901944502E+05,0.631144474063375704E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.225736123584069193E+00,0.477551396493237856E+00,0.549836048322251590E+05,0.551080094909428226E+05,0.553568657401788005E+05,0.554812748303581102E+05,0.557301160221406244E+05,0.558545344348144863E+05,0.561033774390860635E+05,0.562278008113378746E+05,0.293227755118279038E+04
0.605651121755786531E-01,0.137893740886527467E+05,0.576500724612700854E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.629766848943594137E+00,0.616340509157050631E+00,0.549835949235842781E+05,0.551080091586261915E+05,0.553568592696626438E+05,0.554812714022969521E+05,0.557301114197092902E+05,0.558545283567574224E+05,0.561033729230291501E+05,0.562277848113364234E+05,0.293262187289237136E+04
0.635912385637222854E-01,0.101874987229258459E+05,0.657561282981347306E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.410850353385624145E+00,0.531605061944594559E+00,0.549836035450916243E+05,0.551080140489012483E+05,0.553568403416910878E+05,0.554812743494924289E+05,0.557301145044809819E+05,0.558545305082417835E+05,0.561033819988561663E+05,0.562277969158346750E+05,0.293367155060172217E+04
0.563510370836521127E-01,0.170613414748050673E+05,0.208808394407270143E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.635011160494701188E+00,0.656975455793435636E+00,0.549835983224888114E+05,0.551080150928628209E+05,0.553568639350332378E+05,0.554812632222918182E+05,0.557301083237995772E+05,0.558545299539453699E+05,0.561033870493038266E+05,0.562277951177926006E+05,0.293377516547372534E+04
0.559684894732266833E-01,0.147106828746605770E+05,0.409474364840928973E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.727016789540904651E+00,0.483638393719702686E+00,0.549835909714616428E+05,0.551080103447627989E+05,0.553568509879105404E+05,0.554812763756170316E+05,0.557301279995897712E+05,0.558545283095725317E+05,0.561033846484020105E+05,0.562277989425822452E+05,0.293384964643665035E+04
0.590130746127135383E-01,0.195281860379023565E+05,0.224120084736903230E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.731238547791473237E+00,0.358548275238696201E+00,0.549835885691952499E+05,0.551080180009291871E+05,0.553568548186826738E+05,0.554812818624156134E+05,0.557301085211625905E+05,0.558545334387603507E+05,0.561033820360399404E+05,0.562277855922388335E+05,0.293388188981740541E+04
0.615752962257996445E-01,0.183603715976440908E+05,0.366033767402924148E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.481673978447875017E+00,0.151709508904810775E+00,0.549836004457685995E+05,0.551080114070086347E+05,0.553568603081760957E+05,0.554812782025748747E+05,0.557301128709348341E+05,0.558545411703129794E+05,0.561033782971376349E+05,0.562277865050666733E+05,0.293399470904256214E+04
0.607926529133304278E-01,0.275269232854980619E+05,0.306602532164959975E-02,0.124419489999999996E+03,0.556056934499999988E+05,0.119460700976027137E+00,0.443405599774948311E+00,0.549836038716228650E+05,0.551080214769674058E+05,0.553568556869549284E+05,0.554812726368508593E+05,0.557301105585701225E+05,0.558545156942471731E+05,0.561033807396366028E+05,0.562277891443427725E+05,0.293421756809838780E+04
0.576543264549844586E-01,0.212883354930013847E+05,0.372481840766774042E-01,0.124419489999999996E+03,0.556056934499999988E+05,0.893365546231930208E+00,0.789762319724373746E-01,0.549836054944851348E+05,0.551080207674451885E+05,0.553568551066655782E+05,0.554812701180072181E+05,0.557301184262773386E+05,0.558545290416253483E+05,0.561033905681306424E+05,0.562277856034562938E+05,0.293445591556333875E+04
0.599639727995127381E-01,0.150921278389904255E+05,0.498638523871890171E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.279761111002328644E+00,0.372084926472847632E+00,0.549836062026978470E+05,0.551080124526208092E+05,0.553568526692559390E+05,0.554812800191804781E+05,0.557301274334358532E+05,0.558545394445472193E+05,0.561033762555379217E+05,0.562277928442926059E+05,0.293447426580016327E+04
0.588858122821640101E-01,0.238110946963145907E+05,0.123880334327270136E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.330239346682004997E+00,0.629538531966822301E+00,0.549835932631012402E+05,0.551080226848869497E+05,0.553568532403183563E+05,0.554812754045018373E+05,0.557301217986596093E+05,0.558545321933192972E+05,0.561033800315710541E+05,0.562278022360204122E+05,0.293459926024064362E+04
0.606552389415846646E-01,0.165448424111582608E+05,0.520358660770305903E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.213724890597610961E+00,0.746258635080489285E+00,0.549836071410475997E+05,0.551080209611350001E+05,0.553568548131090865E+05,0.554812815740200749E+05,0.557301093621607288E+05,0.558545275526712649E+05,0.561033823730474105E+05,0.562277999581107870E+05,0.293479699333308918E+04
0.542550710881156972E-01,0.163689424822925357E+05,0.285738092964111678E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.628594831222130113E+00,0.906727605632819067E+00,0.549835954718248977E+05,0.551080101054693296E+05,0.553568575684412790E+05,0.554812613162718117E+05,0.557301162272091024E+05,0.558545283283863100E+05,0.561033884892602946E+05,0.562277926390705179E+05,0.293487564388877990E+04
0.678003924473927350E-01,0.392774796590777578E+04,0.817658161269826045E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.784602709357208217E+00,0.142672927717917369E+00,0.549836016479447426E+05,0.551080173136860249E+05,0.553568584061322399E+05,0.554812841622376363E+05,0.557301243397506696E+05,0.558545323276186100E+05,0.561033864486938983E+05,0.562277904856470705E+05,0.293489440400184048E+04
0.557541744267420272E-01,0.152991801236360752E+05,0.294488000870970712E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.999308807345861361E+00,0.557151222154732673E+00,0.549835979170095088E+05,0.551080160848279193E+05,0.553568625014741483E+05,0.554812750320764171E+05,0.557301178021373198E+05,0.558545461334835854E+05,0.561033858323111635E+05,0.562277926927314620E+05,0.293496330989665285E+04
0.588906134803558051E-01,0.175571654083972862E+05,0.416623029248127774E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.431011428349608983E+00,0.234037011256359284E+00,0.549836036011722099E+05,0.551080134766997071E+05,0.553568642137249190E+05,0.554812715306197060E+05,0.557301020862364239E+05,0.558545392964937710E+05,0.561033847924436632E+05,0.562277956808464660E+05,0.293512579564342877E+04
0.591077092641242446E-01,0.224823014140791965E+05,0.133359892048480283E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.817156164982455191E-01,0.404643635963915060E+00,0.549836013925472434E+05,0.551080174695441601E+05,0.553568615344612772E+05,0.554812699231253355E+05,0.557301201444875041E+05,0.558545265359387849E+05,0.561033904693093427E+05,0.562277920868814035E+05,0.293514230875619796E+04
0.577122061545449483E-01,0.226027611313363777E+05,0.332488618993562968E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.644199591282968664E+00,0.517093765973095754E+00,0.549835980534809569E+05,0.551080194501715741E+05,0.553568493124200904E+05,0.554812744202963440E+05,0.557301204409533020E+05,0.558545322335249803E+05,0.561033804953978688E+05,0.562277933546132335E+05,0.293524121236773590E+04
0.624277691574666935E-01,0.161743495815495062E+05,0.456186741161933529E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.181462875461166878E+00,0.434544722994881560E+00,0.549835991007918346E+05,0.551080140289105184E+05,0.553568609283792466E+05,0.554812861789667586E+05,0.557301108659067249E+05,0.558545299053816052E+05,0.561033821764486638E+05,0.562277939020860431E+05,0.293533929748579067E+04
0.602953739407473682E-01,0.150369103337781489E+05,0.499625892665311266E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.379512720580754248E+00,0.744524760289902304E-01,0.549836050967228366E+05,0.551080206652271081E+05,0.553568612863544549E+05,0.554812715700788249E+05,0.557301207865779215E+05,0.558545358778022564E+05,0.561033824726475650E+05,0.562277979227737887E+05,0.293540902575225482E+04
0.553948317859408249E-01,0.210133990984155134E+05,0.984185009264796767E-01,0.124419489999999996E+03,0.556056934499999988E+05,0.590156325687197447E+00,0.521419251748439727E+00,0.549835890265447379E+05,0.551080093263925883E+05,0.553568519182079108E+05,0.554812720732457310E+05,0.557301131323644368E+05,0.558545184964999353E+05,0.561033832690616691E+05,0.562277886774984872E+05,0.293555436638948595E+04
0.605853696183496562E-01,0.170281247848727908E+05,0.408469564027966636E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.233586545262446182E+00,0.347386326377873311E+00,0.549835936042819012E+05,0.551080173050611484E+05,0.553568540855808751E+05,0.554812664133480648E+05,0.557301104855020822E+05,0.558545381573374034E+05,0.561033818412753608E+05,0.562277882154473118E+05,0.293569576124704918E+04
0.563648346018946755E-01,0.208841695366851636E+05,0.657593785081964921E-01,0.124419489999999996E+03,0.556056934499999988E+05,0.443898684853105407E+00,0.383157820393523030E+00,0.549835980185413719E+05,0.551080131025121227E+05,0.553568671753689705E+05,0.554812785158672341E+05,0.557301167074257901E+05,0.558545206860821199E+05,0.561033843637441096E+05,0.562277951878112654E+05,0.293572226965314758E+04
0.577167966363568291E-01,0.230833978911678496E+05,0.163930653038124846E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.795915281359338533E+00,0.179859974705697707E-01,0.549835968904421898E+05,0.551080145429895783E+05,0.553568617369665881E+05,0.554812799192608654E+05,0.557301265293533725E+05,0.558545268584673468E+05,0.561033857752552431E+05,0.562277881645573361E+05,0.293579568416624215E+04
0.559095698518964068E-01,0.193563775854919404E+05,0.170840229092036368E-01,0.124419489999999996E+03,0.556056934499999988E+05,0.946717294216250393E+00,0.307869570711219939E-01,0.549835997210185815E+05,0.551080133811998239E+05,0.553568506854410080E+05,0.554812795058632837E+05,0.557301131872715123E+05,0.558545358776805006E+05,0.561033862713604467E+05,0.562277951646488218E+05,0.293585058448598011E+04
0.576346266363015960E-01,0.185465092850616384E+05,0.289617512982198344E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.604618943247182017E+00,0.432024675307322970E+00,0.549835986610992040E+05,0.551080086616902045E+05,0.553568595785255238E+05,0.554812777481798184E+05,0.557301037768235110E+05,0.558545228946896168E+05,0.561033801528099575E+05,0.562277836081182832E+05,0.293603419544751114E+04
0.601942297082483577E-01,0.249119537578167328E+05,0.172757344384985218E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.601489205572944760E-01,0.468443497113831375E+00,0.549836055929374343E+05,0.551080206833166740E+05,0.553568583028554713E+05,0.554812749519333520E+05,0.557301155789836630E+05,0.558545429686814532E+05,0.561033813171456059E+05,0.562277877849897413E+05,0.293607306900578988E+04
0.578126606143495522E-01,0.174513647606979866E+05,0.349874307566756138E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.622086881952220616E+00,0.445645672675816951E+00,0.549836040960833925E+05,0.551080137774710965E+05,0.553568593370325179E+05,0.554812755176068968E+05,0.557301157726809688E+05,0.558545278076017858E+05,0.561033983149809428E+05,0.562277879806348865E+05,0.293608747455550292E+04
0.619209756573363551E-01,0.157741112127628494E+05,0.548762736265684281E+00,0.124419489999999996E+03,0.556056934499999988E+05,0.379847703386605118E+00,0.815131110571423623E+00,0.549835955161817692E+05,0.551080098044657425E+05,0.553568495679393818E+05,0.554812699464264224E+05,0.557301138489843652E+05,0.558545330566831981E+05,0.561033781222755861E+05,0.562278006586477859E+05,0.293610762585821067E+04
