seg0_p,seg0_rhostar,seg0_b,seg0_Pp,seg0_tau_ref,seg0_q1,seg0_q2,seg0_tau0,seg0_tau1,seg0_tau2,seg0_tau3,seg0_tau4,seg0_tau5,seg0_likelihood
0.228897878112151801E-01,0.874995832471428230E+03,0.837686127207058928E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.398434806845423761E+00,0.688255206050435997E-01,0.551228650592862759E+05,0.553304998338797013E+05,0.555380652670812415E+05,0.559532011632218564E+05,0.561607812446798489E+05,0.563683906409273914E+05,0.380056198848815075E+04
0.236939203418860232E-01,0.296703680896986270E+03,0.934611614433048188E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.181191371957686809E+00,0.138427259624447740E+00,0.551228521558982757E+05,0.553304903584208078E+05,0.555380719839470985E+05,0.559532026295618998E+05,0.561607880951338739E+05,0.563683859396819098E+05,0.380269874410392003E+04
0.202525792330536525E-01,0.321175398979148258E+04,0.499021388107206698E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.927366496688440400E+00,0.217232738780998413E+00,0.551228600391543077E+05,0.553304926736415873E+05,0.555380656399920990E+05,0.559532063294315303E+05,0.561607903708274316E+05,0.563683905122961660E+05,0.380332079126807002E+04
0.221403270131465685E-01,0.940232629320317528E+03,0.832283797873691888E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.321433777381151808E+00,0.994121679859470697E-02,0.551228630832613053E+05,0.553304985059850951E+05,0.555380663513702821E+05,0.559531950798121106E+05,0.561607847724159510E+05,0.563683839097456512E+05,0.380427618451588478E+04
0.201400197937854457E-01,0.533975086523536356E+04,0.248942423028609777E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.791677098471139984E+00,0.100622630039056846E+00,0.551228609987911113E+05,0.553304926617647725E+05,0.555380539698897264E+05,0.559532021440402386E+05,0.561607866393732475E+05,0.563683862566332173E+05,0.380460417377770318E+04
0.208916319587921957E-01,0.588854755136804306E+04,0.163632632146663182E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.926939797485129419E-01,0.298479291462626251E+00,0.551228521941145154E+05,0.553304913591146396E+05,0.555380602332328635E+05,0.559532019545122894E+05,0.561607833829941010E+05,0.563683902547313701E+05,0.380473224162300721E+04
0.226659476562473955E-01,0.452361171183064585E+03,0.917104664039092854E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.521439857699816378E-01,0.312012101117035590E+00,0.551228626014105248E+05,0.553304950173855323E+05,0.555380574495779510E+05,0.559532036883526962E+05,0.561607776026050706E+05,0.563683918399600589E+05,0.380479855486009819E+04
0.198525690315143055E-01,0.512362145420549405E+04,0.231706001547000912E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.772820772213830387E+00,0.140124516361987056E+00,0.551228536296232924E+05,0.553305037133099977E+05,0.555380711140599960E+05,0.559532039284840794E+05,0.561607870579008522E+05,0.563683947027436952E+05,0.380487417804929555E+04
0.215084239244214895E-01,0.313172678073490761E+04,0.592835168680628910E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.133900136445384288E+00,0.599780602743429370E+00,0.551228574226529745E+05,0.553304993743481828E+05,0.555380631661606385E+05,0.559532057430804416E+05,0.561607842332888322E+05,0.563684038556879896E+05,0.380499558285463536E+04
0.211242695658171754E-01,0.331089088180260615E+04,0.534848189218246284E+00,0.207603499999999997E+03,0.557456793000000034E+05,0.421063623234994799E+00,0.687890864755679593E-01,0.551228555258515116E+05,0.553304974028471115E+05,0.555380637584835131E+05,0.559531928308048591E+05,0.561607854366339816E+05,0.563683913061966668E+05,0.380512119438549325E+04
